GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0071374	cellular response to parathyroid hormone...	7	4	0.29	8.2e-05	0.857802	BP
GO:0046898	response to cycloheximide	4	3	0.16	0.00025	1	BP
GO:0071236	cellular response to antibiotic	27	6	1.1	0.00056	1	BP
GO:0060992	response to fungicide	5	3	0.2	0.00061	1	BP
GO:1903430	negative regulation of cell maturation	2	2	0.08	0.00164	1	BP
GO:1905880	negative regulation of oogenesis	2	2	0.08	0.00164	1	BP
GO:0008359	regulation of bicoid mRNA localization	2	2	0.08	0.00164	1	BP
GO:0030194	positive regulation of blood coagulation	2	2	0.08	0.00164	1	BP
GO:1904753	negative regulation of vascular associat...	2	2	0.08	0.00164	1	BP
GO:0030201	heparan sulfate proteoglycan metabolic p...	7	3	0.29	0.00203	1	BP
GO:0071377	cellular response to glucagon stimulus	7	3	0.29	0.00203	1	BP
GO:0097306	cellular response to alcohol	24	5	0.98	0.00228	1	BP
GO:0030421	defecation	8	3	0.33	0.00315	1	BP
GO:0007028	cytoplasm organization	27	5	1.1	0.00394	1	BP
GO:0051966	regulation of synaptic transmission, glu...	9	3	0.37	0.00459	1	BP
GO:0042149	cellular response to glucose starvation	9	3	0.37	0.00459	1	BP
GO:0071407	cellular response to organic cyclic comp...	94	12	3.83	0.00464	1	BP
GO:0046015	regulation of transcription by glucose	3	2	0.12	0.0048	1	BP
GO:0019249	lactate biosynthetic process	3	2	0.12	0.0048	1	BP
GO:0035011	melanotic encapsulation of foreign targe...	3	2	0.12	0.0048	1	BP
GO:0006544	glycine metabolic process	3	2	0.12	0.0048	1	BP
GO:0019563	glycerol catabolic process	3	2	0.12	0.0048	1	BP
GO:0046327	glycerol biosynthetic process from pyruv...	3	2	0.12	0.0048	1	BP
GO:0019516	lactate oxidation	3	2	0.12	0.0048	1	BP
GO:0019543	propionate catabolic process	3	2	0.12	0.0048	1	BP
GO:0061402	positive regulation of transcription fro...	3	2	0.12	0.0048	1	BP
GO:0019661	glucose catabolic process to lactate via...	3	2	0.12	0.0048	1	BP
GO:0019666	nitrogenous compound fermentation	3	2	0.12	0.0048	1	BP
GO:0048521	negative regulation of behavior	3	2	0.12	0.0048	1	BP
GO:0015743	malate transport	3	2	0.12	0.0048	1	BP
GO:0048662	negative regulation of smooth muscle cel...	3	2	0.12	0.0048	1	BP
GO:0051365	cellular response to potassium ion starv...	3	2	0.12	0.0048	1	BP
GO:0071332	cellular response to fructose stimulus	3	2	0.12	0.0048	1	BP
GO:1904640	response to methionine	3	2	0.12	0.0048	1	BP
GO:0072071	kidney interstitial fibroblast different...	3	2	0.12	0.0048	1	BP
GO:0071417	cellular response to organonitrogen comp...	117	14	4.77	0.00534	1	BP
GO:0071356	cellular response to tumor necrosis fact...	29	5	1.18	0.00544	1	BP
GO:0071333	cellular response to glucose stimulus	30	5	1.22	0.00632	1	BP
GO:0071320	cellular response to cAMP	10	3	0.41	0.00636	1	BP
GO:0071300	cellular response to retinoic acid	10	3	0.41	0.00636	1	BP
GO:0000002	mitochondrial genome maintenance	10	3	0.41	0.00636	1	BP
GO:0010212	response to ionizing radiation	31	5	1.26	0.0073	1	BP
GO:0006959	humoral immune response	20	4	0.82	0.00752	1	BP
GO:1904659	glucose transmembrane transport	20	4	0.82	0.00752	1	BP
GO:0010035	response to inorganic substance	120	11	4.9	0.00785	1	BP
GO:0042060	wound healing	77	10	3.14	0.0083	1	BP
GO:0031325	positive regulation of cellular metaboli...	447	29	18.23	0.0085	1	BP
GO:0045476	nurse cell apoptotic process	4	2	0.16	0.00934	1	BP
GO:0033617	mitochondrial cytochrome c oxidase assem...	4	2	0.16	0.00934	1	BP
GO:0006522	alanine metabolic process	4	2	0.16	0.00934	1	BP
GO:0006531	aspartate metabolic process	4	2	0.16	0.00934	1	BP
GO:0070365	hepatocyte differentiation	4	2	0.16	0.00934	1	BP
GO:2000352	negative regulation of endothelial cell ...	4	2	0.16	0.00934	1	BP
GO:0071679	commissural neuron axon guidance	4	2	0.16	0.00934	1	BP
GO:0060045	positive regulation of cardiac muscle ce...	4	2	0.16	0.00934	1	BP
GO:0017001	antibiotic catabolic process	4	2	0.16	0.00934	1	BP
GO:0006116	NADH oxidation	4	2	0.16	0.00934	1	BP
GO:0051173	positive regulation of nitrogen compound...	429	28	17.5	0.00964	1	BP
GO:0009410	response to xenobiotic stimulus	63	7	2.57	0.01247	1	BP
GO:0010604	positive regulation of macromolecule met...	460	29	18.77	0.01271	1	BP
GO:0045451	pole plasm oskar mRNA localization	13	3	0.53	0.01388	1	BP
GO:0030219	megakaryocyte differentiation	13	3	0.53	0.01388	1	BP
GO:0006984	ER-nucleus signaling pathway	13	3	0.53	0.01388	1	BP
GO:0050830	defense response to Gram-positive bacter...	13	3	0.53	0.01388	1	BP
GO:0006735	NADH regeneration	5	2	0.2	0.01516	1	BP
GO:1905276	regulation of epithelial tube formation	5	2	0.2	0.01516	1	BP
GO:0043496	regulation of protein homodimerization a...	5	2	0.2	0.01516	1	BP
GO:0006560	proline metabolic process	5	2	0.2	0.01516	1	BP
GO:1904385	cellular response to angiotensin	5	2	0.2	0.01516	1	BP
GO:0002292	T cell differentiation involved in immun...	5	2	0.2	0.01516	1	BP
GO:0072160	nephron tubule epithelial cell different...	5	2	0.2	0.01516	1	BP
GO:0050892	intestinal absorption	5	2	0.2	0.01516	1	BP
GO:0042044	fluid transport	5	2	0.2	0.01516	1	BP
GO:0008103	oocyte microtubule cytoskeleton polariza...	5	2	0.2	0.01516	1	BP
GO:1990776	response to angiotensin	5	2	0.2	0.01516	1	BP
GO:0071361	cellular response to ethanol	5	2	0.2	0.01516	1	BP
