GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045165	cell fate commitment	98	9	2.59	0.00078	1	BP
GO:0021546	rhombomere development	3	2	0.08	0.00202	1	BP
GO:0032525	somite rostral/caudal axis specification	3	2	0.08	0.00202	1	BP
GO:0098743	cell aggregation	3	2	0.08	0.00202	1	BP
GO:0006357	regulation of transcription by RNA polym...	297	16	7.86	0.00267	1	BP
GO:0035728	response to hepatocyte growth factor	4	2	0.11	0.00398	1	BP
GO:0048842	positive regulation of axon extension in...	4	2	0.11	0.00398	1	BP
GO:0097192	extrinsic apoptotic signaling pathway in...	13	3	0.34	0.00413	1	BP
GO:0006641	triglyceride metabolic process	14	3	0.37	0.00516	1	BP
GO:0045912	negative regulation of carbohydrate meta...	15	3	0.4	0.00633	1	BP
GO:0032526	response to retinoic acid	15	3	0.4	0.00633	1	BP
GO:0045892	negative regulation of transcription, DN...	183	11	4.84	0.00651	1	BP
GO:0071361	cellular response to ethanol	5	2	0.13	0.00652	1	BP
GO:1904380	endoplasmic reticulum mannose trimming	5	2	0.13	0.00652	1	BP
GO:2000113	negative regulation of cellular macromol...	220	12	5.82	0.00959	1	BP
GO:0009750	response to fructose	6	2	0.16	0.00961	1	BP
GO:0097475	motor neuron migration	6	2	0.16	0.00961	1	BP
GO:0038084	vascular endothelial growth factor signa...	6	2	0.16	0.00961	1	BP
GO:0034097	response to cytokine	117	8	3.1	0.01005	1	BP
GO:0051591	response to cAMP	18	3	0.48	0.01073	1	BP
GO:0106030	neuron projection fasciculation	7	2	0.19	0.01323	1	BP
GO:0046164	alcohol catabolic process	7	2	0.19	0.01323	1	BP
GO:0046174	polyol catabolic process	7	2	0.19	0.01323	1	BP
GO:0007413	axonal fasciculation	7	2	0.19	0.01323	1	BP
GO:0030316	osteoclast differentiation	20	3	0.53	0.01445	1	BP
GO:0006959	humoral immune response	20	3	0.53	0.01445	1	BP
GO:0046683	response to organophosphorus	21	3	0.56	0.01655	1	BP
GO:1902175	regulation of oxidative stress-induced i...	8	2	0.21	0.01735	1	BP
GO:0048793	pronephros development	8	2	0.21	0.01735	1	BP
GO:0048008	platelet-derived growth factor receptor ...	8	2	0.21	0.01735	1	BP
GO:0001782	B cell homeostasis	8	2	0.21	0.01735	1	BP
GO:0007229	integrin-mediated signaling pathway	8	2	0.21	0.01735	1	BP
GO:0070741	response to interleukin-6	8	2	0.21	0.01735	1	BP
GO:1901616	organic hydroxy compound catabolic proce...	8	2	0.21	0.01735	1	BP
GO:0071345	cellular response to cytokine stimulus	106	7	2.8	0.01923	1	BP
GO:0000122	negative regulation of transcription by ...	133	8	3.52	0.02087	1	BP
GO:0014074	response to purine-containing compound	23	3	0.61	0.02124	1	BP
GO:2001236	regulation of extrinsic apoptotic signal...	23	3	0.61	0.02124	1	BP
GO:0045893	positive regulation of transcription, DN...	216	11	5.72	0.02173	1	BP
GO:0051254	positive regulation of RNA metabolic pro...	245	12	6.48	0.02178	1	BP
GO:0007585	respiratory gaseous exchange by respirat...	9	2	0.24	0.02193	1	BP
GO:0008631	intrinsic apoptotic signaling pathway in...	9	2	0.24	0.02193	1	BP
