GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045165	cell fate commitment	130	14	4.43	9e-05	1	BP
GO:0051890	regulation of cardioblast differentiatio...	2	2	0.07	0.0011	1	BP
GO:2000120	positive regulation of sodium-dependent ...	2	2	0.07	0.0011	1	BP
GO:0003221	right ventricular cardiac muscle tissue ...	2	2	0.07	0.0011	1	BP
GO:0003222	ventricular trabecula myocardium morphog...	2	2	0.07	0.0011	1	BP
GO:0010830	regulation of myotube differentiation	7	3	0.24	0.0012	1	BP
GO:0048641	regulation of skeletal muscle tissue dev...	15	4	0.51	0.0013	1	BP
GO:0001745	compound eye morphogenesis	68	8	2.32	0.0018	1	BP
GO:2000047	regulation of cell-cell adhesion mediate...	3	2	0.1	0.0034	1	BP
GO:0007512	adult heart development	3	2	0.1	0.0034	1	BP
GO:0003223	ventricular compact myocardium morphogen...	3	2	0.1	0.0034	1	BP
GO:0021562	vestibulocochlear nerve development	3	2	0.1	0.0034	1	BP
GO:1904613	cellular response to 2,3,7,8-tetrachloro...	3	2	0.1	0.0034	1	BP
GO:0061074	regulation of neural retina development	3	2	0.1	0.0034	1	BP
GO:1902866	regulation of retina development in came...	3	2	0.1	0.0034	1	BP
GO:0035904	aorta development	10	3	0.34	0.0039	1	BP
GO:0016202	regulation of striated muscle tissue dev...	33	5	1.12	0.0046	1	BP
GO:0001885	endothelial cell development	11	3	0.37	0.0052	1	BP
GO:0030178	negative regulation of Wnt signaling pat...	34	5	1.16	0.0052	1	BP
GO:0008544	epidermis development	81	8	2.76	0.0056	1	BP
GO:2000113	negative regulation of cellular macromol...	306	19	10.43	0.006	1	BP
GO:2000269	regulation of fibroblast apoptotic proce...	4	2	0.14	0.0066	1	BP
GO:0070544	histone H3-K36 demethylation	4	2	0.14	0.0066	1	BP
GO:0061621	canonical glycolysis	4	2	0.14	0.0066	1	BP
GO:0051256	mitotic spindle midzone assembly	4	2	0.14	0.0066	1	BP
