GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0030900	forebrain development	79	12	4.57	0.0015	1	BP
GO:0010039	response to iron ion	5	3	0.29	0.0017	1	BP
GO:0051353	positive regulation of oxidoreductase ac...	5	3	0.29	0.0017	1	BP
GO:0001974	blood vessel remodeling	11	4	0.64	0.0026	1	BP
GO:0045906	negative regulation of vasoconstriction	6	3	0.35	0.0033	1	BP
GO:1903599	positive regulation of autophagy of mito...	6	3	0.35	0.0033	1	BP
GO:0001842	neural fold formation	2	2	0.12	0.0033	1	BP
GO:0051541	elastin metabolic process	2	2	0.12	0.0033	1	BP
GO:0051666	actin cortical patch localization	2	2	0.12	0.0033	1	BP
GO:1904706	negative regulation of vascular associat...	2	2	0.12	0.0033	1	BP
GO:1901075	negative regulation of engulfment of apo...	2	2	0.12	0.0033	1	BP
GO:0048075	positive regulation of eye pigmentation	2	2	0.12	0.0033	1	BP
GO:0015819	lysine transport	2	2	0.12	0.0033	1	BP
GO:0006568	tryptophan metabolic process	2	2	0.12	0.0033	1	BP
GO:0015680	protein maturation by copper ion transfe...	2	2	0.12	0.0033	1	BP
GO:1903377	negative regulation of oxidative stress-...	2	2	0.12	0.0033	1	BP
GO:0001174	transcriptional start site selection at ...	2	2	0.12	0.0033	1	BP
GO:0009226	nucleotide-sugar biosynthetic process	2	2	0.12	0.0033	1	BP
GO:2001169	regulation of ATP biosynthetic process	12	4	0.69	0.0037	1	BP
GO:0061337	cardiac conduction	20	5	1.16	0.0046	1	BP
GO:0032409	regulation of transporter activity	38	7	2.2	0.0051	1	BP
GO:0030318	melanocyte differentiation	7	3	0.41	0.0056	1	BP
GO:0006801	superoxide metabolic process	7	3	0.41	0.0056	1	BP
GO:0051646	mitochondrion localization	14	4	0.81	0.0068	1	BP
GO:1903426	regulation of reactive oxygen species bi...	14	4	0.81	0.0068	1	BP
GO:0007612	learning	50	8	2.89	0.0068	1	BP
GO:2000112	regulation of cellular macromolecule bio...	458	38	26.51	0.0068	1	BP
GO:0002521	leukocyte differentiation	73	10	4.23	0.0079	1	BP
GO:0001701	in utero embryonic development	62	9	3.59	0.0079	1	BP
GO:0006355	regulation of transcription, DNA-templat...	383	35	22.17	0.0081	1	BP
GO:0018198	peptidyl-cysteine modification	8	3	0.46	0.0085	1	BP
GO:0030279	negative regulation of ossification	8	3	0.46	0.0085	1	BP
GO:0014033	neural crest cell differentiation	8	3	0.46	0.0085	1	BP
GO:0060260	regulation of transcription initiation f...	15	4	0.87	0.0088	1	BP
GO:0071222	cellular response to lipopolysaccharide	15	4	0.87	0.0088	1	BP
GO:0071872	cellular response to epinephrine stimulu...	3	2	0.17	0.0096	1	BP
GO:0006047	UDP-N-acetylglucosamine metabolic proces...	3	2	0.17	0.0096	1	BP
GO:0150003	regulation of spontaneous synaptic trans...	3	2	0.17	0.0096	1	BP
GO:1900037	regulation of cellular response to hypox...	3	2	0.17	0.0096	1	BP
GO:0001922	B-1 B cell homeostasis	3	2	0.17	0.0096	1	BP
GO:0061009	common bile duct development	3	2	0.17	0.0096	1	BP
GO:0014850	response to muscle activity	3	2	0.17	0.0096	1	BP
GO:0071279	cellular response to cobalt ion	3	2	0.17	0.0096	1	BP
GO:0042421	norepinephrine biosynthetic process	3	2	0.17	0.0096	1	BP
GO:1901699	cellular response to nitrogen compound	129	16	7.47	0.0099	1	BP
GO:0071417	cellular response to organonitrogen comp...	117	15	6.77	0.0104	1	BP
GO:0045793	positive regulation of cell size	16	4	0.93	0.0112	1	BP
GO:0018107	peptidyl-threonine phosphorylation	16	4	0.93	0.0112	1	BP
GO:0043413	macromolecule glycosylation	34	6	1.97	0.0116	1	BP
GO:0006486	protein glycosylation	34	6	1.97	0.0116	1	BP
GO:0045934	negative regulation of nucleobase-contai...	220	21	12.73	0.0117	1	BP
GO:1903779	regulation of cardiac conduction	9	3	0.52	0.0123	1	BP
GO:0021680	cerebellar Purkinje cell layer developme...	9	3	0.52	0.0123	1	BP
GO:0051966	regulation of synaptic transmission, glu...	9	3	0.52	0.0123	1	BP
GO:0044793	negative regulation by host of viral pro...	9	3	0.52	0.0123	1	BP
GO:0040009	regulation of growth rate	9	3	0.52	0.0123	1	BP
GO:0055076	transition metal ion homeostasis	25	5	1.45	0.0124	1	BP
GO:0001944	vasculature development	78	10	4.51	0.0125	1	BP
GO:1901615	organic hydroxy compound metabolic proce...	83	12	4.8	0.0132	1	BP
GO:0043549	regulation of kinase activity	128	14	7.41	0.0132	1	BP
GO:0018210	peptidyl-threonine modification	17	4	0.98	0.0141	1	BP
GO:0009890	negative regulation of biosynthetic proc...	238	22	13.78	0.0142	1	BP
GO:0009101	glycoprotein biosynthetic process	46	7	2.66	0.0147	1	BP
GO:0045892	negative regulation of transcription, DN...	183	18	10.59	0.0148	1	BP
GO:0022898	regulation of transmembrane transporter ...	36	6	2.08	0.0153	1	BP
GO:0070085	glycosylation	36	6	2.08	0.0153	1	BP
GO:0032412	regulation of ion transmembrane transpor...	36	6	2.08	0.0153	1	BP
GO:1902679	negative regulation of RNA biosynthetic ...	185	18	10.71	0.0164	1	BP
GO:1903507	negative regulation of nucleic acid-temp...	185	18	10.71	0.0164	1	BP
GO:0008542	visual learning	10	3	0.58	0.0168	1	BP
GO:0003170	heart valve development	10	3	0.58	0.0168	1	BP
GO:1903523	negative regulation of blood circulation	10	3	0.58	0.0168	1	BP
GO:0042417	dopamine metabolic process	10	3	0.58	0.0168	1	BP
GO:0043467	regulation of generation of precursor me...	27	5	1.56	0.0172	1	BP
GO:0034614	cellular response to reactive oxygen spe...	27	5	1.56	0.0172	1	BP
GO:0097237	cellular response to toxic substance	27	5	1.56	0.0172	1	BP
GO:0071236	cellular response to antibiotic	27	5	1.56	0.0172	1	BP
GO:0031124	mRNA 3'-end processing	27	5	1.56	0.0172	1	BP
GO:0045860	positive regulation of protein kinase ac...	70	9	4.05	0.0173	1	BP
GO:0031347	regulation of defense response	70	9	4.05	0.0173	1	BP
GO:0051253	negative regulation of RNA metabolic pro...	200	19	11.58	0.0174	1	BP
GO:2000404	regulation of T cell migration	4	2	0.23	0.0184	1	BP
GO:2000406	positive regulation of T cell migration	4	2	0.23	0.0184	1	BP
GO:0051354	negative regulation of oxidoreductase ac...	4	2	0.23	0.0184	1	BP
GO:1902236	negative regulation of endoplasmic retic...	4	2	0.23	0.0184	1	BP
GO:0072102	glomerulus morphogenesis	4	2	0.23	0.0184	1	BP
GO:0009617	response to bacterium	77	12	4.46	0.0202	1	BP
GO:0042325	regulation of phosphorylation	203	19	11.75	0.0202	1	BP
GO:0034765	regulation of ion transmembrane transpor...	49	7	2.84	0.0204	1	BP
