GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0014898	cardiac muscle hypertrophy in response t...	6	2	0.11	0.0046	1	BP
GO:0007176	regulation of epidermal growth factor-ac...	7	2	0.13	0.0064	1	BP
GO:0042130	negative regulation of T cell proliferat...	8	2	0.15	0.0084	1	BP
GO:0048134	germ-line cyst formation	8	2	0.15	0.0084	1	BP
GO:0016525	negative regulation of angiogenesis	8	2	0.15	0.0084	1	BP
GO:0045742	positive regulation of epidermal growth ...	8	2	0.15	0.0084	1	BP
GO:0034654	nucleobase-containing compound biosynthe...	503	16	9.15	0.0084	1	BP
GO:0046496	nicotinamide nucleotide metabolic proces...	24	3	0.44	0.0086	1	BP
GO:0090407	organophosphate biosynthetic process	105	6	1.91	0.01	1	BP
GO:0006101	citrate metabolic process	9	2	0.16	0.0107	1	BP
GO:0032228	regulation of synaptic transmission, GAB...	9	2	0.16	0.0107	1	BP
GO:0006099	tricarboxylic acid cycle	9	2	0.16	0.0107	1	BP
GO:0007271	synaptic transmission, cholinergic	9	2	0.16	0.0107	1	BP
GO:0016570	histone modification	78	5	1.42	0.0119	1	BP
GO:0040025	vulval development	27	3	0.49	0.0119	1	BP
GO:0061061	muscle structure development	110	6	2	0.0125	1	BP
GO:0072350	tricarboxylic acid metabolic process	10	2	0.18	0.0132	1	BP
GO:0006090	pyruvate metabolic process	28	3	0.51	0.0132	1	BP
GO:0050732	negative regulation of peptidyl-tyrosine...	11	2	0.2	0.0159	1	BP
GO:0016575	histone deacetylation	11	2	0.2	0.0159	1	BP
GO:0006476	protein deacetylation	11	2	0.2	0.0159	1	BP
GO:0002526	acute inflammatory response	11	2	0.2	0.0159	1	BP
GO:1990170	stress response to cadmium ion	1	1	0.02	0.0182	1	BP
GO:0030240	skeletal muscle thin filament assembly	1	1	0.02	0.0182	1	BP
GO:0046937	phytochelatin metabolic process	1	1	0.02	0.0182	1	BP
GO:0046938	phytochelatin biosynthetic process	1	1	0.02	0.0182	1	BP
GO:2000286	receptor internalization involved in can...	1	1	0.02	0.0182	1	BP
GO:0035444	nickel cation transmembrane transport	1	1	0.02	0.0182	1	BP
GO:1902894	negative regulation of miRNA transcripti...	1	1	0.02	0.0182	1	BP
GO:0032782	bile acid secretion	1	1	0.02	0.0182	1	BP
GO:0002432	granuloma formation	1	1	0.02	0.0182	1	BP
GO:0048386	positive regulation of retinoic acid rec...	1	1	0.02	0.0182	1	BP
GO:1904464	regulation of matrix metallopeptidase se...	1	1	0.02	0.0182	1	BP
GO:1904465	negative regulation of matrix metallopep...	1	1	0.02	0.0182	1	BP
GO:1903976	negative regulation of glial cell migrat...	1	1	0.02	0.0182	1	BP
GO:1990773	matrix metallopeptidase secretion	1	1	0.02	0.0182	1	BP
GO:0061382	Malpighian tubule tip cell differentiati...	1	1	0.02	0.0182	1	BP
GO:0031639	plasminogen activation	1	1	0.02	0.0182	1	BP
GO:0034499	late endosome to Golgi transport	1	1	0.02	0.0182	1	BP
GO:0098849	cellular detoxification of cadmium ion	1	1	0.02	0.0182	1	BP
GO:0014894	response to denervation involved in regu...	1	1	0.02	0.0182	1	BP
GO:0014866	skeletal myofibril assembly	1	1	0.02	0.0182	1	BP
GO:0006824	cobalt ion transport	1	1	0.02	0.0182	1	BP
GO:0014854	response to inactivity	1	1	0.02	0.0182	1	BP
GO:0015675	nickel cation transport	1	1	0.02	0.0182	1	BP
GO:0006828	manganese ion transport	1	1	0.02	0.0182	1	BP
GO:0070933	histone H4 deacetylation	1	1	0.02	0.0182	1	BP
GO:0014870	response to muscle inactivity	1	1	0.02	0.0182	1	BP
GO:0014877	response to muscle inactivity involved i...	1	1	0.02	0.0182	1	BP
GO:0071585	detoxification of cadmium ion	1	1	0.02	0.0182	1	BP
GO:0006556	S-adenosylmethionine biosynthetic proces...	1	1	0.02	0.0182	1	BP
GO:0035711	T-helper 1 cell activation	1	1	0.02	0.0182	1	BP
GO:0032351	negative regulation of hormone metabolic...	1	1	0.02	0.0182	1	BP
GO:0032353	negative regulation of hormone biosynthe...	1	1	0.02	0.0182	1	BP
GO:0061101	neuroendocrine cell differentiation	1	1	0.02	0.0182	1	BP
GO:0034983	peptidyl-lysine deacetylation	1	1	0.02	0.0182	1	BP
GO:0071421	manganese ion transmembrane transport	1	1	0.02	0.0182	1	BP
GO:0072574	hepatocyte proliferation	1	1	0.02	0.0182	1	BP
GO:0072575	epithelial cell proliferation involved i...	1	1	0.02	0.0182	1	BP
GO:0050787	detoxification of mercury ion	1	1	0.02	0.0182	1	BP
GO:1990194	cytoplasmic U snRNP body assembly	1	1	0.02	0.0182	1	BP
GO:0016573	histone acetylation	32	3	0.58	0.019	1	BP
GO:0006091	generation of precursor metabolites and ...	89	5	1.62	0.0203	1	BP
GO:0009165	nucleotide biosynthetic process	59	4	1.07	0.0204	1	BP
GO:1901293	nucleoside phosphate biosynthetic proces...	59	4	1.07	0.0204	1	BP
GO:0018393	internal peptidyl-lysine acetylation	33	3	0.6	0.0206	1	BP
GO:0019363	pyridine nucleotide biosynthetic process	13	2	0.24	0.0221	1	BP
GO:0019359	nicotinamide nucleotide biosynthetic pro...	13	2	0.24	0.0221	1	BP
GO:0051932	synaptic transmission, GABAergic	13	2	0.24	0.0221	1	BP
GO:0072525	pyridine-containing compound biosyntheti...	13	2	0.24	0.0221	1	BP
GO:0007525	somatic muscle development	13	2	0.24	0.0221	1	BP
GO:0018394	peptidyl-lysine acetylation	34	3	0.62	0.0224	1	BP
GO:0030336	negative regulation of cell migration	34	3	0.62	0.0224	1	BP
GO:0046434	organophosphate catabolic process	34	3	0.62	0.0224	1	BP
GO:0006351	transcription, DNA-templated	418	13	7.6	0.0251	1	BP
GO:0055117	regulation of cardiac muscle contraction	14	2	0.25	0.0255	1	BP
GO:0006096	glycolytic process	14	2	0.25	0.0255	1	BP
GO:0006757	ATP generation from ADP	14	2	0.25	0.0255	1	BP
GO:2000146	negative regulation of cell motility	36	3	0.65	0.026	1	BP
GO:0006475	internal protein amino acid acetylation	36	3	0.65	0.026	1	BP
GO:0097659	nucleic acid-templated transcription	425	13	7.73	0.0286	1	BP
GO:0006942	regulation of striated muscle contractio...	15	2	0.27	0.0291	1	BP
GO:0032774	RNA biosynthetic process	426	13	7.75	0.0291	1	BP
GO:0002164	larval development	98	5	1.78	0.0295	1	BP
GO:0009060	aerobic respiration	38	3	0.69	0.03	1	BP
GO:0006355	regulation of transcription, DNA-templat...	383	12	6.97	0.0308	1	BP
GO:0051049	regulation of transport	296	10	5.38	0.032	1	BP
GO:0007368	determination of left/right symmetry	39	3	0.71	0.0321	1	BP
GO:0035601	protein deacylation	16	2	0.29	0.0329	1	BP
GO:0098732	macromolecule deacylation	16	2	0.29	0.0329	1	BP
GO:0046631	alpha-beta T cell activation	16	2	0.29	0.0329	1	BP
GO:0051252	regulation of RNA metabolic process	434	13	7.9	0.0336	1	BP
GO:0002664	regulation of T cell tolerance induction	2	1	0.04	0.0361	1	BP
GO:0002666	positive regulation of T cell tolerance ...	2	1	0.04	0.0361	1	BP
GO:0002667	regulation of T cell anergy	2	1	0.04	0.0361	1	BP
GO:0002669	positive regulation of T cell anergy	2	1	0.04	0.0361	1	BP
GO:2000118	regulation of sodium-dependent phosphate...	2	1	0.04	0.0361	1	BP
GO:0002674	negative regulation of acute inflammator...	2	1	0.04	0.0361	1	BP
GO:0002643	regulation of tolerance induction	2	1	0.04	0.0361	1	BP
GO:0002645	positive regulation of tolerance inducti...	2	1	0.04	0.0361	1	BP
GO:0032242	regulation of nucleoside transport	2	1	0.04	0.0361	1	BP
GO:0060253	negative regulation of glial cell prolif...	2	1	0.04	0.0361	1	BP
GO:0032244	positive regulation of nucleoside transp...	2	1	0.04	0.0361	1	BP
GO:0050860	negative regulation of T cell receptor s...	2	1	0.04	0.0361	1	BP
GO:0032900	negative regulation of neurotrophin prod...	2	1	0.04	0.0361	1	BP
GO:0001977	renal system process involved in regulat...	2	1	0.04	0.0361	1	BP
GO:0001921	positive regulation of receptor recyclin...	2	1	0.04	0.0361	1	BP
GO:0035434	copper ion transmembrane transport	2	1	0.04	0.0361	1	BP
GO:1901329	regulation of odontoblast differentiatio...	2	1	0.04	0.0361	1	BP
