GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:1902373	negative regulation of mRNA catabolic pr...	6	2	0.09	0.0031	1	BP
GO:0072350	tricarboxylic acid metabolic process	10	2	0.15	0.0089	1	BP
GO:0043122	regulation of I-kappaB kinase/NF-kappaB ...	11	2	0.16	0.0108	1	BP
GO:0048293	regulation of isotype switching to IgE i...	1	1	0.01	0.0149	1	BP
GO:0048294	negative regulation of isotype switching...	1	1	0.01	0.0149	1	BP
GO:0048289	isotype switching to IgE isotypes	1	1	0.01	0.0149	1	BP
GO:0002447	eosinophil mediated immunity	1	1	0.01	0.0149	1	BP
GO:0030647	aminoglycoside antibiotic metabolic proc...	1	1	0.01	0.0149	1	BP
GO:1901993	regulation of meiotic cell cycle phase t...	1	1	0.01	0.0149	1	BP
GO:1901995	positive regulation of meiotic cell cycl...	1	1	0.01	0.0149	1	BP
GO:0032240	negative regulation of nucleobase-contai...	1	1	0.01	0.0149	1	BP
GO:1905132	regulation of meiotic chromosome separat...	1	1	0.01	0.0149	1	BP
GO:1905134	positive regulation of meiotic chromosom...	1	1	0.01	0.0149	1	BP
GO:0033189	response to vitamin A	1	1	0.01	0.0149	1	BP
GO:0032713	negative regulation of interleukin-4 pro...	1	1	0.01	0.0149	1	BP
GO:0042431	indole metabolic process	1	1	0.01	0.0149	1	BP
GO:0110021	cardiac muscle myoblast proliferation	1	1	0.01	0.0149	1	BP
GO:0110022	regulation of cardiac muscle myoblast pr...	1	1	0.01	0.0149	1	BP
GO:0110024	positive regulation of cardiac muscle my...	1	1	0.01	0.0149	1	BP
GO:0045829	negative regulation of isotype switching	1	1	0.01	0.0149	1	BP
GO:0019102	male somatic sex determination	1	1	0.01	0.0149	1	BP
GO:0002278	eosinophil activation involved in immune...	1	1	0.01	0.0149	1	BP
GO:2000185	regulation of phosphate transmembrane tr...	1	1	0.01	0.0149	1	BP
GO:2000187	positive regulation of phosphate transme...	1	1	0.01	0.0149	1	BP
GO:0034196	acylglycerol transport	1	1	0.01	0.0149	1	BP
GO:0034197	triglyceride transport	1	1	0.01	0.0149	1	BP
GO:1901128	gentamycin metabolic process	1	1	0.01	0.0149	1	BP
GO:2000622	regulation of nuclear-transcribed mRNA c...	1	1	0.01	0.0149	1	BP
GO:2000623	negative regulation of nuclear-transcrib...	1	1	0.01	0.0149	1	BP
GO:1901684	arsenate ion transmembrane transport	1	1	0.01	0.0149	1	BP
GO:1903797	positive regulation of inorganic anion t...	1	1	0.01	0.0149	1	BP
GO:0043307	eosinophil activation	1	1	0.01	0.0149	1	BP
GO:0032915	positive regulation of transforming grow...	1	1	0.01	0.0149	1	BP
GO:0043308	eosinophil degranulation	1	1	0.01	0.0149	1	BP
GO:0051759	sister chromosome movement towards spind...	1	1	0.01	0.0149	1	BP
GO:0098719	sodium ion import across plasma membrane	1	1	0.01	0.0149	1	BP
GO:0002713	negative regulation of B cell mediated i...	1	1	0.01	0.0149	1	BP
GO:1905870	positive regulation of 3'-UTR-mediated m...	1	1	0.01	0.0149	1	BP
GO:0044395	protein targeting to vacuolar membrane	1	1	0.01	0.0149	1	BP
GO:1900483	regulation of protein targeting to vacuo...	1	1	0.01	0.0149	1	BP
GO:0002890	negative regulation of immunoglobulin me...	1	1	0.01	0.0149	1	BP
GO:0032053	ciliary basal body organization	1	1	0.01	0.0149	1	BP
GO:1902031	regulation of NADP metabolic process	1	1	0.01	0.0149	1	BP
GO:0097676	histone H3-K36 dimethylation	1	1	0.01	0.0149	1	BP
GO:0055107	Golgi to secretory granule transport	1	1	0.01	0.0149	1	BP
GO:1902102	regulation of metaphase/anaphase transit...	1	1	0.01	0.0149	1	BP
GO:1902104	positive regulation of metaphase/anaphas...	1	1	0.01	0.0149	1	BP
GO:0042475	odontogenesis of dentin-containing tooth	13	2	0.19	0.015	1	BP
GO:0007249	I-kappaB kinase/NF-kappaB signaling	14	2	0.21	0.0174	1	BP
GO:0044774	mitotic DNA integrity checkpoint signali...	15	2	0.22	0.0199	1	BP
GO:0016999	antibiotic metabolic process	17	2	0.25	0.0253	1	BP
GO:0042476	odontogenesis	18	2	0.27	0.0282	1	BP
GO:0002285	lymphocyte activation involved in immune...	18	2	0.27	0.0282	1	BP
GO:0048291	isotype switching to IgG isotypes	2	1	0.03	0.0296	1	BP
GO:1903593	regulation of histamine secretion by mas...	2	1	0.03	0.0296	1	BP
GO:1903595	positive regulation of histamine secreti...	2	1	0.03	0.0296	1	BP
GO:2001034	positive regulation of double-strand bre...	2	1	0.03	0.0296	1	BP
GO:0002553	histamine secretion by mast cell	2	1	0.03	0.0296	1	BP
GO:0002441	histamine secretion involved in inflamma...	2	1	0.03	0.0296	1	BP
GO:0030643	cellular phosphate ion homeostasis	2	1	0.03	0.0296	1	BP
GO:0042994	cytoplasmic sequestering of transcriptio...	2	1	0.03	0.0296	1	BP
GO:0070291	N-acylethanolamine metabolic process	2	1	0.03	0.0296	1	BP
GO:1905606	regulation of presynapse assembly	2	1	0.03	0.0296	1	BP
GO:0002176	male germ cell proliferation	2	1	0.03	0.0296	1	BP
GO:0002638	negative regulation of immunoglobulin pr...	2	1	0.03	0.0296	1	BP
GO:0031573	mitotic intra-S DNA damage checkpoint si...	2	1	0.03	0.0296	1	BP
GO:0019100	male germ-line sex determination	2	1	0.03	0.0296	1	BP
GO:2000120	positive regulation of sodium-dependent ...	2	1	0.03	0.0296	1	BP
GO:2000118	regulation of sodium-dependent phosphate...	2	1	0.03	0.0296	1	BP
GO:0048302	regulation of isotype switching to IgG i...	2	1	0.03	0.0296	1	BP
GO:0051232	meiotic spindle elongation	2	1	0.03	0.0296	1	BP
GO:0001821	histamine secretion	2	1	0.03	0.0296	1	BP
GO:1903795	regulation of inorganic anion transmembr...	2	1	0.03	0.0296	1	BP
GO:1903778	protein localization to vacuolar membran...	2	1	0.03	0.0296	1	BP
GO:0032906	transforming growth factor beta2 product...	2	1	0.03	0.0296	1	BP
GO:0032909	regulation of transforming growth factor...	2	1	0.03	0.0296	1	BP
GO:0044785	metaphase/anaphase transition of meiotic...	2	1	0.03	0.0296	1	BP
GO:1905868	regulation of 3'-UTR-mediated mRNA stabi...	2	1	0.03	0.0296	1	BP
GO:0035864	response to potassium ion	2	1	0.03	0.0296	1	BP
GO:0071636	positive regulation of transforming grow...	2	1	0.03	0.0296	1	BP
GO:0072592	oxygen metabolic process	2	1	0.03	0.0296	1	BP
GO:1905820	positive regulation of chromosome separa...	2	1	0.03	0.0296	1	BP
GO:0016344	meiotic chromosome movement towards spin...	2	1	0.03	0.0296	1	BP
GO:0002701	negative regulation of production of mol...	2	1	0.03	0.0296	1	BP
GO:0006691	leukotriene metabolic process	2	1	0.03	0.0296	1	BP
GO:0044351	macropinocytosis	2	1	0.03	0.0296	1	BP
GO:0097187	dentinogenesis	2	1	0.03	0.0296	1	BP
GO:1903335	regulation of vacuolar transport	2	1	0.03	0.0296	1	BP
GO:1903961	positive regulation of anion transmembra...	2	1	0.03	0.0296	1	BP
GO:0002349	histamine production involved in inflamm...	2	1	0.03	0.0296	1	BP
GO:0071233	cellular response to leucine	2	1	0.03	0.0296	1	BP
GO:0048140	male germ-line cyst encapsulation	2	1	0.03	0.0296	1	BP
GO:0044341	sodium-dependent phosphate transport	2	1	0.03	0.0296	1	BP
GO:0002829	negative regulation of type 2 immune res...	2	1	0.03	0.0296	1	BP
GO:0072501	cellular divalent inorganic anion homeos...	2	1	0.03	0.0296	1	BP
GO:0072502	cellular trivalent inorganic anion homeo...	2	1	0.03	0.0296	1	BP
GO:0006108	malate metabolic process	2	1	0.03	0.0296	1	BP
GO:0051305	chromosome movement towards spindle pole	2	1	0.03	0.0296	1	BP
