GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0006663	platelet activating factor biosynthetic ...	2	2	0.09	0.0018	1	BP
GO:0010996	response to auditory stimulus	8	3	0.34	0.0037	1	BP
GO:0007480	imaginal disc-derived leg morphogenesis	26	5	1.12	0.0043	1	BP
GO:1902743	regulation of lamellipodium organization	17	4	0.73	0.005	1	BP
GO:0042254	ribosome biogenesis	92	10	3.95	0.0053	1	BP
GO:0045589	regulation of regulatory T cell differen...	3	2	0.13	0.0053	1	BP
GO:0036151	phosphatidylcholine acyl-chain remodelin...	3	2	0.13	0.0053	1	BP
GO:0036148	phosphatidylglycerol acyl-chain remodeli...	3	2	0.13	0.0053	1	BP
GO:0007602	phototransduction	18	4	0.77	0.0062	1	BP
GO:0060042	retina morphogenesis in camera-type eye	10	3	0.43	0.0074	1	BP
GO:0050728	negative regulation of inflammatory resp...	19	4	0.82	0.0076	1	BP
GO:0071482	cellular response to light stimulus	31	5	1.33	0.0093	1	BP
GO:0072283	metanephric renal vesicle morphogenesis	4	2	0.17	0.0104	1	BP
GO:0006307	DNA dealkylation involved in DNA repair	4	2	0.17	0.0104	1	BP
GO:0072087	renal vesicle development	4	2	0.17	0.0104	1	BP
GO:0072077	renal vesicle morphogenesis	4	2	0.17	0.0104	1	BP
GO:0031497	chromatin assembly	33	5	1.42	0.0121	1	BP
GO:0014812	muscle cell migration	23	4	0.99	0.0152	1	BP
GO:0009584	detection of visible light	23	4	0.99	0.0152	1	BP
GO:0010842	retina layer formation	5	2	0.21	0.0168	1	BP
GO:0040034	regulation of development, heterochronic	5	2	0.21	0.0168	1	BP
GO:0046668	regulation of retinal cell programmed ce...	5	2	0.21	0.0168	1	BP
GO:0046669	regulation of compound eye retinal cell ...	5	2	0.21	0.0168	1	BP
GO:0045892	negative regulation of transcription, DN...	249	18	10.7	0.0176	1	BP
GO:0007600	sensory perception	143	12	6.14	0.0179	1	BP
GO:2000113	negative regulation of cellular macromol...	306	21	13.15	0.0181	1	BP
GO:0006325	chromatin organization	197	15	8.46	0.0194	1	BP
GO:1902679	negative regulation of RNA biosynthetic ...	253	18	10.87	0.0204	1	BP
GO:1903507	negative regulation of nucleic acid-temp...	253	18	10.87	0.0204	1	BP
GO:0031327	negative regulation of cellular biosynth...	330	22	14.18	0.0212	1	BP
GO:0010558	negative regulation of macromolecule bio...	312	21	13.4	0.0221	1	BP
GO:0009890	negative regulation of biosynthetic proc...	332	22	14.26	0.0226	1	BP
GO:0034612	response to tumor necrosis factor	39	5	1.68	0.024	1	BP
GO:1900077	negative regulation of cellular response...	15	3	0.64	0.0241	1	BP
GO:0050777	negative regulation of immune response	15	3	0.64	0.0241	1	BP
GO:0010591	regulation of lamellipodium assembly	15	3	0.64	0.0241	1	BP
GO:0046627	negative regulation of insulin receptor ...	15	3	0.64	0.0241	1	BP
GO:0016056	rhodopsin mediated signaling pathway	6	2	0.26	0.0245	1	BP
GO:0018195	peptidyl-arginine modification	6	2	0.26	0.0245	1	BP
GO:0072273	metanephric nephron morphogenesis	6	2	0.26	0.0245	1	BP
GO:0003338	metanephros morphogenesis	6	2	0.26	0.0245	1	BP
GO:0097475	motor neuron migration	6	2	0.26	0.0245	1	BP
GO:0051291	protein heterooligomerization	27	4	1.16	0.0264	1	BP
GO:0043547	positive regulation of GTPase activity	69	7	2.96	0.0268	1	BP
GO:0031507	heterochromatin assembly	16	3	0.69	0.0287	1	BP
GO:0045814	negative regulation of gene expression, ...	41	5	1.76	0.0292	1	BP
GO:0008286	insulin receptor signaling pathway	41	5	1.76	0.0292	1	BP
GO:0006304	DNA modification	28	4	1.2	0.0298	1	BP
GO:0042273	ribosomal large subunit biogenesis	28	4	1.2	0.0298	1	BP
GO:0042274	ribosomal small subunit biogenesis	28	4	1.2	0.0298	1	BP
GO:0003091	renal water homeostasis	7	2	0.3	0.0334	1	BP
GO:0000469	cleavage involved in rRNA processing	7	2	0.3	0.0334	1	BP
GO:0072210	metanephric nephron development	7	2	0.3	0.0334	1	BP
GO:0016318	ommatidial rotation	7	2	0.3	0.0334	1	BP
GO:0007603	phototransduction, visible light	7	2	0.3	0.0334	1	BP
GO:0008594	photoreceptor cell morphogenesis	7	2	0.3	0.0334	1	BP
GO:0046667	compound eye retinal cell programmed cel...	7	2	0.3	0.0334	1	BP
GO:0070988	demethylation	17	3	0.73	0.0338	1	BP
GO:0043588	skin development	43	5	1.85	0.0351	1	BP
GO:0050877	nervous system process	270	18	11.6	0.0367	1	BP
GO:0031345	negative regulation of cell projection o...	44	5	1.89	0.0383	1	BP
GO:0000122	negative regulation of transcription by ...	178	13	7.65	0.039	1	BP
GO:0051253	negative regulation of RNA metabolic pro...	272	18	11.69	0.0391	1	BP
GO:0014910	regulation of smooth muscle cell migrati...	18	3	0.77	0.0394	1	BP
GO:0014909	smooth muscle cell migration	18	3	0.77	0.0394	1	BP
GO:0007601	visual perception	31	4	1.33	0.0416	1	BP
GO:0030336	negative regulation of cell migration	45	5	1.93	0.0416	1	BP
GO:0006364	rRNA processing	60	6	2.58	0.0417	1	BP
GO:0009448	gamma-aminobutyric acid metabolic proces...	1	1	0.04	0.043	1	BP
