GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007435	salivary gland morphogenesis	34	5	0.64	0.00036	1	BP
GO:0097066	response to thyroid hormone	11	3	0.21	0.00094	1	BP
GO:0072734	cellular response to staurosporine	3	2	0.06	0.00104	1	BP
GO:0030713	ovarian follicle cell stalk formation	4	2	0.08	0.00205	1	BP
GO:0045647	negative regulation of erythrocyte diffe...	4	2	0.08	0.00205	1	BP
GO:0035011	melanotic encapsulation of foreign targe...	4	2	0.08	0.00205	1	BP
GO:0097711	ciliary basal body-plasma membrane docki...	33	4	0.62	0.00309	1	BP
GO:0035099	hemocyte migration	5	2	0.09	0.00337	1	BP
GO:0060788	ectodermal placode formation	7	2	0.13	0.00692	1	BP
GO:0007303	cytoplasmic transport, nurse cell to ooc...	8	2	0.15	0.00911	1	BP
GO:0030011	maintenance of cell polarity	9	2	0.17	0.01157	1	BP
GO:0042060	wound healing	106	6	2	0.01359	1	BP
GO:0007026	negative regulation of microtubule depol...	10	2	0.19	0.01429	1	BP
GO:2000369	regulation of clathrin-dependent endocyt...	11	2	0.21	0.01726	1	BP
GO:0036498	IRE1-mediated unfolded protein response	11	2	0.21	0.01726	1	BP
GO:0031114	regulation of microtubule depolymerizati...	11	2	0.21	0.01726	1	BP
GO:1903793	positive regulation of anion transport	11	2	0.21	0.01726	1	BP
GO:0050931	pigment cell differentiation	11	2	0.21	0.01726	1	BP
GO:1990927	calcium ion regulated lysosome exocytosi...	1	1	0.02	0.01889	1	BP
GO:0016330	second mitotic wave involved in compound...	1	1	0.02	0.01889	1	BP
GO:0009162	deoxyribonucleoside monophosphate metabo...	1	1	0.02	0.01889	1	BP
GO:0009157	deoxyribonucleoside monophosphate biosyn...	1	1	0.02	0.01889	1	BP
GO:0009176	pyrimidine deoxyribonucleoside monophosp...	1	1	0.02	0.01889	1	BP
GO:0009177	pyrimidine deoxyribonucleoside monophosp...	1	1	0.02	0.01889	1	BP
GO:1900243	negative regulation of synaptic vesicle ...	1	1	0.02	0.01889	1	BP
GO:0006880	intracellular sequestering of iron ion	1	1	0.02	0.01889	1	BP
GO:0042431	indole metabolic process	1	1	0.02	0.01889	1	BP
GO:0021934	hindbrain tangential cell migration	1	1	0.02	0.01889	1	BP
GO:0021935	cerebellar granule cell precursor tangen...	1	1	0.02	0.01889	1	BP
GO:0009265	2'-deoxyribonucleotide biosynthetic proc...	1	1	0.02	0.01889	1	BP
GO:0009221	pyrimidine deoxyribonucleotide biosynthe...	1	1	0.02	0.01889	1	BP
GO:0003360	brainstem development	1	1	0.02	0.01889	1	BP
GO:0060661	submandibular salivary gland formation	1	1	0.02	0.01889	1	BP
GO:0046385	deoxyribose phosphate biosynthetic proce...	1	1	0.02	0.01889	1	BP
GO:0035318	imaginal disc-derived wing hair outgrowt...	1	1	0.02	0.01889	1	BP
GO:0097577	sequestering of iron ion	1	1	0.02	0.01889	1	BP
GO:0061782	vesicle fusion with vesicle	1	1	0.02	0.01889	1	BP
GO:2000185	regulation of phosphate transmembrane tr...	1	1	0.02	0.01889	1	BP
GO:2000187	positive regulation of phosphate transme...	1	1	0.02	0.01889	1	BP
GO:0070682	proteasome regulatory particle assembly	1	1	0.02	0.01889	1	BP
GO:0031269	pseudopodium assembly	1	1	0.02	0.01889	1	BP
GO:0046452	dihydrofolate metabolic process	1	1	0.02	0.01889	1	BP
GO:0031272	regulation of pseudopodium assembly	1	1	0.02	0.01889	1	BP
GO:0031274	positive regulation of pseudopodium asse...	1	1	0.02	0.01889	1	BP
GO:0060392	negative regulation of SMAD protein sign...	1	1	0.02	0.01889	1	BP
GO:0048174	negative regulation of short-term neuron...	1	1	0.02	0.01889	1	BP
GO:1901128	gentamycin metabolic process	1	1	0.02	0.01889	1	BP
GO:1903232	melanosome assembly	1	1	0.02	0.01889	1	BP
GO:1903797	positive regulation of inorganic anion t...	1	1	0.02	0.01889	1	BP
GO:1905468	regulation of clathrin-coated pit assemb...	1	1	0.02	0.01889	1	BP
GO:1905469	negative regulation of clathrin-coated p...	1	1	0.02	0.01889	1	BP
GO:1905413	regulation of dense core granule exocyto...	1	1	0.02	0.01889	1	BP
GO:1905414	negative regulation of dense core granul...	1	1	0.02	0.01889	1	BP
GO:1905415	positive regulation of dense core granul...	1	1	0.02	0.01889	1	BP
GO:1905432	regulation of retrograde trans-synaptic ...	1	1	0.02	0.01889	1	BP
GO:1905433	negative regulation of retrograde trans-...	1	1	0.02	0.01889	1	BP
GO:0099082	retrograde trans-synaptic signaling by n...	1	1	0.02	0.01889	1	BP
GO:0010459	negative regulation of heart rate	1	1	0.02	0.01889	1	BP
GO:1903896	positive regulation of IRE1-mediated unf...	1	1	0.02	0.01889	1	BP
GO:1905161	protein localization to phagocytic vesic...	1	1	0.02	0.01889	1	BP
GO:1905162	regulation of phagosome maturation	1	1	0.02	0.01889	1	BP
GO:1905169	regulation of protein localization to ph...	1	1	0.02	0.01889	1	BP
GO:1905171	positive regulation of protein localizat...	1	1	0.02	0.01889	1	BP
GO:0070444	oligodendrocyte progenitor proliferation	1	1	0.02	0.01889	1	BP
GO:0070445	regulation of oligodendrocyte progenitor...	1	1	0.02	0.01889	1	BP
GO:0060912	cardiac cell fate specification	1	1	0.02	0.01889	1	BP
GO:0099540	trans-synaptic signaling by neuropeptide	1	1	0.02	0.01889	1	BP
GO:0099538	synaptic signaling via neuropeptide	1	1	0.02	0.01889	1	BP
GO:1904527	negative regulation of microtubule bindi...	1	1	0.02	0.01889	1	BP
GO:0098917	retrograde trans-synaptic signaling	1	1	0.02	0.01889	1	BP
GO:1905224	clathrin-coated pit assembly	1	1	0.02	0.01889	1	BP
GO:0090557	establishment of endothelial intestinal ...	1	1	0.02	0.01889	1	BP
GO:0070285	pigment cell development	1	1	0.02	0.01889	1	BP
GO:0001778	plasma membrane repair	1	1	0.02	0.01889	1	BP
GO:0001744	insect visual primordium formation	1	1	0.02	0.01889	1	BP
GO:0001748	insect visual primordium development	1	1	0.02	0.01889	1	BP
GO:0046073	dTMP metabolic process	1	1	0.02	0.01889	1	BP
GO:0046078	dUMP metabolic process	1	1	0.02	0.01889	1	BP
GO:0006226	dUMP biosynthetic process	1	1	0.02	0.01889	1	BP
GO:0071335	hair follicle cell proliferation	1	1	0.02	0.01889	1	BP
GO:0071336	regulation of hair follicle cell prolife...	1	1	0.02	0.01889	1	BP
GO:0071338	positive regulation of hair follicle cel...	1	1	0.02	0.01889	1	BP
GO:0006231	dTMP biosynthetic process	1	1	0.02	0.01889	1	BP
GO:0048664	neuron fate determination	1	1	0.02	0.01889	1	BP
GO:0097206	nephrocyte filtration	1	1	0.02	0.01889	1	BP
GO:1901684	arsenate ion transmembrane transport	1	1	0.02	0.01889	1	BP
GO:0098719	sodium ion import across plasma membrane	1	1	0.02	0.01889	1	BP
GO:0031340	positive regulation of vesicle fusion	1	1	0.02	0.01889	1	BP
GO:0002065	columnar/cuboidal epithelial cell differ...	115	6	2.17	0.01971	1	BP
GO:0046843	dorsal appendage formation	12	2	0.23	0.02046	1	BP
GO:0070671	response to interleukin-12	13	2	0.25	0.02389	1	BP
GO:0035722	interleukin-12-mediated signaling pathwa...	13	2	0.25	0.02389	1	BP
GO:0071349	cellular response to interleukin-12	13	2	0.25	0.02389	1	BP
GO:0048872	homeostasis of number of cells	66	6	1.25	0.02481	1	BP
GO:1902904	negative regulation of supramolecular fi...	35	3	0.66	0.02717	1	BP
GO:0036335	intestinal stem cell homeostasis	14	2	0.26	0.02754	1	BP
GO:0031111	negative regulation of microtubule polym...	14	2	0.26	0.02754	1	BP
GO:0048730	epidermis morphogenesis	14	2	0.26	0.02754	1	BP
GO:0065003	protein-containing complex assembly	441	14	8.33	0.02962	1	BP
GO:0022607	cellular component assembly	753	23	14.22	0.03038	1	BP
GO:0007019	microtubule depolymerization	15	2	0.28	0.0314	1	BP
