GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0046689	response to mercury ion	4	2	0.06	0.0014	1	BP
GO:0045676	regulation of R7 cell differentiation	7	2	0.11	0.0046	1	BP
GO:0022611	dormancy process	8	2	0.12	0.0061	1	BP
GO:0046503	glycerolipid catabolic process	9	2	0.14	0.0077	1	BP
GO:0048771	tissue remodeling	29	3	0.45	0.0092	1	BP
GO:0072350	tricarboxylic acid metabolic process	10	2	0.15	0.0096	1	BP
GO:0001974	blood vessel remodeling	11	2	0.17	0.0116	1	BP
GO:0006614	SRP-dependent cotranslational protein ta...	11	2	0.17	0.0116	1	BP
GO:0006613	cotranslational protein targeting to mem...	12	2	0.19	0.0138	1	BP
GO:0007477	notum development	1	1	0.02	0.0154	1	BP
GO:1905167	positive regulation of lysosomal protein...	1	1	0.02	0.0154	1	BP
GO:0030647	aminoglycoside antibiotic metabolic proc...	1	1	0.02	0.0154	1	BP
GO:1901881	positive regulation of protein depolymer...	1	1	0.02	0.0154	1	BP
GO:1904352	positive regulation of protein catabolic...	1	1	0.02	0.0154	1	BP
GO:1901304	regulation of spermidine biosynthetic pr...	1	1	0.02	0.0154	1	BP
GO:1901307	positive regulation of spermidine biosyn...	1	1	0.02	0.0154	1	BP
GO:0033189	response to vitamin A	1	1	0.02	0.0154	1	BP
GO:1904987	regulation of endothelial cell activatio...	1	1	0.02	0.0154	1	BP
GO:1904988	negative regulation of endothelial cell ...	1	1	0.02	0.0154	1	BP
GO:0032782	bile acid secretion	1	1	0.02	0.0154	1	BP
GO:0010967	regulation of polyamine biosynthetic pro...	1	1	0.02	0.0154	1	BP
GO:2000516	positive regulation of CD4-positive, alp...	1	1	0.02	0.0154	1	BP
GO:0042431	indole metabolic process	1	1	0.02	0.0154	1	BP
GO:0045873	negative regulation of sevenless signali...	1	1	0.02	0.0154	1	BP
GO:0046203	spermidine catabolic process	1	1	0.02	0.0154	1	BP
GO:0046208	spermine catabolic process	1	1	0.02	0.0154	1	BP
GO:2000016	negative regulation of determination of ...	1	1	0.02	0.0154	1	BP
GO:2000185	regulation of phosphate transmembrane tr...	1	1	0.02	0.0154	1	BP
GO:0110118	negative regulation of compound eye phot...	1	1	0.02	0.0154	1	BP
GO:0060134	prepulse inhibition	1	1	0.02	0.0154	1	BP
GO:2000187	positive regulation of phosphate transme...	1	1	0.02	0.0154	1	BP
GO:0043372	positive regulation of CD4-positive, alp...	1	1	0.02	0.0154	1	BP
GO:0042088	T-helper 1 type immune response	1	1	0.02	0.0154	1	BP
GO:0045945	positive regulation of transcription by ...	1	1	0.02	0.0154	1	BP
GO:1901128	gentamycin metabolic process	1	1	0.02	0.0154	1	BP
GO:1901684	arsenate ion transmembrane transport	1	1	0.02	0.0154	1	BP
GO:0031117	positive regulation of microtubule depol...	1	1	0.02	0.0154	1	BP
GO:1903797	positive regulation of inorganic anion t...	1	1	0.02	0.0154	1	BP
GO:0048802	notum morphogenesis	1	1	0.02	0.0154	1	BP
GO:0006598	polyamine catabolic process	1	1	0.02	0.0154	1	BP
GO:0098719	sodium ion import across plasma membrane	1	1	0.02	0.0154	1	BP
GO:2000270	negative regulation of fibroblast apopto...	1	1	0.02	0.0154	1	BP
GO:0045063	T-helper 1 cell differentiation	1	1	0.02	0.0154	1	BP
GO:0045501	regulation of sevenless signaling pathwa...	1	1	0.02	0.0154	1	BP
GO:0071638	negative regulation of monocyte chemotac...	1	1	0.02	0.0154	1	BP
GO:0046340	diacylglycerol catabolic process	1	1	0.02	0.0154	1	BP
GO:0003226	right ventricular compact myocardium mor...	1	1	0.02	0.0154	1	BP
GO:0045677	negative regulation of R7 cell different...	1	1	0.02	0.0154	1	BP
GO:0097699	vascular endothelial cell response to fl...	1	1	0.02	0.0154	1	BP
GO:0045624	positive regulation of T-helper cell dif...	1	1	0.02	0.0154	1	BP
GO:0045625	regulation of T-helper 1 cell differenti...	1	1	0.02	0.0154	1	BP
GO:0045627	positive regulation of T-helper 1 cell d...	1	1	0.02	0.0154	1	BP
GO:0045628	regulation of T-helper 2 cell differenti...	1	1	0.02	0.0154	1	BP
GO:0045629	negative regulation of T-helper 2 cell d...	1	1	0.02	0.0154	1	BP
GO:0009445	putrescine metabolic process	1	1	0.02	0.0154	1	BP
GO:0009446	putrescine biosynthetic process	1	1	0.02	0.0154	1	BP
GO:0009447	putrescine catabolic process	1	1	0.02	0.0154	1	BP
GO:0002825	regulation of T-helper 1 type immune res...	1	1	0.02	0.0154	1	BP
GO:0002827	positive regulation of T-helper 1 type i...	1	1	0.02	0.0154	1	BP
GO:0006642	triglyceride mobilization	1	1	0.02	0.0154	1	BP
GO:0045047	protein targeting to ER	13	2	0.2	0.0161	1	BP
GO:0040024	dauer larval development	14	2	0.22	0.0186	1	BP
GO:0072599	establishment of protein localization to...	14	2	0.22	0.0186	1	BP
GO:0003208	cardiac ventricle morphogenesis	14	2	0.22	0.0186	1	BP
GO:0006605	protein targeting	68	4	1.05	0.0187	1	BP
GO:0016054	organic acid catabolic process	38	3	0.59	0.0194	1	BP
GO:0046395	carboxylic acid catabolic process	38	3	0.59	0.0194	1	BP
GO:0030901	midbrain development	15	2	0.23	0.0213	1	BP
GO:0009062	fatty acid catabolic process	16	2	0.25	0.0241	1	BP
GO:0043648	dicarboxylic acid metabolic process	17	2	0.26	0.0271	1	BP
GO:0046660	female sex differentiation	17	2	0.26	0.0271	1	BP
GO:0016999	antibiotic metabolic process	17	2	0.26	0.0271	1	BP
GO:0070972	protein localization to endoplasmic reti...	17	2	0.26	0.0271	1	BP
GO:0048264	determination of ventral identity	2	1	0.03	0.0306	1	BP
GO:0046533	negative regulation of photoreceptor cel...	2	1	0.03	0.0306	1	BP
GO:1905165	regulation of lysosomal protein cataboli...	2	1	0.03	0.0306	1	BP
GO:0030643	cellular phosphate ion homeostasis	2	1	0.03	0.0306	1	BP
GO:1904350	regulation of protein catabolic process ...	2	1	0.03	0.0306	1	BP
GO:0036302	atrioventricular canal development	2	1	0.03	0.0306	1	BP
