GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010739	positive regulation of protein kinase A ...	2	2	0.02	7.3e-05	0.763653	BP
GO:1904646	cellular response to amyloid-beta	5	2	0.04	0.00072	1	BP
GO:0035809	regulation of urine volume	6	2	0.05	0.00107	1	BP
GO:0034250	positive regulation of cellular amide me...	28	3	0.25	0.00161	1	BP
GO:0001841	neural tube formation	29	3	0.26	0.00179	1	BP
GO:1900273	positive regulation of long-term synapti...	8	2	0.07	0.00198	1	BP
GO:0030501	positive regulation of bone mineralizati...	9	2	0.08	0.00253	1	BP
GO:0007618	mating	33	3	0.29	0.00262	1	BP
GO:0008344	adult locomotory behavior	34	3	0.3	0.00285	1	BP
GO:0008306	associative learning	37	3	0.33	0.00365	1	BP
GO:0021904	dorsal/ventral neural tube patterning	11	2	0.1	0.00383	1	BP
GO:0008049	male courtship behavior	12	2	0.11	0.00457	1	BP
GO:0031646	positive regulation of nervous system pr...	13	2	0.11	0.00538	1	BP
GO:0005975	carbohydrate metabolic process	88	4	0.78	0.00601	1	BP
GO:1990090	cellular response to nerve growth factor...	14	2	0.12	0.00624	1	BP
GO:0010951	negative regulation of endopeptidase act...	14	2	0.12	0.00624	1	BP
GO:0021954	central nervous system neuron developmen...	16	3	0.14	0.00631	1	BP
GO:0030901	midbrain development	15	2	0.13	0.00717	1	BP
GO:0048839	inner ear development	47	3	0.41	0.00721	1	BP
GO:0010628	positive regulation of gene expression	290	7	2.56	0.00772	1	BP
GO:0042482	positive regulation of odontogenesis	1	1	0.01	0.00882	1	BP
GO:0021623	oculomotor nerve formation	1	1	0.01	0.00882	1	BP
GO:0007319	negative regulation of oskar mRNA transl...	1	1	0.01	0.00882	1	BP
GO:0061885	positive regulation of mini excitatory p...	1	1	0.01	0.00882	1	BP
GO:0001996	positive regulation of heart rate by epi...	1	1	0.01	0.00882	1	BP
GO:0060213	positive regulation of nuclear-transcrib...	1	1	0.01	0.00882	1	BP
GO:2000969	positive regulation of AMPA receptor act...	1	1	0.01	0.00882	1	BP
GO:0060080	inhibitory postsynaptic potential	1	1	0.01	0.00882	1	BP
GO:0048669	collateral sprouting in absence of injur...	1	1	0.01	0.00882	1	BP
GO:0070172	positive regulation of tooth mineralizat...	1	1	0.01	0.00882	1	BP
GO:1990911	response to psychosocial stress	1	1	0.01	0.00882	1	BP
GO:0098749	cerebellar neuron development	1	1	0.01	0.00882	1	BP
GO:0007171	activation of transmembrane receptor pro...	1	1	0.01	0.00882	1	BP
GO:1905945	regulation of response to calcium ion	1	1	0.01	0.00882	1	BP
GO:0031649	heat generation	1	1	0.01	0.00882	1	BP
GO:0014005	microglia development	1	1	0.01	0.00882	1	BP
GO:0071874	cellular response to norepinephrine stim...	1	1	0.01	0.00882	1	BP
GO:1905908	positive regulation of amyloid fibril fo...	1	1	0.01	0.00882	1	BP
GO:0003334	keratinocyte development	1	1	0.01	0.00882	1	BP
GO:0061303	cornea development in camera-type eye	1	1	0.01	0.00882	1	BP
GO:0002265	astrocyte activation involved in immune ...	1	1	0.01	0.00882	1	BP
GO:1903048	regulation of acetylcholine-gated cation...	1	1	0.01	0.00882	1	BP
GO:0021956	central nervous system interneuron axono...	1	1	0.01	0.00882	1	BP
GO:0060598	dichotomous subdivision of terminal unit...	1	1	0.01	0.00882	1	BP
GO:1905893	positive regulation of cellular response...	1	1	0.01	0.00882	1	BP
GO:1905896	positive regulation of cellular response...	1	1	0.01	0.00882	1	BP
GO:0072044	collecting duct development	1	1	0.01	0.00882	1	BP
GO:0003409	optic cup structural organization	1	1	0.01	0.00882	1	BP
GO:0002086	diaphragm contraction	1	1	0.01	0.00882	1	BP
GO:0002025	norepinephrine-epinephrine-mediated vaso...	1	1	0.01	0.00882	1	BP
GO:1900451	positive regulation of glutamate recepto...	1	1	0.01	0.00882	1	BP
GO:1990535	neuron projection maintenance	1	1	0.01	0.00882	1	BP
GO:0019732	antifungal humoral response	1	1	0.01	0.00882	1	BP
GO:0106071	positive regulation of adenylate cyclase...	1	1	0.01	0.00882	1	BP
GO:1904022	positive regulation of G protein-coupled...	1	1	0.01	0.00882	1	BP
GO:0097275	cellular ammonium homeostasis	1	1	0.01	0.00882	1	BP
GO:0097276	cellular creatinine homeostasis	1	1	0.01	0.00882	1	BP
GO:0097277	cellular urea homeostasis	1	1	0.01	0.00882	1	BP
GO:1900153	positive regulation of nuclear-transcrib...	1	1	0.01	0.00882	1	BP
GO:0003271	smoothened signaling pathway involved in...	1	1	0.01	0.00882	1	BP
GO:1900135	positive regulation of renin secretion i...	1	1	0.01	0.00882	1	BP
GO:0048728	proboscis development	1	1	0.01	0.00882	1	BP
GO:0090026	positive regulation of monocyte chemotax...	1	1	0.01	0.00882	1	BP
GO:1905665	positive regulation of calcium ion impor...	1	1	0.01	0.00882	1	BP
GO:0048733	sebaceous gland development	1	1	0.01	0.00882	1	BP
GO:0097070	ductus arteriosus closure	1	1	0.01	0.00882	1	BP
GO:0061903	positive regulation of 1-phosphatidylino...	1	1	0.01	0.00882	1	BP
GO:0003061	positive regulation of the force of hear...	1	1	0.01	0.00882	1	BP
GO:0003059	positive regulation of the force of hear...	1	1	0.01	0.00882	1	BP
