GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0009414	response to water deprivation	4	3	0.18	0.00036	1	BP
GO:0006890	retrograde vesicle-mediated transport, G...	18	5	0.82	0.00095	1	BP
GO:0010743	regulation of macrophage derived foam ce...	2	2	0.09	0.00207	1	BP
GO:0031394	positive regulation of prostaglandin bio...	2	2	0.09	0.00207	1	BP
GO:0032835	glomerulus development	13	4	0.59	0.00212	1	BP
GO:0010883	regulation of lipid storage	14	4	0.64	0.00287	1	BP
GO:0051222	positive regulation of protein transport	57	8	2.61	0.00361	1	BP
GO:1905952	regulation of lipid localization	26	5	1.19	0.00547	1	BP
GO:0042594	response to starvation	61	8	2.79	0.00554	1	BP
GO:2000015	regulation of determination of dorsal id...	3	2	0.14	0.00602	1	BP
GO:0043508	negative regulation of JUN kinase activi...	3	2	0.14	0.00602	1	BP
GO:2000811	negative regulation of anoikis	3	2	0.14	0.00602	1	BP
GO:0090110	COPII-coated vesicle cargo loading	3	2	0.14	0.00602	1	BP
GO:0042742	defense response to bacterium	38	6	1.74	0.00651	1	BP
GO:0010769	regulation of cell morphogenesis involve...	63	8	2.88	0.00676	1	BP
GO:0035850	epithelial cell differentiation involved...	10	3	0.46	0.00878	1	BP
GO:0009152	purine ribonucleotide biosynthetic proce...	41	6	1.88	0.00949	1	BP
GO:0015833	peptide transport	294	22	13.45	0.00983	1	BP
GO:0051668	localization within membrane	127	12	5.81	0.01087	1	BP
GO:0045124	regulation of bone resorption	4	2	0.18	0.01169	1	BP
GO:0097688	glutamate receptor clustering	4	2	0.18	0.01169	1	BP
GO:0071827	plasma lipoprotein particle organization	4	2	0.18	0.01169	1	BP
GO:0072102	glomerulus morphogenesis	4	2	0.18	0.01169	1	BP
GO:0035357	peroxisome proliferator activated recept...	4	2	0.18	0.01169	1	BP
GO:0014042	positive regulation of neuron maturation	4	2	0.18	0.01169	1	BP
GO:1904801	positive regulation of neuron remodeling	4	2	0.18	0.01169	1	BP
GO:0034349	glial cell apoptotic process	4	2	0.18	0.01169	1	BP
GO:0019433	triglyceride catabolic process	4	2	0.18	0.01169	1	BP
GO:0009168	purine ribonucleoside monophosphate bios...	12	3	0.55	0.01506	1	BP
GO:0009127	purine nucleoside monophosphate biosynth...	12	3	0.55	0.01506	1	BP
GO:0051650	establishment of vesicle localization	73	8	3.34	0.01616	1	BP
