GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0003183	mitral valve morphogenesis	3	2	0.03	0.00031	1	BP
GO:0035909	aorta morphogenesis	5	2	0.05	0.00102	1	BP
GO:0043009	chordate embryonic development	121	6	1.27	0.00103	1	BP
GO:0035108	limb morphogenesis	27	3	0.28	0.00243	1	BP
GO:0010717	regulation of epithelial to mesenchymal ...	8	2	0.08	0.0028	1	BP
GO:0045724	positive regulation of cilium assembly	9	2	0.09	0.00358	1	BP
GO:0090162	establishment of epithelial cell polarit...	9	2	0.09	0.00358	1	BP
GO:0050729	positive regulation of inflammatory resp...	9	2	0.09	0.00358	1	BP
GO:0001501	skeletal system development	67	4	0.7	0.00434	1	BP
GO:0007026	negative regulation of microtubule depol...	10	2	0.1	0.00445	1	BP
GO:0001658	branching involved in ureteric bud morph...	12	2	0.13	0.00645	1	BP
GO:0007525	somatic muscle development	13	2	0.14	0.00757	1	BP
GO:0003281	ventricular septum development	14	2	0.15	0.00878	1	BP
GO:0021935	cerebellar granule cell precursor tangen...	1	1	0.01	0.01047	1	BP
GO:1901203	positive regulation of extracellular mat...	1	1	0.01	0.01047	1	BP
GO:0018149	peptide cross-linking	1	1	0.01	0.01047	1	BP
GO:0032119	sequestering of zinc ion	1	1	0.01	0.01047	1	BP
GO:0016576	histone dephosphorylation	1	1	0.01	0.01047	1	BP
GO:1903690	negative regulation of wound healing, sp...	1	1	0.01	0.01047	1	BP
GO:0018076	N-terminal peptidyl-lysine acetylation	1	1	0.01	0.01047	1	BP
GO:0003357	noradrenergic neuron differentiation	1	1	0.01	0.01047	1	BP
GO:1903689	regulation of wound healing, spreading o...	1	1	0.01	0.01047	1	BP
GO:0070831	basement membrane assembly	1	1	0.01	0.01047	1	BP
GO:1904261	positive regulation of basement membrane...	1	1	0.01	0.01047	1	BP
GO:0110011	regulation of basement membrane organiza...	1	1	0.01	0.01047	1	BP
GO:1904259	regulation of basement membrane assembly...	1	1	0.01	0.01047	1	BP
GO:0043577	chemotropism	1	1	0.01	0.01047	1	BP
GO:0090091	positive regulation of extracellular mat...	1	1	0.01	0.01047	1	BP
GO:0001744	insect visual primordium formation	1	1	0.01	0.01047	1	BP
GO:0001748	insect visual primordium development	1	1	0.01	0.01047	1	BP
GO:0006474	N-terminal protein amino acid acetylatio...	1	1	0.01	0.01047	1	BP
GO:0070305	response to cGMP	1	1	0.01	0.01047	1	BP
GO:0006423	cysteinyl-tRNA aminoacylation	1	1	0.01	0.01047	1	BP
GO:1901555	response to paclitaxel	1	1	0.01	0.01047	1	BP
GO:1903055	positive regulation of extracellular mat...	1	1	0.01	0.01047	1	BP
GO:0006408	snRNA export from nucleus	1	1	0.01	0.01047	1	BP
GO:0003190	atrioventricular valve formation	1	1	0.01	0.01047	1	BP
GO:0061088	regulation of sequestering of zinc ion	1	1	0.01	0.01047	1	BP
GO:0003192	mitral valve formation	1	1	0.01	0.01047	1	BP
GO:1902160	negative regulation of cyclic nucleotide...	1	1	0.01	0.01047	1	BP
GO:0045317	equator specification	1	1	0.01	0.01047	1	BP
GO:0035910	ascending aorta morphogenesis	1	1	0.01	0.01047	1	BP
GO:1902159	regulation of cyclic nucleotide-gated io...	1	1	0.01	0.01047	1	BP
GO:0003188	heart valve formation	1	1	0.01	0.01047	1	BP
GO:0009606	tropism	1	1	0.01	0.01047	1	BP
GO:0006152	purine nucleoside catabolic process	1	1	0.01	0.01047	1	BP
GO:0035905	ascending aorta development	1	1	0.01	0.01047	1	BP
GO:0043116	negative regulation of vascular permeabi...	1	1	0.01	0.01047	1	BP
GO:0046130	purine ribonucleoside catabolic process	1	1	0.01	0.01047	1	BP
GO:0010753	positive regulation of cGMP-mediated sig...	1	1	0.01	0.01047	1	BP
GO:0003273	cell migration involved in endocardial c...	1	1	0.01	0.01047	1	BP
GO:0071321	cellular response to cGMP	1	1	0.01	0.01047	1	BP
GO:0051030	snRNA transport	1	1	0.01	0.01047	1	BP
GO:0046038	GMP catabolic process	1	1	0.01	0.01047	1	BP
GO:0070285	pigment cell development	1	1	0.01	0.01047	1	BP
GO:1901069	guanosine-containing compound catabolic ...	1	1	0.01	0.01047	1	BP
GO:1904527	negative regulation of microtubule bindi...	1	1	0.01	0.01047	1	BP
GO:0051238	sequestering of metal ion	1	1	0.01	0.01047	1	BP
GO:2000761	positive regulation of N-terminal peptid...	1	1	0.01	0.01047	1	BP
GO:0031365	N-terminal protein amino acid modificati...	1	1	0.01	0.01047	1	BP
GO:2000759	regulation of N-terminal peptidyl-lysine...	1	1	0.01	0.01047	1	BP
GO:2001197	basement membrane assembly involved in e...	1	1	0.01	0.01047	1	BP
GO:1905705	cellular response to paclitaxel	1	1	0.01	0.01047	1	BP
GO:0021934	hindbrain tangential cell migration	1	1	0.01	0.01047	1	BP
GO:0021915	neural tube development	46	3	0.48	0.01113	1	BP
GO:0090102	cochlea development	16	2	0.17	0.01143	1	BP
GO:0120031	plasma membrane bounded cell projection ...	109	6	1.14	0.01208	1	BP
GO:0032273	positive regulation of protein polymeriz...	17	2	0.18	0.01288	1	BP
GO:1905515	non-motile cilium assembly	17	2	0.18	0.01288	1	BP
GO:0001578	microtubule bundle formation	17	2	0.18	0.01288	1	BP
GO:0030031	cell projection assembly	113	6	1.18	0.01383	1	BP
GO:0003007	heart morphogenesis	52	3	0.54	0.01557	1	BP
GO:0021782	glial cell development	19	2	0.2	0.01599	1	BP
GO:0042051	compound eye photoreceptor development	19	2	0.2	0.01599	1	BP
GO:0001745	compound eye morphogenesis	54	3	0.57	0.01724	1	BP
GO:0045921	positive regulation of exocytosis	20	2	0.21	0.01765	1	BP
GO:0060485	mesenchyme development	31	4	0.32	0.01879	1	BP
GO:0048598	embryonic morphogenesis	157	5	1.64	0.01952	1	BP
GO:1901201	regulation of extracellular matrix assem...	2	1	0.02	0.02084	1	BP
GO:1903553	positive regulation of extracellular exo...	2	1	0.02	0.02084	1	BP
GO:0043931	ossification involved in bone maturation	2	1	0.02	0.02084	1	BP
GO:0150076	neuroinflammatory response	2	1	0.02	0.02084	1	BP
GO:0150077	regulation of neuroinflammatory response	2	1	0.02	0.02084	1	BP
GO:0150078	positive regulation of neuroinflammatory...	2	1	0.02	0.02084	1	BP
GO:1902816	regulation of protein localization to mi...	2	1	0.02	0.02084	1	BP
GO:1902817	negative regulation of protein localizat...	2	1	0.02	0.02084	1	BP
GO:0016339	calcium-dependent cell-cell adhesion via...	2	1	0.02	0.02084	1	BP
GO:2001240	negative regulation of extrinsic apoptot...	2	1	0.02	0.02084	1	BP
GO:0097011	cellular response to granulocyte macroph...	2	1	0.02	0.02084	1	BP
GO:0097012	response to granulocyte macrophage colon...	2	1	0.02	0.02084	1	BP
GO:0048143	astrocyte activation	2	1	0.02	0.02084	1	BP
GO:0001774	microglial cell activation	2	1	0.02	0.02084	1	BP
GO:0060973	cell migration involved in heart develop...	2	1	0.02	0.02084	1	BP
GO:0001746	Bolwig's organ morphogenesis	2	1	0.02	0.02084	1	BP
GO:0035791	platelet-derived growth factor receptor-...	2	1	0.02	0.02084	1	BP
GO:0090251	protein localization involved in establi...	2	1	0.02	0.02084	1	BP
GO:0002328	pro-B cell differentiation	2	1	0.02	0.02084	1	BP
GO:0006198	cAMP catabolic process	2	1	0.02	0.02084	1	BP
GO:0048752	semicircular canal morphogenesis	2	1	0.02	0.02084	1	BP
GO:0009164	nucleoside catabolic process	2	1	0.02	0.02084	1	BP
GO:0009169	purine ribonucleoside monophosphate cata...	2	1	0.02	0.02084	1	BP
GO:0009158	ribonucleoside monophosphate catabolic p...	2	1	0.02	0.02084	1	BP
GO:1901421	positive regulation of response to alcoh...	2	1	0.02	0.02084	1	BP
GO:0048711	positive regulation of astrocyte differe...	2	1	0.02	0.02084	1	BP
GO:1901419	regulation of response to alcohol	2	1	0.02	0.02084	1	BP
GO:0009125	nucleoside monophosphate catabolic proce...	2	1	0.02	0.02084	1	BP
GO:0009128	purine nucleoside monophosphate cataboli...	2	1	0.02	0.02084	1	BP
GO:0072513	positive regulation of secondary heart f...	2	1	0.02	0.02084	1	BP
GO:0055034	Bolwig's organ development	2	1	0.02	0.02084	1	BP
GO:0042454	ribonucleoside catabolic process	2	1	0.02	0.02084	1	BP
GO:1990834	response to odorant	2	1	0.02	0.02084	1	BP
GO:1904880	response to hydrogen sulfide	2	1	0.02	0.02084	1	BP
GO:0042675	compound eye cone cell differentiation	2	1	0.02	0.02084	1	BP
GO:0003284	septum primum development	2	1	0.02	0.02084	1	BP
GO:0003289	atrial septum primum morphogenesis	2	1	0.02	0.02084	1	BP
GO:1903980	positive regulation of microglial cell a...	2	1	0.02	0.02084	1	BP
GO:0003272	endocardial cushion formation	2	1	0.02	0.02084	1	BP
GO:1903978	regulation of microglial cell activation	2	1	0.02	0.02084	1	BP
GO:0003203	endocardial cushion morphogenesis	2	1	0.02	0.02084	1	BP
GO:1901099	negative regulation of signal transducti...	2	1	0.02	0.02084	1	BP
GO:0061890	positive regulation of astrocyte activat...	2	1	0.02	0.02084	1	BP
GO:0061900	glial cell activation	2	1	0.02	0.02084	1	BP
GO:1904526	regulation of microtubule binding	2	1	0.02	0.02084	1	BP
GO:0061888	regulation of astrocyte activation	2	1	0.02	0.02084	1	BP
GO:0002269	leukocyte activation involved in inflamm...	2	1	0.02	0.02084	1	BP
GO:0090324	negative regulation of oxidative phospho...	2	1	0.02	0.02084	1	BP
GO:1905957	regulation of cellular response to alcoh...	2	1	0.02	0.02084	1	BP
GO:0072137	condensed mesenchymal cell proliferation	2	1	0.02	0.02084	1	BP
GO:1905959	positive regulation of cellular response...	2	1	0.02	0.02084	1	BP
