GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010891	negative regulation of sequestering of t...	2	2	0.07	0.0011	1	BP
GO:0007449	proximal/distal pattern formation, imagi...	2	2	0.07	0.0011	1	BP
GO:0008045	motor neuron axon guidance	16	4	0.54	0.0016	1	BP
GO:0072329	monocarboxylic acid catabolic process	19	4	0.64	0.0031	1	BP
GO:0018993	somatic sex determination	4	2	0.13	0.0064	1	BP
GO:0060872	semicircular canal development	4	2	0.13	0.0064	1	BP
GO:0046639	negative regulation of alpha-beta T cell...	4	2	0.13	0.0064	1	BP
GO:0019433	triglyceride catabolic process	4	2	0.13	0.0064	1	BP
GO:0060445	branching involved in salivary gland mor...	4	2	0.13	0.0064	1	BP
GO:0001658	branching involved in ureteric bud morph...	12	3	0.4	0.0064	1	BP
GO:0008284	positive regulation of cell population p...	104	9	3.5	0.0067	1	BP
GO:0021766	hippocampus development	24	4	0.81	0.0074	1	BP
GO:0021602	cranial nerve morphogenesis	14	3	0.47	0.0101	1	BP
GO:0021871	forebrain regionalization	5	2	0.17	0.0104	1	BP
GO:0090050	positive regulation of cell migration in...	5	2	0.17	0.0104	1	BP
GO:0060840	artery development	15	3	0.5	0.0123	1	BP
GO:0021872	forebrain generation of neurons	16	3	0.54	0.0148	1	BP
GO:1901992	positive regulation of mitotic cell cycl...	16	3	0.54	0.0148	1	BP
GO:0003151	outflow tract morphogenesis	16	3	0.54	0.0148	1	BP
GO:0001656	metanephros development	16	3	0.54	0.0148	1	BP
GO:0009062	fatty acid catabolic process	16	3	0.54	0.0148	1	BP
GO:0048261	negative regulation of receptor-mediated...	6	2	0.2	0.0153	1	BP
GO:0007280	pole cell migration	6	2	0.2	0.0153	1	BP
GO:0021554	optic nerve development	6	2	0.2	0.0153	1	BP
GO:0021522	spinal cord motor neuron differentiation	6	2	0.2	0.0153	1	BP
GO:0046638	positive regulation of alpha-beta T cell...	6	2	0.2	0.0153	1	BP
GO:0021631	optic nerve morphogenesis	6	2	0.2	0.0153	1	BP
GO:0021604	cranial nerve structural organization	6	2	0.2	0.0153	1	BP
GO:0002042	cell migration involved in sprouting ang...	6	2	0.2	0.0153	1	BP
GO:1903672	positive regulation of sprouting angioge...	6	2	0.2	0.0153	1	BP
GO:0070986	left/right axis specification	6	2	0.2	0.0153	1	BP
GO:0097475	motor neuron migration	6	2	0.2	0.0153	1	BP
GO:0060914	heart formation	6	2	0.2	0.0153	1	BP
GO:0090049	regulation of cell migration involved in...	6	2	0.2	0.0153	1	BP
GO:0061005	cell differentiation involved in kidney ...	17	3	0.57	0.0176	1	BP
GO:0030856	regulation of epithelial cell differenti...	17	3	0.57	0.0176	1	BP
GO:0006644	phospholipid metabolic process	64	6	2.15	0.0184	1	BP
GO:0048562	embryonic organ morphogenesis	65	6	2.19	0.0198	1	BP
GO:0042476	odontogenesis	18	3	0.61	0.0206	1	BP
GO:0021517	ventral spinal cord development	7	2	0.24	0.021	1	BP
GO:0015988	energy coupled proton transmembrane tran...	7	2	0.24	0.021	1	BP
GO:2000288	positive regulation of myoblast prolifer...	7	2	0.24	0.021	1	BP
GO:0046635	positive regulation of alpha-beta T cell...	7	2	0.24	0.021	1	BP
GO:0106030	neuron projection fasciculation	7	2	0.24	0.021	1	BP
GO:1903670	regulation of sprouting angiogenesis	7	2	0.24	0.021	1	BP
GO:0008354	germ cell migration	7	2	0.24	0.021	1	BP
GO:0007538	primary sex determination	7	2	0.24	0.021	1	BP
GO:0048532	anatomical structure arrangement	7	2	0.24	0.021	1	BP
GO:0046460	neutral lipid biosynthetic process	7	2	0.24	0.021	1	BP
GO:0046463	acylglycerol biosynthetic process	7	2	0.24	0.021	1	BP
GO:0019432	triglyceride biosynthetic process	7	2	0.24	0.021	1	BP
GO:0007413	axonal fasciculation	7	2	0.24	0.021	1	BP
GO:0033146	regulation of intracellular estrogen rec...	7	2	0.24	0.021	1	BP
GO:0021545	cranial nerve development	19	3	0.64	0.0239	1	BP
GO:0006650	glycerophospholipid metabolic process	50	5	1.68	0.0241	1	BP
GO:0048646	anatomical structure formation involved ...	197	12	6.62	0.0273	1	BP
GO:0071696	ectodermal placode development	8	2	0.27	0.0273	1	BP
GO:0021515	cell differentiation in spinal cord	8	2	0.27	0.0273	1	BP
GO:2000291	regulation of myoblast proliferation	8	2	0.27	0.0273	1	BP
GO:0030858	positive regulation of epithelial cell d...	8	2	0.27	0.0273	1	BP
GO:0021675	nerve development	20	3	0.67	0.0274	1	BP
GO:0034332	adherens junction organization	20	3	0.67	0.0274	1	BP
GO:0003007	heart morphogenesis	52	5	1.75	0.0281	1	BP
GO:0045216	cell-cell junction organization	36	4	1.21	0.0305	1	BP
GO:0001666	response to hypoxia	72	6	2.42	0.0312	1	BP
GO:1901989	positive regulation of cell cycle phase ...	21	3	0.71	0.0313	1	BP
GO:0032869	cellular response to insulin stimulus	54	5	1.82	0.0325	1	BP
GO:0009167	purine ribonucleoside monophosphate meta...	37	4	1.24	0.0333	1	BP
GO:0009126	purine nucleoside monophosphate metaboli...	37	4	1.24	0.0333	1	BP
GO:1900115	extracellular regulation of signal trans...	1	1	0.03	0.0336	1	BP
GO:1900116	extracellular negative regulation of sig...	1	1	0.03	0.0336	1	BP
GO:0021775	smoothened signaling pathway involved in...	1	1	0.03	0.0336	1	BP
GO:0021776	smoothened signaling pathway involved in...	1	1	0.03	0.0336	1	BP
GO:0061552	ganglion morphogenesis	1	1	0.03	0.0336	1	BP
GO:0038190	VEGF-activated neuropilin signaling path...	1	1	0.03	0.0336	1	BP
GO:0010915	regulation of very-low-density lipoprote...	1	1	0.03	0.0336	1	BP
GO:0010916	negative regulation of very-low-density ...	1	1	0.03	0.0336	1	BP
GO:1902378	VEGF-activated neuropilin signaling path...	1	1	0.03	0.0336	1	BP
GO:0038189	neuropilin signaling pathway	1	1	0.03	0.0336	1	BP
GO:0021861	forebrain radial glial cell differentiat...	1	1	0.03	0.0336	1	BP
GO:1900221	regulation of amyloid-beta clearance	1	1	0.03	0.0336	1	BP
GO:1900222	negative regulation of amyloid-beta clea...	1	1	0.03	0.0336	1	BP
GO:1900223	positive regulation of amyloid-beta clea...	1	1	0.03	0.0336	1	BP
GO:1902336	positive regulation of retinal ganglion ...	1	1	0.03	0.0336	1	BP
GO:0021855	hypothalamus cell migration	1	1	0.03	0.0336	1	BP
GO:0021856	hypothalamic tangential migration using ...	1	1	0.03	0.0336	1	BP
GO:0021886	hypothalamus gonadotrophin-releasing hor...	1	1	0.03	0.0336	1	BP
GO:0021888	hypothalamus gonadotrophin-releasing hor...	1	1	0.03	0.0336	1	BP
GO:0021824	cerebral cortex tangential migration usi...	1	1	0.03	0.0336	1	BP
GO:0021828	gonadotrophin-releasing hormone neuronal...	1	1	0.03	0.0336	1	BP
GO:1902499	positive regulation of protein autoubiqu...	1	1	0.03	0.0336	1	BP
GO:0035441	cell migration involved in vasculogenesi...	1	1	0.03	0.0336	1	BP
GO:0032332	positive regulation of chondrocyte diffe...	1	1	0.03	0.0336	1	BP
GO:0032915	positive regulation of transforming grow...	1	1	0.03	0.0336	1	BP
GO:0110021	cardiac muscle myoblast proliferation	1	1	0.03	0.0336	1	BP
GO:0110022	regulation of cardiac muscle myoblast pr...	1	1	0.03	0.0336	1	BP
GO:0110024	positive regulation of cardiac muscle my...	1	1	0.03	0.0336	1	BP
GO:0032489	regulation of Cdc42 protein signal trans...	1	1	0.03	0.0336	1	BP
GO:0021534	cell proliferation in hindbrain	1	1	0.03	0.0336	1	BP
GO:0043585	nose morphogenesis	1	1	0.03	0.0336	1	BP
