GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0035556	intracellular signal transduction	362	14	6.39	0.0017	1	BP
GO:0035821	modulation of process of another organis...	17	3	0.3	0.0029	1	BP
GO:0046856	phosphatidylinositol dephosphorylation	5	2	0.09	0.0029	1	BP
GO:0090161	Golgi ribbon formation	6	2	0.11	0.0043	1	BP
GO:0006888	endoplasmic reticulum to Golgi vesicle-m...	40	4	0.71	0.0047	1	BP
GO:0045665	negative regulation of neuron differenti...	42	4	0.74	0.0056	1	BP
GO:0016241	regulation of macroautophagy	46	4	0.81	0.0077	1	BP
GO:0042147	retrograde transport, endosome to Golgi	24	3	0.42	0.0079	1	BP
GO:0018279	protein N-linked glycosylation via aspar...	8	2	0.14	0.0079	1	BP
GO:0006891	intra-Golgi vesicle-mediated transport	9	2	0.16	0.01	1	BP
GO:0032482	Rab protein signal transduction	9	2	0.16	0.01	1	BP
GO:0010259	multicellular organism aging	78	5	1.38	0.0104	1	BP
GO:0097193	intrinsic apoptotic signaling pathway	55	4	0.97	0.0145	1	BP
GO:1901998	toxin transport	11	2	0.19	0.015	1	BP
GO:0031331	positive regulation of cellular cataboli...	87	5	1.53	0.0163	1	BP
GO:0034772	histone H4-K20 dimethylation	1	1	0.02	0.0176	1	BP
GO:0044362	negative regulation of molecular functio...	1	1	0.02	0.0176	1	BP
GO:1902867	negative regulation of retina developmen...	1	1	0.02	0.0176	1	BP
GO:1902869	regulation of amacrine cell differentiat...	1	1	0.02	0.0176	1	BP
GO:0044359	modulation of molecular function in anot...	1	1	0.02	0.0176	1	BP
GO:1902870	negative regulation of amacrine cell dif...	1	1	0.02	0.0176	1	BP
GO:0010520	regulation of reciprocal meiotic recombi...	1	1	0.02	0.0176	1	BP
GO:0035177	larval foraging behavior	1	1	0.02	0.0176	1	BP
GO:0006833	water transport	1	1	0.02	0.0176	1	BP
GO:0006362	transcription elongation from RNA polyme...	1	1	0.02	0.0176	1	BP
GO:0061470	T follicular helper cell differentiation	1	1	0.02	0.0176	1	BP
GO:1901897	regulation of relaxation of cardiac musc...	1	1	0.02	0.0176	1	BP
GO:1901899	positive regulation of relaxation of car...	1	1	0.02	0.0176	1	BP
GO:2000320	negative regulation of T-helper 17 cell ...	1	1	0.02	0.0176	1	BP
GO:1905345	protein localization to cleavage furrow	1	1	0.02	0.0176	1	BP
GO:1904081	positive regulation of transcription fro...	1	1	0.02	0.0176	1	BP
GO:2000316	regulation of T-helper 17 type immune re...	1	1	0.02	0.0176	1	BP
GO:2000317	negative regulation of T-helper 17 type ...	1	1	0.02	0.0176	1	BP
GO:2000319	regulation of T-helper 17 cell different...	1	1	0.02	0.0176	1	BP
GO:0051355	proprioception involved in equilibriocep...	1	1	0.02	0.0176	1	BP
GO:0045919	positive regulation of cytolysis	1	1	0.02	0.0176	1	BP
GO:2001207	regulation of transcription elongation f...	1	1	0.02	0.0176	1	BP
GO:2001208	negative regulation of transcription elo...	1	1	0.02	0.0176	1	BP
GO:0060756	foraging behavior	1	1	0.02	0.0176	1	BP
GO:0072741	protein localization to cell division si...	1	1	0.02	0.0176	1	BP
GO:0007630	jump response	1	1	0.02	0.0176	1	BP
GO:0007636	chemosensory jump behavior	1	1	0.02	0.0176	1	BP
GO:0051561	positive regulation of mitochondrial cal...	1	1	0.02	0.0176	1	BP
GO:1901844	regulation of cell communication by elec...	1	1	0.02	0.0176	1	BP
GO:0045869	negative regulation of single stranded v...	1	1	0.02	0.0176	1	BP
GO:2000465	regulation of glycogen (starch) synthase...	1	1	0.02	0.0176	1	BP
GO:2000466	negative regulation of glycogen (starch)...	1	1	0.02	0.0176	1	BP
GO:0061076	negative regulation of neural retina dev...	1	1	0.02	0.0176	1	BP
GO:0032897	negative regulation of viral transcripti...	1	1	0.02	0.0176	1	BP
GO:0003097	renal water transport	1	1	0.02	0.0176	1	BP
GO:0035881	amacrine cell differentiation	1	1	0.02	0.0176	1	BP
GO:1902109	negative regulation of mitochondrial mem...	1	1	0.02	0.0176	1	BP
GO:0072538	T-helper 17 type immune response	1	1	0.02	0.0176	1	BP
GO:0072539	T-helper 17 cell differentiation	1	1	0.02	0.0176	1	BP
GO:0002635	negative regulation of germinal center f...	1	1	0.02	0.0176	1	BP
GO:0050882	voluntary musculoskeletal movement	1	1	0.02	0.0176	1	BP
GO:1901077	regulation of relaxation of muscle	1	1	0.02	0.0176	1	BP
GO:1901079	positive regulation of relaxation of mus...	1	1	0.02	0.0176	1	BP
GO:0045091	regulation of single stranded viral RNA ...	1	1	0.02	0.0176	1	BP
GO:0010845	positive regulation of reciprocal meioti...	1	1	0.02	0.0176	1	BP
GO:0042268	regulation of cytolysis	1	1	0.02	0.0176	1	BP
GO:0048535	lymph node development	1	1	0.02	0.0176	1	BP
GO:2001151	regulation of renal water transport	1	1	0.02	0.0176	1	BP
GO:2001153	positive regulation of renal water trans...	1	1	0.02	0.0176	1	BP
GO:0035264	multicellular organism growth	60	4	1.06	0.0195	1	BP
GO:0050768	negative regulation of neurogenesis	60	4	1.06	0.0195	1	BP
GO:0001701	in utero embryonic development	62	4	1.09	0.0217	1	BP
GO:0043687	post-translational protein modification	62	4	1.09	0.0217	1	BP
GO:0070936	protein K48-linked ubiquitination	14	2	0.25	0.024	1	BP
GO:0051851	modulation by host of symbiont process	14	2	0.25	0.024	1	BP
GO:0051702	biological process involved in interacti...	15	2	0.26	0.0274	1	BP
GO:1900077	negative regulation of cellular response...	15	2	0.26	0.0274	1	BP
GO:0046627	negative regulation of insulin receptor ...	15	2	0.26	0.0274	1	BP
GO:0010721	negative regulation of cell development	67	4	1.18	0.028	1	BP
GO:0097190	apoptotic signaling pathway	101	5	1.78	0.0294	1	BP
GO:0072332	intrinsic apoptotic signaling pathway by...	16	2	0.28	0.031	1	BP
GO:0050821	protein stabilization	40	3	0.71	0.0317	1	BP
GO:0000209	protein polyubiquitination	70	4	1.23	0.0323	1	BP
GO:2000113	negative regulation of cellular macromol...	220	8	3.88	0.0325	1	BP
GO:0044403	biological process involved in symbiotic...	71	4	1.25	0.0338	1	BP
GO:0016567	protein ubiquitination	142	6	2.5	0.0343	1	BP
GO:0005977	glycogen metabolic process	17	2	0.3	0.0348	1	BP
GO:0044042	glucan metabolic process	17	2	0.3	0.0348	1	BP
GO:0006112	energy reserve metabolic process	17	2	0.3	0.0348	1	BP
GO:0006073	cellular glucan metabolic process	17	2	0.3	0.0348	1	BP
GO:0071347	cellular response to interleukin-1	17	2	0.3	0.0348	1	BP
GO:0019835	cytolysis	2	1	0.04	0.035	1	BP
GO:0034773	histone H4-K20 trimethylation	2	1	0.04	0.035	1	BP
GO:0008626	granzyme-mediated apoptotic signaling pa...	2	1	0.04	0.035	1	BP
GO:1990144	intrinsic apoptotic signaling pathway in...	2	1	0.04	0.035	1	BP
GO:0070911	global genome nucleotide-excision repair	2	1	0.04	0.035	1	BP
GO:0140507	granzyme-mediated programmed cell death ...	2	1	0.04	0.035	1	BP
GO:0070874	negative regulation of glycogen metaboli...	2	1	0.04	0.035	1	BP
GO:0045719	negative regulation of glycogen biosynth...	2	1	0.04	0.035	1	BP
GO:0010663	positive regulation of striated muscle c...	2	1	0.04	0.035	1	BP
GO:0010666	positive regulation of cardiac muscle ce...	2	1	0.04	0.035	1	BP
GO:0034397	telomere localization	2	1	0.04	0.035	1	BP
GO:0010649	regulation of cell communication by elec...	2	1	0.04	0.035	1	BP
