GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010906	regulation of glucose metabolic process	24	3	0.21	0.001	1	BP
GO:0016051	carbohydrate biosynthetic process	34	3	0.3	0.0029	1	BP
GO:0006110	regulation of glycolytic process	11	2	0.1	0.0038	1	BP
GO:0030811	regulation of nucleotide catabolic proce...	11	2	0.1	0.0038	1	BP
GO:2001169	regulation of ATP biosynthetic process	12	2	0.11	0.0046	1	BP
GO:1901799	negative regulation of proteasomal prote...	12	2	0.11	0.0046	1	BP
GO:0090317	negative regulation of intracellular pro...	13	2	0.11	0.0054	1	BP
GO:0015833	peptide transport	294	7	2.59	0.0083	1	BP
GO:0006003	fructose 2,6-bisphosphate metabolic proc...	1	1	0.01	0.0088	1	BP
GO:0032915	positive regulation of transforming grow...	1	1	0.01	0.0088	1	BP
GO:0110024	positive regulation of cardiac muscle my...	1	1	0.01	0.0088	1	BP
GO:0033353	S-adenosylmethionine cycle	1	1	0.01	0.0088	1	BP
GO:1902456	regulation of stomatal opening	1	1	0.01	0.0088	1	BP
GO:0033345	asparagine catabolic process via L-aspar...	1	1	0.01	0.0088	1	BP
GO:0006041	glucosamine metabolic process	1	1	0.01	0.0088	1	BP
GO:0006048	UDP-N-acetylglucosamine biosynthetic pro...	1	1	0.01	0.0088	1	BP
GO:0005977	glycogen metabolic process	17	2	0.15	0.0092	1	BP
GO:0090150	establishment of protein localization to...	53	3	0.47	0.0101	1	BP
GO:0043255	regulation of carbohydrate biosynthetic ...	18	2	0.16	0.0103	1	BP
GO:0006094	gluconeogenesis	19	2	0.17	0.0114	1	BP
GO:0019319	hexose biosynthetic process	19	2	0.17	0.0114	1	BP
GO:0046364	monosaccharide biosynthetic process	21	2	0.19	0.0139	1	BP
GO:0031329	regulation of cellular catabolic process	165	7	1.46	0.0157	1	BP
GO:0006000	fructose metabolic process	2	1	0.02	0.0176	1	BP
GO:1900038	negative regulation of cellular response...	2	1	0.02	0.0176	1	BP
GO:0006555	methionine metabolic process	2	1	0.02	0.0176	1	BP
GO:0070291	N-acylethanolamine metabolic process	2	1	0.02	0.0176	1	BP
GO:0038166	angiotensin-activated signaling pathway	2	1	0.02	0.0176	1	BP
GO:0090315	negative regulation of protein targeting...	2	1	0.02	0.0176	1	BP
GO:0046498	S-adenosylhomocysteine metabolic process	2	1	0.02	0.0176	1	BP
GO:0031573	mitotic intra-S DNA damage checkpoint si...	2	1	0.02	0.0176	1	BP
GO:0033133	positive regulation of glucokinase activ...	2	1	0.02	0.0176	1	BP
GO:0046439	L-cysteine metabolic process	2	1	0.02	0.0176	1	BP
GO:1903301	positive regulation of hexokinase activi...	2	1	0.02	0.0176	1	BP
GO:1901483	regulation of transcription factor catab...	2	1	0.02	0.0176	1	BP
GO:1901485	positive regulation of transcription fac...	2	1	0.02	0.0176	1	BP
GO:0048015	phosphatidylinositol-mediated signaling	24	2	0.21	0.018	1	BP
GO:0048017	inositol lipid-mediated signaling	25	2	0.22	0.0194	1	BP
GO:0006605	protein targeting	68	3	0.6	0.0199	1	BP
GO:0090087	regulation of peptide transport	124	4	1.09	0.0199	1	BP
GO:0032434	regulation of proteasomal ubiquitin-depe...	29	2	0.26	0.0258	1	BP
GO:0006612	protein targeting to membrane	29	2	0.26	0.0258	1	BP
GO:0070987	error-free translesion synthesis	3	1	0.03	0.0262	1	BP
GO:1900425	negative regulation of defense response ...	3	1	0.03	0.0262	1	BP
GO:1900037	regulation of cellular response to hypox...	3	1	0.03	0.0262	1	BP
GO:0006558	L-phenylalanine metabolic process	3	1	0.03	0.0262	1	BP
GO:0006559	L-phenylalanine catabolic process	3	1	0.03	0.0262	1	BP
GO:1904153	negative regulation of retrograde protei...	3	1	0.03	0.0262	1	BP
GO:0061087	positive regulation of histone H3-K27 me...	3	1	0.03	0.0262	1	BP
GO:0048312	intracellular distribution of mitochondr...	3	1	0.03	0.0262	1	BP
GO:1900186	negative regulation of clathrin-dependen...	3	1	0.03	0.0262	1	BP
GO:1903299	regulation of hexokinase activity	3	1	0.03	0.0262	1	BP
GO:0070208	protein heterotrimerization	3	1	0.03	0.0262	1	BP
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvat...	3	1	0.03	0.0262	1	BP
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvat...	3	1	0.03	0.0262	1	BP
GO:0006616	SRP-dependent cotranslational protein ta...	3	1	0.03	0.0262	1	BP
GO:0033131	regulation of glucokinase activity	3	1	0.03	0.0262	1	BP
GO:0042439	ethanolamine-containing compound metabol...	3	1	0.03	0.0262	1	BP
GO:0015693	magnesium ion transport	3	1	0.03	0.0262	1	BP
GO:0042996	regulation of Golgi to plasma membrane p...	3	1	0.03	0.0262	1	BP
GO:0070862	negative regulation of protein exit from...	3	1	0.03	0.0262	1	BP
GO:1905475	regulation of protein localization to me...	30	2	0.26	0.0275	1	BP
GO:0009617	response to bacterium	77	3	0.68	0.0276	1	BP
GO:0009894	regulation of catabolic process	191	7	1.68	0.0277	1	BP
GO:2000058	regulation of ubiquitin-dependent protei...	31	2	0.27	0.0292	1	BP
GO:0016311	dephosphorylation	79	3	0.7	0.0296	1	BP
GO:0043470	regulation of carbohydrate catabolic pro...	15	3	0.13	0.0307	1	BP
GO:0016573	histone acetylation	32	2	0.28	0.031	1	BP
GO:0018393	internal peptidyl-lysine acetylation	33	2	0.29	0.0329	1	BP
GO:0018394	peptidyl-lysine acetylation	34	2	0.3	0.0347	1	BP
GO:0035020	regulation of Rac protein signal transdu...	4	1	0.04	0.0348	1	BP
GO:0005981	regulation of glycogen catabolic process	4	1	0.04	0.0348	1	BP
GO:1904152	regulation of retrograde protein transpo...	4	1	0.04	0.0348	1	BP
GO:0030813	positive regulation of nucleotide catabo...	4	1	0.04	0.0348	1	BP
GO:0070633	transepithelial transport	4	1	0.04	0.0348	1	BP
GO:0045821	positive regulation of glycolytic proces...	4	1	0.04	0.0348	1	BP
GO:0080182	histone H3-K4 trimethylation	4	1	0.04	0.0348	1	BP
GO:0043471	regulation of cellular carbohydrate cata...	4	1	0.04	0.0348	1	BP
GO:0042045	epithelial fluid transport	4	1	0.04	0.0348	1	BP
GO:0010801	negative regulation of peptidyl-threonin...	4	1	0.04	0.0348	1	BP
GO:0036369	transcription factor catabolic process	4	1	0.04	0.0348	1	BP
GO:0043981	histone H4-K5 acetylation	4	1	0.04	0.0348	1	BP
GO:0043982	histone H4-K8 acetylation	4	1	0.04	0.0348	1	BP
GO:0009074	aromatic amino acid family catabolic pro...	4	1	0.04	0.0348	1	BP
GO:0009414	response to water deprivation	4	1	0.04	0.0348	1	BP
GO:0035493	SNARE complex assembly	4	1	0.04	0.0348	1	BP
GO:0035855	megakaryocyte development	4	1	0.04	0.0348	1	BP
GO:0043434	response to peptide hormone	85	3	0.75	0.0357	1	BP
GO:0043161	proteasome-mediated ubiquitin-dependent ...	85	3	0.75	0.0357	1	BP
GO:0031331	positive regulation of cellular cataboli...	87	3	0.77	0.0379	1	BP
GO:0006475	internal protein amino acid acetylation	36	2	0.32	0.0386	1	BP
GO:0043207	response to external biotic stimulus	154	4	1.36	0.0405	1	BP
GO:0051707	response to other organism	154	4	1.36	0.0405	1	BP
GO:0042742	defense response to bacterium	38	2	0.34	0.0426	1	BP
GO:2000786	positive regulation of autophagosome ass...	5	1	0.04	0.0434	1	BP
GO:0005979	regulation of glycogen biosynthetic proc...	5	1	0.04	0.0434	1	BP
GO:1990776	response to angiotensin	5	1	0.04	0.0434	1	BP
GO:0001967	suckling behavior	5	1	0.04	0.0434	1	BP
GO:1904293	negative regulation of ERAD pathway	5	1	0.04	0.0434	1	BP
GO:2001171	positive regulation of ATP biosynthetic ...	5	1	0.04	0.0434	1	BP
GO:0044090	positive regulation of vacuole organizat...	5	1	0.04	0.0434	1	BP
GO:0042044	fluid transport	5	1	0.04	0.0434	1	BP
GO:0097186	amelogenesis	5	1	0.04	0.0434	1	BP
GO:1904380	endoplasmic reticulum mannose trimming	5	1	0.04	0.0434	1	BP
GO:1904385	cellular response to angiotensin	5	1	0.04	0.0434	1	BP
GO:0010962	regulation of glucan biosynthetic proces...	5	1	0.04	0.0434	1	BP
GO:0043984	histone H4-K16 acetylation	5	1	0.04	0.0434	1	BP
GO:0009072	aromatic amino acid family metabolic pro...	5	1	0.04	0.0434	1	BP
GO:0060612	adipose tissue development	5	1	0.04	0.0434	1	BP
GO:0031396	regulation of protein ubiquitination	39	2	0.34	0.0447	1	BP
GO:0009607	response to biotic stimulus	160	4	1.41	0.0458	1	BP
GO:0030307	positive regulation of cell growth	40	2	0.35	0.0468	1	BP
GO:0006473	protein acetylation	41	2	0.36	0.049	1	BP
GO:0015031	protein transport	290	7	2.56	0.0506	1	BP
GO:1900424	regulation of defense response to bacter...	6	1	0.05	0.0518	1	BP
GO:0098751	bone cell development	6	1	0.05	0.0518	1	BP
GO:0032885	regulation of polysaccharide biosyntheti...	6	1	0.05	0.0518	1	BP
GO:0010765	positive regulation of sodium ion transp...	6	1	0.05	0.0518	1	BP
GO:0006534	cysteine metabolic process	6	1	0.05	0.0518	1	BP
GO:0030810	positive regulation of nucleotide biosyn...	6	1	0.05	0.0518	1	BP
GO:0030812	negative regulation of nucleotide catabo...	6	1	0.05	0.0518	1	BP
GO:0090313	regulation of protein targeting to membr...	6	1	0.05	0.0518	1	BP
GO:2001170	negative regulation of ATP biosynthetic ...	6	1	0.05	0.0518	1	BP
GO:0030809	negative regulation of nucleotide biosyn...	6	1	0.05	0.0518	1	BP
GO:0036507	protein demannosylation	6	1	0.05	0.0518	1	BP
GO:0036508	protein alpha-1,2-demannosylation	6	1	0.05	0.0518	1	BP
GO:0045820	negative regulation of glycolytic proces...	6	1	0.05	0.0518	1	BP
GO:0019985	translesion synthesis	6	1	0.05	0.0518	1	BP
GO:0031100	animal organ regeneration	6	1	0.05	0.0518	1	BP
GO:0042866	pyruvate biosynthetic process	6	1	0.05	0.0518	1	BP
GO:0046834	lipid phosphorylation	6	1	0.05	0.0518	1	BP
GO:0046835	carbohydrate phosphorylation	6	1	0.05	0.0518	1	BP
GO:0090161	Golgi ribbon formation	6	1	0.05	0.0518	1	BP
GO:1900372	negative regulation of purine nucleotide...	6	1	0.05	0.0518	1	BP
GO:1900373	positive regulation of purine nucleotide...	6	1	0.05	0.0518	1	BP
GO:0048261	negative regulation of receptor-mediated...	6	1	0.05	0.0518	1	BP
GO:1901652	response to peptide	100	3	0.88	0.0539	1	BP
GO:0043543	protein acylation	45	2	0.4	0.0579	1	BP
GO:0072657	protein localization to membrane	103	3	0.91	0.058	1	BP
GO:0045184	establishment of protein localization	303	7	2.67	0.0601	1	BP
GO:0006007	glucose catabolic process	7	1	0.06	0.0602	1	BP
GO:0010799	regulation of peptidyl-threonine phospho...	7	1	0.06	0.0602	1	BP
GO:0061085	regulation of histone H3-K27 methylation	7	1	0.06	0.0602	1	BP
GO:0033137	negative regulation of peptidyl-serine p...	7	1	0.06	0.0602	1	BP
GO:0070861	regulation of protein exit from endoplas...	7	1	0.06	0.0602	1	BP
GO:0006301	postreplication repair	7	1	0.06	0.0602	1	BP
GO:0070873	regulation of glycogen metabolic process	7	1	0.06	0.0602	1	BP
GO:0009415	response to water	7	1	0.06	0.0602	1	BP
GO:0006089	lactate metabolic process	7	1	0.06	0.0602	1	BP
GO:0009749	response to glucose	47	2	0.41	0.0626	1	BP
GO:0009896	positive regulation of catabolic process	107	3	0.94	0.0637	1	BP
GO:0009746	response to hexose	48	2	0.42	0.065	1	BP
GO:0034284	response to monosaccharide	48	2	0.42	0.065	1	BP
GO:1903320	regulation of protein modification by sm...	49	2	0.43	0.0674	1	BP
GO:0034308	primary alcohol metabolic process	8	1	0.07	0.0686	1	BP
GO:0000096	sulfur amino acid metabolic process	8	1	0.07	0.0686	1	BP
GO:0032881	regulation of polysaccharide metabolic p...	8	1	0.07	0.0686	1	BP
GO:1903580	positive regulation of ATP metabolic pro...	8	1	0.07	0.0686	1	BP
GO:0005978	glycogen biosynthetic process	8	1	0.07	0.0686	1	BP
GO:1903579	negative regulation of ATP metabolic pro...	8	1	0.07	0.0686	1	BP
GO:0032435	negative regulation of proteasomal ubiqu...	8	1	0.07	0.0686	1	BP
