GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0042149	cellular response to glucose starvation	9	4	0.25	5.8e-05	0.606738	BP
GO:0071498	cellular response to fluid shear stress	7	3	0.19	0.00064	1	BP
GO:0061441	renal artery morphogenesis	2	2	0.06	0.00074	1	BP
GO:0040013	negative regulation of locomotion	46	6	1.27	0.0013	1	BP
GO:1990748	cellular detoxification	9	3	0.25	0.00147	1	BP
GO:0071320	cellular response to cAMP	10	3	0.28	0.00206	1	BP
GO:0007628	adult walking behavior	10	3	0.28	0.00206	1	BP
GO:0061541	rhabdomere morphogenesis	3	2	0.08	0.0022	1	BP
GO:0042463	ocellus photoreceptor cell development	3	2	0.08	0.0022	1	BP
GO:0048816	ocellus morphogenesis	3	2	0.08	0.0022	1	BP
GO:0035288	anterior head segmentation	3	2	0.08	0.0022	1	BP
GO:0090110	COPII-coated vesicle cargo loading	3	2	0.08	0.0022	1	BP
GO:0007355	anterior region determination	3	2	0.08	0.0022	1	BP
GO:0030917	midbrain-hindbrain boundary development	3	2	0.08	0.0022	1	BP
GO:0045315	positive regulation of compound eye phot...	3	2	0.08	0.0022	1	BP
GO:0071456	cellular response to hypoxia	35	5	0.96	0.00226	1	BP
GO:0050877	nervous system process	209	13	5.76	0.00314	1	BP
GO:0030252	growth hormone secretion	4	2	0.11	0.00431	1	BP
GO:0072102	glomerulus morphogenesis	4	2	0.11	0.00431	1	BP
GO:0003406	retinal pigment epithelium development	4	2	0.11	0.00431	1	BP
GO:0071468	cellular response to acidic pH	4	2	0.11	0.00431	1	BP
GO:0071236	cellular response to antibiotic	27	4	0.74	0.00562	1	BP
GO:0048208	COPII vesicle coating	14	3	0.39	0.00579	1	BP
GO:0006641	triglyceride metabolic process	14	3	0.39	0.00579	1	BP
GO:0035284	brain segmentation	5	2	0.14	0.00706	1	BP
GO:0071361	cellular response to ethanol	5	2	0.14	0.00706	1	BP
GO:0030901	midbrain development	15	3	0.41	0.0071	1	BP
GO:0007350	blastoderm segmentation	52	7	1.43	0.0084	1	BP
GO:0098662	inorganic cation transmembrane transport	110	8	3.03	0.00894	1	BP
GO:0051480	regulation of cytosolic calcium ion conc...	48	5	1.32	0.00909	1	BP
GO:0051209	release of sequestered calcium ion into ...	17	3	0.47	0.01021	1	BP
GO:0007419	ventral cord development	17	3	0.47	0.01021	1	BP
GO:0048194	Golgi vesicle budding	17	3	0.47	0.01021	1	BP
GO:0048745	smooth muscle tissue development	6	2	0.17	0.01041	1	BP
GO:0009750	response to fructose	6	2	0.17	0.01041	1	BP
GO:0061418	regulation of transcription from RNA pol...	6	2	0.17	0.01041	1	BP
GO:0036315	cellular response to sterol	6	2	0.17	0.01041	1	BP
GO:0060384	innervation	6	2	0.17	0.01041	1	BP
GO:0007612	learning	50	5	1.38	0.01079	1	BP
GO:0051282	regulation of sequestering of calcium io...	19	3	0.52	0.01399	1	BP
GO:0051283	negative regulation of sequestering of c...	19	3	0.52	0.01399	1	BP
GO:0007635	chemosensory behavior	35	4	0.96	0.01425	1	BP
GO:0071377	cellular response to glucagon stimulus	7	2	0.19	0.01432	1	BP
GO:0001569	branching involved in blood vessel morph...	7	2	0.19	0.01432	1	BP
GO:0045676	regulation of R7 cell differentiation	7	2	0.19	0.01432	1	BP
GO:0110116	regulation of compound eye photoreceptor...	7	2	0.19	0.01432	1	BP
GO:0007611	learning or memory	97	7	2.67	0.01511	1	BP
GO:0007204	positive regulation of cytosolic calcium...	36	4	0.99	0.01571	1	BP
GO:0097553	calcium ion transmembrane import into cy...	20	3	0.55	0.01615	1	BP
GO:0071466	cellular response to xenobiotic stimulus	20	3	0.55	0.01615	1	BP
GO:0042048	olfactory behavior	20	3	0.55	0.01615	1	BP
GO:0051208	sequestering of calcium ion	20	3	0.55	0.01615	1	BP
GO:0008306	associative learning	37	4	1.02	0.01726	1	BP
GO:0071248	cellular response to metal ion	37	4	1.02	0.01726	1	BP
GO:0032870	cellular response to hormone stimulus	125	8	3.45	0.01866	1	BP
GO:0098869	cellular oxidant detoxification	8	2	0.22	0.01875	1	BP
GO:0045944	positive regulation of transcription by ...	177	10	4.88	0.01948	1	BP
GO:0030001	metal ion transport	127	8	3.5	0.02038	1	BP
GO:0050769	positive regulation of neurogenesis	103	7	2.84	0.02053	1	BP
GO:1901655	cellular response to ketone	22	3	0.61	0.02099	1	BP
GO:0016358	dendrite development	81	6	2.23	0.02166	1	BP
GO:0046532	regulation of photoreceptor cell differe...	12	4	0.33	0.022	1	BP
GO:0071383	cellular response to steroid hormone sti...	40	4	1.1	0.02248	1	BP
GO:0035725	sodium ion transmembrane transport	23	3	0.63	0.02367	1	BP
GO:0035904	aorta development	9	2	0.25	0.02369	1	BP
GO:0035418	protein localization to synapse	9	2	0.25	0.02369	1	BP
GO:0036010	protein localization to endosome	9	2	0.25	0.02369	1	BP
GO:0001703	gastrulation with mouth forming first	9	2	0.25	0.02369	1	BP
GO:0034446	substrate adhesion-dependent cell spread...	9	2	0.25	0.02369	1	BP
GO:0009593	detection of chemical stimulus	9	2	0.25	0.02369	1	BP
GO:0036314	response to sterol	9	2	0.25	0.02369	1	BP
GO:0010659	cardiac muscle cell apoptotic process	9	2	0.25	0.02369	1	BP
GO:0010004	gastrulation involving germ band extensi...	9	2	0.25	0.02369	1	BP
GO:0050890	cognition	106	7	2.92	0.0237	1	BP
GO:0048522	positive regulation of cellular process	713	28	19.65	0.02374	1	BP
GO:0051271	negative regulation of cellular componen...	41	4	1.13	0.02441	1	BP
GO:0048878	chemical homeostasis	191	13	5.26	0.02493	1	BP
GO:0003206	cardiac chamber morphogenesis	24	3	0.66	0.02654	1	BP
GO:0048813	dendrite morphogenesis	63	5	1.74	0.02734	1	BP
GO:0060134	prepulse inhibition	1	1	0.03	0.02756	1	BP
GO:1901562	response to paraquat	1	1	0.03	0.02756	1	BP
GO:0061552	ganglion morphogenesis	1	1	0.03	0.02756	1	BP
GO:0038190	VEGF-activated neuropilin signaling path...	1	1	0.03	0.02756	1	BP
GO:1902378	VEGF-activated neuropilin signaling path...	1	1	0.03	0.02756	1	BP
GO:0072414	response to mitotic cell cycle checkpoin...	1	1	0.03	0.02756	1	BP
GO:0034616	response to laminar fluid shear stress	1	1	0.03	0.02756	1	BP
GO:0038189	neuropilin signaling pathway	1	1	0.03	0.02756	1	BP
GO:1902336	positive regulation of retinal ganglion ...	1	1	0.03	0.02756	1	BP
GO:0070723	response to cholesterol	1	1	0.03	0.02756	1	BP
GO:0072432	response to G1 DNA damage checkpoint sig...	1	1	0.03	0.02756	1	BP
GO:0021855	hypothalamus cell migration	1	1	0.03	0.02756	1	BP
GO:0021856	hypothalamic tangential migration using ...	1	1	0.03	0.02756	1	BP
GO:0010499	proteasomal ubiquitin-independent protei...	1	1	0.03	0.02756	1	BP
GO:0007210	serotonin receptor signaling pathway	1	1	0.03	0.02756	1	BP
GO:0021886	hypothalamus gonadotrophin-releasing hor...	1	1	0.03	0.02756	1	BP
GO:0021888	hypothalamus gonadotrophin-releasing hor...	1	1	0.03	0.02756	1	BP
GO:0031585	regulation of inositol 1,4,5-trisphospha...	1	1	0.03	0.02756	1	BP
GO:0031587	positive regulation of inositol 1,4,5-tr...	1	1	0.03	0.02756	1	BP
GO:0051594	detection of glucose	1	1	0.03	0.02756	1	BP
GO:0021824	cerebral cortex tangential migration usi...	1	1	0.03	0.02756	1	BP
GO:0021828	gonadotrophin-releasing hormone neuronal...	1	1	0.03	0.02756	1	BP
GO:0032324	molybdopterin cofactor biosynthetic proc...	1	1	0.03	0.02756	1	BP
GO:0072194	kidney smooth muscle tissue development	1	1	0.03	0.02756	1	BP
GO:0097702	response to oscillatory fluid shear stre...	1	1	0.03	0.02756	1	BP
GO:0097704	cellular response to oscillatory fluid s...	1	1	0.03	0.02756	1	BP
GO:0035441	cell migration involved in vasculogenesi...	1	1	0.03	0.02756	1	BP
GO:2000121	regulation of removal of superoxide radi...	1	1	0.03	0.02756	1	BP
GO:0051693	actin filament capping	1	1	0.03	0.02756	1	BP
GO:0009407	toxin catabolic process	1	1	0.03	0.02756	1	BP
GO:0032489	regulation of Cdc42 protein signal trans...	1	1	0.03	0.02756	1	BP
GO:0051014	actin filament severing	1	1	0.03	0.02756	1	BP
GO:0051016	barbed-end actin filament capping	1	1	0.03	0.02756	1	BP
GO:0050787	detoxification of mercury ion	1	1	0.03	0.02756	1	BP
GO:0043545	molybdopterin cofactor metabolic process	1	1	0.03	0.02756	1	BP
GO:2000270	negative regulation of fibroblast apopto...	1	1	0.03	0.02756	1	BP
GO:0072214	metanephric cortex development	1	1	0.03	0.02756	1	BP
GO:0072219	metanephric cortical collecting duct dev...	1	1	0.03	0.02756	1	BP
GO:0060846	blood vessel endothelial cell fate commi...	1	1	0.03	0.02756	1	BP
GO:0060847	endothelial cell fate specification	1	1	0.03	0.02756	1	BP
GO:0060837	blood vessel endothelial cell differenti...	1	1	0.03	0.02756	1	BP
GO:0060839	endothelial cell fate commitment	1	1	0.03	0.02756	1	BP
GO:0071397	cellular response to cholesterol	1	1	0.03	0.02756	1	BP
GO:0072208	metanephric smooth muscle tissue develop...	1	1	0.03	0.02756	1	BP
GO:0021612	facial nerve structural organization	1	1	0.03	0.02756	1	BP
GO:0021649	vestibulocochlear nerve structural organ...	1	1	0.03	0.02756	1	BP
GO:0021636	trigeminal nerve morphogenesis	1	1	0.03	0.02756	1	BP
GO:0021637	trigeminal nerve structural organization	1	1	0.03	0.02756	1	BP
GO:1902285	semaphorin-plexin signaling pathway invo...	1	1	0.03	0.02756	1	BP
GO:1902287	semaphorin-plexin signaling pathway invo...	1	1	0.03	0.02756	1	BP
GO:0030834	regulation of actin filament depolymeriz...	1	1	0.03	0.02756	1	BP
GO:0030835	negative regulation of actin filament de...	1	1	0.03	0.02756	1	BP
GO:0018282	metal incorporation into metallo-sulfur ...	1	1	0.03	0.02756	1	BP
GO:0070070	proton-transporting V-type ATPase comple...	1	1	0.03	0.02756	1	BP
GO:0018283	iron incorporation into metallo-sulfur c...	1	1	0.03	0.02756	1	BP
GO:0070072	vacuolar proton-transporting V-type ATPa...	1	1	0.03	0.02756	1	BP
GO:0072741	protein localization to cell division si...	1	1	0.03	0.02756	1	BP
GO:0007540	sex determination, establishment of X:A ...	1	1	0.03	0.02756	1	BP
GO:0071499	cellular response to laminar fluid shear...	1	1	0.03	0.02756	1	BP
GO:0072702	response to methyl methanesulfonate	1	1	0.03	0.02756	1	BP
GO:0072703	cellular response to methyl methanesulfo...	1	1	0.03	0.02756	1	BP
GO:0071464	cellular response to hydrostatic pressur...	1	1	0.03	0.02756	1	BP
GO:1901376	organic heteropentacyclic compound metab...	1	1	0.03	0.02756	1	BP
GO:1901377	organic heteropentacyclic compound catab...	1	1	0.03	0.02756	1	BP
GO:0060666	dichotomous subdivision of terminal unit...	1	1	0.03	0.02756	1	BP
GO:0003127	detection of nodal flow	1	1	0.03	0.02756	1	BP
GO:0009730	detection of carbohydrate stimulus	1	1	0.03	0.02756	1	BP
GO:0009732	detection of hexose stimulus	1	1	0.03	0.02756	1	BP
GO:1905804	positive regulation of cellular response...	1	1	0.03	0.02756	1	BP
GO:1905806	regulation of synapse pruning	1	1	0.03	0.02756	1	BP
GO:1905808	positive regulation of synapse pruning	1	1	0.03	0.02756	1	BP
GO:0150146	cell junction disassembly	1	1	0.03	0.02756	1	BP
GO:0030035	microspike assembly	1	1	0.03	0.02756	1	BP
GO:0003226	right ventricular compact myocardium mor...	1	1	0.03	0.02756	1	BP
GO:0046937	phytochelatin metabolic process	1	1	0.03	0.02756	1	BP
GO:0046938	phytochelatin biosynthetic process	1	1	0.03	0.02756	1	BP
GO:0042595	behavioral response to starvation	1	1	0.03	0.02756	1	BP
GO:0001581	detection of chemical stimulus involved ...	1	1	0.03	0.02756	1	BP
GO:1901166	neural crest cell migration involved in ...	1	1	0.03	0.02756	1	BP
GO:0043385	mycotoxin metabolic process	1	1	0.03	0.02756	1	BP
GO:0043387	mycotoxin catabolic process	1	1	0.03	0.02756	1	BP
GO:0072055	renal cortex development	1	1	0.03	0.02756	1	BP
GO:0072059	cortical collecting duct development	1	1	0.03	0.02756	1	BP
GO:0034287	detection of monosaccharide stimulus	1	1	0.03	0.02756	1	BP
GO:0034227	tRNA thio-modification	1	1	0.03	0.02756	1	BP
GO:1905040	otic placode development	1	1	0.03	0.02756	1	BP
GO:1903375	facioacoustic ganglion development	1	1	0.03	0.02756	1	BP
GO:0070903	mitochondrial tRNA thio-modification	1	1	0.03	0.02756	1	BP
GO:0051189	prosthetic group metabolic process	1	1	0.03	0.02756	1	BP
GO:0036484	trunk neural crest cell migration	1	1	0.03	0.02756	1	BP
GO:0036486	ventral trunk neural crest cell migratio...	1	1	0.03	0.02756	1	BP
GO:0097490	sympathetic neuron projection extension	1	1	0.03	0.02756	1	BP
GO:0097491	sympathetic neuron projection guidance	1	1	0.03	0.02756	1	BP
GO:0060980	cell migration involved in coronary vasc...	1	1	0.03	0.02756	1	BP
GO:0060978	angiogenesis involved in coronary vascul...	1	1	0.03	0.02756	1	BP
GO:0080120	CAAX-box protein maturation	1	1	0.03	0.02756	1	BP
GO:0098883	synapse pruning	1	1	0.03	0.02756	1	BP
GO:0060300	regulation of cytokine activity	1	1	0.03	0.02756	1	BP
GO:0060301	positive regulation of cytokine activity	1	1	0.03	0.02756	1	BP
GO:1904835	dorsal root ganglion morphogenesis	1	1	0.03	0.02756	1	BP
GO:0098849	cellular detoxification of cadmium ion	1	1	0.03	0.02756	1	BP
GO:0046222	aflatoxin metabolic process	1	1	0.03	0.02756	1	BP
GO:0046223	aflatoxin catabolic process	1	1	0.03	0.02756	1	BP
GO:1990170	stress response to cadmium ion	1	1	0.03	0.02756	1	BP
GO:0050912	detection of chemical stimulus involved ...	1	1	0.03	0.02756	1	BP
GO:0050915	sensory perception of sour taste	1	1	0.03	0.02756	1	BP
GO:0097101	blood vessel endothelial cell fate speci...	1	1	0.03	0.02756	1	BP
GO:0097102	endothelial tip cell fate specification	1	1	0.03	0.02756	1	BP
GO:0022035	rhombomere cell migration	1	1	0.03	0.02756	1	BP
GO:0071585	detoxification of cadmium ion	1	1	0.03	0.02756	1	BP
GO:0071586	CAAX-box protein processing	1	1	0.03	0.02756	1	BP
GO:0045945	positive regulation of transcription by ...	1	1	0.03	0.02756	1	BP
GO:1905345	protein localization to cleavage furrow	1	1	0.03	0.02756	1	BP
GO:0045893	positive regulation of transcription, DN...	216	11	5.95	0.02899	1	BP
GO:0071385	cellular response to glucocorticoid stim...	10	2	0.28	0.0291	1	BP
GO:0010658	striated muscle cell apoptotic process	10	2	0.28	0.0291	1	BP
GO:0060402	calcium ion transport into cytosol	25	3	0.69	0.02958	1	BP
GO:0043085	positive regulation of catalytic activit...	190	10	5.24	0.03055	1	BP
GO:0009199	ribonucleoside triphosphate metabolic pr...	44	4	1.21	0.03081	1	BP
GO:0009141	nucleoside triphosphate metabolic proces...	44	4	1.21	0.03081	1	BP
GO:0009144	purine nucleoside triphosphate metabolic...	44	4	1.21	0.03081	1	BP
GO:0009205	purine ribonucleoside triphosphate metab...	44	4	1.21	0.03081	1	BP
GO:0071241	cellular response to inorganic substance	44	4	1.21	0.03081	1	BP
GO:0051962	positive regulation of nervous system de...	112	7	3.09	0.03103	1	BP
GO:0001889	liver development	26	3	0.72	0.0328	1	BP
GO:0022607	cellular component assembly	507	22	13.97	0.03441	1	BP
GO:0001974	blood vessel remodeling	11	2	0.3	0.03494	1	BP
GO:0033762	response to glucagon	11	2	0.3	0.03494	1	BP
GO:0071384	cellular response to corticosteroid stim...	11	2	0.3	0.03494	1	BP
GO:1901998	toxin transport	11	2	0.3	0.03494	1	BP
GO:0051279	regulation of release of sequestered cal...	11	2	0.3	0.03494	1	BP
GO:0048483	autonomic nervous system development	11	2	0.3	0.03494	1	BP
GO:2000379	positive regulation of reactive oxygen s...	11	2	0.3	0.03494	1	BP
GO:0061008	hepaticobiliary system development	27	3	0.74	0.0362	1	BP
GO:0060401	cytosolic calcium ion transport	27	3	0.74	0.0362	1	BP
GO:0048518	positive regulation of biological proces...	775	29	21.36	0.03773	1	BP
GO:1903508	positive regulation of nucleic acid-temp...	225	11	6.2	0.03789	1	BP
GO:1902680	positive regulation of RNA biosynthetic ...	225	11	6.2	0.03789	1	BP
GO:0071375	cellular response to peptide hormone sti...	69	5	1.9	0.03863	1	BP
GO:2001233	regulation of apoptotic signaling pathwa...	69	5	1.9	0.03863	1	BP
GO:0044242	cellular lipid catabolic process	28	3	0.77	0.03977	1	BP
GO:0070588	calcium ion transmembrane transport	48	4	1.32	0.04075	1	BP
GO:0045466	R7 cell differentiation	12	2	0.33	0.0412	1	BP
GO:0046552	photoreceptor cell fate commitment	12	2	0.33	0.0412	1	BP
GO:0043536	positive regulation of blood vessel endo...	12	2	0.33	0.0412	1	BP
GO:0032233	positive regulation of actin filament bu...	12	2	0.33	0.0412	1	BP
GO:0010676	positive regulation of cellular carbohyd...	12	2	0.33	0.0412	1	BP
GO:0006814	sodium ion transport	29	3	0.8	0.04352	1	BP
GO:0055088	lipid homeostasis	29	3	0.8	0.04352	1	BP
GO:0030902	hindbrain development	29	3	0.8	0.04352	1	BP
GO:0031325	positive regulation of cellular metaboli...	447	18	12.32	0.04626	1	BP
GO:2000027	regulation of animal organ morphogenesis	50	4	1.38	0.04633	1	BP
GO:0003205	cardiac chamber development	30	3	0.83	0.04744	1	BP
GO:1902414	protein localization to cell junction	13	2	0.36	0.04785	1	BP
GO:0055092	sterol homeostasis	13	2	0.36	0.04785	1	BP
GO:0042632	cholesterol homeostasis	13	2	0.36	0.04785	1	BP
GO:0007610	behavior	258	14	7.11	0.04841	1	BP
GO:0044085	cellular component biogenesis	525	22	14.47	0.04866	1	BP
GO:0002791	regulation of peptide secretion	74	5	2.04	0.04996	1	BP
GO:0003007	heart morphogenesis	52	4	1.43	0.05233	1	BP
GO:1903522	regulation of blood circulation	52	4	1.43	0.05233	1	BP
GO:0071396	cellular response to lipid	75	5	2.07	0.05244	1	BP
GO:0006357	regulation of transcription by RNA polym...	297	13	8.19	0.05311	1	BP
GO:1904668	positive regulation of ubiquitin protein...	2	1	0.06	0.05438	1	BP
GO:0021785	branchiomotor neuron axon guidance	2	1	0.06	0.05438	1	BP
GO:0042994	cytoplasmic sequestering of transcriptio...	2	1	0.06	0.05438	1	BP
GO:0030194	positive regulation of blood coagulation	2	1	0.06	0.05438	1	BP
GO:1904682	cellular response to 3-methylcholanthren...	2	1	0.06	0.05438	1	BP
GO:0034508	centromere complex assembly	2	1	0.06	0.05438	1	BP
GO:0150020	basal dendrite arborization	2	1	0.06	0.05438	1	BP
GO:0150018	basal dendrite development	2	1	0.06	0.05438	1	BP
GO:0150019	basal dendrite morphogenesis	2	1	0.06	0.05438	1	BP
