GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010001	glial cell differentiation	36	4	0.69	0.0044	1	BP
GO:0043043	peptide biosynthetic process	116	7	2.24	0.0055	1	BP
GO:0072331	signal transduction by p53 class mediato...	41	4	0.79	0.0071	1	BP
GO:1900119	positive regulation of execution phase o...	7	2	0.14	0.0071	1	BP
GO:0051604	protein maturation	43	4	0.83	0.0084	1	BP
GO:0045938	positive regulation of circadian sleep/w...	8	2	0.15	0.0094	1	BP
GO:0006412	translation	101	6	1.95	0.0111	1	BP
GO:0014037	Schwann cell differentiation	9	2	0.17	0.012	1	BP
GO:0043038	amino acid activation	9	2	0.17	0.012	1	BP
GO:0000288	nuclear-transcribed mRNA catabolic proce...	11	2	0.21	0.0178	1	BP
GO:0042006	masculinization of hermaphroditic germ-l...	1	1	0.02	0.0193	1	BP
GO:0051917	regulation of fibrinolysis	1	1	0.02	0.0193	1	BP
GO:0018095	protein polyglutamylation	1	1	0.02	0.0193	1	BP
GO:0019348	dolichol metabolic process	1	1	0.02	0.0193	1	BP
GO:0018076	N-terminal peptidyl-lysine acetylation	1	1	0.02	0.0193	1	BP
GO:1902362	melanocyte apoptotic process	1	1	0.02	0.0193	1	BP
GO:0003357	noradrenergic neuron differentiation	1	1	0.02	0.0193	1	BP
GO:0042730	fibrinolysis	1	1	0.02	0.0193	1	BP
GO:0032287	peripheral nervous system myelin mainten...	1	1	0.02	0.0193	1	BP
GO:0019482	beta-alanine metabolic process	1	1	0.02	0.0193	1	BP
GO:0045852	pH elevation	1	1	0.02	0.0193	1	BP
GO:0019408	dolichol biosynthetic process	1	1	0.02	0.0193	1	BP
GO:1901382	regulation of chorionic trophoblast cell...	1	1	0.02	0.0193	1	BP
GO:0006489	dolichyl diphosphate biosynthetic proces...	1	1	0.02	0.0193	1	BP
GO:0006474	N-terminal protein amino acid acetylatio...	1	1	0.02	0.0193	1	BP
GO:0006422	aspartyl-tRNA aminoacylation	1	1	0.02	0.0193	1	BP
GO:0046465	dolichyl diphosphate metabolic process	1	1	0.02	0.0193	1	BP
GO:0035752	lysosomal lumen pH elevation	1	1	0.02	0.0193	1	BP
GO:0051454	intracellular pH elevation	1	1	0.02	0.0193	1	BP
GO:0043686	co-translational protein modification	1	1	0.02	0.0193	1	BP
GO:0016093	polyprenol metabolic process	1	1	0.02	0.0193	1	BP
GO:0016094	polyprenol biosynthetic process	1	1	0.02	0.0193	1	BP
GO:0006196	AMP catabolic process	1	1	0.02	0.0193	1	BP
GO:0035910	ascending aorta morphogenesis	1	1	0.02	0.0193	1	BP
GO:1904700	granulosa cell apoptotic process	1	1	0.02	0.0193	1	BP
GO:1904708	regulation of granulosa cell apoptotic p...	1	1	0.02	0.0193	1	BP
GO:0034402	recruitment of 3'-end processing factors...	1	1	0.02	0.0193	1	BP
GO:0035905	ascending aorta development	1	1	0.02	0.0193	1	BP
GO:0036343	psychomotor behavior	1	1	0.02	0.0193	1	BP
GO:1990390	protein K33-linked ubiquitination	1	1	0.02	0.0193	1	BP
GO:0001575	globoside metabolic process	1	1	0.02	0.0193	1	BP
GO:0043101	purine-containing compound salvage	1	1	0.02	0.0193	1	BP
GO:0097360	chorionic trophoblast cell proliferation	1	1	0.02	0.0193	1	BP
GO:0010710	regulation of collagen catabolic process	1	1	0.02	0.0193	1	BP
GO:0010716	negative regulation of extracellular mat...	1	1	0.02	0.0193	1	BP
GO:0043041	amino acid activation for nonribosomal p...	1	1	0.02	0.0193	1	BP
GO:0046033	AMP metabolic process	1	1	0.02	0.0193	1	BP
GO:0043217	myelin maintenance	1	1	0.02	0.0193	1	BP
GO:2000761	positive regulation of N-terminal peptid...	1	1	0.02	0.0193	1	BP
