GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:2000113	negative regulation of cellular macromol...	220	70	35.41	3.5e-10	3.66135e-06	BP
GO:0010628	positive regulation of gene expression	290	82	46.68	5.4e-09	2.82447e-05	BP
GO:0010629	negative regulation of gene expression	288	80	46.36	2.3e-08	8.0201e-05	BP
GO:0000122	negative regulation of transcription by ...	133	44	21.41	3.6e-07	0.00094149	BP
GO:0007411	axon guidance	86	32	13.84	3.4e-05	0.0711348	BP
GO:0045944	positive regulation of transcription by ...	177	48	28.49	5.7e-05	0.0993795	BP
GO:0071374	cellular response to parathyroid hormone...	7	6	1.13	1e-04	0.149442857142857	BP
GO:0007420	brain development	150	41	24.15	0.00018	0.2353725	BP
GO:0045664	regulation of neuron differentiation	147	40	23.66	0.00024	0.261525	BP
GO:0032835	glomerulus development	13	8	2.09	0.00025	0.261525	BP
GO:0001709	cell fate determination	26	12	4.19	0.00028	0.26628	BP
GO:2000027	regulation of animal organ morphogenesis	50	18	8.05	0.00041	0.351190714285714	BP
GO:0045892	negative regulation of transcription, DN...	183	61	29.46	0.00044	0.351190714285714	BP
GO:0061005	cell differentiation involved in kidney ...	17	9	2.74	0.00047	0.351190714285714	BP
GO:0001708	cell fate specification	43	16	6.92	0.00057	0.356904705882353	BP
GO:0019827	stem cell population maintenance	43	16	6.92	0.00057	0.356904705882353	BP
GO:0044703	multi-organism reproductive process	309	70	49.74	0.00058	0.356904705882353	BP
GO:0007526	larval somatic muscle development	4	4	0.64	0.00066	0.38357	BP
GO:0007476	imaginal disc-derived wing morphogenesis	52	18	8.37	0.00071	0.390911052631579	BP
GO:0040017	positive regulation of locomotion	83	25	13.36	0.00077	0.4027485	BP
GO:0010769	regulation of cell morphogenesis involve...	63	20	10.14	0.00128	0.603045882352941	BP
GO:0007416	synapse assembly	59	19	9.5	0.00139	0.603045882352941	BP
GO:0007623	circadian rhythm	50	20	8.05	0.00162	0.603045882352941	BP
GO:0030706	germarium-derived oocyte differentiation	7	5	1.13	0.00166	0.603045882352941	BP
GO:0071377	cellular response to glucagon stimulus	7	5	1.13	0.00166	0.603045882352941	BP
GO:0086010	membrane depolarization during action po...	7	5	1.13	0.00166	0.603045882352941	BP
GO:0003179	heart valve morphogenesis	7	5	1.13	0.00166	0.603045882352941	BP
GO:0030318	melanocyte differentiation	7	5	1.13	0.00166	0.603045882352941	BP
GO:0051960	regulation of nervous system development	217	55	34.93	0.00168	0.603045882352941	BP
GO:0071236	cellular response to antibiotic	27	11	4.35	0.0018	0.603045882352941	BP
GO:0050794	regulation of cellular process	1180	235	189.94	0.00189	0.603045882352941	BP
GO:0006109	regulation of carbohydrate metabolic pro...	35	13	5.63	0.00192	0.603045882352941	BP
GO:0071300	cellular response to retinoic acid	10	6	1.61	0.00196	0.603045882352941	BP
GO:1903523	negative regulation of blood circulation	10	6	1.61	0.00196	0.603045882352941	BP
GO:0060070	canonical Wnt signaling pathway	52	17	8.37	0.00207	0.618693428571429	BP
GO:0008285	negative regulation of cell population p...	98	27	15.78	0.00216	0.62766	BP
GO:0032103	positive regulation of response to exter...	57	18	9.18	0.00239	0.654949565217391	BP
GO:0007601	visual perception	24	10	3.86	0.00239	0.654949565217391	BP
GO:0007165	signal transduction	666	140	107.21	0.0025	0.654949565217391	BP
GO:2000177	regulation of neural precursor cell prol...	28	11	4.51	0.00255	0.654949565217391	BP
GO:0007274	neuromuscular synaptic transmission	17	8	2.74	0.00263	0.654949565217391	BP
GO:0045893	positive regulation of transcription, DN...	216	61	34.77	0.00282	0.654949565217391	BP
GO:0030851	granulocyte differentiation	5	4	0.8	0.00288	0.654949565217391	BP
GO:0010661	positive regulation of muscle cell apopt...	5	4	0.8	0.00288	0.654949565217391	BP
GO:0060841	venous blood vessel development	5	4	0.8	0.00288	0.654949565217391	BP
GO:0035909	aorta morphogenesis	5	4	0.8	0.00288	0.654949565217391	BP
GO:0003208	cardiac ventricle morphogenesis	14	7	2.25	0.00322	0.666285230769231	BP
GO:1904019	epithelial cell apoptotic process	14	7	2.25	0.00322	0.666285230769231	BP
GO:0048863	stem cell differentiation	41	14	6.6	0.00324	0.666285230769231	BP
GO:0006325	chromatin organization	125	36	20.12	0.00326	0.666285230769231	BP
GO:0048762	mesenchymal cell differentiation	25	10	4.02	0.00342	0.666285230769231	BP
GO:0021953	central nervous system neuron differenti...	33	12	5.31	0.00351	0.666285230769231	BP
GO:0071229	cellular response to acid chemical	29	11	4.67	0.00353	0.666285230769231	BP
GO:0048102	autophagic cell death	11	6	1.77	0.00373	0.666285230769231	BP
GO:0001974	blood vessel remodeling	11	6	1.77	0.00373	0.666285230769231	BP
GO:0060412	ventricular septum morphogenesis	11	6	1.77	0.00373	0.666285230769231	BP
GO:1902669	positive regulation of axon guidance	11	6	1.77	0.00373	0.666285230769231	BP
GO:1905881	positive regulation of oogenesis	11	6	1.77	0.00373	0.666285230769231	BP
GO:0009791	post-embryonic development	187	57	30.1	0.00378	0.666285230769231	BP
GO:0031670	cellular response to nutrient	8	5	1.29	0.00385	0.666285230769231	BP
GO:0046031	ADP metabolic process	18	8	2.9	0.00409	0.666285230769231	BP
GO:0009946	proximal/distal axis specification	3	3	0.48	0.00414	0.666285230769231	BP
GO:0031063	regulation of histone deacetylation	3	3	0.48	0.00414	0.666285230769231	BP
GO:0060319	primitive erythrocyte differentiation	3	3	0.48	0.00414	0.666285230769231	BP
GO:0043537	negative regulation of blood vessel endo...	3	3	0.48	0.00414	0.666285230769231	BP
GO:0002791	regulation of peptide secretion	74	21	11.91	0.00457	0.6918208	BP
GO:0050772	positive regulation of axonogenesis	22	9	3.54	0.00458	0.6918208	BP
GO:0007435	salivary gland morphogenesis	26	10	4.19	0.00478	0.6918208	BP
GO:0071333	cellular response to glucose stimulus	30	11	4.83	0.00479	0.6918208	BP
GO:0048562	embryonic organ morphogenesis	65	19	10.46	0.00484	0.6918208	BP
GO:0050708	regulation of protein secretion	65	19	10.46	0.00484	0.6918208	BP
GO:0009267	cellular response to starvation	47	15	7.57	0.00488	0.6918208	BP
GO:0051093	negative regulation of developmental pro...	159	38	25.59	0.0049	0.6918208	BP
GO:0060560	developmental growth involved in morphog...	72	25	11.59	0.00493	0.6918208	BP
GO:0043067	regulation of programmed cell death	230	54	37.02	0.00496	0.6918208	BP
GO:0010172	embryonic body morphogenesis	15	7	2.41	0.00522	0.697114180327869	BP
GO:0050673	epithelial cell proliferation	43	14	6.92	0.0053	0.697114180327869	BP
GO:0010817	regulation of hormone levels	76	25	12.23	0.00539	0.697114180327869	BP
GO:0046883	regulation of hormone secretion	52	16	8.37	0.00551	0.697114180327869	BP
GO:0043506	regulation of JUN kinase activity	19	8	3.06	0.00609	0.697114180327869	BP
GO:0045475	locomotor rhythm	19	8	3.06	0.00609	0.697114180327869	BP
GO:0009584	detection of visible light	19	8	3.06	0.00609	0.697114180327869	BP
GO:0060538	skeletal muscle organ development	35	12	5.63	0.00609	0.697114180327869	BP
GO:0001751	compound eye photoreceptor cell differen...	35	12	5.63	0.00609	0.697114180327869	BP
GO:0030334	regulation of cell migration	109	30	17.55	0.00632	0.697114180327869	BP
GO:0033273	response to vitamin	12	6	1.93	0.00647	0.697114180327869	BP
GO:2001169	regulation of ATP biosynthetic process	12	6	1.93	0.00647	0.697114180327869	BP
GO:0008049	male courtship behavior	12	6	1.93	0.00647	0.697114180327869	BP
GO:0071495	cellular response to endogenous stimulus	217	55	34.93	0.00649	0.697114180327869	BP
GO:0060401	cytosolic calcium ion transport	27	10	4.35	0.00654	0.697114180327869	BP
GO:0032147	activation of protein kinase activity	44	14	7.08	0.00667	0.697114180327869	BP
GO:0007517	muscle organ development	67	23	10.79	0.00702	0.697114180327869	BP
GO:0009792	embryo development ending in birth or eg...	194	44	31.23	0.00708	0.697114180327869	BP
GO:0007293	germarium-derived egg chamber formation	16	10	2.58	0.0071	0.697114180327869	BP
GO:2000026	regulation of multicellular organismal d...	349	87	56.18	0.00742	0.697114180327869	BP
GO:0045652	regulation of megakaryocyte differentiat...	9	5	1.45	0.00753	0.697114180327869	BP
GO:0030501	positive regulation of bone mineralizati...	9	5	1.45	0.00753	0.697114180327869	BP
GO:0048190	wing disc dorsal/ventral pattern formati...	9	5	1.45	0.00753	0.697114180327869	BP
GO:0010939	regulation of necrotic cell death	9	5	1.45	0.00753	0.697114180327869	BP
GO:0051569	regulation of histone H3-K4 methylation	9	5	1.45	0.00753	0.697114180327869	BP
GO:1902110	positive regulation of mitochondrial mem...	9	5	1.45	0.00753	0.697114180327869	BP
GO:0051966	regulation of synaptic transmission, glu...	9	5	1.45	0.00753	0.697114180327869	BP
GO:0090162	establishment of epithelial cell polarit...	9	5	1.45	0.00753	0.697114180327869	BP
GO:0072002	Malpighian tubule development	9	5	1.45	0.00753	0.697114180327869	BP
GO:0036490	regulation of translation in response to...	6	4	0.97	0.00754	0.697114180327869	BP
GO:0045648	positive regulation of erythrocyte diffe...	6	4	0.97	0.00754	0.697114180327869	BP
GO:0040010	positive regulation of growth rate	6	4	0.97	0.00754	0.697114180327869	BP
GO:0046058	cAMP metabolic process	6	4	0.97	0.00754	0.697114180327869	BP
GO:1903317	regulation of protein maturation	6	4	0.97	0.00754	0.697114180327869	BP
GO:0048682	sprouting of injured axon	6	4	0.97	0.00754	0.697114180327869	BP
GO:0071549	cellular response to dexamethasone stimu...	6	4	0.97	0.00754	0.697114180327869	BP
GO:0006805	xenobiotic metabolic process	6	4	0.97	0.00754	0.697114180327869	BP
GO:1901655	cellular response to ketone	22	11	3.54	0.00756	0.697114180327869	BP
GO:0048675	axon extension	36	12	5.79	0.00785	0.697114180327869	BP
GO:0007204	positive regulation of cytosolic calcium...	36	12	5.79	0.00785	0.697114180327869	BP
GO:0043406	positive regulation of MAP kinase activi...	36	12	5.79	0.00785	0.697114180327869	BP
GO:0008584	male gonad development	16	7	2.58	0.00802	0.697114180327869	BP
GO:0003151	outflow tract morphogenesis	16	7	2.58	0.00802	0.697114180327869	BP
GO:0045793	positive regulation of cell size	16	7	2.58	0.00802	0.697114180327869	BP
GO:0090102	cochlea development	16	7	2.58	0.00802	0.697114180327869	BP
GO:0071407	cellular response to organic cyclic comp...	94	27	15.13	0.00809	0.697114180327869	BP
GO:0007611	learning or memory	97	25	15.61	0.00813	0.697114180327869	BP
GO:0048645	animal organ formation	20	8	3.22	0.00876	0.73310688	BP
GO:0061337	cardiac conduction	20	8	3.22	0.00876	0.73310688	BP
GO:0006959	humoral immune response	20	8	3.22	0.00876	0.73310688	BP
GO:0097306	cellular response to alcohol	24	9	3.86	0.00893	0.7355390625	BP
GO:0051707	response to other organism	154	36	24.79	0.00899	0.7355390625	BP
GO:0007560	imaginal disc morphogenesis	81	28	13.04	0.009	0.7355390625	BP
GO:0008593	regulation of Notch signaling pathway	41	13	6.6	0.00914	0.74119023255814	BP
GO:0060548	negative regulation of cell death	165	38	26.56	0.00946	0.761238923076923	BP
GO:0006338	chromatin remodeling	37	12	5.96	0.00998	0.78262876744186	BP
GO:0030073	insulin secretion	37	12	5.96	0.00998	0.78262876744186	BP
GO:0030900	forebrain development	79	21	12.72	0.01034	0.78262876744186	BP
GO:0035195	miRNA-mediated gene silencing	13	6	2.09	0.01041	0.78262876744186	BP
GO:2000179	positive regulation of neural precursor ...	13	6	2.09	0.01041	0.78262876744186	BP
GO:0042659	regulation of cell fate specification	13	6	2.09	0.01041	0.78262876744186	BP
GO:1905330	regulation of morphogenesis of an epithe...	29	10	4.67	0.01151	0.78262876744186	BP
GO:0030855	epithelial cell differentiation	146	34	23.5	0.01175	0.78262876744186	BP
GO:0035019	somatic stem cell population maintenance	17	7	2.74	0.0118	0.78262876744186	BP
GO:0032024	positive regulation of insulin secretion	17	7	2.74	0.0118	0.78262876744186	BP
GO:1901888	regulation of cell junction assembly	56	16	9.01	0.01197	0.78262876744186	BP
GO:0060402	calcium ion transport into cytosol	25	9	4.02	0.01204	0.78262876744186	BP
GO:0030177	positive regulation of Wnt signaling pat...	25	9	4.02	0.01204	0.78262876744186	BP
GO:0043069	negative regulation of programmed cell d...	141	33	22.7	0.01205	0.78262876744186	BP
GO:0051726	regulation of cell cycle	205	45	33	0.01206	0.78262876744186	BP
GO:0019953	sexual reproduction	298	71	47.97	0.01213	0.78262876744186	BP
GO:0050921	positive regulation of chemotaxis	21	8	3.38	0.01221	0.78262876744186	BP
GO:0007422	peripheral nervous system development	21	8	3.38	0.01221	0.78262876744186	BP
GO:0042445	hormone metabolic process	21	8	3.38	0.01221	0.78262876744186	BP
GO:0060993	kidney morphogenesis	21	8	3.38	0.01221	0.78262876744186	BP
GO:0040013	negative regulation of locomotion	46	16	7.4	0.01304	0.78262876744186	BP
GO:0007365	periodic partitioning	10	5	1.61	0.0131	0.78262876744186	BP
GO:0060282	positive regulation of oocyte developmen...	10	5	1.61	0.0131	0.78262876744186	BP
GO:0035850	epithelial cell differentiation involved...	10	5	1.61	0.0131	0.78262876744186	BP
GO:0043009	chordate embryonic development	121	29	19.48	0.01314	0.78262876744186	BP
GO:0002119	nematode larval development	71	19	11.43	0.01344	0.78262876744186	BP
GO:0007369	gastrulation	52	15	8.37	0.0135	0.78262876744186	BP
