GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0050767	regulation of neurogenesis	184	16	6.39	0.00033	0.83847884279476	BP
GO:0010971	positive regulation of G2/M transition o...	5	3	0.17	0.00038	0.83847884279476	BP
GO:0051240	positive regulation of multicellular org...	255	19	8.86	0.00061	0.83847884279476	BP
GO:0090303	positive regulation of wound healing	6	3	0.21	0.00074	0.83847884279476	BP
GO:0060795	cell fate commitment involved in formati...	13	4	0.45	0.00075	0.83847884279476	BP
GO:0045664	regulation of neuron differentiation	147	13	5.11	0.00114	0.83847884279476	BP
GO:0010628	positive regulation of gene expression	290	20	10.07	0.00117	0.83847884279476	BP
GO:0006990	positive regulation of transcription fro...	2	2	0.07	0.00119	0.83847884279476	BP
GO:1904576	response to tunicamycin	2	2	0.07	0.00119	0.83847884279476	BP
GO:0036155	acylglycerol acyl-chain remodeling	2	2	0.07	0.00119	0.83847884279476	BP
GO:2000027	regulation of animal organ morphogenesis	50	7	1.74	0.00134	0.83847884279476	BP
GO:0050770	regulation of axonogenesis	40	6	1.39	0.0021	0.83847884279476	BP
GO:0007498	mesoderm development	29	5	1.01	0.00268	0.83847884279476	BP
GO:0010595	positive regulation of endothelial cell ...	18	4	0.63	0.0028	0.83847884279476	BP
GO:0009954	proximal/distal pattern formation	9	3	0.31	0.00289	0.83847884279476	BP
GO:0001708	cell fate specification	43	6	1.49	0.00307	0.83847884279476	BP
GO:0035360	positive regulation of peroxisome prolif...	3	2	0.1	0.00348	0.83847884279476	BP
GO:0003384	apical constriction involved in gastrula...	3	2	0.1	0.00348	0.83847884279476	BP
GO:0045601	regulation of endothelial cell different...	3	2	0.1	0.00348	0.83847884279476	BP
GO:1900409	positive regulation of cellular response...	3	2	0.1	0.00348	0.83847884279476	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	10	3	0.35	0.00403	0.83847884279476	BP
GO:0060993	kidney morphogenesis	21	4	0.73	0.00507	0.83847884279476	BP
GO:0050921	positive regulation of chemotaxis	21	4	0.73	0.00507	0.83847884279476	BP
GO:0009798	axis specification	63	7	2.19	0.00518	0.83847884279476	BP
GO:0010769	regulation of cell morphogenesis involve...	63	7	2.19	0.00518	0.83847884279476	BP
GO:0098813	nuclear chromosome segregation	48	6	1.67	0.0054	0.83847884279476	BP
GO:2000379	positive regulation of reactive oxygen s...	11	3	0.38	0.0054	0.83847884279476	BP
GO:0007187	G protein-coupled receptor signaling pat...	22	4	0.76	0.00604	0.83847884279476	BP
GO:0071103	DNA conformation change	35	5	1.22	0.00625	0.83847884279476	BP
GO:0072006	nephron development	35	5	1.22	0.00625	0.83847884279476	BP
GO:0097746	blood vessel diameter maintenance	35	5	1.22	0.00625	0.83847884279476	BP
GO:0051241	negative regulation of multicellular org...	178	13	6.18	0.00646	0.83847884279476	BP
GO:0010720	positive regulation of cell development	119	10	4.13	0.00661	0.83847884279476	BP
GO:0006829	zinc ion transport	4	2	0.14	0.00681	0.83847884279476	BP
GO:1904322	cellular response to forskolin	4	2	0.14	0.00681	0.83847884279476	BP
GO:1902004	positive regulation of amyloid-beta form...	4	2	0.14	0.00681	0.83847884279476	BP
GO:0051044	positive regulation of membrane protein ...	4	2	0.14	0.00681	0.83847884279476	BP
GO:0097402	neuroblast migration	4	2	0.14	0.00681	0.83847884279476	BP
GO:0090322	regulation of superoxide metabolic proce...	4	2	0.14	0.00681	0.83847884279476	BP
GO:0019433	triglyceride catabolic process	4	2	0.14	0.00681	0.83847884279476	BP
GO:0061028	establishment of endothelial barrier	4	2	0.14	0.00681	0.83847884279476	BP
GO:0030952	establishment or maintenance of cytoskel...	12	3	0.42	0.00702	0.83847884279476	BP
GO:0030261	chromosome condensation	12	3	0.42	0.00702	0.83847884279476	BP
GO:0006940	regulation of smooth muscle contraction	12	3	0.42	0.00702	0.83847884279476	BP
GO:0007204	positive regulation of cytosolic calcium...	36	5	1.25	0.00706	0.83847884279476	BP
