GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:1902018	negative regulation of cilium assembly	3	2	0.07	0.0015	1	BP
GO:0009946	proximal/distal axis specification	3	2	0.07	0.0015	1	BP
GO:0048790	maintenance of presynaptic active zone s...	3	2	0.07	0.0015	1	BP
GO:0032368	regulation of lipid transport	13	3	0.3	0.0028	1	BP
GO:0007267	cell-cell signaling	251	13	5.81	0.003	1	BP
GO:0097402	neuroblast migration	4	2	0.09	0.003	1	BP
GO:0007041	lysosomal transport	29	4	0.67	0.0039	1	BP
GO:0006606	protein import into nucleus	30	4	0.69	0.0044	1	BP
GO:2000737	negative regulation of stem cell differe...	5	2	0.12	0.005	1	BP
GO:0045661	regulation of myoblast differentiation	6	2	0.14	0.0074	1	BP
GO:1900424	regulation of defense response to bacter...	6	2	0.14	0.0074	1	BP
GO:0042307	positive regulation of protein import in...	7	2	0.16	0.0102	1	BP
GO:0048167	regulation of synaptic plasticity	38	4	0.88	0.0104	1	BP
GO:0008038	neuron recognition	21	3	0.49	0.0115	1	BP
GO:0044070	regulation of anion transport	22	3	0.51	0.0131	1	BP
GO:1904591	positive regulation of protein import	8	2	0.19	0.0134	1	BP
GO:0016197	endosomal transport	63	5	1.46	0.0136	1	BP
GO:0060976	coronary vasculature development	9	2	0.21	0.017	1	BP
GO:0097366	response to bronchodilator	9	2	0.21	0.017	1	BP
GO:0045332	phospholipid translocation	9	2	0.21	0.017	1	BP
GO:0034204	lipid translocation	9	2	0.21	0.017	1	BP
GO:0008037	cell recognition	25	3	0.58	0.0186	1	BP
GO:0061025	membrane fusion	46	4	1.07	0.02	1	BP
GO:0007009	plasma membrane organization	26	3	0.6	0.0207	1	BP
GO:0032008	positive regulation of TOR signaling	10	2	0.23	0.0209	1	BP
GO:1903793	positive regulation of anion transport	10	2	0.23	0.0209	1	BP
GO:0051289	protein homotetramerization	10	2	0.23	0.0209	1	BP
GO:0097035	regulation of membrane lipid distributio...	10	2	0.23	0.0209	1	BP
GO:0021650	vestibulocochlear nerve formation	1	1	0.02	0.0232	1	BP
GO:0110096	cellular response to aldehyde	1	1	0.02	0.0232	1	BP
GO:1905413	regulation of dense core granule exocyto...	1	1	0.02	0.0232	1	BP
