GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045542	positive regulation of cholesterol biosy...	3	2	0.07	0.0015	1	BP
GO:0034606	response to hermaphrodite contact	4	2	0.09	0.003	1	BP
GO:0071827	plasma lipoprotein particle organization	4	2	0.09	0.003	1	BP
GO:0015914	phospholipid transport	14	3	0.32	0.0035	1	BP
GO:1904385	cellular response to angiotensin	5	2	0.12	0.005	1	BP
GO:0010888	negative regulation of lipid storage	5	2	0.12	0.005	1	BP
GO:0043062	extracellular structure organization	33	4	0.76	0.0062	1	BP
GO:0010765	positive regulation of sodium ion transp...	6	2	0.14	0.0074	1	BP
GO:0045921	positive regulation of exocytosis	20	3	0.46	0.01	1	BP
GO:0010458	exit from mitosis	8	2	0.19	0.0134	1	BP
GO:0030301	cholesterol transport	8	2	0.19	0.0134	1	BP
GO:0010883	regulation of lipid storage	14	4	0.32	0.0156	1	BP
GO:0043280	positive regulation of cysteine-type end...	24	3	0.56	0.0167	1	BP
GO:0015918	sterol transport	10	2	0.23	0.0209	1	BP
GO:0097006	regulation of plasma lipoprotein particl...	10	2	0.23	0.0209	1	BP
GO:0043065	positive regulation of apoptotic process	97	6	2.25	0.0219	1	BP
GO:2001056	positive regulation of cysteine-type end...	27	3	0.63	0.0229	1	BP
GO:0002675	positive regulation of acute inflammator...	1	1	0.02	0.0232	1	BP
GO:1904528	positive regulation of microtubule bindi...	1	1	0.02	0.0232	1	BP
GO:0110011	regulation of basement membrane organiza...	1	1	0.02	0.0232	1	BP
GO:2000274	regulation of epithelial cell migration,...	1	1	0.02	0.0232	1	BP
GO:0031551	regulation of brain-derived neurotrophic...	1	1	0.02	0.0232	1	BP
GO:0031552	negative regulation of brain-derived neu...	1	1	0.02	0.0232	1	BP
GO:0031547	brain-derived neurotrophic factor recept...	1	1	0.02	0.0232	1	BP
GO:0031548	regulation of brain-derived neurotrophic...	1	1	0.02	0.0232	1	BP
GO:0031549	negative regulation of brain-derived neu...	1	1	0.02	0.0232	1	BP
GO:1902822	regulation of late endosome to lysosome ...	1	1	0.02	0.0232	1	BP
GO:1902824	positive regulation of late endosome to ...	1	1	0.02	0.0232	1	BP
