GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0034606	response to hermaphrodite contact	4	3	0.14	0.00017	1	BP
GO:0060271	cilium assembly	80	13	2.87	0.00055	1	BP
GO:0007618	mating	33	6	1.18	0.00087	1	BP
GO:0021915	neural tube development	46	7	1.65	0.00097	1	BP
GO:0070306	lens fiber cell differentiation	7	3	0.25	0.00139	1	BP
GO:0007259	receptor signaling pathway via JAK-STAT	16	4	0.57	0.00198	1	BP
GO:0023041	neuronal signal transduction	8	3	0.29	0.00216	1	BP
GO:0035904	aorta development	9	3	0.32	0.00316	1	BP
GO:0036011	imaginal disc-derived leg segmentation	9	3	0.32	0.00316	1	BP
GO:0003356	regulation of cilium beat frequency	3	2	0.11	0.00371	1	BP
GO:0071910	determination of liver left/right asymme...	3	2	0.11	0.00371	1	BP
GO:0003183	mitral valve morphogenesis	3	2	0.11	0.00371	1	BP
GO:0036159	inner dynein arm assembly	3	2	0.11	0.00371	1	BP
GO:0051220	cytoplasmic sequestering of protein	3	2	0.11	0.00371	1	BP
GO:0060174	limb bud formation	3	2	0.11	0.00371	1	BP
GO:0060485	mesenchyme development	31	5	1.11	0.00418	1	BP
GO:0051961	negative regulation of nervous system de...	78	8	2.79	0.00561	1	BP
GO:0007018	microtubule-based movement	74	11	2.65	0.00623	1	BP
GO:0090068	positive regulation of cell cycle proces...	48	6	1.72	0.0063	1	BP
GO:2000045	regulation of G1/S transition of mitotic...	22	4	0.79	0.00676	1	BP
GO:0007288	sperm axoneme assembly	4	2	0.14	0.00724	1	BP
GO:0070977	bone maturation	4	2	0.14	0.00724	1	BP
GO:0010002	cardioblast differentiation	4	2	0.14	0.00724	1	BP
GO:0072175	epithelial tube formation	37	5	1.33	0.00907	1	BP
GO:0009968	negative regulation of signal transducti...	224	15	8.03	0.01025	1	BP
GO:0045892	negative regulation of transcription, DN...	183	13	6.56	0.01069	1	BP
GO:1903507	negative regulation of nucleic acid-temp...	185	13	6.63	0.01168	1	BP
GO:1902679	negative regulation of RNA biosynthetic ...	185	13	6.63	0.01168	1	BP
GO:0035332	positive regulation of hippo signaling	5	2	0.18	0.01179	1	BP
GO:0021860	pyramidal neuron development	5	2	0.18	0.01179	1	BP
GO:0021859	pyramidal neuron differentiation	5	2	0.18	0.01179	1	BP
GO:0030220	platelet formation	5	2	0.18	0.01179	1	BP
GO:0002089	lens morphogenesis in camera-type eye	5	2	0.18	0.01179	1	BP
GO:0001737	establishment of imaginal disc-derived w...	5	2	0.18	0.01179	1	BP
GO:0036344	platelet morphogenesis	5	2	0.18	0.01179	1	BP
GO:0046425	regulation of receptor signaling pathway...	14	3	0.5	0.01205	1	BP
GO:1904892	regulation of receptor signaling pathway...	14	3	0.5	0.01205	1	BP
GO:0014014	negative regulation of gliogenesis	6	2	0.21	0.01728	1	BP
GO:0035751	regulation of lysosomal lumen pH	6	2	0.21	0.01728	1	BP
GO:0002931	response to ischemia	6	2	0.21	0.01728	1	BP
GO:0000122	negative regulation of transcription by ...	133	10	4.77	0.01755	1	BP
GO:0001841	neural tube formation	29	4	1.04	0.01817	1	BP
GO:0097164	ammonium ion metabolic process	29	4	1.04	0.01817	1	BP
GO:0050768	negative regulation of neurogenesis	60	6	2.15	0.01836	1	BP
GO:0072659	protein localization to plasma membrane	44	5	1.58	0.01863	1	BP
GO:2000736	regulation of stem cell differentiation	17	3	0.61	0.02085	1	BP
GO:0008285	negative regulation of cell population p...	98	8	3.51	0.02128	1	BP
GO:0051253	negative regulation of RNA metabolic pro...	200	13	7.17	0.02162	1	BP
GO:0060571	morphogenesis of an epithelial fold	7	2	0.25	0.02364	1	BP
GO:0010712	regulation of collagen metabolic process	7	2	0.25	0.02364	1	BP
GO:0010517	regulation of phospholipase activity	7	2	0.25	0.02364	1	BP
GO:0036342	post-anal tail morphogenesis	7	2	0.25	0.02364	1	BP
GO:0072163	mesonephric epithelium development	18	3	0.64	0.02439	1	BP
GO:0072164	mesonephric tubule development	18	3	0.64	0.02439	1	BP
GO:0001823	mesonephros development	18	3	0.64	0.02439	1	BP
GO:0001657	ureteric bud development	18	3	0.64	0.02439	1	BP
GO:0023057	negative regulation of signaling	248	15	8.89	0.02489	1	BP
GO:0010648	negative regulation of cell communicatio...	248	15	8.89	0.02489	1	BP
GO:0051172	negative regulation of nitrogen compound...	343	19	12.29	0.02683	1	BP
GO:0001838	embryonic epithelial tube formation	33	4	1.18	0.02813	1	BP
GO:1903320	regulation of protein modification by sm...	49	5	1.76	0.02852	1	BP
GO:0060284	regulation of cell development	208	13	7.45	0.02905	1	BP
GO:0010721	negative regulation of cell development	67	6	2.4	0.03009	1	BP
GO:0033260	nuclear DNA replication	8	2	0.29	0.0308	1	BP
GO:0072132	mesenchyme morphogenesis	8	2	0.29	0.0308	1	BP
GO:0048854	brain morphogenesis	8	2	0.29	0.0308	1	BP
GO:0014009	glial cell proliferation	8	2	0.29	0.0308	1	BP
GO:0031128	developmental induction	8	2	0.29	0.0308	1	BP
GO:0060191	regulation of lipase activity	8	2	0.29	0.0308	1	BP
GO:2000027	regulation of animal organ morphogenesis	50	5	1.79	0.03083	1	BP
GO:0003171	atrioventricular valve development	4	3	0.14	0.03479	1	BP
GO:0031327	negative regulation of cellular biosynth...	236	14	8.46	0.03522	1	BP
GO:0042999	regulation of Golgi to plasma membrane C...	1	1	0.04	0.03583	1	BP
GO:0051892	negative regulation of cardioblast diffe...	1	1	0.04	0.03583	1	BP
GO:0010360	negative regulation of anion channel act...	1	1	0.04	0.03583	1	BP
GO:1901555	response to paclitaxel	1	1	0.04	0.03583	1	BP
GO:0035910	ascending aorta morphogenesis	1	1	0.04	0.03583	1	BP
GO:1900262	regulation of DNA-directed DNA polymeras...	1	1	0.04	0.03583	1	BP
GO:1900264	positive regulation of DNA-directed DNA ...	1	1	0.04	0.03583	1	BP
GO:0035905	ascending aorta development	1	1	0.04	0.03583	1	BP
GO:0031585	regulation of inositol 1,4,5-trisphospha...	1	1	0.04	0.03583	1	BP
GO:0031587	positive regulation of inositol 1,4,5-tr...	1	1	0.04	0.03583	1	BP
GO:0009304	tRNA transcription	1	1	0.04	0.03583	1	BP
GO:0034607	turning behavior involved in mating	1	1	0.04	0.03583	1	BP
GO:0035482	gastric motility	1	1	0.04	0.03583	1	BP
GO:0035483	gastric emptying	1	1	0.04	0.03583	1	BP
GO:0072194	kidney smooth muscle tissue development	1	1	0.04	0.03583	1	BP
GO:0097702	response to oscillatory fluid shear stre...	1	1	0.04	0.03583	1	BP
GO:0097704	cellular response to oscillatory fluid s...	1	1	0.04	0.03583	1	BP
GO:0035178	turning behavior	1	1	0.04	0.03583	1	BP
GO:0032429	regulation of phospholipase A2 activity	1	1	0.04	0.03583	1	BP
GO:0051684	maintenance of Golgi location	1	1	0.04	0.03583	1	BP
GO:0003357	noradrenergic neuron differentiation	1	1	0.04	0.03583	1	BP
GO:0002522	leukocyte migration involved in immune r...	1	1	0.04	0.03583	1	BP
GO:0046013	regulation of T cell homeostatic prolife...	1	1	0.04	0.03583	1	BP
GO:0006474	N-terminal protein amino acid acetylatio...	1	1	0.04	0.03583	1	BP
GO:2000254	regulation of male germ cell proliferati...	1	1	0.04	0.03583	1	BP
GO:0051645	Golgi localization	1	1	0.04	0.03583	1	BP
GO:2000256	positive regulation of male germ cell pr...	1	1	0.04	0.03583	1	BP
GO:2000274	regulation of epithelial cell migration,...	1	1	0.04	0.03583	1	BP
GO:0072214	metanephric cortex development	1	1	0.04	0.03583	1	BP
GO:0072219	metanephric cortical collecting duct dev...	1	1	0.04	0.03583	1	BP
GO:1905244	regulation of modification of synaptic s...	1	1	0.04	0.03583	1	BP
GO:0098969	neurotransmitter receptor transport to p...	1	1	0.04	0.03583	1	BP
GO:0018149	peptide cross-linking	1	1	0.04	0.03583	1	BP
GO:1903540	establishment of protein localization to...	1	1	0.04	0.03583	1	BP
GO:0072208	metanephric smooth muscle tissue develop...	1	1	0.04	0.03583	1	BP
