GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:1990519	pyrimidine nucleotide import into mitoch...	3	2	0.08	0.002	1	BP
GO:0030302	deoxynucleotide transport	3	2	0.08	0.002	1	BP
GO:0002707	negative regulation of lymphocyte mediat...	3	2	0.08	0.002	1	BP
GO:0032965	regulation of collagen biosynthetic proc...	4	2	0.11	0.004	1	BP
GO:0006390	mitochondrial transcription	4	2	0.11	0.004	1	BP
GO:0060765	regulation of androgen receptor signalin...	4	2	0.11	0.004	1	BP
GO:0010447	response to acidic pH	5	2	0.13	0.0065	1	BP
GO:0019725	cellular homeostasis	161	10	4.26	0.0077	1	BP
GO:0007317	regulation of pole plasm oskar mRNA loca...	6	2	0.16	0.0096	1	BP
GO:1902875	regulation of embryonic pattern specific...	6	2	0.16	0.0096	1	BP
GO:1905879	regulation of oogenesis	19	3	0.5	0.0125	1	BP
GO:0016082	synaptic vesicle priming	7	2	0.19	0.0132	1	BP
GO:0000910	cytokinesis	37	4	0.98	0.015	1	BP
GO:1901991	negative regulation of mitotic cell cycl...	21	3	0.56	0.0165	1	BP
GO:0048580	regulation of post-embryonic development	21	3	0.56	0.0165	1	BP
GO:0040026	positive regulation of vulval developmen...	8	2	0.21	0.0173	1	BP
GO:2001234	negative regulation of apoptotic signali...	41	4	1.08	0.0213	1	BP
GO:0016333	morphogenesis of follicular epithelium	9	2	0.24	0.0219	1	BP
GO:0030717	oocyte karyosome formation	9	2	0.24	0.0219	1	BP
GO:0048311	mitochondrion distribution	9	2	0.24	0.0219	1	BP
GO:0061988	karyosome formation	9	2	0.24	0.0219	1	BP
GO:0055082	cellular chemical homeostasis	135	8	3.57	0.0226	1	BP
GO:1901632	regulation of synaptic vesicle membrane ...	1	1	0.03	0.0265	1	BP
GO:0072194	kidney smooth muscle tissue development	1	1	0.03	0.0265	1	BP
GO:0044417	translocation of molecules into host	1	1	0.03	0.0265	1	BP
GO:0008070	maternal determination of dorsal/ventral...	1	1	0.03	0.0265	1	BP
GO:0001581	detection of chemical stimulus involved ...	1	1	0.03	0.0265	1	BP
GO:0097702	response to oscillatory fluid shear stre...	1	1	0.03	0.0265	1	BP
GO:0097704	cellular response to oscillatory fluid s...	1	1	0.03	0.0265	1	BP
GO:0042464	dosage compensation by hypoactivation of...	1	1	0.03	0.0265	1	BP
GO:0006867	asparagine transport	1	1	0.03	0.0265	1	BP
GO:0006868	glutamine transport	1	1	0.03	0.0265	1	BP
GO:0097091	synaptic vesicle clustering	1	1	0.03	0.0265	1	BP
GO:0072214	metanephric cortex development	1	1	0.03	0.0265	1	BP
GO:0072219	metanephric cortical collecting duct dev...	1	1	0.03	0.0265	1	BP
GO:0016926	protein desumoylation	1	1	0.03	0.0265	1	BP
GO:0072208	metanephric smooth muscle tissue develop...	1	1	0.03	0.0265	1	BP
GO:0006556	S-adenosylmethionine biosynthetic proces...	1	1	0.03	0.0265	1	BP
GO:0090164	asymmetric Golgi ribbon formation	1	1	0.03	0.0265	1	BP
GO:0006697	ecdysone biosynthetic process	1	1	0.03	0.0265	1	BP
GO:1903294	regulation of glutamate secretion, neuro...	1	1	0.03	0.0265	1	BP
GO:1903296	positive regulation of glutamate secreti...	1	1	0.03	0.0265	1	BP
GO:0106022	positive regulation of vesicle docking	1	1	0.03	0.0265	1	BP
GO:0032713	negative regulation of interleukin-4 pro...	1	1	0.03	0.0265	1	BP
GO:0048293	regulation of isotype switching to IgE i...	1	1	0.03	0.0265	1	BP
GO:0048294	negative regulation of isotype switching...	1	1	0.03	0.0265	1	BP
GO:0072055	renal cortex development	1	1	0.03	0.0265	1	BP
GO:0072059	cortical collecting duct development	1	1	0.03	0.0265	1	BP
GO:1904746	negative regulation of apoptotic process...	1	1	0.03	0.0265	1	BP
GO:0048289	isotype switching to IgE isotypes	1	1	0.03	0.0265	1	BP
GO:0045953	negative regulation of natural killer ce...	1	1	0.03	0.0265	1	BP
GO:0003127	detection of nodal flow	1	1	0.03	0.0265	1	BP
GO:0099011	neuronal dense core vesicle exocytosis	1	1	0.03	0.0265	1	BP
GO:0050912	detection of chemical stimulus involved ...	1	1	0.03	0.0265	1	BP
GO:0050915	sensory perception of sour taste	1	1	0.03	0.0265	1	BP
GO:0099525	presynaptic dense core vesicle exocytosi...	1	1	0.03	0.0265	1	BP
GO:0060188	regulation of protein desumoylation	1	1	0.03	0.0265	1	BP
GO:0060189	positive regulation of protein desumoyla...	1	1	0.03	0.0265	1	BP
GO:1903027	regulation of opsonization	1	1	0.03	0.0265	1	BP
GO:1903028	positive regulation of opsonization	1	1	0.03	0.0265	1	BP
GO:0015821	methionine transport	1	1	0.03	0.0265	1	BP
GO:0031585	regulation of inositol 1,4,5-trisphospha...	1	1	0.03	0.0265	1	BP
GO:0031587	positive regulation of inositol 1,4,5-tr...	1	1	0.03	0.0265	1	BP
GO:0046784	viral mRNA export from host cell nucleus	1	1	0.03	0.0265	1	BP
GO:0015803	branched-chain amino acid transport	1	1	0.03	0.0265	1	BP
GO:2000807	regulation of synaptic vesicle clusterin...	1	1	0.03	0.0265	1	BP
GO:0032695	negative regulation of interleukin-12 pr...	1	1	0.03	0.0265	1	BP
GO:0006910	phagocytosis, recognition	1	1	0.03	0.0265	1	BP
GO:0045751	negative regulation of Toll signaling pa...	1	1	0.03	0.0265	1	BP
GO:0034392	negative regulation of smooth muscle cel...	1	1	0.03	0.0265	1	BP
GO:0008228	opsonization	1	1	0.03	0.0265	1	BP
GO:0036089	cleavage furrow formation	1	1	0.03	0.0265	1	BP
GO:0002713	negative regulation of B cell mediated i...	1	1	0.03	0.0265	1	BP
GO:0002716	negative regulation of natural killer ce...	1	1	0.03	0.0265	1	BP
GO:0009386	translational attenuation	1	1	0.03	0.0265	1	BP
GO:0035063	nuclear speck organization	1	1	0.03	0.0265	1	BP
GO:0008205	ecdysone metabolic process	1	1	0.03	0.0265	1	BP
GO:0002890	negative regulation of immunoglobulin me...	1	1	0.03	0.0265	1	BP
GO:0031630	regulation of synaptic vesicle fusion to...	1	1	0.03	0.0265	1	BP
GO:0031639	plasminogen activation	1	1	0.03	0.0265	1	BP
GO:0045829	negative regulation of isotype switching	1	1	0.03	0.0265	1	BP
GO:1990456	mitochondrion-endoplasmic reticulum memb...	1	1	0.03	0.0265	1	BP
GO:0045849	negative regulation of nurse cell apopto...	1	1	0.03	0.0265	1	BP
GO:0070778	L-aspartate transmembrane transport	1	1	0.03	0.0265	1	BP
GO:0035544	negative regulation of SNARE complex ass...	1	1	0.03	0.0265	1	BP
GO:0071464	cellular response to hydrostatic pressur...	1	1	0.03	0.0265	1	BP
GO:0061063	positive regulation of nematode larval d...	10	2	0.26	0.027	1	BP
GO:0001909	leukocyte mediated cytotoxicity	10	2	0.26	0.027	1	BP
GO:0000002	mitochondrial genome maintenance	10	2	0.26	0.027	1	BP
GO:0030168	platelet activation	10	2	0.26	0.027	1	BP
GO:0071320	cellular response to cAMP	10	2	0.26	0.027	1	BP
GO:0006091	generation of precursor metabolites and ...	89	6	2.36	0.0274	1	BP
GO:0015980	energy derivation by oxidation of organi...	66	5	1.75	0.0279	1	BP
GO:0045333	cellular respiration	46	4	1.22	0.0312	1	BP
GO:0030036	actin cytoskeleton organization	117	7	3.1	0.0313	1	BP
GO:0006879	cellular iron ion homeostasis	11	2	0.29	0.0324	1	BP
GO:2000134	negative regulation of G1/S transition o...	11	2	0.29	0.0324	1	BP
GO:0015800	acidic amino acid transport	11	2	0.29	0.0324	1	BP
GO:1902807	negative regulation of cell cycle G1/S p...	11	2	0.29	0.0324	1	BP
GO:0048582	positive regulation of post-embryonic de...	11	2	0.29	0.0324	1	BP
GO:0046843	dorsal appendage formation	11	2	0.29	0.0324	1	BP
GO:0034605	cellular response to heat	27	3	0.71	0.0326	1	BP
GO:0043270	positive regulation of ion transport	48	4	1.27	0.0358	1	BP
GO:0032410	negative regulation of transporter activ...	12	2	0.32	0.0382	1	BP
GO:0001906	cell killing	12	2	0.32	0.0382	1	BP
GO:0050777	negative regulation of immune response	12	2	0.32	0.0382	1	BP
GO:0071346	cellular response to interferon-gamma	12	2	0.32	0.0382	1	BP
GO:0006814	sodium ion transport	29	3	0.77	0.0392	1	BP
GO:0090087	regulation of peptide transport	124	7	3.28	0.0413	1	BP
GO:0007596	blood coagulation	30	3	0.79	0.0428	1	BP
GO:0007599	hemostasis	30	3	0.79	0.0428	1	BP
GO:0050817	coagulation	30	3	0.79	0.0428	1	BP
GO:0055065	metal ion homeostasis	99	6	2.62	0.0432	1	BP
GO:0031338	regulation of vesicle fusion	13	2	0.34	0.0444	1	BP
GO:0061178	regulation of insulin secretion involved...	13	2	0.34	0.0444	1	BP
GO:0046716	muscle cell cellular homeostasis	13	2	0.34	0.0444	1	BP
GO:0034341	response to interferon-gamma	13	2	0.34	0.0444	1	BP
GO:2001237	negative regulation of extrinsic apoptot...	13	2	0.34	0.0444	1	BP
GO:0051301	cell division	100	6	2.65	0.0451	1	BP
GO:0050793	regulation of developmental process	436	17	11.54	0.0487	1	BP
GO:1903426	regulation of reactive oxygen species bi...	14	2	0.37	0.051	1	BP
GO:1903409	reactive oxygen species biosynthetic pro...	14	2	0.37	0.051	1	BP
GO:0098693	regulation of synaptic vesicle cycle	14	2	0.37	0.051	1	BP
GO:0040028	regulation of vulval development	14	2	0.37	0.051	1	BP
GO:0044773	mitotic DNA damage checkpoint signaling	14	2	0.37	0.051	1	BP
GO:0007602	phototransduction	14	2	0.37	0.051	1	BP
GO:0010466	negative regulation of peptidase activit...	14	2	0.37	0.051	1	BP
GO:0051646	mitochondrion localization	14	2	0.37	0.051	1	BP
GO:0010951	negative regulation of endopeptidase act...	14	2	0.37	0.051	1	BP
GO:0031339	negative regulation of vesicle fusion	2	1	0.05	0.0522	1	BP
GO:0022400	regulation of rhodopsin mediated signali...	2	1	0.05	0.0522	1	BP
GO:0010884	positive regulation of lipid storage	2	1	0.05	0.0522	1	BP
GO:0072177	mesonephric duct development	2	1	0.05	0.0522	1	BP
GO:0072114	pronephros morphogenesis	2	1	0.05	0.0522	1	BP
GO:0070874	negative regulation of glycogen metaboli...	2	1	0.05	0.0522	1	BP
GO:0010807	regulation of synaptic vesicle priming	2	1	0.05	0.0522	1	BP
GO:0008592	regulation of Toll signaling pathway	2	1	0.05	0.0522	1	BP
GO:0048388	endosomal lumen acidification	2	1	0.05	0.0522	1	BP
GO:0031990	mRNA export from nucleus in response to ...	2	1	0.05	0.0522	1	BP
GO:0045611	negative regulation of hemocyte differen...	2	1	0.05	0.0522	1	BP
GO:0045613	regulation of plasmatocyte differentiati...	2	1	0.05	0.0522	1	BP
GO:0045614	negative regulation of plasmatocyte diff...	2	1	0.05	0.0522	1	BP
GO:0048302	regulation of isotype switching to IgG i...	2	1	0.05	0.0522	1	BP
