GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0061005	cell differentiation involved in kidney ...	17	3	0.12	0.00018	1	BP
GO:0071467	cellular response to pH	6	2	0.04	7e-04	1	BP
GO:0097237	cellular response to toxic substance	27	3	0.19	0.00076	1	BP
GO:0070207	protein homotrimerization	8	2	0.06	0.0013	1	BP
GO:0032496	response to lipopolysaccharide	36	3	0.26	0.00179	1	BP
GO:0042742	defense response to bacterium	38	3	0.27	0.0021	1	BP
GO:0071230	cellular response to amino acid stimulus	12	2	0.09	0.00301	1	BP
GO:0009306	protein secretion	94	4	0.67	0.00337	1	BP
GO:0036003	positive regulation of transcription fro...	13	2	0.09	0.00354	1	BP
GO:0001892	embryonic placenta development	15	2	0.11	0.00472	1	BP
GO:0071347	cellular response to interleukin-1	17	2	0.12	0.00607	1	BP
GO:2001033	negative regulation of double-strand bre...	1	1	0.01	0.00717	1	BP
GO:0002432	granuloma formation	1	1	0.01	0.00717	1	BP
GO:0035646	endosome to melanosome transport	1	1	0.01	0.00717	1	BP
GO:1904528	positive regulation of microtubule bindi...	1	1	0.01	0.00717	1	BP
GO:0072738	cellular response to diamide	1	1	0.01	0.00717	1	BP
GO:0060136	embryonic process involved in female pre...	1	1	0.01	0.00717	1	BP
GO:1900365	positive regulation of mRNA polyadenylat...	1	1	0.01	0.00717	1	BP
GO:0035711	T-helper 1 cell activation	1	1	0.01	0.00717	1	BP
GO:0051764	actin crosslink formation	1	1	0.01	0.00717	1	BP
GO:0072574	hepatocyte proliferation	1	1	0.01	0.00717	1	BP
GO:1903936	cellular response to sodium arsenite	1	1	0.01	0.00717	1	BP
GO:0090277	positive regulation of peptide hormone s...	20	2	0.14	0.00838	1	BP
GO:0097327	response to antineoplastic agent	21	2	0.15	0.00922	1	BP
GO:0045087	innate immune response	70	3	0.5	0.01192	1	BP
GO:0040018	positive regulation of multicellular org...	25	2	0.18	0.01296	1	BP
GO:1901329	regulation of odontoblast differentiatio...	2	1	0.01	0.01429	1	BP
GO:0071895	odontoblast differentiation	2	1	0.01	0.01429	1	BP
GO:0072227	metanephric macula densa development	2	1	0.01	0.01429	1	BP
GO:0072240	metanephric DCT cell differentiation	2	1	0.01	0.01429	1	BP
GO:0090261	positive regulation of inclusion body as...	2	1	0.01	0.01429	1	BP
GO:0072206	metanephric juxtaglomerular apparatus de...	2	1	0.01	0.01429	1	BP
GO:1903626	positive regulation of DNA catabolic pro...	2	1	0.01	0.01429	1	BP
GO:0033299	secretion of lysosomal enzymes	2	1	0.01	0.01429	1	BP
GO:0060124	positive regulation of growth hormone se...	2	1	0.01	0.01429	1	BP
GO:2000120	positive regulation of sodium-dependent ...	2	1	0.01	0.01429	1	BP
GO:0043321	regulation of natural killer cell degran...	2	1	0.01	0.01429	1	BP
GO:0043323	positive regulation of natural killer ce...	2	1	0.01	0.01429	1	BP
GO:0060644	mammary gland epithelial cell differenti...	2	1	0.01	0.01429	1	BP
GO:2000118	regulation of sodium-dependent phosphate...	2	1	0.01	0.01429	1	BP
GO:0006451	translational readthrough	2	1	0.01	0.01429	1	BP
GO:0072334	UDP-galactose transmembrane transport	2	1	0.01	0.01429	1	BP
GO:0043497	regulation of protein heterodimerization...	2	1	0.01	0.01429	1	BP
GO:1902512	positive regulation of apoptotic DNA fra...	2	1	0.01	0.01429	1	BP
GO:0001514	selenocysteine incorporation	2	1	0.01	0.01429	1	BP
GO:0071280	cellular response to copper ion	2	1	0.01	0.01429	1	BP
GO:0061408	positive regulation of transcription fro...	2	1	0.01	0.01429	1	BP
GO:0044341	sodium-dependent phosphate transport	2	1	0.01	0.01429	1	BP
GO:0072069	DCT cell differentiation	2	1	0.01	0.01429	1	BP
GO:0072051	juxtaglomerular apparatus development	2	1	0.01	0.01429	1	BP
GO:0072024	macula densa development	2	1	0.01	0.01429	1	BP
GO:0071396	cellular response to lipid	75	3	0.54	0.0144	1	BP
GO:0071236	cellular response to antibiotic	27	2	0.19	0.01505	1	BP
GO:0072009	nephron epithelium development	28	2	0.2	0.01614	1	BP
GO:0030855	epithelial cell differentiation	146	4	1.05	0.01621	1	BP
GO:0007041	lysosomal transport	29	2	0.21	0.01726	1	BP
GO:0071326	cellular response to monosaccharide stim...	30	2	0.21	0.01842	1	BP
GO:0071331	cellular response to hexose stimulus	30	2	0.21	0.01842	1	BP
GO:0071333	cellular response to glucose stimulus	30	2	0.21	0.01842	1	BP
GO:0071322	cellular response to carbohydrate stimul...	31	2	0.22	0.01961	1	BP
GO:0009790	embryo development	303	7	2.17	0.02044	1	BP
GO:0048598	embryonic morphogenesis	157	4	1.13	0.02077	1	BP
GO:0001678	cellular glucose homeostasis	32	2	0.23	0.02084	1	BP
GO:0090160	Golgi to lysosome transport	3	1	0.02	0.02136	1	BP
GO:0046015	regulation of transcription by glucose	3	1	0.02	0.02136	1	BP
GO:0019563	glycerol catabolic process	3	1	0.02	0.02136	1	BP
GO:0009635	response to herbicide	3	1	0.02	0.02136	1	BP
GO:0072221	metanephric distal convoluted tubule dev...	3	1	0.02	0.02136	1	BP
GO:0019516	lactate oxidation	3	1	0.02	0.02136	1	BP
GO:0015743	malate transport	3	1	0.02	0.02136	1	BP
GO:0019543	propionate catabolic process	3	1	0.02	0.02136	1	BP
GO:0019405	alditol catabolic process	3	1	0.02	0.02136	1	BP
GO:0072233	metanephric thick ascending limb develop...	3	1	0.02	0.02136	1	BP
GO:0071332	cellular response to fructose stimulus	3	1	0.02	0.02136	1	BP
GO:0032753	positive regulation of interleukin-4 pro...	3	1	0.02	0.02136	1	BP
GO:0019660	glycolytic fermentation	3	1	0.02	0.02136	1	BP
GO:0019661	glucose catabolic process to lactate via...	3	1	0.02	0.02136	1	BP
GO:0019666	nitrogenous compound fermentation	3	1	0.02	0.02136	1	BP
GO:0019659	glucose catabolic process to lactate	3	1	0.02	0.02136	1	BP
GO:0045954	positive regulation of natural killer ce...	3	1	0.02	0.02136	1	BP
GO:0060123	regulation of growth hormone secretion	3	1	0.02	0.02136	1	BP
GO:0042531	positive regulation of tyrosine phosphor...	3	1	0.02	0.02136	1	BP
GO:0003094	glomerular filtration	3	1	0.02	0.02136	1	BP
GO:0006953	acute-phase response	3	1	0.02	0.02136	1	BP
GO:0043320	natural killer cell degranulation	3	1	0.02	0.02136	1	BP
GO:0021985	neurohypophysis development	3	1	0.02	0.02136	1	BP
GO:0032814	regulation of natural killer cell activa...	3	1	0.02	0.02136	1	BP
GO:0032816	positive regulation of natural killer ce...	3	1	0.02	0.02136	1	BP
GO:0032836	glomerular basement membrane development	3	1	0.02	0.02136	1	BP
GO:0019249	lactate biosynthetic process	3	1	0.02	0.02136	1	BP
GO:1904640	response to methionine	3	1	0.02	0.02136	1	BP
GO:0097421	liver regeneration	3	1	0.02	0.02136	1	BP
GO:0002717	positive regulation of natural killer ce...	3	1	0.02	0.02136	1	BP
GO:0006544	glycine metabolic process	3	1	0.02	0.02136	1	BP
GO:0050690	regulation of defense response to virus ...	3	1	0.02	0.02136	1	BP
GO:0046327	glycerol biosynthetic process from pyruv...	3	1	0.02	0.02136	1	BP
GO:0051365	cellular response to potassium ion starv...	3	1	0.02	0.02136	1	BP
GO:0061402	positive regulation of transcription fro...	3	1	0.02	0.02136	1	BP
GO:0002323	natural killer cell activation involved ...	3	1	0.02	0.02136	1	BP
GO:0006113	fermentation	3	1	0.02	0.02136	1	BP
GO:0072071	kidney interstitial fibroblast different...	3	1	0.02	0.02136	1	BP
