GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0099638	endosome to plasma membrane protein tran...	2	2	0.11	0.003	1	BP
GO:0045851	pH reduction	13	4	0.71	0.0041	1	BP
GO:0051452	intracellular pH reduction	14	4	0.76	0.0055	1	BP
GO:0043519	regulation of myosin II filament organiz...	3	2	0.16	0.0085	1	BP
GO:0009047	dosage compensation by hyperactivation o...	3	2	0.16	0.0085	1	BP
GO:1904613	cellular response to 2,3,7,8-tetrachloro...	3	2	0.16	0.0085	1	BP
GO:0031103	axon regeneration	16	4	0.87	0.0091	1	BP
GO:0065007	biological regulation	1327	84	72.42	0.0103	1	BP
GO:0051057	positive regulation of small GTPase medi...	9	3	0.49	0.0104	1	BP
GO:0046579	positive regulation of Ras protein signa...	9	3	0.49	0.0104	1	BP
GO:0045934	negative regulation of nucleobase-contai...	220	20	12.01	0.0124	1	BP
GO:0007035	vacuolar acidification	10	3	0.55	0.0143	1	BP
GO:0070935	3'-UTR-mediated mRNA stabilization	4	2	0.22	0.0165	1	BP
GO:0072102	glomerulus morphogenesis	4	2	0.22	0.0165	1	BP
GO:0045647	negative regulation of erythrocyte diffe...	4	2	0.22	0.0165	1	BP
GO:0035287	head segmentation	4	2	0.22	0.0165	1	BP
GO:0016266	O-glycan processing	4	2	0.22	0.0165	1	BP
GO:0071472	cellular response to salt stress	4	2	0.22	0.0165	1	BP
GO:0032502	developmental process	975	65	53.21	0.0183	1	BP
GO:1902653	secondary alcohol biosynthetic process	11	3	0.6	0.0189	1	BP
GO:0016126	sterol biosynthetic process	11	3	0.6	0.0189	1	BP
GO:0051716	cellular response to stimulus	847	59	46.23	0.0203	1	BP
GO:0032410	negative regulation of transporter activ...	12	3	0.65	0.0242	1	BP
GO:0030521	androgen receptor signaling pathway	12	3	0.65	0.0242	1	BP
GO:0016125	sterol metabolic process	21	4	1.15	0.0244	1	BP
GO:0071214	cellular response to abiotic stimulus	54	7	2.95	0.0249	1	BP
GO:0104004	cellular response to environmental stimu...	54	7	2.95	0.0249	1	BP
GO:0031327	negative regulation of cellular biosynth...	236	20	12.88	0.0256	1	BP
GO:0048255	mRNA stabilization	5	2	0.27	0.0265	1	BP
GO:0072160	nephron tubule epithelial cell different...	5	2	0.27	0.0265	1	BP
GO:0043984	histone H4-K16 acetylation	5	2	0.27	0.0265	1	BP
GO:0007354	zygotic determination of anterior/poster...	5	2	0.27	0.0265	1	BP
GO:0009890	negative regulation of biosynthetic proc...	238	20	12.99	0.0278	1	BP
GO:0008361	regulation of cell size	56	7	3.06	0.0298	1	BP
GO:0050794	regulation of cellular process	1180	74	64.4	0.0301	1	BP
GO:0003382	epithelial cell morphogenesis	13	3	0.71	0.0302	1	BP
GO:0032835	glomerulus development	13	3	0.71	0.0302	1	BP
GO:0048646	anatomical structure formation involved ...	197	17	10.75	0.0337	1	BP
GO:0050793	regulation of developmental process	436	32	23.79	0.034	1	BP
GO:0050789	regulation of biological process	1235	77	67.4	0.0342	1	BP
GO:0032501	multicellular organismal process	1020	66	55.67	0.0355	1	BP
GO:0048522	positive regulation of cellular process	713	48	38.91	0.0355	1	BP
GO:0065009	regulation of molecular function	388	29	21.18	0.0357	1	BP
GO:0048856	anatomical structure development	906	60	49.45	0.0368	1	BP
GO:0007602	phototransduction	14	3	0.76	0.037	1	BP
GO:0044773	mitotic DNA damage checkpoint signaling	14	3	0.76	0.037	1	BP
GO:1990090	cellular response to nerve growth factor...	14	3	0.76	0.037	1	BP
GO:0008219	cell death	309	24	16.86	0.0381	1	BP
GO:1902652	secondary alcohol metabolic process	24	4	1.31	0.0382	1	BP
GO:0051253	negative regulation of RNA metabolic pro...	200	17	10.92	0.0383	1	BP
GO:0043489	RNA stabilization	6	2	0.33	0.0383	1	BP
GO:0098780	response to mitochondrial depolarisation	6	2	0.33	0.0383	1	BP
GO:0034587	piRNA metabolic process	6	2	0.33	0.0383	1	BP
GO:0021702	cerebellar Purkinje cell differentiation	6	2	0.33	0.0383	1	BP
GO:1902373	negative regulation of mRNA catabolic pr...	6	2	0.33	0.0383	1	BP
GO:1904590	negative regulation of protein import	6	2	0.33	0.0383	1	BP
GO:0021694	cerebellar Purkinje cell layer formation	6	2	0.33	0.0383	1	BP
GO:0021697	cerebellar cortex formation	6	2	0.33	0.0383	1	BP
GO:0042308	negative regulation of protein import in...	6	2	0.33	0.0383	1	BP
GO:0032535	regulation of cellular component size	85	9	4.64	0.0384	1	BP
GO:0009653	anatomical structure morphogenesis	491	35	26.8	0.039	1	BP
GO:0030522	intracellular receptor signaling pathway	47	6	2.57	0.0395	1	BP
GO:0051172	negative regulation of nitrogen compound...	343	26	18.72	0.0405	1	BP
GO:0009791	post-embryonic development	187	16	10.21	0.0419	1	BP
GO:0099111	microtubule-based transport	36	5	1.96	0.0429	1	BP
GO:0009411	response to UV	25	4	1.36	0.0436	1	BP
GO:0048518	positive regulation of biological proces...	775	51	42.3	0.0438	1	BP
GO:0006360	transcription by RNA polymerase I	15	3	0.82	0.0445	1	BP
GO:0044774	mitotic DNA integrity checkpoint signali...	15	3	0.82	0.0445	1	BP
GO:1990089	response to nerve growth factor	15	3	0.82	0.0445	1	BP
GO:0060429	epithelium development	298	23	16.26	0.0452	1	BP
GO:2000113	negative regulation of cellular macromol...	220	18	12.01	0.0463	1	BP
GO:0032989	cellular component morphogenesis	238	19	12.99	0.0508	1	BP
GO:0007612	learning	50	6	2.73	0.0513	1	BP
GO:0060571	morphogenesis of an epithelial fold	7	2	0.38	0.0517	1	BP
GO:0097065	anterior head development	7	2	0.38	0.0517	1	BP
GO:1902369	negative regulation of RNA catabolic pro...	7	2	0.38	0.0517	1	BP
GO:0021533	cell differentiation in hindbrain	7	2	0.38	0.0517	1	BP
GO:0046823	negative regulation of nucleocytoplasmic...	7	2	0.38	0.0517	1	BP
GO:0021692	cerebellar Purkinje cell layer morphogen...	7	2	0.38	0.0517	1	BP
GO:0021696	cerebellar cortex morphogenesis	7	2	0.38	0.0517	1	BP
GO:0071470	cellular response to osmotic stress	7	2	0.38	0.0517	1	BP
GO:0007349	cellularization	16	3	0.87	0.0526	1	BP
GO:0008045	motor neuron axon guidance	16	3	0.87	0.0526	1	BP
GO:0043462	regulation of ATP-dependent activity	16	3	0.87	0.0526	1	BP
GO:0072384	organelle transport along microtubule	16	3	0.87	0.0526	1	BP
GO:0007293	germarium-derived egg chamber formation	16	3	0.87	0.0526	1	BP
GO:0098732	macromolecule deacylation	16	3	0.87	0.0526	1	BP
GO:0035601	protein deacylation	16	3	0.87	0.0526	1	BP
GO:0009790	embryo development	303	23	16.54	0.0533	1	BP
GO:0010558	negative regulation of macromolecule bio...	224	18	12.22	0.0539	1	BP
GO:0007319	negative regulation of oskar mRNA transl...	1	1	0.05	0.0546	1	BP
GO:0021924	cell proliferation in external granule l...	1	1	0.05	0.0546	1	BP
GO:0021940	positive regulation of cerebellar granul...	1	1	0.05	0.0546	1	BP
GO:2000096	positive regulation of Wnt signaling pat...	1	1	0.05	0.0546	1	BP
GO:0021930	cerebellar granule cell precursor prolif...	1	1	0.05	0.0546	1	BP
GO:0021936	regulation of cerebellar granule cell pr...	1	1	0.05	0.0546	1	BP
GO:0021937	cerebellar Purkinje cell-granule cell pr...	1	1	0.05	0.0546	1	BP
GO:0046038	GMP catabolic process	1	1	0.05	0.0546	1	BP
GO:0007479	leg disc proximal/distal pattern formati...	1	1	0.05	0.0546	1	BP
GO:1905244	regulation of modification of synaptic s...	1	1	0.05	0.0546	1	BP
GO:0099632	protein transport within plasma membrane	1	1	0.05	0.0546	1	BP
GO:0099637	neurotransmitter receptor transport	1	1	0.05	0.0546	1	BP
GO:0099639	neurotransmitter receptor transport, end...	1	1	0.05	0.0546	1	BP
GO:1905790	regulation of mechanosensory behavior	1	1	0.05	0.0546	1	BP
GO:1905792	positive regulation of mechanosensory be...	1	1	0.05	0.0546	1	BP
GO:0046985	positive regulation of hemoglobin biosyn...	1	1	0.05	0.0546	1	BP
GO:0006551	leucine metabolic process	1	1	0.05	0.0546	1	BP
GO:1905751	positive regulation of endosome to plasm...	1	1	0.05	0.0546	1	BP
GO:0002437	inflammatory response to antigenic stimu...	1	1	0.05	0.0546	1	BP
GO:1905787	regulation of detection of mechanical st...	1	1	0.05	0.0546	1	BP
GO:1905789	positive regulation of detection of mech...	1	1	0.05	0.0546	1	BP
GO:0006573	valine metabolic process	1	1	0.05	0.0546	1	BP
GO:1902624	positive regulation of neutrophil migrat...	1	1	0.05	0.0546	1	BP
GO:1902646	regulation of 1-phosphatidyl-1D-myo-inos...	1	1	0.05	0.0546	1	BP
GO:1902647	negative regulation of 1-phosphatidyl-1D...	1	1	0.05	0.0546	1	BP
GO:1905749	regulation of endosome to plasma membran...	1	1	0.05	0.0546	1	BP
