GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:1903961	positive regulation of anion transmembra...	2	2	0.05	0.00072	1	BP
GO:0032402	melanosome transport	3	2	0.08	0.00211	1	BP
GO:0007608	sensory perception of smell	11	3	0.3	0.00263	1	BP
GO:0033273	response to vitamin	12	3	0.32	0.00343	1	BP
GO:0032107	regulation of response to nutrient level...	4	2	0.11	0.00414	1	BP
GO:0051580	regulation of neurotransmitter uptake	4	2	0.11	0.00414	1	BP
GO:1901615	organic hydroxy compound metabolic proce...	83	7	2.24	0.00586	1	BP
GO:0036503	ERAD pathway	28	4	0.76	0.00597	1	BP
GO:0007275	multicellular organism development	849	32	22.93	0.00635	1	BP
GO:0060612	adipose tissue development	5	2	0.14	0.00679	1	BP
GO:0016137	glycoside metabolic process	5	2	0.14	0.00679	1	BP
GO:0051571	positive regulation of histone H3-K4 met...	5	2	0.14	0.00679	1	BP
GO:0001967	suckling behavior	5	2	0.14	0.00679	1	BP
GO:0031638	zymogen activation	5	2	0.14	0.00679	1	BP
GO:0022416	chaeta development	16	3	0.43	0.0081	1	BP
GO:0140352	export from cell	241	13	6.51	0.00903	1	BP
GO:0034504	protein localization to nucleus	54	5	1.46	0.01364	1	BP
GO:0042430	indole-containing compound metabolic pro...	7	2	0.19	0.01377	1	BP
GO:0042069	regulation of catecholamine metabolic pr...	7	2	0.19	0.01377	1	BP
GO:0042053	regulation of dopamine metabolic process	7	2	0.19	0.01377	1	BP
GO:0032528	microvillus organization	7	2	0.19	0.01377	1	BP
GO:0034404	nucleobase-containing small molecule bio...	21	3	0.57	0.0175	1	BP
GO:0032940	secretion by cell	236	12	6.37	0.01938	1	BP
GO:0016358	dendrite development	81	6	2.19	0.01975	1	BP
GO:0022404	molting cycle process	22	3	0.59	0.01988	1	BP
GO:0018958	phenol-containing compound metabolic pro...	22	3	0.59	0.01988	1	BP
GO:0030433	ubiquitin-dependent ERAD pathway	22	3	0.59	0.01988	1	BP
GO:0043484	regulation of RNA splicing	23	3	0.62	0.02244	1	BP
GO:0009593	detection of chemical stimulus	9	2	0.24	0.0228	1	BP
GO:0098739	import across plasma membrane	9	2	0.24	0.0228	1	BP
GO:0048813	dendrite morphogenesis	63	5	1.7	0.02527	1	BP
GO:0051346	negative regulation of hydrolase activit...	43	4	1.16	0.02674	1	BP
GO:0010868	negative regulation of triglyceride bios...	1	1	0.03	0.02701	1	BP
GO:0070881	regulation of proline transport	1	1	0.03	0.02701	1	BP
GO:0033189	response to vitamin A	1	1	0.03	0.02701	1	BP
GO:0032973	amino acid export across plasma membrane	1	1	0.03	0.02701	1	BP
GO:0042431	indole metabolic process	1	1	0.03	0.02701	1	BP
GO:0043973	histone H3-K4 acetylation	1	1	0.03	0.02701	1	BP
GO:0070561	vitamin D receptor signaling pathway	1	1	0.03	0.02701	1	BP
GO:0007563	regulation of eclosion	1	1	0.03	0.02701	1	BP
GO:0070562	regulation of vitamin D receptor signali...	1	1	0.03	0.02701	1	BP
GO:0070564	positive regulation of vitamin D recepto...	1	1	0.03	0.02701	1	BP
GO:0060699	regulation of endoribonuclease activity	1	1	0.03	0.02701	1	BP
GO:0032106	positive regulation of response to extra...	1	1	0.03	0.02701	1	BP
GO:0032109	positive regulation of response to nutri...	1	1	0.03	0.02701	1	BP
GO:1905647	proline import across plasma membrane	1	1	0.03	0.02701	1	BP
GO:0043104	positive regulation of GTP cyclohydrolas...	1	1	0.03	0.02701	1	BP
GO:0007503	fat body development	1	1	0.03	0.02701	1	BP
GO:0007504	larval fat body development	1	1	0.03	0.02701	1	BP
GO:0055107	Golgi to secretory granule transport	1	1	0.03	0.02701	1	BP
GO:0060613	fat pad development	1	1	0.03	0.02701	1	BP
GO:0015917	aminophospholipid transport	1	1	0.03	0.02701	1	BP
GO:2000185	regulation of phosphate transmembrane tr...	1	1	0.03	0.02701	1	BP
GO:2000187	positive regulation of phosphate transme...	1	1	0.03	0.02701	1	BP
GO:1904271	L-proline import across plasma membrane	1	1	0.03	0.02701	1	BP
GO:0072741	protein localization to cell division si...	1	1	0.03	0.02701	1	BP
GO:1903297	regulation of hypoxia-induced intrinsic ...	1	1	0.03	0.02701	1	BP
GO:1903298	negative regulation of hypoxia-induced i...	1	1	0.03	0.02701	1	BP
GO:0038108	negative regulation of appetite by lepti...	1	1	0.03	0.02701	1	BP
GO:0021797	forebrain anterior/posterior pattern spe...	1	1	0.03	0.02701	1	BP
GO:0021756	striatum development	1	1	0.03	0.02701	1	BP
GO:1901128	gentamycin metabolic process	1	1	0.03	0.02701	1	BP
GO:1905345	protein localization to cleavage furrow	1	1	0.03	0.02701	1	BP
GO:1990086	lens fiber cell apoptotic process	1	1	0.03	0.02701	1	BP
GO:0046985	positive regulation of hemoglobin biosyn...	1	1	0.03	0.02701	1	BP
GO:0051584	regulation of dopamine uptake involved i...	1	1	0.03	0.02701	1	BP
GO:0030647	aminoglycoside antibiotic metabolic proc...	1	1	0.03	0.02701	1	BP
GO:1903797	positive regulation of inorganic anion t...	1	1	0.03	0.02701	1	BP
GO:1903741	negative regulation of phosphatidate pho...	1	1	0.03	0.02701	1	BP
GO:1903730	regulation of phosphatidate phosphatase ...	1	1	0.03	0.02701	1	BP
GO:0043095	regulation of GTP cyclohydrolase I activ...	1	1	0.03	0.02701	1	BP
GO:0032074	negative regulation of nuclease activity	1	1	0.03	0.02701	1	BP
GO:0007458	progression of morphogenetic furrow invo...	1	1	0.03	0.02701	1	BP
GO:0000012	single strand break repair	1	1	0.03	0.02701	1	BP
GO:0032516	positive regulation of phosphoprotein ph...	1	1	0.03	0.02701	1	BP
GO:1904555	L-proline transmembrane transport	1	1	0.03	0.02701	1	BP
GO:1904556	L-tryptophan transmembrane transport	1	1	0.03	0.02701	1	BP
GO:1903804	glycine import across plasma membrane	1	1	0.03	0.02701	1	BP
GO:0015824	proline transport	1	1	0.03	0.02701	1	BP
GO:0015827	tryptophan transport	1	1	0.03	0.02701	1	BP
GO:0015816	glycine transport	1	1	0.03	0.02701	1	BP
GO:0007144	female meiosis I	1	1	0.03	0.02701	1	BP
GO:0021650	vestibulocochlear nerve formation	1	1	0.03	0.02701	1	BP
GO:1903546	protein localization to photoreceptor ou...	1	1	0.03	0.02701	1	BP
GO:0031639	plasminogen activation	1	1	0.03	0.02701	1	BP
GO:0000393	spliceosomal conformational changes to g...	1	1	0.03	0.02701	1	BP
GO:0032351	negative regulation of hormone metabolic...	1	1	0.03	0.02701	1	BP
GO:0032353	negative regulation of hormone biosynthe...	1	1	0.03	0.02701	1	BP
GO:0110104	mRNA alternative polyadenylation	1	1	0.03	0.02701	1	BP
GO:0000350	generation of catalytic spliceosome for ...	1	1	0.03	0.02701	1	BP
GO:0060700	regulation of ribonuclease activity	1	1	0.03	0.02701	1	BP
GO:0060701	negative regulation of ribonuclease acti...	1	1	0.03	0.02701	1	BP
GO:0060702	negative regulation of endoribonuclease ...	1	1	0.03	0.02701	1	BP
GO:1900923	regulation of glycine import across plas...	1	1	0.03	0.02701	1	BP
GO:1900925	positive regulation of glycine import ac...	1	1	0.03	0.02701	1	BP
GO:0035524	proline transmembrane transport	1	1	0.03	0.02701	1	BP
GO:0043327	chemotaxis to cAMP	1	1	0.03	0.02701	1	BP
GO:0051940	regulation of catecholamine uptake invol...	1	1	0.03	0.02701	1	BP
GO:1901684	arsenate ion transmembrane transport	1	1	0.03	0.02701	1	BP
GO:0098719	sodium ion import across plasma membrane	1	1	0.03	0.02701	1	BP
GO:0042417	dopamine metabolic process	10	2	0.27	0.02802	1	BP
GO:0006584	catecholamine metabolic process	11	2	0.3	0.03366	1	BP
GO:0009712	catechol-containing compound metabolic p...	11	2	0.3	0.03366	1	BP
GO:0048102	autophagic cell death	11	2	0.3	0.03366	1	BP
GO:0060249	anatomical structure homeostasis	68	5	1.84	0.03388	1	BP
GO:0043086	negative regulation of catalytic activit...	92	6	2.49	0.03463	1	BP
GO:0035967	cellular response to topologically incor...	47	4	1.27	0.03573	1	BP
GO:0046903	secretion	258	12	6.97	0.03668	1	BP
GO:0006986	response to unfolded protein	48	4	1.3	0.03822	1	BP
GO:0033238	regulation of cellular amine metabolic p...	12	2	0.32	0.0397	1	BP
GO:0042119	neutrophil activation	72	5	1.94	0.04195	1	BP
GO:0036230	granulocyte activation	72	5	1.94	0.04195	1	BP
GO:0002283	neutrophil activation involved in immune...	72	5	1.94	0.04195	1	BP
GO:0043312	neutrophil degranulation	72	5	1.94	0.04195	1	BP
GO:0007155	cell adhesion	97	6	2.62	0.04333	1	BP
GO:0002446	neutrophil mediated immunity	73	5	1.97	0.04414	1	BP
GO:0010921	regulation of phosphatase activity	30	3	0.81	0.04509	1	BP
GO:0060632	regulation of microtubule-based movement	13	2	0.35	0.04612	1	BP
GO:1903573	negative regulation of response to endop...	13	2	0.35	0.04612	1	BP
GO:0008206	bile acid metabolic process	13	2	0.35	0.04612	1	BP
GO:0006325	chromatin organization	125	7	3.38	0.04725	1	BP
GO:0042303	molting cycle	31	3	0.84	0.04899	1	BP
GO:0035966	response to topologically incorrect prot...	52	4	1.4	0.04916	1	BP
GO:0009156	ribonucleoside monophosphate biosyntheti...	14	2	0.38	0.0529	1	BP
GO:0007602	phototransduction	14	2	0.38	0.0529	1	BP
GO:0035214	eye-antennal disc development	14	2	0.38	0.0529	1	BP
GO:0051224	negative regulation of protein transport	32	3	0.86	0.05306	1	BP
GO:0002517	T cell tolerance induction	2	1	0.05	0.05331	1	BP
GO:0009173	pyrimidine ribonucleoside monophosphate ...	2	1	0.05	0.05331	1	BP
GO:0009174	pyrimidine ribonucleoside monophosphate ...	2	1	0.05	0.05331	1	BP
GO:1990144	intrinsic apoptotic signaling pathway in...	2	1	0.05	0.05331	1	BP
GO:0002507	tolerance induction	2	1	0.05	0.05331	1	BP
GO:0010037	response to carbon dioxide	2	1	0.05	0.05331	1	BP
GO:0090493	catecholamine uptake	2	1	0.05	0.05331	1	BP
GO:0090494	dopamine uptake	2	1	0.05	0.05331	1	BP
GO:0046642	negative regulation of alpha-beta T cell...	2	1	0.05	0.05331	1	BP
GO:0098810	neurotransmitter reuptake	2	1	0.05	0.05331	1	BP
GO:0021978	telencephalon regionalization	2	1	0.05	0.05331	1	BP
GO:0002664	regulation of T cell tolerance induction	2	1	0.05	0.05331	1	BP
GO:0002666	positive regulation of T cell tolerance ...	2	1	0.05	0.05331	1	BP
GO:0002667	regulation of T cell anergy	2	1	0.05	0.05331	1	BP
GO:0002669	positive regulation of T cell anergy	2	1	0.05	0.05331	1	BP
GO:0000972	transcription-dependent tethering of RNA...	2	1	0.05	0.05331	1	BP
GO:0002643	regulation of tolerance induction	2	1	0.05	0.05331	1	BP
GO:0002645	positive regulation of tolerance inducti...	2	1	0.05	0.05331	1	BP
GO:0002638	negative regulation of immunoglobulin pr...	2	1	0.05	0.05331	1	BP
GO:0043174	nucleoside salvage	2	1	0.05	0.05331	1	BP
GO:0009220	pyrimidine ribonucleotide biosynthetic p...	2	1	0.05	0.05331	1	BP
GO:0097011	cellular response to granulocyte macroph...	2	1	0.05	0.05331	1	BP
GO:0097012	response to granulocyte macrophage colon...	2	1	0.05	0.05331	1	BP
GO:0051728	cell cycle switching, mitotic to meiotic...	2	1	0.05	0.05331	1	BP
GO:0051729	germline cell cycle switching, mitotic t...	2	1	0.05	0.05331	1	BP
