GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0035561	regulation of chromatin binding	6	3	0.29	0.002	1	BP
GO:0043129	surfactant homeostasis	2	2	0.1	0.0023	1	BP
GO:0050774	negative regulation of dendrite morphoge...	2	2	0.1	0.0023	1	BP
GO:1903377	negative regulation of oxidative stress-...	2	2	0.1	0.0023	1	BP
GO:0045494	photoreceptor cell maintenance	13	4	0.63	0.0026	1	BP
GO:0000381	regulation of alternative mRNA splicing,...	13	4	0.63	0.0026	1	BP
GO:0035774	positive regulation of insulin secretion...	8	3	0.39	0.0052	1	BP
GO:2000112	regulation of cellular macromolecule bio...	458	33	22.22	0.0062	1	BP
GO:0042789	mRNA transcription by RNA polymerase II	3	2	0.15	0.0068	1	BP
GO:0014850	response to muscle activity	3	2	0.15	0.0068	1	BP
GO:0010793	regulation of mRNA export from nucleus	3	2	0.15	0.0068	1	BP
GO:0060965	negative regulation of miRNA-mediated ge...	3	2	0.15	0.0068	1	BP
GO:2000171	negative regulation of dendrite developm...	3	2	0.15	0.0068	1	BP
GO:0001922	B-1 B cell homeostasis	3	2	0.15	0.0068	1	BP
GO:0097709	connective tissue replacement	3	2	0.15	0.0068	1	BP
GO:1902806	regulation of cell cycle G1/S phase tran...	26	5	1.26	0.007	1	BP
GO:0051964	negative regulation of synapse assembly	17	4	0.82	0.0076	1	BP
GO:0007619	courtship behavior	17	4	0.82	0.0076	1	BP
GO:0045944	positive regulation of transcription by ...	177	16	8.59	0.009	1	BP
GO:1902808	positive regulation of cell cycle G1/S p...	10	3	0.49	0.0103	1	BP
GO:0001841	neural tube formation	29	5	1.41	0.0113	1	BP
GO:0030510	regulation of BMP signaling pathway	19	4	0.92	0.0115	1	BP
GO:0097062	dendritic spine maintenance	4	2	0.19	0.0131	1	BP
GO:0002777	antimicrobial peptide biosynthetic proce...	4	2	0.19	0.0131	1	BP
GO:0002805	regulation of antimicrobial peptide bios...	4	2	0.19	0.0131	1	BP
GO:0042415	norepinephrine metabolic process	4	2	0.19	0.0131	1	BP
GO:0035563	positive regulation of chromatin binding	4	2	0.19	0.0131	1	BP
GO:0032925	regulation of activin receptor signaling...	4	2	0.19	0.0131	1	BP
GO:2000378	negative regulation of reactive oxygen s...	11	3	0.53	0.0137	1	BP
GO:0043244	regulation of protein-containing complex...	21	4	1.02	0.0164	1	BP
GO:0090092	regulation of transmembrane receptor pro...	32	5	1.55	0.0171	1	BP
GO:0071241	cellular response to inorganic substance	44	6	2.13	0.0175	1	BP
GO:2001169	regulation of ATP biosynthetic process	12	3	0.58	0.0177	1	BP
GO:0008049	male courtship behavior	12	3	0.58	0.0177	1	BP
GO:2000045	regulation of G1/S transition of mitotic...	22	4	1.07	0.0193	1	BP
GO:0035050	embryonic heart tube development	22	4	1.07	0.0193	1	BP
GO:0001838	embryonic epithelial tube formation	33	5	1.6	0.0194	1	BP
GO:2001171	positive regulation of ATP biosynthetic ...	5	2	0.24	0.0211	1	BP
GO:0035909	aorta morphogenesis	5	2	0.24	0.0211	1	BP
GO:0002784	regulation of antimicrobial peptide prod...	5	2	0.24	0.0211	1	BP
GO:2000780	negative regulation of double-strand bre...	5	2	0.24	0.0211	1	BP
GO:0070886	positive regulation of calcineurin-NFAT ...	5	2	0.24	0.0211	1	BP
GO:0106058	positive regulation of calcineurin-media...	5	2	0.24	0.0211	1	BP
GO:0010039	response to iron ion	5	2	0.24	0.0211	1	BP
GO:0032042	mitochondrial DNA metabolic process	5	2	0.24	0.0211	1	BP
GO:1902855	regulation of non-motile cilium assembly	5	2	0.24	0.0211	1	BP
GO:0090287	regulation of cellular response to growt...	46	6	2.23	0.0215	1	BP
GO:0031440	regulation of mRNA 3'-end processing	13	3	0.63	0.0222	1	BP
GO:1902904	negative regulation of supramolecular fi...	23	4	1.12	0.0226	1	BP
GO:0006282	regulation of DNA repair	23	4	1.12	0.0226	1	BP
GO:0090068	positive regulation of cell cycle proces...	48	6	2.33	0.0261	1	BP
GO:0071805	potassium ion transmembrane transport	24	4	1.16	0.0261	1	BP
GO:0007606	sensory perception of chemical stimulus	24	4	1.16	0.0261	1	BP
GO:0003231	cardiac ventricle development	24	4	1.16	0.0261	1	BP
GO:0051494	negative regulation of cytoskeleton orga...	24	4	1.16	0.0261	1	BP
GO:0003206	cardiac chamber morphogenesis	24	4	1.16	0.0261	1	BP
GO:0070936	protein K48-linked ubiquitination	14	3	0.68	0.0272	1	BP
GO:1902017	regulation of cilium assembly	14	3	0.68	0.0272	1	BP
GO:0045886	negative regulation of synaptic assembly...	14	3	0.68	0.0272	1	BP
GO:0003208	cardiac ventricle morphogenesis	14	3	0.68	0.0272	1	BP
GO:1900408	negative regulation of cellular response...	14	3	0.68	0.0272	1	BP
GO:0043954	cellular component maintenance	14	3	0.68	0.0272	1	BP
GO:0000082	G1/S transition of mitotic cell cycle	36	5	1.75	0.0275	1	BP
GO:0045787	positive regulation of cell cycle	62	7	3.01	0.0277	1	BP
GO:0050890	cognition	106	10	5.14	0.0291	1	BP
GO:0006355	regulation of transcription, DNA-templat...	383	31	18.58	0.0297	1	BP
GO:0007565	female pregnancy	25	4	1.21	0.0299	1	BP
GO:0030509	BMP signaling pathway	25	4	1.21	0.0299	1	BP
GO:0071248	cellular response to metal ion	37	5	1.79	0.0306	1	BP
GO:0072175	epithelial tube formation	37	5	1.79	0.0306	1	BP
GO:0048485	sympathetic nervous system development	6	2	0.29	0.0307	1	BP
GO:0031571	mitotic G1 DNA damage checkpoint signali...	6	2	0.29	0.0307	1	BP
GO:0045738	negative regulation of DNA repair	6	2	0.29	0.0307	1	BP
GO:0043243	positive regulation of protein-containin...	6	2	0.29	0.0307	1	BP
GO:0002759	regulation of antimicrobial humoral resp...	6	2	0.29	0.0307	1	BP
GO:0002775	antimicrobial peptide production	6	2	0.29	0.0307	1	BP
GO:1903599	positive regulation of autophagy of mito...	6	2	0.29	0.0307	1	BP
GO:0014031	mesenchymal cell development	6	2	0.29	0.0307	1	BP
GO:0014032	neural crest cell development	6	2	0.29	0.0307	1	BP
GO:0001961	positive regulation of cytokine-mediated...	6	2	0.29	0.0307	1	BP
GO:0030810	positive regulation of nucleotide biosyn...	6	2	0.29	0.0307	1	BP
GO:1900373	positive regulation of purine nucleotide...	6	2	0.29	0.0307	1	BP
GO:0044819	mitotic G1/S transition checkpoint signa...	6	2	0.29	0.0307	1	BP
GO:0045906	negative regulation of vasoconstriction	6	2	0.29	0.0307	1	BP
GO:0002920	regulation of humoral immune response	6	2	0.29	0.0307	1	BP
GO:0032924	activin receptor signaling pathway	6	2	0.29	0.0307	1	BP
GO:0007507	heart development	108	10	5.24	0.0327	1	BP
GO:0051881	regulation of mitochondrial membrane pot...	15	3	0.73	0.0329	1	BP
GO:1904397	negative regulation of neuromuscular jun...	15	3	0.73	0.0329	1	BP
GO:0070301	cellular response to hydrogen peroxide	15	3	0.73	0.0329	1	BP
GO:0003407	neural retina development	15	3	0.73	0.0329	1	BP
GO:2001022	positive regulation of response to DNA d...	15	3	0.73	0.0329	1	BP
