GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007041	lysosomal transport	29	13	4.16	6.4e-05	0.669504	BP
GO:0032101	regulation of response to external stimu...	122	33	17.49	0.00068	1	BP
GO:0000184	nuclear-transcribed mRNA catabolic proce...	13	7	1.86	0.00091	1	BP
GO:0002181	cytoplasmic translation	21	9	3.01	0.00135	1	BP
GO:2000737	negative regulation of stem cell differe...	5	4	0.72	0.00183	1	BP
GO:0007018	microtubule-based movement	74	20	10.61	0.00258	1	BP
GO:0061512	protein localization to cilium	15	7	2.15	0.00264	1	BP
GO:0039532	negative regulation of viral-induced cyt...	3	3	0.43	0.00292	1	BP
GO:0043320	natural killer cell degranulation	3	3	0.43	0.00292	1	BP
GO:0009635	response to herbicide	3	3	0.43	0.00292	1	BP
GO:0006383	transcription by RNA polymerase III	3	3	0.43	0.00292	1	BP
GO:0006892	post-Golgi vesicle-mediated transport	32	11	4.59	0.00335	1	BP
GO:0098657	import into cell	103	25	14.76	0.00394	1	BP
GO:0006897	endocytosis	125	29	17.92	0.00397	1	BP
GO:0045321	leukocyte activation	158	37	22.65	0.00412	1	BP
GO:0051092	positive regulation of NF-kappaB transcr...	9	5	1.29	0.00448	1	BP
GO:0035010	encapsulation of foreign target	6	4	0.86	0.00488	1	BP
GO:0006612	protein targeting to membrane	29	10	4.16	0.00499	1	BP
GO:0051346	negative regulation of hydrolase activit...	43	13	6.16	0.00522	1	BP
GO:0002263	cell activation involved in immune respo...	94	25	13.47	0.00629	1	BP
GO:0008340	determination of adult lifespan	75	19	10.75	0.00716	1	BP
GO:0031397	negative regulation of protein ubiquitin...	10	5	1.43	0.00793	1	BP
GO:0006623	protein targeting to vacuole	10	5	1.43	0.00793	1	BP
GO:0060627	regulation of vesicle-mediated transport	114	26	16.34	0.00804	1	BP
GO:0042254	ribosome biogenesis	27	9	3.87	0.0098	1	BP
GO:0050854	regulation of antigen receptor-mediated ...	7	4	1	0.01012	1	BP
GO:0010799	regulation of peptidyl-threonine phospho...	7	4	1	0.01012	1	BP
GO:0043324	pigment metabolic process involved in de...	7	4	1	0.01012	1	BP
GO:0043474	pigment metabolic process involved in pi...	7	4	1	0.01012	1	BP
GO:0042441	eye pigment metabolic process	7	4	1	0.01012	1	BP
GO:1902074	response to salt	4	3	0.57	0.01042	1	BP
GO:1990709	presynaptic active zone organization	4	3	0.57	0.01042	1	BP
GO:0018996	molting cycle, collagen and cuticulin-ba...	4	3	0.57	0.01042	1	BP
GO:0009225	nucleotide-sugar metabolic process	4	3	0.57	0.01042	1	BP
GO:0010259	multicellular organism aging	78	19	11.18	0.01114	1	BP
GO:0032103	positive regulation of response to exter...	57	15	8.17	0.01137	1	BP
GO:0031669	cellular response to nutrient levels	57	15	8.17	0.01137	1	BP
GO:0007286	spermatid development	37	11	5.3	0.01142	1	BP
GO:0002366	leukocyte activation involved in immune ...	93	24	13.33	0.01153	1	BP
GO:0032456	endocytic recycling	19	7	2.72	0.01239	1	BP
GO:0008333	endosome to lysosome transport	11	5	1.58	0.01286	1	BP
GO:2000379	positive regulation of reactive oxygen s...	11	5	1.58	0.01286	1	BP
GO:0006614	SRP-dependent cotranslational protein ta...	11	5	1.58	0.01286	1	BP
GO:0031668	cellular response to extracellular stimu...	63	16	9.03	0.0129	1	BP
GO:0034249	negative regulation of cellular amide me...	33	10	4.73	0.01361	1	BP
GO:0002274	myeloid leukocyte activation	85	20	12.18	0.01376	1	BP
GO:0016567	protein ubiquitination	142	33	20.35	0.0138	1	BP
GO:0032446	protein modification by small protein co...	148	34	21.21	0.01398	1	BP
GO:0046700	heterocycle catabolic process	78	23	11.18	0.01449	1	BP
GO:0051050	positive regulation of transport	166	34	23.79	0.01466	1	BP
GO:0051130	positive regulation of cellular componen...	227	44	32.54	0.01539	1	BP
GO:0050727	regulation of inflammatory response	29	9	4.16	0.01614	1	BP
GO:0006413	translational initiation	29	9	4.16	0.01614	1	BP
GO:0017148	negative regulation of translation	29	9	4.16	0.01614	1	BP
GO:0045921	positive regulation of exocytosis	20	7	2.87	0.01678	1	BP
GO:0031401	positive regulation of protein modificat...	156	32	22.36	0.01739	1	BP
GO:0007568	aging	121	26	17.34	0.01763	1	BP
GO:0034248	regulation of cellular amide metabolic p...	87	20	12.47	0.01774	1	BP
GO:0043302	positive regulation of leukocyte degranu...	8	4	1.15	0.01798	1	BP
GO:0032435	negative regulation of proteasomal ubiqu...	8	4	1.15	0.01798	1	BP
GO:1903428	positive regulation of reactive oxygen s...	8	4	1.15	0.01798	1	BP
GO:0006622	protein targeting to lysosome	8	4	1.15	0.01798	1	BP
GO:0070647	protein modification by small protein co...	181	39	25.94	0.01857	1	BP
GO:1901799	negative regulation of proteasomal prote...	12	5	1.72	0.01952	1	BP
GO:0006613	cotranslational protein targeting to mem...	12	5	1.72	0.01952	1	BP
GO:0044248	cellular catabolic process	357	68	51.17	0.0196	1	BP
GO:0052040	modulation by symbiont of host programme...	2	2	0.29	0.02048	1	BP
GO:1900038	negative regulation of cellular response...	2	2	0.29	0.02048	1	BP
GO:0032057	negative regulation of translational ini...	2	2	0.29	0.02048	1	BP
GO:0050862	positive regulation of T cell receptor s...	2	2	0.29	0.02048	1	BP
GO:0050857	positive regulation of antigen receptor-...	2	2	0.29	0.02048	1	BP
GO:1903935	response to sodium arsenite	2	2	0.29	0.02048	1	BP
GO:0045947	negative regulation of translational ini...	2	2	0.29	0.02048	1	BP
GO:1902947	regulation of tau-protein kinase activit...	2	2	0.29	0.02048	1	BP
GO:0039530	MDA-5 signaling pathway	2	2	0.29	0.02048	1	BP
GO:0039533	regulation of MDA-5 signaling pathway	2	2	0.29	0.02048	1	BP
GO:0039534	negative regulation of MDA-5 signaling p...	2	2	0.29	0.02048	1	BP
GO:0043321	regulation of natural killer cell degran...	2	2	0.29	0.02048	1	BP
GO:0043323	positive regulation of natural killer ce...	2	2	0.29	0.02048	1	BP
GO:0002349	histamine production involved in inflamm...	2	2	0.29	0.02048	1	BP
GO:0002441	histamine secretion involved in inflamma...	2	2	0.29	0.02048	1	BP
GO:0061408	positive regulation of transcription fro...	2	2	0.29	0.02048	1	BP
GO:0016059	deactivation of rhodopsin mediated signa...	2	2	0.29	0.02048	1	BP
GO:0022400	regulation of rhodopsin mediated signali...	2	2	0.29	0.02048	1	BP
GO:0051176	positive regulation of sulfur metabolic ...	2	2	0.29	0.02048	1	BP
GO:0007392	initiation of dorsal closure	2	2	0.29	0.02048	1	BP
GO:0007394	dorsal closure, elongation of leading ed...	2	2	0.29	0.02048	1	BP
GO:0006359	regulation of transcription by RNA polym...	2	2	0.29	0.02048	1	BP
GO:0002701	negative regulation of production of mol...	2	2	0.29	0.02048	1	BP
GO:0038163	thrombopoietin-mediated signaling pathwa...	2	2	0.29	0.02048	1	BP
GO:0061718	glucose catabolic process to pyruvate	2	2	0.29	0.02048	1	BP
GO:0002553	histamine secretion by mast cell	2	2	0.29	0.02048	1	BP
GO:0001821	histamine secretion	2	2	0.29	0.02048	1	BP
GO:0002638	negative regulation of immunoglobulin pr...	2	2	0.29	0.02048	1	BP
GO:0051666	actin cortical patch localization	2	2	0.29	0.02048	1	BP
GO:0061620	glycolytic process through glucose-6-pho...	2	2	0.29	0.02048	1	BP
GO:0061621	canonical glycolysis	2	2	0.29	0.02048	1	BP
GO:0061615	glycolytic process through fructose-6-ph...	2	2	0.29	0.02048	1	BP
GO:1903786	regulation of glutathione biosynthetic p...	2	2	0.29	0.02048	1	BP
GO:1903788	positive regulation of glutathione biosy...	2	2	0.29	0.02048	1	BP
GO:1903593	regulation of histamine secretion by mas...	2	2	0.29	0.02048	1	BP
GO:1903595	positive regulation of histamine secreti...	2	2	0.29	0.02048	1	BP
GO:1903553	positive regulation of extracellular exo...	2	2	0.29	0.02048	1	BP
GO:0015819	lysine transport	2	2	0.29	0.02048	1	BP
GO:0009169	purine ribonucleoside monophosphate cata...	2	2	0.29	0.02048	1	BP
GO:0009158	ribonucleoside monophosphate catabolic p...	2	2	0.29	0.02048	1	BP
GO:0009125	nucleoside monophosphate catabolic proce...	2	2	0.29	0.02048	1	BP
GO:0009128	purine nucleoside monophosphate cataboli...	2	2	0.29	0.02048	1	BP
GO:0009226	nucleotide-sugar biosynthetic process	2	2	0.29	0.02048	1	BP
GO:0051260	protein homooligomerization	40	11	5.73	0.02079	1	BP
GO:0002697	regulation of immune effector process	40	11	5.73	0.02079	1	BP
GO:0040017	positive regulation of locomotion	83	19	11.9	0.02153	1	BP
GO:0043312	neutrophil degranulation	72	17	10.32	0.02169	1	BP
GO:0071496	cellular response to external stimulus	72	17	10.32	0.02169	1	BP
GO:0042119	neutrophil activation	72	17	10.32	0.02169	1	BP
GO:0002283	neutrophil activation involved in immune...	72	17	10.32	0.02169	1	BP
GO:0006417	regulation of translation	72	17	10.32	0.02169	1	BP
GO:0036230	granulocyte activation	72	17	10.32	0.02169	1	BP
GO:0090630	activation of GTPase activity	21	7	3.01	0.02217	1	BP
GO:0050921	positive regulation of chemotaxis	21	7	3.01	0.02217	1	BP
GO:0032268	regulation of cellular protein metabolic...	354	66	50.74	0.02236	1	BP
GO:0009056	catabolic process	392	73	56.19	0.02237	1	BP
GO:0002444	myeloid leukocyte mediated immunity	78	18	11.18	0.02309	1	BP
GO:0002275	myeloid cell activation involved in immu...	78	18	11.18	0.02309	1	BP
GO:0050856	regulation of T cell receptor signaling ...	5	3	0.72	0.0233	1	BP
GO:0070849	response to epidermal growth factor	5	3	0.72	0.0233	1	BP
GO:0071364	cellular response to epidermal growth fa...	5	3	0.72	0.0233	1	BP
GO:0051457	maintenance of protein location in nucle...	5	3	0.72	0.0233	1	BP
GO:0001881	receptor recycling	5	3	0.72	0.0233	1	BP
GO:0080009	mRNA methylation	5	3	0.72	0.0233	1	BP
GO:0000027	ribosomal large subunit assembly	5	3	0.72	0.0233	1	BP
GO:0002446	neutrophil mediated immunity	73	17	10.46	0.02471	1	BP
GO:0002443	leukocyte mediated immunity	94	23	13.47	0.0257	1	BP
GO:0036003	positive regulation of transcription fro...	13	5	1.86	0.02808	1	BP
GO:0045047	protein targeting to ER	13	5	1.86	0.02808	1	BP
GO:0060033	anatomical structure regression	13	5	1.86	0.02808	1	BP
GO:0009267	cellular response to starvation	47	12	6.74	0.02852	1	BP
GO:1901361	organic cyclic compound catabolic proces...	83	23	11.9	0.02873	1	BP
GO:0050729	positive regulation of inflammatory resp...	9	4	1.29	0.02878	1	BP
GO:0035904	aorta development	9	4	1.29	0.02878	1	BP
GO:2000059	negative regulation of ubiquitin-depende...	9	4	1.29	0.02878	1	BP
GO:0061462	protein localization to lysosome	9	4	1.29	0.02878	1	BP
GO:0042255	ribosome assembly	9	4	1.29	0.02878	1	BP
GO:0042274	ribosomal small subunit biogenesis	9	4	1.29	0.02878	1	BP
GO:0061844	antimicrobial humoral immune response me...	9	4	1.29	0.02878	1	BP
GO:1901222	regulation of NIK/NF-kappaB signaling	9	4	1.29	0.02878	1	BP
GO:0046503	glycerolipid catabolic process	9	4	1.29	0.02878	1	BP
GO:0043604	amide biosynthetic process	138	33	19.78	0.029	1	BP
GO:0048515	spermatid differentiation	42	11	6.02	0.02958	1	BP
