GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0060563	neuroepithelial cell differentiation	27	7	1.2	0.00012	0.63448	BP
GO:0035019	somatic stem cell population maintenance	21	6	0.93	0.00021	0.63448	BP
GO:0046850	regulation of bone remodeling	8	4	0.36	0.00023	0.63448	BP
GO:1902036	regulation of hematopoietic stem cell di...	14	5	0.62	0.00023	0.63448	BP
GO:0060174	limb bud formation	4	3	0.18	0.00033	0.63448	BP
GO:0003347	epicardial cell to mesenchymal cell tran...	4	3	0.18	0.00033	0.63448	BP
GO:0010002	cardioblast differentiation	5	3	0.22	8e-04	0.792764651162791	BP
GO:0042065	glial cell growth	5	3	0.22	8e-04	0.792764651162791	BP
GO:0061430	bone trabecula morphogenesis	5	3	0.22	8e-04	0.792764651162791	BP
GO:0030282	bone mineralization	27	6	1.2	0.00093	0.792764651162791	BP
GO:0060976	coronary vasculature development	11	4	0.49	0.00096	0.792764651162791	BP
GO:0042632	cholesterol homeostasis	19	5	0.84	0.00112	0.792764651162791	BP
GO:0007525	somatic muscle development	20	5	0.89	0.00145	0.792764651162791	BP
GO:0060601	lateral sprouting from an epithelium	6	3	0.27	0.00155	0.792764651162791	BP
GO:0003149	membranous septum morphogenesis	6	3	0.27	0.00155	0.792764651162791	BP
GO:0021535	cell migration in hindbrain	6	3	0.27	0.00155	0.792764651162791	BP
GO:0048712	negative regulation of astrocyte differe...	6	3	0.27	0.00155	0.792764651162791	BP
GO:0001942	hair follicle development	21	5	0.93	0.00183	0.792764651162791	BP
GO:1903980	positive regulation of microglial cell a...	2	2	0.09	0.00196	0.792764651162791	BP
GO:0060702	negative regulation of endoribonuclease ...	2	2	0.09	0.00196	0.792764651162791	BP
GO:0061890	positive regulation of astrocyte activat...	2	2	0.09	0.00196	0.792764651162791	BP
GO:0045666	positive regulation of neuron differenti...	106	12	4.71	0.00215	0.792764651162791	BP
GO:0016331	morphogenesis of embryonic epithelium	84	12	3.73	0.00237	0.792764651162791	BP
GO:0060384	innervation	7	3	0.31	0.00263	0.792764651162791	BP
GO:0045672	positive regulation of osteoclast differ...	7	3	0.31	0.00263	0.792764651162791	BP
GO:1905902	regulation of mesoderm formation	7	3	0.31	0.00263	0.792764651162791	BP
GO:0055010	ventricular cardiac muscle tissue morpho...	7	3	0.31	0.00263	0.792764651162791	BP
GO:0060119	inner ear receptor cell development	23	5	1.02	0.00282	0.792764651162791	BP
GO:0060828	regulation of canonical Wnt signaling pa...	56	8	2.49	0.00285	0.792764651162791	BP
GO:0048639	positive regulation of developmental gro...	83	10	3.69	0.0032	0.792764651162791	BP
GO:1902667	regulation of axon guidance	24	5	1.07	0.00343	0.792764651162791	BP
GO:0008285	negative regulation of cell population p...	142	14	6.31	0.00348	0.792764651162791	BP
GO:0009953	dorsal/ventral pattern formation	71	9	3.16	0.00363	0.792764651162791	BP
GO:0010518	positive regulation of phospholipase act...	8	3	0.36	0.00407	0.792764651162791	BP
GO:0003148	outflow tract septum morphogenesis	8	3	0.36	0.00407	0.792764651162791	BP
GO:1904752	regulation of vascular associated smooth...	8	3	0.36	0.00407	0.792764651162791	BP
GO:0036342	post-anal tail morphogenesis	8	3	0.36	0.00407	0.792764651162791	BP
GO:0008038	neuron recognition	25	5	1.11	0.00414	0.792764651162791	BP
GO:0008347	glial cell migration	16	4	0.71	0.00446	0.792764651162791	BP
GO:0010470	regulation of gastrulation	16	4	0.71	0.00446	0.792764651162791	BP
GO:0071695	anatomical structure maturation	101	11	4.49	0.00447	0.792764651162791	BP
GO:0007224	smoothened signaling pathway	48	7	2.13	0.00464	0.792764651162791	BP
GO:0045944	positive regulation of transcription by ...	228	19	10.13	0.00472	0.792764651162791	BP
