GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0015811	L-cystine transport	5	3	0.28	0.0016	1	BP
GO:0034220	ion transmembrane transport	159	18	8.94	0.0024	1	BP
GO:2000463	positive regulation of excitatory postsy...	6	3	0.34	0.0031	1	BP
GO:0042976	activation of Janus kinase activity	2	2	0.11	0.0031	1	BP
GO:0006359	regulation of transcription by RNA polym...	2	2	0.11	0.0031	1	BP
GO:0044804	autophagy of nucleus	2	2	0.11	0.0031	1	BP
GO:0031161	phosphatidylinositol catabolic process	2	2	0.11	0.0031	1	BP
GO:0046552	photoreceptor cell fate commitment	12	4	0.67	0.0033	1	BP
GO:0090630	activation of GTPase activity	21	5	1.18	0.005	1	BP
GO:0042532	negative regulation of tyrosine phosphor...	7	3	0.39	0.0051	1	BP
GO:0033137	negative regulation of peptidyl-serine p...	7	3	0.39	0.0051	1	BP
GO:0046534	positive regulation of photoreceptor cel...	7	3	0.39	0.0051	1	BP
GO:0046324	regulation of glucose import	14	4	0.79	0.0061	1	BP
GO:0031122	cytoplasmic microtubule organization	14	4	0.79	0.0061	1	BP
GO:0048149	behavioral response to ethanol	15	4	0.84	0.008	1	BP
GO:0051895	negative regulation of focal adhesion as...	3	2	0.17	0.0091	1	BP
GO:1902683	regulation of receptor localization to s...	3	2	0.17	0.0091	1	BP
GO:0006501	C-terminal protein lipidation	3	2	0.17	0.0091	1	BP
GO:1903566	positive regulation of protein localizat...	3	2	0.17	0.0091	1	BP
GO:0010889	regulation of sequestering of triglyceri...	3	2	0.17	0.0091	1	BP
GO:2000249	regulation of actin cytoskeleton reorgan...	3	2	0.17	0.0091	1	BP
GO:0060396	growth hormone receptor signaling pathwa...	3	2	0.17	0.0091	1	BP
GO:1903392	negative regulation of adherens junction...	3	2	0.17	0.0091	1	BP
GO:0006812	cation transport	168	17	9.45	0.0102	1	BP
GO:0001752	compound eye photoreceptor fate commitme...	9	3	0.51	0.0113	1	BP
GO:0006891	intra-Golgi vesicle-mediated transport	9	3	0.51	0.0113	1	BP
GO:0042706	eye photoreceptor cell fate commitment	9	3	0.51	0.0113	1	BP
GO:0032868	response to insulin	57	8	3.21	0.0126	1	BP
GO:0043112	receptor metabolic process	26	5	1.46	0.013	1	BP
GO:0022900	electron transport chain	27	5	1.52	0.0153	1	BP
GO:0007464	R3/R4 cell fate commitment	4	2	0.22	0.0174	1	BP
GO:0048056	R3/R4 cell differentiation	4	2	0.22	0.0174	1	BP
GO:0090435	protein localization to nuclear envelope	4	2	0.22	0.0174	1	BP
GO:0098655	cation transmembrane transport	125	13	7.03	0.0198	1	BP
GO:0090132	epithelium migration	74	9	4.16	0.0203	1	BP
GO:0046470	phosphatidylcholine metabolic process	11	3	0.62	0.0205	1	BP
GO:0097164	ammonium ion metabolic process	29	5	1.63	0.0205	1	BP
GO:0006888	endoplasmic reticulum to Golgi vesicle-m...	40	6	2.25	0.022	1	BP
GO:0090130	tissue migration	75	9	4.22	0.022	1	BP
GO:0035262	gonad morphogenesis	12	3	0.67	0.0262	1	BP
GO:1902475	L-alpha-amino acid transmembrane transpo...	12	3	0.67	0.0262	1	BP
GO:0048608	reproductive structure development	90	10	5.06	0.0264	1	BP
GO:0016192	vesicle-mediated transport	336	27	18.89	0.0264	1	BP
GO:0051896	regulation of protein kinase B signaling	21	4	1.18	0.0269	1	BP
GO:0006895	Golgi to endosome transport	5	2	0.28	0.028	1	BP
GO:0001881	receptor recycling	5	2	0.28	0.028	1	BP
GO:0022602	ovulation cycle process	5	2	0.28	0.028	1	BP
GO:0046325	negative regulation of glucose import	5	2	0.28	0.028	1	BP
GO:2000310	regulation of NMDA receptor activity	5	2	0.28	0.028	1	BP
GO:0035283	central nervous system segmentation	5	2	0.28	0.028	1	BP
GO:0035284	brain segmentation	5	2	0.28	0.028	1	BP
GO:0051353	positive regulation of oxidoreductase ac...	5	2	0.28	0.028	1	BP
GO:0007020	microtubule nucleation	5	2	0.28	0.028	1	BP
GO:0048193	Golgi vesicle transport	79	9	4.44	0.0299	1	BP
GO:0007548	sex differentiation	79	9	4.44	0.0299	1	BP
GO:0061458	reproductive system development	92	10	5.17	0.0303	1	BP
GO:0006892	post-Golgi vesicle-mediated transport	32	5	1.8	0.0305	1	BP
GO:0043491	protein kinase B signaling	22	4	1.24	0.0315	1	BP
GO:0042632	cholesterol homeostasis	13	3	0.73	0.0327	1	BP
GO:0031646	positive regulation of nervous system pr...	13	3	0.73	0.0327	1	BP
GO:0003333	amino acid transmembrane transport	13	3	0.73	0.0327	1	BP
GO:0055092	sterol homeostasis	13	3	0.73	0.0327	1	BP
GO:0006903	vesicle targeting	23	4	1.29	0.0365	1	BP
GO:0098660	inorganic ion transmembrane transport	123	12	6.92	0.0389	1	BP
GO:0010812	negative regulation of cell-substrate ad...	9	4	0.51	0.0391	1	BP
GO:1901615	organic hydroxy compound metabolic proce...	83	9	4.67	0.0397	1	BP
GO:0048207	vesicle targeting, rough ER to cis-Golgi	14	3	0.79	0.0399	1	BP
GO:0048208	COPII vesicle coating	14	3	0.79	0.0399	1	BP
GO:0045886	negative regulation of synaptic assembly...	14	3	0.79	0.0399	1	BP
GO:0090114	COPII-coated vesicle budding	14	3	0.79	0.0399	1	BP
GO:0061041	regulation of wound healing	14	3	0.79	0.0399	1	BP
GO:0098662	inorganic cation transmembrane transport	110	11	6.19	0.0405	1	BP
GO:0007474	imaginal disc-derived wing vein specific...	6	2	0.34	0.0405	1	BP
GO:0099601	regulation of neurotransmitter receptor ...	6	2	0.34	0.0405	1	BP
GO:0001825	blastocyst formation	6	2	0.34	0.0405	1	BP
GO:1903831	signal transduction involved in cellular...	6	2	0.34	0.0405	1	BP
GO:0048867	stem cell fate determination	6	2	0.34	0.0405	1	BP
GO:0095500	acetylcholine receptor signaling pathway	6	2	0.34	0.0405	1	BP
GO:0010829	negative regulation of glucose transmemb...	6	2	0.34	0.0405	1	BP
GO:1900449	regulation of glutamate receptor signali...	6	2	0.34	0.0405	1	BP
GO:0098926	postsynaptic signal transduction	6	2	0.34	0.0405	1	BP
GO:1905144	response to acetylcholine	6	2	0.34	0.0405	1	BP
GO:1905145	cellular response to acetylcholine	6	2	0.34	0.0405	1	BP
GO:1903825	organic acid transmembrane transport	24	4	1.35	0.042	1	BP
GO:0046496	nicotinamide nucleotide metabolic proces...	24	4	1.35	0.042	1	BP
GO:1905039	carboxylic acid transmembrane transport	24	4	1.35	0.042	1	BP
GO:0072524	pyridine-containing compound metabolic p...	24	4	1.35	0.042	1	BP
GO:0019362	pyridine nucleotide metabolic process	24	4	1.35	0.042	1	BP
GO:0006897	endocytosis	125	12	7.03	0.0433	1	BP
GO:2001257	regulation of cation channel activity	25	4	1.41	0.0479	1	BP
GO:1904397	negative regulation of neuromuscular jun...	15	3	0.84	0.0479	1	BP
GO:0006901	vesicle coating	15	3	0.84	0.0479	1	BP
GO:0007614	short-term memory	15	3	0.84	0.0479	1	BP
GO:0030001	metal ion transport	127	12	7.14	0.0481	1	BP
GO:0070588	calcium ion transmembrane transport	48	6	2.7	0.0489	1	BP
GO:0007030	Golgi organization	37	5	2.08	0.0529	1	BP
GO:0032787	monocarboxylic acid metabolic process	88	9	4.95	0.0546	1	BP
GO:0048146	positive regulation of fibroblast prolif...	7	2	0.39	0.0546	1	BP
GO:0000413	protein peptidyl-prolyl isomerization	7	2	0.39	0.0546	1	BP
GO:0042698	ovulation cycle	7	2	0.39	0.0546	1	BP
GO:0050893	sensory processing	7	2	0.39	0.0546	1	BP
GO:2000114	regulation of establishment of cell pola...	7	2	0.39	0.0546	1	BP
GO:0018208	peptidyl-proline modification	7	2	0.39	0.0546	1	BP
GO:0060324	face development	7	2	0.39	0.0546	1	BP
GO:0033227	dsRNA transport	7	2	0.39	0.0546	1	BP
GO:0090204	protein localization to nuclear pore	1	1	0.06	0.0562	1	BP
GO:2001197	basement membrane assembly involved in e...	1	1	0.06	0.0562	1	BP
GO:0045467	R7 cell development	1	1	0.06	0.0562	1	BP
GO:0002315	marginal zone B cell differentiation	1	1	0.06	0.0562	1	BP
GO:1902569	negative regulation of activation of Jan...	1	1	0.06	0.0562	1	BP
GO:0046033	AMP metabolic process	1	1	0.06	0.0562	1	BP
GO:2000011	regulation of adaxial/abaxial pattern fo...	1	1	0.06	0.0562	1	BP
GO:0043307	eosinophil activation	1	1	0.06	0.0562	1	BP
GO:0043308	eosinophil degranulation	1	1	0.06	0.0562	1	BP
GO:0060814	posterior mRNA localization involved in ...	1	1	0.06	0.0562	1	BP
GO:0033605	positive regulation of catecholamine sec...	1	1	0.06	0.0562	1	BP
GO:0007402	ganglion mother cell fate determination	1	1	0.06	0.0562	1	BP
GO:0002447	eosinophil mediated immunity	1	1	0.06	0.0562	1	BP
GO:1902684	negative regulation of receptor localiza...	1	1	0.06	0.0562	1	BP
GO:0110011	regulation of basement membrane organiza...	1	1	0.06	0.0562	1	BP
GO:0038016	insulin receptor internalization	1	1	0.06	0.0562	1	BP
GO:0097676	histone H3-K36 dimethylation	1	1	0.06	0.0562	1	BP
GO:0000301	retrograde transport, vesicle recycling ...	1	1	0.06	0.0562	1	BP
GO:0051697	protein delipidation	1	1	0.06	0.0562	1	BP
GO:1901355	response to rapamycin	1	1	0.06	0.0562	1	BP
GO:1990390	protein K33-linked ubiquitination	1	1	0.06	0.0562	1	BP
GO:0042501	serine phosphorylation of STAT protein	1	1	0.06	0.0562	1	BP
GO:0060671	epithelial cell differentiation involved...	1	1	0.06	0.0562	1	BP
GO:0060672	epithelial cell morphogenesis involved i...	1	1	0.06	0.0562	1	BP
GO:0043101	purine-containing compound salvage	1	1	0.06	0.0562	1	BP
GO:0048213	Golgi vesicle prefusion complex stabiliz...	1	1	0.06	0.0562	1	BP
GO:1903742	regulation of anterograde synaptic vesic...	1	1	0.06	0.0562	1	BP
GO:1903743	negative regulation of anterograde synap...	1	1	0.06	0.0562	1	BP
GO:0048246	macrophage chemotaxis	1	1	0.06	0.0562	1	BP
GO:0016060	metarhodopsin inactivation	1	1	0.06	0.0562	1	BP
GO:0046359	butyrate catabolic process	1	1	0.06	0.0562	1	BP
GO:0032119	sequestering of zinc ion	1	1	0.06	0.0562	1	BP
GO:0046380	N-acetylneuraminate biosynthetic process	1	1	0.06	0.0562	1	BP
GO:0002278	eosinophil activation involved in immune...	1	1	0.06	0.0562	1	BP
GO:0061436	establishment of skin barrier	1	1	0.06	0.0562	1	BP
GO:0008362	chitin-based embryonic cuticle biosynthe...	1	1	0.06	0.0562	1	BP
GO:1902031	regulation of NADP metabolic process	1	1	0.06	0.0562	1	BP
GO:0008314	gurken signaling pathway	1	1	0.06	0.0562	1	BP
GO:0003390	dendrite development by retrograde exten...	1	1	0.06	0.0562	1	BP
GO:0003391	amphid sensory organ dendrite retrograde...	1	1	0.06	0.0562	1	BP
GO:0010758	regulation of macrophage chemotaxis	1	1	0.06	0.0562	1	BP
GO:1901161	primary amino compound catabolic process	1	1	0.06	0.0562	1	BP
GO:0044395	protein targeting to vacuolar membrane	1	1	0.06	0.0562	1	BP
GO:0003386	amphid sensory organ development	1	1	0.06	0.0562	1	BP
GO:0003387	neuron differentiation involved in amphi...	1	1	0.06	0.0562	1	BP
GO:0003388	neuron development involved in amphid se...	1	1	0.06	0.0562	1	BP
GO:0003389	retrograde extension	1	1	0.06	0.0562	1	BP
GO:0044381	glucose import in response to insulin st...	1	1	0.06	0.0562	1	BP
GO:0034638	phosphatidylcholine catabolic process	1	1	0.06	0.0562	1	BP
GO:0019605	butyrate metabolic process	1	1	0.06	0.0562	1	BP
GO:0006003	fructose 2,6-bisphosphate metabolic proc...	1	1	0.06	0.0562	1	BP
GO:0090091	positive regulation of extracellular mat...	1	1	0.06	0.0562	1	BP
GO:1903690	negative regulation of wound healing, sp...	1	1	0.06	0.0562	1	BP
GO:0072752	cellular response to rapamycin	1	1	0.06	0.0562	1	BP
GO:0033345	asparagine catabolic process via L-aspar...	1	1	0.06	0.0562	1	BP
GO:1904261	positive regulation of basement membrane...	1	1	0.06	0.0562	1	BP
GO:1903689	regulation of wound healing, spreading o...	1	1	0.06	0.0562	1	BP
GO:1901203	positive regulation of extracellular mat...	1	1	0.06	0.0562	1	BP
GO:1904259	regulation of basement membrane assembly...	1	1	0.06	0.0562	1	BP
GO:0006931	substrate-dependent cell migration, cell...	1	1	0.06	0.0562	1	BP
GO:0007540	sex determination, establishment of X:A ...	1	1	0.06	0.0562	1	BP
GO:0035155	negative regulation of terminal cell fat...	1	1	0.06	0.0562	1	BP
GO:0035156	fusion cell fate specification	1	1	0.06	0.0562	1	BP
GO:0035157	negative regulation of fusion cell fate ...	1	1	0.06	0.0562	1	BP
GO:1904235	regulation of substrate-dependent cell m...	1	1	0.06	0.0562	1	BP
GO:1904237	positive regulation of substrate-depende...	1	1	0.06	0.0562	1	BP
GO:0015744	succinate transport	1	1	0.06	0.0562	1	BP
GO:0015746	citrate transport	1	1	0.06	0.0562	1	BP
GO:0010533	regulation of activation of Janus kinase...	1	1	0.06	0.0562	1	BP
GO:2000270	negative regulation of fibroblast apopto...	1	1	0.06	0.0562	1	BP
GO:0021852	pyramidal neuron migration to cerebral c...	1	1	0.06	0.0562	1	BP
GO:0031953	negative regulation of protein autophosp...	1	1	0.06	0.0562	1	BP
GO:0003108	negative regulation of the force of hear...	1	1	0.06	0.0562	1	BP
GO:0015889	cobalamin transport	1	1	0.06	0.0562	1	BP
GO:0016480	negative regulation of transcription by ...	1	1	0.06	0.0562	1	BP
GO:0060398	regulation of growth hormone receptor si...	1	1	0.06	0.0562	1	BP
GO:0033140	negative regulation of peptidyl-serine p...	1	1	0.06	0.0562	1	BP
