GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0060296	regulation of cilium beat frequency invo...	2	2	0.04	0.00036	1	BP
GO:1902855	regulation of non-motile cilium assembly	5	2	0.1	0.00349	1	BP
GO:0007446	imaginal disc growth	8	2	0.15	0.00942	1	BP
GO:0010639	negative regulation of organelle organiz...	70	5	1.35	0.00976	1	BP
GO:0045724	positive regulation of cilium assembly	9	2	0.17	0.01196	1	BP
GO:2000756	regulation of peptidyl-lysine acetylatio...	9	2	0.17	0.01196	1	BP
GO:0061101	neuroendocrine cell differentiation	1	1	0.02	0.01929	1	BP
GO:0031365	N-terminal protein amino acid modificati...	1	1	0.02	0.01929	1	BP
GO:1903546	protein localization to photoreceptor ou...	1	1	0.02	0.01929	1	BP
GO:0003357	noradrenergic neuron differentiation	1	1	0.02	0.01929	1	BP
GO:0021756	striatum development	1	1	0.02	0.01929	1	BP
GO:0038108	negative regulation of appetite by lepti...	1	1	0.02	0.01929	1	BP
GO:0050916	sensory perception of sweet taste	1	1	0.02	0.01929	1	BP
GO:0042062	long-term strengthening of neuromuscular...	1	1	0.02	0.01929	1	BP
GO:1902856	negative regulation of non-motile cilium...	1	1	0.02	0.01929	1	BP
GO:0060613	fat pad development	1	1	0.02	0.01929	1	BP
GO:0061382	Malpighian tubule tip cell differentiati...	1	1	0.02	0.01929	1	BP
GO:0036292	DNA rewinding	1	1	0.02	0.01929	1	BP
GO:0006474	N-terminal protein amino acid acetylatio...	1	1	0.02	0.01929	1	BP
GO:0032596	protein transport into membrane raft	1	1	0.02	0.01929	1	BP
GO:0018095	protein polyglutamylation	1	1	0.02	0.01929	1	BP
GO:0018076	N-terminal peptidyl-lysine acetylation	1	1	0.02	0.01929	1	BP
GO:0035910	ascending aorta morphogenesis	1	1	0.02	0.01929	1	BP
GO:2000761	positive regulation of N-terminal peptid...	1	1	0.02	0.01929	1	BP
GO:0035905	ascending aorta development	1	1	0.02	0.01929	1	BP
GO:2000759	regulation of N-terminal peptidyl-lysine...	1	1	0.02	0.01929	1	BP
GO:0048689	formation of growth cone in injured axon	1	1	0.02	0.01929	1	BP
GO:0051835	positive regulation of synapse structura...	1	1	0.02	0.01929	1	BP
GO:1901983	regulation of protein acetylation	12	2	0.23	0.02115	1	BP
GO:0007411	axon guidance	86	5	1.66	0.02247	1	BP
GO:0045494	photoreceptor cell maintenance	13	2	0.25	0.02469	1	BP
GO:0097485	neuron projection guidance	89	5	1.72	0.02569	1	BP
GO:0001895	retina homeostasis	15	2	0.29	0.03245	1	BP
GO:0050807	regulation of synapse organization	65	4	1.25	0.03413	1	BP
GO:1901992	positive regulation of mitotic cell cycl...	16	2	0.31	0.03664	1	BP
GO:0001501	skeletal system development	67	4	1.29	0.0376	1	BP
GO:0043615	astrocyte cell migration	2	1	0.04	0.03823	1	BP
GO:0007412	axon target recognition	2	1	0.04	0.03823	1	BP
GO:0033085	negative regulation of T cell differenti...	2	1	0.04	0.03823	1	BP
GO:1903044	protein localization to membrane raft	2	1	0.04	0.03823	1	BP
GO:0014018	neuroblast fate specification	2	1	0.04	0.03823	1	BP
GO:0001757	somite specification	2	1	0.04	0.03823	1	BP
GO:0034454	microtubule anchoring at centrosome	2	1	0.04	0.03823	1	BP
GO:0045875	negative regulation of sister chromatid ...	2	1	0.04	0.03823	1	BP
GO:0050913	sensory perception of bitter taste	2	1	0.04	0.03823	1	BP
GO:0033210	leptin-mediated signaling pathway	2	1	0.04	0.03823	1	BP
GO:0072393	microtubule anchoring at microtubule org...	2	1	0.04	0.03823	1	BP
GO:0035720	intraciliary anterograde transport	2	1	0.04	0.03823	1	BP
GO:0032594	protein transport within lipid bilayer	2	1	0.04	0.03823	1	BP
GO:0010037	response to carbon dioxide	2	1	0.04	0.03823	1	BP
GO:2000253	positive regulation of feeding behavior	2	1	0.04	0.03823	1	BP
GO:1905868	regulation of 3'-UTR-mediated mRNA stabi...	2	1	0.04	0.03823	1	BP
GO:0040035	hermaphrodite genitalia development	2	1	0.04	0.03823	1	BP
GO:0021544	subpallium development	2	1	0.04	0.03823	1	BP
GO:0003284	septum primum development	2	1	0.04	0.03823	1	BP
GO:0003289	atrial septum primum morphogenesis	2	1	0.04	0.03823	1	BP
GO:0032020	ISG15-protein conjugation	2	1	0.04	0.03823	1	BP
GO:0002328	pro-B cell differentiation	2	1	0.04	0.03823	1	BP
GO:0071244	cellular response to carbon dioxide	2	1	0.04	0.03823	1	BP
GO:2000766	negative regulation of cytoplasmic trans...	2	1	0.04	0.03823	1	BP
GO:0048674	collateral sprouting of injured axon	2	1	0.04	0.03823	1	BP
GO:0060249	anatomical structure homeostasis	68	4	1.31	0.03941	1	BP
GO:0035019	somatic stem cell population maintenance	17	2	0.33	0.04103	1	BP
GO:0010556	regulation of macromolecule biosynthetic...	476	14	9.18	0.05113	1	BP
GO:0120034	positive regulation of plasma membrane b...	20	2	0.39	0.0553	1	BP
GO:0045727	positive regulation of translation	20	2	0.39	0.0553	1	BP
GO:1902117	positive regulation of organelle assembl...	20	2	0.39	0.0553	1	BP
GO:0032105	negative regulation of response to extra...	3	1	0.06	0.0568	1	BP
GO:0032108	negative regulation of response to nutri...	3	1	0.06	0.0568	1	BP
GO:0046548	retinal rod cell development	3	1	0.06	0.0568	1	BP
GO:0035067	negative regulation of histone acetylati...	3	1	0.06	0.0568	1	BP
GO:0051904	pigment granule transport	3	1	0.06	0.0568	1	BP
GO:0051905	establishment of pigment granule localiz...	3	1	0.06	0.0568	1	BP
GO:0090657	telomeric loop disassembly	3	1	0.06	0.0568	1	BP
GO:0018200	peptidyl-glutamic acid modification	3	1	0.06	0.0568	1	BP
GO:1901984	negative regulation of protein acetylati...	3	1	0.06	0.0568	1	BP
GO:0048790	maintenance of presynaptic active zone s...	3	1	0.06	0.0568	1	BP
GO:0033046	negative regulation of sister chromatid ...	3	1	0.06	0.0568	1	BP
GO:0034453	microtubule anchoring	3	1	0.06	0.0568	1	BP
GO:0060174	limb bud formation	3	1	0.06	0.0568	1	BP
GO:0048866	stem cell fate specification	3	1	0.06	0.0568	1	BP
GO:2000672	negative regulation of motor neuron apop...	3	1	0.06	0.0568	1	BP
GO:0099558	maintenance of synapse structure	3	1	0.06	0.0568	1	BP
GO:0097499	protein localization to non-motile ciliu...	3	1	0.06	0.0568	1	BP
GO:0061820	telomeric D-loop disassembly	3	1	0.06	0.0568	1	BP
GO:0003181	atrioventricular valve morphogenesis	3	1	0.06	0.0568	1	BP
GO:0003183	mitral valve morphogenesis	3	1	0.06	0.0568	1	BP
GO:0003174	mitral valve development	3	1	0.06	0.0568	1	BP
GO:0060221	retinal rod cell differentiation	3	1	0.06	0.0568	1	BP
GO:0032525	somite rostral/caudal axis specification	3	1	0.06	0.0568	1	BP
GO:0032095	regulation of response to food	3	1	0.06	0.0568	1	BP
GO:0032096	negative regulation of response to food	3	1	0.06	0.0568	1	BP
GO:0032098	regulation of appetite	3	1	0.06	0.0568	1	BP
GO:0032099	negative regulation of appetite	3	1	0.06	0.0568	1	BP
GO:0032401	establishment of melanosome localization	3	1	0.06	0.0568	1	BP
GO:0032402	melanosome transport	3	1	0.06	0.0568	1	BP
GO:1903319	positive regulation of protein maturatio...	3	1	0.06	0.0568	1	BP
GO:0003211	cardiac ventricle formation	3	1	0.06	0.0568	1	BP
GO:0002320	lymphoid progenitor cell differentiation	3	1	0.06	0.0568	1	BP
GO:1902018	negative regulation of cilium assembly	3	1	0.06	0.0568	1	BP
GO:0044320	cellular response to leptin stimulus	3	1	0.06	0.0568	1	BP
GO:0044321	response to leptin	3	1	0.06	0.0568	1	BP
GO:2000757	negative regulation of peptidyl-lysine a...	3	1	0.06	0.0568	1	BP
GO:0006616	SRP-dependent cotranslational protein ta...	3	1	0.06	0.0568	1	BP
GO:0003207	cardiac chamber formation	3	1	0.06	0.0568	1	BP
GO:0051985	negative regulation of chromosome segreg...	3	1	0.06	0.0568	1	BP
GO:0050803	regulation of synapse structure or activ...	77	4	1.49	0.05795	1	BP
GO:0007422	peripheral nervous system development	21	2	0.41	0.06039	1	BP
GO:1901989	positive regulation of cell cycle phase ...	21	2	0.41	0.06039	1	BP
GO:2001251	negative regulation of chromosome organi...	21	2	0.41	0.06039	1	BP
GO:0060563	neuroepithelial cell differentiation	21	2	0.41	0.06039	1	BP
GO:0090068	positive regulation of cell cycle proces...	48	3	0.93	0.06296	1	BP
GO:0006935	chemotaxis	114	5	2.2	0.06421	1	BP
GO:2000045	regulation of G1/S transition of mitotic...	22	2	0.42	0.06564	1	BP
GO:0002244	hematopoietic progenitor cell differenti...	22	2	0.42	0.06564	1	BP
GO:1902904	negative regulation of supramolecular fi...	23	2	0.44	0.07104	1	BP
GO:0010171	body morphogenesis	23	2	0.44	0.07104	1	BP
GO:0031326	regulation of cellular biosynthetic proc...	500	14	9.65	0.07393	1	BP
GO:0032107	regulation of response to nutrient level...	4	1	0.08	0.07503	1	BP
GO:0120033	negative regulation of plasma membrane b...	4	1	0.08	0.07503	1	BP
GO:1990709	presynaptic active zone organization	4	1	0.08	0.07503	1	BP
GO:0060413	atrial septum morphogenesis	4	1	0.08	0.07503	1	BP
GO:0007615	anesthesia-resistant memory	4	1	0.08	0.07503	1	BP
GO:0030237	female sex determination	4	1	0.08	0.07503	1	BP
GO:1902857	positive regulation of non-motile cilium...	4	1	0.08	0.07503	1	BP
GO:2000671	regulation of motor neuron apoptotic pro...	4	1	0.08	0.07503	1	BP
GO:0035721	intraciliary retrograde transport	4	1	0.08	0.07503	1	BP
GO:0072375	medium-term memory	4	1	0.08	0.07503	1	BP
GO:0003171	atrioventricular valve development	4	1	0.08	0.07503	1	BP
GO:0021591	ventricular system development	4	1	0.08	0.07503	1	BP
GO:0060219	camera-type eye photoreceptor cell diffe...	4	1	0.08	0.07503	1	BP
GO:0030837	negative regulation of actin filament po...	4	1	0.08	0.07503	1	BP
GO:0032400	melanosome localization	4	1	0.08	0.07503	1	BP
GO:0048690	regulation of axon extension involved in...	4	1	0.08	0.07503	1	BP
GO:0048691	positive regulation of axon extension in...	4	1	0.08	0.07503	1	BP
GO:0070935	3'-UTR-mediated mRNA stabilization	4	1	0.08	0.07503	1	BP
GO:0003215	cardiac right ventricle morphogenesis	4	1	0.08	0.07503	1	BP
GO:0048668	collateral sprouting	4	1	0.08	0.07503	1	BP
GO:0048686	regulation of sprouting of injured axon	4	1	0.08	0.07503	1	BP
