GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0035006	melanization defense response	5	4	0.52	5e-04	1	BP
GO:0010976	positive regulation of neuron projection...	64	15	6.6	0.0015	1	BP
GO:0006606	protein import into nucleus	30	9	3.09	0.0023	1	BP
GO:0048813	dendrite morphogenesis	63	14	6.49	0.0037	1	BP
GO:0048668	collateral sprouting	4	3	0.41	0.004	1	BP
GO:0043928	exonucleolytic catabolism of deadenylate...	4	3	0.41	0.004	1	BP
GO:0045666	positive regulation of neuron differenti...	84	17	8.66	0.004	1	BP
GO:0071216	cellular response to biotic stimulus	22	7	2.27	0.0049	1	BP
GO:0051647	nucleus localization	17	6	1.75	0.0052	1	BP
GO:0010628	positive regulation of gene expression	290	43	29.9	0.0052	1	BP
GO:0046907	intracellular transport	369	58	38.04	0.0053	1	BP
GO:1903078	positive regulation of protein localizat...	8	4	0.82	0.0055	1	BP
GO:0050769	positive regulation of neurogenesis	103	19	10.62	0.007	1	BP
GO:0007525	somatic muscle development	13	5	1.34	0.0071	1	BP
GO:0060322	head development	157	26	16.18	0.0076	1	BP
GO:0007399	nervous system development	481	72	49.58	0.0081	1	BP
GO:0030100	regulation of endocytosis	62	13	6.39	0.0085	1	BP
GO:0033157	regulation of intracellular protein tran...	49	11	5.05	0.009	1	BP
GO:0035640	exploration behavior	5	3	0.52	0.0092	1	BP
GO:0007095	mitotic G2 DNA damage checkpoint signali...	5	3	0.52	0.0092	1	BP
GO:0035024	negative regulation of Rho protein signa...	5	3	0.52	0.0092	1	BP
GO:0035196	production of miRNAs involved in gene si...	5	3	0.52	0.0092	1	BP
GO:1903206	negative regulation of hydrogen peroxide...	5	3	0.52	0.0092	1	BP
GO:2001039	negative regulation of cellular response...	5	3	0.52	0.0092	1	BP
GO:0045893	positive regulation of transcription, DN...	216	33	22.27	0.0096	1	BP
GO:0007010	cytoskeleton organization	225	34	23.19	0.0101	1	BP
GO:0043967	histone H4 acetylation	14	5	1.44	0.0102	1	BP
GO:0007602	phototransduction	14	5	1.44	0.0102	1	BP
GO:1905802	regulation of cellular response to manga...	2	2	0.21	0.0106	1	BP
GO:0031342	negative regulation of cell killing	2	2	0.21	0.0106	1	BP
GO:0071244	cellular response to carbon dioxide	2	2	0.21	0.0106	1	BP
GO:0008592	regulation of Toll signaling pathway	2	2	0.21	0.0106	1	BP
GO:0010037	response to carbon dioxide	2	2	0.21	0.0106	1	BP
GO:0048674	collateral sprouting of injured axon	2	2	0.21	0.0106	1	BP
GO:2000651	positive regulation of sodium ion transm...	2	2	0.21	0.0106	1	BP
GO:0001911	negative regulation of leukocyte mediate...	2	2	0.21	0.0106	1	BP
GO:0030422	production of siRNA involved in post-tra...	2	2	0.21	0.0106	1	BP
GO:0014018	neuroblast fate specification	2	2	0.21	0.0106	1	BP
GO:0009411	response to UV	25	7	2.58	0.0106	1	BP
GO:0065008	regulation of biological quality	580	76	59.79	0.0108	1	BP
GO:0022604	regulation of cell morphogenesis	93	17	9.59	0.0116	1	BP
GO:0071482	cellular response to light stimulus	20	6	2.06	0.0125	1	BP
GO:0007431	salivary gland development	32	8	3.3	0.0131	1	BP
GO:0007435	salivary gland morphogenesis	26	7	2.68	0.0133	1	BP
GO:0007097	nuclear migration	15	5	1.55	0.014	1	BP
GO:0042306	regulation of protein import into nucleu...	15	5	1.55	0.014	1	BP
GO:0071222	cellular response to lipopolysaccharide	15	5	1.55	0.014	1	BP
GO:0016192	vesicle-mediated transport	336	51	34.64	0.0142	1	BP
GO:0007420	brain development	150	24	15.46	0.0157	1	BP
GO:0035272	exocrine system development	33	8	3.4	0.0158	1	BP
GO:0060563	neuroepithelial cell differentiation	21	6	2.16	0.016	1	BP
GO:0008078	mesodermal cell migration	6	3	0.62	0.017	1	BP
GO:0042308	negative regulation of protein import in...	6	3	0.62	0.017	1	BP
GO:1904590	negative regulation of protein import	6	3	0.62	0.017	1	BP
GO:0048682	sprouting of injured axon	6	3	0.62	0.017	1	BP
GO:0009416	response to light stimulus	75	14	7.73	0.0179	1	BP
GO:0071219	cellular response to molecule of bacteri...	16	5	1.65	0.0187	1	BP
GO:0016319	mushroom body development	16	5	1.65	0.0187	1	BP
GO:1904589	regulation of protein import	16	5	1.65	0.0187	1	BP
GO:0015833	peptide transport	294	41	30.31	0.0188	1	BP
GO:1903533	regulation of protein targeting	11	4	1.13	0.0202	1	BP
GO:0002244	hematopoietic progenitor cell differenti...	22	6	2.27	0.0202	1	BP
GO:0008593	regulation of Notch signaling pathway	41	9	4.23	0.0204	1	BP
GO:0006397	mRNA processing	84	15	8.66	0.0214	1	BP
GO:0010770	positive regulation of cell morphogenesi...	35	8	3.61	0.0224	1	BP
GO:0022612	gland morphogenesis	35	8	3.61	0.0224	1	BP
GO:0032535	regulation of cellular component size	85	15	8.76	0.0236	1	BP
GO:0010769	regulation of cell morphogenesis involve...	63	12	6.49	0.0238	1	BP
GO:0106027	neuron projection organization	17	5	1.75	0.0243	1	BP
GO:0097061	dendritic spine organization	17	5	1.75	0.0243	1	BP
GO:0006378	mRNA polyadenylation	17	5	1.75	0.0243	1	BP
GO:0051568	histone H3-K4 methylation	17	5	1.75	0.0243	1	BP
GO:0043631	RNA polyadenylation	17	5	1.75	0.0243	1	BP
GO:0042886	amide transport	299	41	30.82	0.0247	1	BP
GO:0030029	actin filament-based process	132	21	13.61	0.0248	1	BP
GO:0006816	calcium ion transport	64	12	6.6	0.0267	1	BP
GO:0007417	central nervous system development	190	28	19.59	0.0268	1	BP
GO:0045807	positive regulation of endocytosis	43	9	4.43	0.0274	1	BP
GO:0048513	animal organ development	580	72	59.79	0.0274	1	BP
GO:0009794	regulation of mitotic cell cycle, embryo...	7	3	0.72	0.0276	1	BP
GO:0010586	miRNA metabolic process	7	3	0.72	0.0276	1	BP
GO:0046823	negative regulation of nucleocytoplasmic...	7	3	0.72	0.0276	1	BP
GO:0014075	response to amine	7	3	0.72	0.0276	1	BP
GO:0043052	thermotaxis	3	2	0.31	0.0296	1	BP
GO:0071044	histone mRNA catabolic process	3	2	0.31	0.0296	1	BP
GO:0022027	interkinetic nuclear migration	3	2	0.31	0.0296	1	BP
