GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010883	regulation of lipid storage	25	5	0.81	0.001	1	BP
GO:0015914	phospholipid transport	15	4	0.49	0.0011	1	BP
GO:0031440	regulation of mRNA 3'-end processing	15	4	0.49	0.0011	1	BP
GO:0051050	positive regulation of transport	213	16	6.94	0.0011	1	BP
GO:1905952	regulation of lipid localization	41	6	1.34	0.0018	1	BP
GO:0035973	aggrephagy	3	2	0.1	0.0031	1	BP
GO:1901029	negative regulation of mitochondrial out...	3	2	0.1	0.0031	1	BP
GO:0060546	negative regulation of necroptotic proce...	3	2	0.1	0.0031	1	BP
GO:0040032	post-embryonic body morphogenesis	3	2	0.1	0.0031	1	BP
GO:0051902	negative regulation of mitochondrial dep...	3	2	0.1	0.0031	1	BP
GO:0048193	Golgi vesicle transport	98	9	3.19	0.004	1	BP
GO:0043065	positive regulation of apoptotic process	141	11	4.6	0.0053	1	BP
GO:0034606	response to hermaphrodite contact	4	2	0.13	0.006	1	BP
GO:0061635	regulation of protein complex stability	4	2	0.13	0.006	1	BP
GO:0045542	positive regulation of cholesterol biosy...	4	2	0.13	0.006	1	BP
GO:0055091	phospholipid homeostasis	4	2	0.13	0.006	1	BP
GO:0006501	C-terminal protein lipidation	4	2	0.13	0.006	1	BP
GO:0042395	ecdysis, collagen and cuticulin-based cu...	4	2	0.13	0.006	1	BP
GO:0036003	positive regulation of transcription fro...	14	3	0.46	0.0094	1	BP
GO:0071827	plasma lipoprotein particle organization	5	2	0.16	0.0099	1	BP
GO:0070229	negative regulation of lymphocyte apopto...	5	2	0.16	0.0099	1	BP
GO:0040018	positive regulation of multicellular org...	29	4	0.95	0.0134	1	BP
GO:0097006	regulation of plasma lipoprotein particl...	16	3	0.52	0.0138	1	BP
GO:0045540	regulation of cholesterol biosynthetic p...	10	4	0.33	0.0139	1	BP
GO:0106118	regulation of sterol biosynthetic proces...	10	4	0.33	0.0139	1	BP
GO:0010867	positive regulation of triglyceride bios...	6	2	0.2	0.0145	1	BP
GO:0042129	regulation of T cell proliferation	17	3	0.55	0.0163	1	BP
GO:0001836	release of cytochrome c from mitochondri...	17	3	0.55	0.0163	1	BP
GO:0071806	protein transmembrane transport	17	3	0.55	0.0163	1	BP
GO:0008203	cholesterol metabolic process	22	5	0.72	0.0181	1	BP
GO:0042472	inner ear morphogenesis	32	4	1.04	0.0189	1	BP
GO:1990776	response to angiotensin	7	2	0.23	0.0198	1	BP
GO:2000272	negative regulation of signaling recepto...	7	2	0.23	0.0198	1	BP
GO:1904385	cellular response to angiotensin	7	2	0.23	0.0198	1	BP
GO:0006695	cholesterol biosynthetic process	12	4	0.39	0.0249	1	BP
GO:0006378	mRNA polyadenylation	20	3	0.65	0.0255	1	BP
GO:0043631	RNA polyadenylation	20	3	0.65	0.0255	1	BP
GO:0042130	negative regulation of T cell proliferat...	8	2	0.26	0.0259	1	BP
GO:0070633	transepithelial transport	8	2	0.26	0.0259	1	BP
GO:0010765	positive regulation of sodium ion transp...	8	2	0.26	0.0259	1	BP
GO:0010866	regulation of triglyceride biosynthetic ...	8	2	0.26	0.0259	1	BP
GO:0016082	synaptic vesicle priming	8	2	0.26	0.0259	1	BP
GO:0048008	platelet-derived growth factor receptor ...	8	2	0.26	0.0259	1	BP
GO:0090208	positive regulation of triglyceride meta...	8	2	0.26	0.0259	1	BP
GO:0033146	regulation of intracellular estrogen rec...	8	2	0.26	0.0259	1	BP
GO:0040014	regulation of multicellular organism gro...	53	5	1.73	0.0275	1	BP
GO:0002695	negative regulation of leukocyte activat...	21	3	0.68	0.0291	1	BP
GO:0042471	ear morphogenesis	37	4	1.21	0.0306	1	BP
GO:0016125	sterol metabolic process	26	5	0.85	0.0311	1	BP
GO:1902653	secondary alcohol biosynthetic process	13	4	0.42	0.0313	1	BP
GO:0048731	system development	1016	42	33.11	0.0315	1	BP
GO:0032945	negative regulation of mononuclear cell ...	9	2	0.29	0.0326	1	BP
GO:0070664	negative regulation of leukocyte prolife...	9	2	0.29	0.0326	1	BP
GO:0010888	negative regulation of lipid storage	9	2	0.29	0.0326	1	BP
GO:0046326	positive regulation of glucose import	9	2	0.29	0.0326	1	BP
GO:0050672	negative regulation of lymphocyte prolif...	9	2	0.29	0.0326	1	BP
GO:0010039	response to iron ion	9	2	0.29	0.0326	1	BP
GO:0060136	embryonic process involved in female pre...	1	1	0.03	0.0326	1	BP
GO:0097241	hematopoietic stem cell migration to bon...	1	1	0.03	0.0326	1	BP
GO:0070235	regulation of activation-induced cell de...	1	1	0.03	0.0326	1	BP
GO:0070236	negative regulation of activation-induce...	1	1	0.03	0.0326	1	BP
GO:0010982	regulation of high-density lipoprotein p...	1	1	0.03	0.0326	1	BP
GO:0010983	positive regulation of high-density lipo...	1	1	0.03	0.0326	1	BP
GO:0010986	positive regulation of lipoprotein parti...	1	1	0.03	0.0326	1	BP
GO:0042918	alkanesulfonate transport	1	1	0.03	0.0326	1	BP
GO:0042940	D-amino acid transport	1	1	0.03	0.0326	1	BP
GO:0060263	regulation of respiratory burst	1	1	0.03	0.0326	1	BP
GO:0060268	negative regulation of respiratory burst	1	1	0.03	0.0326	1	BP
GO:0034014	response to triglyceride	1	1	0.03	0.0326	1	BP
GO:0070777	D-aspartate transport	1	1	0.03	0.0326	1	BP
GO:0070779	D-aspartate import across plasma membran...	1	1	0.03	0.0326	1	BP
GO:0031551	regulation of brain-derived neurotrophic...	1	1	0.03	0.0326	1	BP
GO:0031552	negative regulation of brain-derived neu...	1	1	0.03	0.0326	1	BP
GO:0031554	regulation of DNA-templated transcriptio...	1	1	0.03	0.0326	1	BP
GO:0031547	brain-derived neurotrophic factor recept...	1	1	0.03	0.0326	1	BP
GO:0031548	regulation of brain-derived neurotrophic...	1	1	0.03	0.0326	1	BP
GO:0031549	negative regulation of brain-derived neu...	1	1	0.03	0.0326	1	BP
GO:0002887	negative regulation of myeloid leukocyte...	1	1	0.03	0.0326	1	BP
GO:1901627	negative regulation of postsynaptic memb...	1	1	0.03	0.0326	1	BP
GO:0060786	regulation of cell differentiation invol...	1	1	0.03	0.0326	1	BP
GO:0006924	activation-induced cell death of T cells	1	1	0.03	0.0326	1	BP
GO:0033700	phospholipid efflux	1	1	0.03	0.0326	1	BP
GO:0110011	regulation of basement membrane organiza...	1	1	0.03	0.0326	1	BP
GO:0070831	basement membrane assembly	1	1	0.03	0.0326	1	BP
GO:0039689	negative stranded viral RNA replication	1	1	0.03	0.0326	1	BP
GO:1904393	regulation of skeletal muscle acetylchol...	1	1	0.03	0.0326	1	BP
GO:1904394	negative regulation of skeletal muscle a...	1	1	0.03	0.0326	1	BP
GO:1902177	positive regulation of oxidative stress-...	1	1	0.03	0.0326	1	BP
GO:2000274	regulation of epithelial cell migration,...	1	1	0.03	0.0326	1	BP
GO:0002692	negative regulation of cellular extravas...	1	1	0.03	0.0326	1	BP
GO:0034368	protein-lipid complex remodeling	1	1	0.03	0.0326	1	BP
GO:0034369	plasma lipoprotein particle remodeling	1	1	0.03	0.0326	1	BP
GO:0002676	regulation of chronic inflammatory respo...	1	1	0.03	0.0326	1	BP
GO:0002678	positive regulation of chronic inflammat...	1	1	0.03	0.0326	1	BP
GO:1903690	negative regulation of wound healing, sp...	1	1	0.03	0.0326	1	BP
GO:0072750	cellular response to leptomycin B	1	1	0.03	0.0326	1	BP
GO:0045730	respiratory burst	1	1	0.03	0.0326	1	BP
GO:0034374	low-density lipoprotein particle remodel...	1	1	0.03	0.0326	1	BP
GO:0034375	high-density lipoprotein particle remode...	1	1	0.03	0.0326	1	BP
GO:0071340	skeletal muscle acetylcholine-gated chan...	1	1	0.03	0.0326	1	BP
GO:2001033	negative regulation of double-strand bre...	1	1	0.03	0.0326	1	BP
GO:1903055	positive regulation of extracellular mat...	1	1	0.03	0.0326	1	BP
GO:0036034	mediator complex assembly	1	1	0.03	0.0326	1	BP
GO:1903689	regulation of wound healing, spreading o...	1	1	0.03	0.0326	1	BP
GO:0072737	response to diamide	1	1	0.03	0.0326	1	BP
GO:0072738	cellular response to diamide	1	1	0.03	0.0326	1	BP
GO:0071492	cellular response to UV-A	1	1	0.03	0.0326	1	BP
GO:0071494	cellular response to UV-C	1	1	0.03	0.0326	1	BP
GO:0016560	protein import into peroxisome matrix, d...	1	1	0.03	0.0326	1	BP
GO:0019076	viral release from host cell	1	1	0.03	0.0326	1	BP
GO:0010745	negative regulation of macrophage derive...	1	1	0.03	0.0326	1	BP
GO:0060052	neurofilament cytoskeleton organization	1	1	0.03	0.0326	1	BP
GO:1901344	response to leptomycin B	1	1	0.03	0.0326	1	BP
GO:0009720	detection of hormone stimulus	1	1	0.03	0.0326	1	BP
