GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0070126	mitochondrial translational termination	18	14	6.49	0.00036	1	BP
GO:0006378	mRNA polyadenylation	20	15	7.21	0.00043	1	BP
GO:0050884	neuromuscular process controlling postur...	7	7	2.52	0.00078	1	BP
GO:0050685	positive regulation of mRNA processing	7	7	2.52	0.00078	1	BP
GO:0006364	rRNA processing	60	34	21.62	0.00079	1	BP
GO:0000398	mRNA splicing, via spliceosome	94	49	33.87	0.00085	1	BP
GO:0070125	mitochondrial translational elongation	19	14	6.85	0.00091	1	BP
GO:1901838	positive regulation of transcription of ...	6	6	2.16	0.00217	1	BP
GO:0006888	endoplasmic reticulum to Golgi vesicle-m...	44	25	15.86	0.00368	1	BP
GO:0022613	ribonucleoprotein complex biogenesis	137	73	49.37	0.00419	1	BP
GO:0016482	cytosolic transport	58	31	20.9	0.0046	1	BP
GO:0006892	post-Golgi vesicle-mediated transport	38	22	13.69	0.00465	1	BP
GO:0060271	cilium assembly	122	58	43.97	0.005	1	BP
GO:0072595	maintenance of protein localization in o...	10	8	3.6	0.00585	1	BP
GO:2000279	negative regulation of DNA biosynthetic ...	5	5	1.8	0.00604	1	BP
GO:0006996	organelle organization	984	393	354.6	0.00648	1	BP
GO:0030488	tRNA methylation	12	9	4.32	0.0069	1	BP
GO:0000288	nuclear-transcribed mRNA catabolic proce...	18	12	6.49	0.00787	1	BP
GO:0007018	microtubule-based movement	110	52	39.64	0.00883	1	BP
GO:0000209	protein polyubiquitination	84	41	30.27	0.00998	1	BP
GO:0033227	dsRNA transport	7	6	2.52	0.01051	1	BP
GO:0032205	negative regulation of telomere maintena...	7	6	2.52	0.01051	1	BP
GO:0090630	activation of GTPase activity	27	16	9.73	0.01138	1	BP
GO:0042157	lipoprotein metabolic process	27	16	9.73	0.01138	1	BP
GO:0042773	ATP synthesis coupled electron transport	25	15	9.01	0.01219	1	BP
GO:0042775	mitochondrial ATP synthesis coupled elec...	25	15	9.01	0.01219	1	BP
