GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0071472	cellular response to salt stress	4	3	0.29	0.0015	1	BP
GO:0007346	regulation of mitotic cell cycle	114	17	8.36	0.0029	1	BP
GO:0007099	centriole replication	5	3	0.37	0.0035	1	BP
GO:0090326	positive regulation of locomotion involv...	5	3	0.37	0.0035	1	BP
GO:0044364	disruption of cells of another organism	2	2	0.15	0.0053	1	BP
GO:0061621	canonical glycolysis	2	2	0.15	0.0053	1	BP
GO:0031640	killing of cells of another organism	2	2	0.15	0.0053	1	BP
GO:1903671	negative regulation of sprouting angioge...	2	2	0.15	0.0053	1	BP
GO:0090051	negative regulation of cell migration in...	2	2	0.15	0.0053	1	BP
GO:0007386	compartment pattern specification	2	2	0.15	0.0053	1	BP
GO:0030199	collagen fibril organization	2	2	0.15	0.0053	1	BP
GO:1990834	response to odorant	2	2	0.15	0.0053	1	BP
GO:0015680	protein maturation by copper ion transfe...	2	2	0.15	0.0053	1	BP
GO:0048742	regulation of skeletal muscle fiber deve...	2	2	0.15	0.0053	1	BP
GO:0007274	neuromuscular synaptic transmission	17	5	1.25	0.0059	1	BP
GO:0071805	potassium ion transmembrane transport	24	6	1.76	0.0062	1	BP
GO:0050810	regulation of steroid biosynthetic proce...	12	4	0.88	0.0086	1	BP
GO:0060249	anatomical structure homeostasis	68	11	4.99	0.0089	1	BP
GO:0120032	regulation of plasma membrane bounded ce...	34	7	2.49	0.0098	1	BP
GO:0007315	pole plasm assembly	19	5	1.39	0.0099	1	BP
GO:0048708	astrocyte differentiation	7	3	0.51	0.0108	1	BP
GO:0061008	hepaticobiliary system development	27	6	1.98	0.0114	1	BP
GO:0046716	muscle cell cellular homeostasis	13	4	0.95	0.0117	1	BP
GO:0120034	positive regulation of plasma membrane b...	20	5	1.47	0.0124	1	BP
GO:1901990	regulation of mitotic cell cycle phase t...	62	10	4.55	0.0127	1	BP
GO:0061535	glutamate secretion, neurotransmission	3	2	0.22	0.0152	1	BP
GO:0046069	cGMP catabolic process	3	2	0.22	0.0152	1	BP
GO:1904811	positive regulation of dense core granul...	3	2	0.22	0.0152	1	BP
GO:1904809	regulation of dense core granule transpo...	3	2	0.22	0.0152	1	BP
GO:0008055	ocellus pigment biosynthetic process	3	2	0.22	0.0152	1	BP
GO:0046152	ommochrome metabolic process	3	2	0.22	0.0152	1	BP
GO:0046158	ocellus pigment metabolic process	3	2	0.22	0.0152	1	BP
GO:0006727	ommochrome biosynthetic process	3	2	0.22	0.0152	1	BP
GO:0030325	adrenal gland development	3	2	0.22	0.0152	1	BP
GO:0071475	cellular hyperosmotic salinity response	3	2	0.22	0.0152	1	BP
GO:2000649	regulation of sodium ion transmembrane t...	3	2	0.22	0.0152	1	BP
GO:0033060	ocellus pigmentation	3	2	0.22	0.0152	1	BP
GO:0051290	protein heterotetramerization	3	2	0.22	0.0152	1	BP
GO:1901856	negative regulation of cellular respirat...	3	2	0.22	0.0152	1	BP
GO:0048712	negative regulation of astrocyte differe...	3	2	0.22	0.0152	1	BP
GO:0048713	regulation of oligodendrocyte differenti...	3	2	0.22	0.0152	1	BP
GO:0009214	cyclic nucleotide catabolic process	3	2	0.22	0.0152	1	BP
GO:0048709	oligodendrocyte differentiation	14	4	1.03	0.0155	1	BP
GO:0007286	spermatid development	37	7	2.71	0.0156	1	BP
GO:1903651	positive regulation of cytoplasmic trans...	8	3	0.59	0.0164	1	BP
GO:0106118	regulation of sterol biosynthetic proces...	8	3	0.59	0.0164	1	BP
GO:0045540	regulation of cholesterol biosynthetic p...	8	3	0.59	0.0164	1	BP
GO:0062012	regulation of small molecule metabolic p...	67	10	4.91	0.0214	1	BP
GO:0010591	regulation of lamellipodium assembly	9	3	0.66	0.0233	1	BP
GO:1902930	regulation of alcohol biosynthetic proce...	9	3	0.66	0.0233	1	BP
GO:2001239	regulation of extrinsic apoptotic signal...	9	3	0.66	0.0233	1	BP
GO:0045685	regulation of glial cell differentiation	9	3	0.66	0.0233	1	BP
GO:1902743	regulation of lamellipodium organization	9	3	0.66	0.0233	1	BP
GO:0051604	protein maturation	43	9	3.15	0.0248	1	BP
GO:0060281	regulation of oocyte development	16	4	1.17	0.0251	1	BP
GO:0072384	organelle transport along microtubule	16	4	1.17	0.0251	1	BP
GO:0006672	ceramide metabolic process	16	4	1.17	0.0251	1	BP
GO:0045930	negative regulation of mitotic cell cycl...	41	7	3.01	0.0266	1	BP
GO:0032253	dense core granule localization	4	2	0.29	0.029	1	BP
GO:0010669	epithelial structure maintenance	4	2	0.29	0.029	1	BP
