GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0006888	endoplasmic reticulum to Golgi vesicle-m...	40	20	6.77	5e-05	0.52305	BP
GO:0019646	aerobic electron transport chain	17	9	2.88	7e-04	1	BP
GO:0002084	protein depalmitoylation	4	4	0.68	0.00081	1	BP
GO:0042775	mitochondrial ATP synthesis coupled elec...	19	9	3.22	0.00193	1	BP
GO:0015988	energy coupled proton transmembrane tran...	7	5	1.18	0.0021	1	BP
GO:0060628	regulation of ER to Golgi vesicle-mediat...	5	4	0.85	0.0035	1	BP
GO:0048280	vesicle fusion with Golgi apparatus	5	4	0.85	0.0035	1	BP
GO:0006892	post-Golgi vesicle-mediated transport	32	12	5.42	0.00402	1	BP
GO:0006497	protein lipidation	14	7	2.37	0.00433	1	BP
GO:1900409	positive regulation of cellular response...	3	3	0.51	0.00481	1	BP
GO:2000249	regulation of actin cytoskeleton reorgan...	3	3	0.51	0.00481	1	BP
GO:0006890	retrograde vesicle-mediated transport, G...	18	8	3.05	0.00563	1	BP
GO:0006901	vesicle coating	15	7	2.54	0.00696	1	BP
GO:0046916	cellular transition metal ion homeostasi...	19	8	3.22	0.00833	1	BP
GO:0033572	transferrin transport	9	5	1.52	0.00939	1	BP
GO:0006891	intra-Golgi vesicle-mediated transport	9	5	1.52	0.00939	1	BP
GO:0044248	cellular catabolic process	357	76	60.42	0.00984	1	BP
GO:0048199	vesicle targeting, to, from or within Go...	16	7	2.71	0.01062	1	BP
GO:0007030	Golgi organization	37	15	6.26	0.0113	1	BP
GO:0048194	Golgi vesicle budding	17	7	2.88	0.01549	1	BP
GO:0051647	nucleus localization	17	7	2.88	0.01549	1	BP
GO:0050920	regulation of chemotaxis	33	11	5.58	0.01562	1	BP
GO:1900024	regulation of substrate adhesion-depende...	4	3	0.68	0.01681	1	BP
GO:0006907	pinocytosis	4	3	0.68	0.01681	1	BP
GO:0061355	Wnt protein secretion	4	3	0.68	0.01681	1	BP
GO:0018345	protein palmitoylation	4	3	0.68	0.01681	1	BP
GO:1903393	positive regulation of adherens junction...	4	3	0.68	0.01681	1	BP
GO:0045454	cell redox homeostasis	4	3	0.68	0.01681	1	BP
GO:0036295	cellular response to increased oxygen le...	4	3	0.68	0.01681	1	BP
GO:1904801	positive regulation of neuron remodeling	4	3	0.68	0.01681	1	BP
GO:0018996	molting cycle, collagen and cuticulin-ba...	4	3	0.68	0.01681	1	BP
GO:0014042	positive regulation of neuron maturation	4	3	0.68	0.01681	1	BP
GO:0044265	cellular macromolecule catabolic process	184	42	31.14	0.01819	1	BP
GO:0070861	regulation of protein exit from endoplas...	7	4	1.18	0.0184	1	BP
GO:0033227	dsRNA transport	7	4	1.18	0.0184	1	BP
GO:1902369	negative regulation of RNA catabolic pro...	7	4	1.18	0.0184	1	BP
GO:0032509	endosome transport via multivesicular bo...	7	4	1.18	0.0184	1	BP
GO:0035967	cellular response to topologically incor...	47	14	7.95	0.01919	1	BP
GO:0008286	insulin receptor signaling pathway	34	11	5.75	0.01971	1	BP
GO:0046324	regulation of glucose import	14	6	2.37	0.02006	1	BP
GO:0048207	vesicle targeting, rough ER to cis-Golgi	14	6	2.37	0.02006	1	BP
GO:0048208	COPII vesicle coating	14	6	2.37	0.02006	1	BP
GO:0014910	regulation of smooth muscle cell migrati...	14	6	2.37	0.02006	1	BP
GO:0014909	smooth muscle cell migration	14	6	2.37	0.02006	1	BP
GO:0090114	COPII-coated vesicle budding	14	6	2.37	0.02006	1	BP
GO:0031330	negative regulation of cellular cataboli...	52	15	8.8	0.02097	1	BP
GO:0043434	response to peptide hormone	85	22	14.39	0.02134	1	BP
GO:0043161	proteasome-mediated ubiquitin-dependent ...	85	22	14.39	0.02134	1	BP
GO:0014812	muscle cell migration	18	7	3.05	0.02176	1	BP
GO:0046323	glucose import	18	7	3.05	0.02176	1	BP
GO:0043487	regulation of RNA stability	22	8	3.72	0.02213	1	BP
GO:0030433	ubiquitin-dependent ERAD pathway	22	8	3.72	0.02213	1	BP
GO:0009161	ribonucleoside monophosphate metabolic p...	39	12	6.6	0.02272	1	BP
GO:0016482	cytosolic transport	48	14	8.12	0.02306	1	BP
GO:0009205	purine ribonucleoside triphosphate metab...	44	13	7.45	0.0253	1	BP
GO:0009199	ribonucleoside triphosphate metabolic pr...	44	13	7.45	0.0253	1	BP
GO:0009141	nucleoside triphosphate metabolic proces...	44	13	7.45	0.0253	1	BP
GO:0009144	purine nucleoside triphosphate metabolic...	44	13	7.45	0.0253	1	BP
GO:1903391	regulation of adherens junction organiza...	11	5	1.86	0.02568	1	BP
GO:0006120	mitochondrial electron transport, NADH t...	11	5	1.86	0.02568	1	BP
GO:0006879	cellular iron ion homeostasis	11	5	1.86	0.02568	1	BP
GO:0090307	mitotic spindle assembly	11	5	1.86	0.02568	1	BP
GO:0050770	regulation of axonogenesis	40	12	6.77	0.02768	1	BP
GO:0090261	positive regulation of inclusion body as...	2	2	0.34	0.02856	1	BP
GO:0090259	regulation of retinal ganglion cell axon...	2	2	0.34	0.02856	1	BP
GO:0019230	proprioception	2	2	0.34	0.02856	1	BP
GO:0044351	macropinocytosis	2	2	0.34	0.02856	1	BP
GO:0019852	L-ascorbic acid metabolic process	2	2	0.34	0.02856	1	BP
GO:1902950	regulation of dendritic spine maintenanc...	2	2	0.34	0.02856	1	BP
GO:1902953	positive regulation of ER to Golgi vesic...	2	2	0.34	0.02856	1	BP
GO:1905868	regulation of 3'-UTR-mediated mRNA stabi...	2	2	0.34	0.02856	1	BP
GO:1902947	regulation of tau-protein kinase activit...	2	2	0.34	0.02856	1	BP
GO:0042364	water-soluble vitamin biosynthetic proce...	2	2	0.34	0.02856	1	BP
GO:1900120	regulation of receptor binding	2	2	0.34	0.02856	1	BP
GO:1900122	positive regulation of receptor binding	2	2	0.34	0.02856	1	BP
GO:0061408	positive regulation of transcription fro...	2	2	0.34	0.02856	1	BP
GO:0044804	autophagy of nucleus	2	2	0.34	0.02856	1	BP
GO:0006359	regulation of transcription by RNA polym...	2	2	0.34	0.02856	1	BP
GO:0042776	proton motive force-driven mitochondrial...	2	2	0.34	0.02856	1	BP
GO:0046349	amino sugar biosynthetic process	2	2	0.34	0.02856	1	BP
GO:1903335	regulation of vacuolar transport	2	2	0.34	0.02856	1	BP
GO:0018230	peptidyl-L-cysteine S-palmitoylation	2	2	0.34	0.02856	1	BP
GO:0018231	peptidyl-S-diacylglycerol-L-cysteine bio...	2	2	0.34	0.02856	1	BP
GO:0097212	lysosomal membrane organization	2	2	0.34	0.02856	1	BP
GO:2000251	positive regulation of actin cytoskeleto...	2	2	0.34	0.02856	1	BP
GO:1901334	lactone metabolic process	2	2	0.34	0.02856	1	BP
GO:1903223	positive regulation of oxidative stress-...	2	2	0.34	0.02856	1	BP
GO:1903209	positive regulation of oxidative stress-...	2	2	0.34	0.02856	1	BP
GO:0009110	vitamin biosynthetic process	2	2	0.34	0.02856	1	BP
GO:1903608	protein localization to cytoplasmic stre...	2	2	0.34	0.02856	1	BP
GO:0055072	iron ion homeostasis	15	6	2.54	0.0288	1	BP
GO:0007338	single fertilization	15	6	2.54	0.0288	1	BP
