GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0046007	negative regulation of activated T cell ...	2	2	0.11	0.0031	1	BP
GO:0030889	negative regulation of B cell proliferat...	2	2	0.11	0.0031	1	BP
GO:0090261	positive regulation of inclusion body as...	2	2	0.11	0.0031	1	BP
GO:0034332	adherens junction organization	20	5	1.11	0.0038	1	BP
GO:0000209	protein polyubiquitination	70	10	3.9	0.0044	1	BP
GO:0044265	cellular macromolecule catabolic process	184	21	10.24	0.005	1	BP
GO:0070861	regulation of protein exit from endoplas...	7	3	0.39	0.005	1	BP
GO:0018279	protein N-linked glycosylation via aspar...	8	3	0.45	0.0076	1	BP
GO:0001782	B cell homeostasis	8	3	0.45	0.0076	1	BP
GO:0000737	DNA catabolic process, endonucleolytic	8	3	0.45	0.0076	1	BP
GO:0042147	retrograde transport, endosome to Golgi	24	5	1.34	0.0088	1	BP
GO:0035458	cellular response to interferon-beta	3	2	0.17	0.0089	1	BP
GO:0071404	cellular response to low-density lipopro...	3	2	0.17	0.0089	1	BP
GO:0016311	dephosphorylation	79	10	4.4	0.0104	1	BP
GO:0046637	regulation of alpha-beta T cell differen...	9	3	0.5	0.011	1	BP
GO:0043029	T cell homeostasis	9	3	0.5	0.011	1	BP
GO:0009896	positive regulation of catabolic process	107	12	5.96	0.0133	1	BP
GO:0009894	regulation of catabolic process	191	18	10.63	0.0152	1	BP
GO:0006886	intracellular protein transport	189	20	10.52	0.0155	1	BP
GO:0030163	protein catabolic process	164	16	9.13	0.0163	1	BP
GO:0044257	cellular protein catabolic process	137	14	7.63	0.0168	1	BP
GO:0072102	glomerulus morphogenesis	4	2	0.22	0.0171	1	BP
GO:1902236	negative regulation of endoplasmic retic...	4	2	0.22	0.0171	1	BP
GO:0031329	regulation of cellular catabolic process	165	16	9.19	0.0172	1	BP
GO:0051603	proteolysis involved in cellular protein...	125	13	6.96	0.0184	1	BP
GO:0070059	intrinsic apoptotic signaling pathway in...	19	4	1.06	0.0184	1	BP
GO:0042886	amide transport	299	25	16.65	0.0185	1	BP
GO:0098876	vesicle-mediated transport to the plasma...	39	6	2.17	0.0187	1	BP
GO:0001701	in utero embryonic development	62	8	3.45	0.0193	1	BP
GO:1903391	regulation of adherens junction organiza...	11	3	0.61	0.0199	1	BP
GO:0051668	localization within membrane	127	13	7.07	0.0208	1	BP
GO:0035303	regulation of dephosphorylation	41	6	2.28	0.0236	1	BP
GO:0017038	protein import	41	6	2.28	0.0236	1	BP
GO:0046632	alpha-beta T cell differentiation	12	3	0.67	0.0255	1	BP
GO:0046634	regulation of alpha-beta T cell activati...	12	3	0.67	0.0255	1	BP
GO:0043001	Golgi to plasma membrane protein transpo...	12	3	0.67	0.0255	1	BP
GO:0045732	positive regulation of protein catabolic...	54	7	3.01	0.0275	1	BP
GO:0010962	regulation of glucan biosynthetic proces...	5	2	0.28	0.0275	1	BP
GO:0034067	protein localization to Golgi apparatus	5	2	0.28	0.0275	1	BP
GO:0046856	phosphatidylinositol dephosphorylation	5	2	0.28	0.0275	1	BP
GO:2001032	regulation of double-strand break repair...	5	2	0.28	0.0275	1	BP
GO:0060628	regulation of ER to Golgi vesicle-mediat...	5	2	0.28	0.0275	1	BP
GO:0061478	response to platelet aggregation inhibit...	5	2	0.28	0.0275	1	BP
GO:0005979	regulation of glycogen biosynthetic proc...	5	2	0.28	0.0275	1	BP
GO:0043496	regulation of protein homodimerization a...	5	2	0.28	0.0275	1	BP
GO:0090084	negative regulation of inclusion body as...	5	2	0.28	0.0275	1	BP
GO:0015833	peptide transport	294	24	16.37	0.0277	1	BP
GO:1903573	negative regulation of response to endop...	13	3	0.72	0.0319	1	BP
GO:0032835	glomerulus development	13	3	0.72	0.0319	1	BP
GO:0051169	nuclear transport	68	8	3.79	0.032	1	BP
GO:0006605	protein targeting	68	8	3.79	0.032	1	BP
GO:0008285	negative regulation of cell population p...	98	12	5.46	0.033	1	BP
GO:0034249	negative regulation of cellular amide me...	33	5	1.84	0.0331	1	BP
GO:0048278	vesicle docking	14	3	0.78	0.0389	1	BP
GO:0006904	vesicle docking involved in exocytosis	14	3	0.78	0.0389	1	BP
GO:0061951	establishment of protein localization to...	14	3	0.78	0.0389	1	BP
GO:0070936	protein K48-linked ubiquitination	14	3	0.78	0.0389	1	BP
GO:0046638	positive regulation of alpha-beta T cell...	6	2	0.33	0.0398	1	BP
GO:0097502	mannosylation	6	2	0.33	0.0398	1	BP
GO:0090161	Golgi ribbon formation	6	2	0.33	0.0398	1	BP
GO:0032885	regulation of polysaccharide biosyntheti...	6	2	0.33	0.0398	1	BP
GO:1903361	protein localization to basolateral plas...	6	2	0.33	0.0398	1	BP
GO:0010633	negative regulation of epithelial cell m...	6	2	0.33	0.0398	1	BP
GO:0140029	exocytic process	24	4	1.34	0.0407	1	BP
GO:0006511	ubiquitin-dependent protein catabolic pr...	112	11	6.24	0.0426	1	BP
GO:0019941	modification-dependent protein catabolic...	113	11	6.29	0.0451	1	BP
GO:0043200	response to amino acid	25	4	1.39	0.0464	1	BP
GO:1905897	regulation of response to endoplasmic re...	25	4	1.39	0.0464	1	BP
GO:0050680	negative regulation of epithelial cell p...	15	3	0.84	0.0468	1	BP
GO:0006626	protein targeting to mitochondrion	15	3	0.84	0.0468	1	BP
GO:0031331	positive regulation of cellular cataboli...	87	9	4.84	0.0487	1	BP
GO:0072594	establishment of protein localization to...	87	9	4.84	0.0487	1	BP
GO:1901565	organonitrogen compound catabolic proces...	217	18	12.08	0.049	1	BP
GO:0009791	post-embryonic development	187	16	10.41	0.0492	1	BP
GO:0001101	response to acid chemical	61	7	3.4	0.0492	1	BP
GO:0043632	modification-dependent macromolecule cat...	115	11	6.4	0.0502	1	BP
GO:0007030	Golgi organization	37	5	2.06	0.0511	1	BP
GO:0016050	vesicle organization	88	9	4.9	0.0518	1	BP
GO:0071901	negative regulation of protein serine/th...	26	4	1.45	0.0526	1	BP
GO:0046839	phospholipid dephosphorylation	7	2	0.39	0.0537	1	BP
GO:0070873	regulation of glycogen metabolic process	7	2	0.39	0.0537	1	BP
GO:0006309	apoptotic DNA fragmentation	7	2	0.39	0.0537	1	BP
GO:0043518	negative regulation of DNA damage respon...	7	2	0.39	0.0537	1	BP
GO:0046635	positive regulation of alpha-beta T cell...	7	2	0.39	0.0537	1	BP
GO:0018208	peptidyl-proline modification	7	2	0.39	0.0537	1	BP
GO:0000413	protein peptidyl-prolyl isomerization	7	2	0.39	0.0537	1	BP
GO:0044743	protein transmembrane import into intrac...	7	2	0.39	0.0537	1	BP
GO:0002474	antigen processing and presentation of p...	7	2	0.39	0.0537	1	BP
GO:0046631	alpha-beta T cell activation	16	3	0.89	0.0553	1	BP
GO:0032091	negative regulation of protein binding	16	3	0.89	0.0553	1	BP
GO:1903362	regulation of cellular protein catabolic...	50	6	2.78	0.0557	1	BP
GO:1904683	regulation of metalloendopeptidase activ...	1	1	0.06	0.0557	1	BP
GO:1904684	negative regulation of metalloendopeptid...	1	1	0.06	0.0557	1	BP
GO:0060136	embryonic process involved in female pre...	1	1	0.06	0.0557	1	BP
GO:1902996	regulation of neurofibrillary tangle ass...	1	1	0.06	0.0557	1	BP
GO:1902997	negative regulation of neurofibrillary t...	1	1	0.06	0.0557	1	BP
GO:1902960	negative regulation of aspartic-type end...	1	1	0.06	0.0557	1	BP
GO:1902962	regulation of metalloendopeptidase activ...	1	1	0.06	0.0557	1	BP
GO:1902963	negative regulation of metalloendopeptid...	1	1	0.06	0.0557	1	BP
GO:2000465	regulation of glycogen (starch) synthase...	1	1	0.06	0.0557	1	BP
GO:2000466	negative regulation of glycogen (starch)...	1	1	0.06	0.0557	1	BP
GO:1902955	positive regulation of early endosome to...	1	1	0.06	0.0557	1	BP
GO:1902988	neurofibrillary tangle assembly	1	1	0.06	0.0557	1	BP
GO:0038156	interleukin-3-mediated signaling pathway	1	1	0.06	0.0557	1	BP
GO:0070778	L-aspartate transmembrane transport	1	1	0.06	0.0557	1	BP
GO:0042492	gamma-delta T cell differentiation	1	1	0.06	0.0557	1	BP
GO:0060211	regulation of nuclear-transcribed mRNA p...	1	1	0.06	0.0557	1	BP
GO:0060213	positive regulation of nuclear-transcrib...	1	1	0.06	0.0557	1	BP
GO:1902948	negative regulation of tau-protein kinas...	1	1	0.06	0.0557	1	BP
GO:0031584	activation of phospholipase D activity	1	1	0.06	0.0557	1	BP
GO:1903742	regulation of anterograde synaptic vesic...	1	1	0.06	0.0557	1	BP
GO:1903743	negative regulation of anterograde synap...	1	1	0.06	0.0557	1	BP
GO:0008627	intrinsic apoptotic signaling pathway in...	1	1	0.06	0.0557	1	BP
GO:0032915	positive regulation of transforming grow...	1	1	0.06	0.0557	1	BP
GO:0110021	cardiac muscle myoblast proliferation	1	1	0.06	0.0557	1	BP
GO:0110022	regulation of cardiac muscle myoblast pr...	1	1	0.06	0.0557	1	BP
GO:0110024	positive regulation of cardiac muscle my...	1	1	0.06	0.0557	1	BP
GO:1901608	regulation of vesicle transport along mi...	1	1	0.06	0.0557	1	BP
GO:1901609	negative regulation of vesicle transport...	1	1	0.06	0.0557	1	BP
GO:0060700	regulation of ribonuclease activity	1	1	0.06	0.0557	1	BP
GO:0060701	negative regulation of ribonuclease acti...	1	1	0.06	0.0557	1	BP
GO:0060702	negative regulation of endoribonuclease ...	1	1	0.06	0.0557	1	BP
GO:0090385	phagosome-lysosome fusion	1	1	0.06	0.0557	1	BP
GO:0046629	gamma-delta T cell activation	1	1	0.06	0.0557	1	BP
GO:0046641	positive regulation of alpha-beta T cell...	1	1	0.06	0.0557	1	BP
GO:0046643	regulation of gamma-delta T cell activat...	1	1	0.06	0.0557	1	BP
GO:0046645	positive regulation of gamma-delta T cel...	1	1	0.06	0.0557	1	BP
GO:0006449	regulation of translational termination	1	1	0.06	0.0557	1	BP
GO:1905246	negative regulation of aspartic-type pep...	1	1	0.06	0.0557	1	BP
GO:0055107	Golgi to secretory granule transport	1	1	0.06	0.0557	1	BP
GO:0045752	positive regulation of Toll signaling pa...	1	1	0.06	0.0557	1	BP
GO:2001033	negative regulation of double-strand bre...	1	1	0.06	0.0557	1	BP
GO:0097051	establishment of protein localization to...	1	1	0.06	0.0557	1	BP
GO:0002635	negative regulation of germinal center f...	1	1	0.06	0.0557	1	BP
GO:0097676	histone H3-K36 dimethylation	1	1	0.06	0.0557	1	BP
GO:0072737	response to diamide	1	1	0.06	0.0557	1	BP
GO:0072738	cellular response to diamide	1	1	0.06	0.0557	1	BP
GO:0008314	gurken signaling pathway	1	1	0.06	0.0557	1	BP
GO:0045869	negative regulation of single stranded v...	1	1	0.06	0.0557	1	BP
GO:0048535	lymph node development	1	1	0.06	0.0557	1	BP
GO:0061356	regulation of Wnt protein secretion	1	1	0.06	0.0557	1	BP
GO:0061357	positive regulation of Wnt protein secre...	1	1	0.06	0.0557	1	BP
GO:0030579	ubiquitin-dependent SMAD protein catabol...	1	1	0.06	0.0557	1	BP
GO:0060699	regulation of endoribonuclease activity	1	1	0.06	0.0557	1	BP
GO:0090158	endoplasmic reticulum membrane organizat...	1	1	0.06	0.0557	1	BP
GO:1902769	regulation of choline O-acetyltransferas...	1	1	0.06	0.0557	1	BP
