GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0071392	cellular response to estradiol stimulus	5	3	0.13	0.00015	1	BP
GO:0031573	mitotic intra-S DNA damage checkpoint si...	2	2	0.05	0.00063	1	BP
GO:0044093	positive regulation of molecular functio...	236	14	5.98	0.00137	1	BP
GO:0001934	positive regulation of protein phosphory...	111	9	2.81	0.00141	1	BP
GO:2001025	positive regulation of response to drug	4	2	0.1	0.00366	1	BP
GO:0035902	response to immobilization stress	4	2	0.1	0.00366	1	BP
GO:0006390	mitochondrial transcription	4	2	0.1	0.00366	1	BP
GO:0001101	response to acid chemical	61	6	1.55	0.00369	1	BP
GO:0045765	regulation of angiogenesis	27	4	0.68	0.00415	1	BP
GO:0045893	positive regulation of transcription, DN...	216	12	5.48	0.00576	1	BP
GO:0045616	regulation of keratinocyte differentiati...	5	2	0.13	0.00599	1	BP
GO:0048820	hair follicle maturation	5	2	0.13	0.00599	1	BP
GO:0097186	amelogenesis	5	2	0.13	0.00599	1	BP
GO:0071480	cellular response to gamma radiation	5	2	0.13	0.00599	1	BP
GO:0002429	immune response-activating cell surface ...	30	4	0.76	0.00612	1	BP
GO:0007349	cellularization	16	3	0.41	0.00678	1	BP
GO:0043666	regulation of phosphoprotein phosphatase...	17	3	0.43	0.00809	1	BP
GO:0001975	response to amphetamine	6	2	0.15	0.00885	1	BP
GO:1900452	regulation of long-term synaptic depress...	6	2	0.15	0.00885	1	BP
GO:0043392	negative regulation of DNA binding	6	2	0.15	0.00885	1	BP
GO:0010628	positive regulation of gene expression	290	14	7.35	0.00965	1	BP
GO:0032515	negative regulation of phosphoprotein ph...	7	2	0.18	0.01219	1	BP
GO:0044706	multi-multicellular organism process	37	4	0.94	0.01296	1	BP
GO:0050731	positive regulation of peptidyl-tyrosine...	21	3	0.53	0.01474	1	BP
GO:0000278	mitotic cell cycle	197	12	5	0.01545	1	BP
GO:0045620	negative regulation of lymphocyte differ...	8	2	0.2	0.01599	1	BP
GO:0044273	sulfur compound catabolic process	8	2	0.2	0.01599	1	BP
GO:0014017	neuroblast fate commitment	8	2	0.2	0.01599	1	BP
GO:1903078	positive regulation of protein localizat...	8	2	0.2	0.01599	1	BP
GO:0045581	negative regulation of T cell differenti...	8	2	0.2	0.01599	1	BP
GO:0007346	regulation of mitotic cell cycle	114	9	2.89	0.01625	1	BP
GO:0050851	antigen receptor-mediated signaling path...	22	3	0.56	0.01677	1	BP
GO:0043085	positive regulation of catalytic activit...	190	10	4.82	0.01757	1	BP
GO:0051726	regulation of cell cycle	205	12	5.2	0.02013	1	BP
GO:0035308	negative regulation of protein dephospho...	9	2	0.23	0.02022	1	BP
GO:0014016	neuroblast differentiation	9	2	0.23	0.02022	1	BP
GO:0097366	response to bronchodilator	9	2	0.23	0.02022	1	BP
GO:0001649	osteoblast differentiation	24	3	0.61	0.02128	1	BP
GO:1900180	regulation of protein localization to nu...	24	3	0.61	0.02128	1	BP
GO:0045859	regulation of protein kinase activity	114	7	2.89	0.02228	1	BP
GO:0034645	cellular macromolecule biosynthetic proc...	596	22	15.11	0.02325	1	BP
GO:0032147	activation of protein kinase activity	44	4	1.12	0.02342	1	BP
GO:0072659	protein localization to plasma membrane	44	4	1.12	0.02342	1	BP
GO:0006913	nucleocytoplasmic transport	66	5	1.67	0.02364	1	BP
GO:0007565	female pregnancy	25	3	0.63	0.02376	1	BP
GO:0043043	peptide biosynthetic process	116	7	2.94	0.02429	1	BP
GO:1904377	positive regulation of protein localizat...	10	2	0.25	0.02488	1	BP
GO:0046501	protoporphyrinogen IX metabolic process	1	1	0.03	0.02536	1	BP
GO:0070881	regulation of proline transport	1	1	0.03	0.02536	1	BP
GO:0043418	homocysteine catabolic process	1	1	0.03	0.02536	1	BP
GO:2001055	positive regulation of mesenchymal cell ...	1	1	0.03	0.02536	1	BP
GO:1903492	response to acetylsalicylate	1	1	0.03	0.02536	1	BP
GO:0098870	action potential propagation	1	1	0.03	0.02536	1	BP
GO:1905518	regulation of presynaptic active zone as...	1	1	0.03	0.02536	1	BP
GO:1905519	negative regulation of presynaptic activ...	1	1	0.03	0.02536	1	BP
GO:1903464	negative regulation of mitotic cell cycl...	1	1	0.03	0.02536	1	BP
GO:0031442	positive regulation of mRNA 3'-end proce...	1	1	0.03	0.02536	1	BP
GO:1901387	positive regulation of voltage-gated cal...	1	1	0.03	0.02536	1	BP
GO:2001033	negative regulation of double-strand bre...	1	1	0.03	0.02536	1	BP
GO:0032973	amino acid export across plasma membrane	1	1	0.03	0.02536	1	BP
GO:0032915	positive regulation of transforming grow...	1	1	0.03	0.02536	1	BP
GO:0090427	activation of meiosis	1	1	0.03	0.02536	1	BP
GO:0051794	regulation of timing of catagen	1	1	0.03	0.02536	1	BP
GO:0051795	positive regulation of timing of catagen	1	1	0.03	0.02536	1	BP
GO:1903955	positive regulation of protein targeting...	1	1	0.03	0.02536	1	BP
GO:0006563	L-serine metabolic process	1	1	0.03	0.02536	1	BP
GO:0006565	L-serine catabolic process	1	1	0.03	0.02536	1	BP
GO:1905647	proline import across plasma membrane	1	1	0.03	0.02536	1	BP
GO:1903936	cellular response to sodium arsenite	1	1	0.03	0.02536	1	BP
GO:0110021	cardiac muscle myoblast proliferation	1	1	0.03	0.02536	1	BP
GO:0110022	regulation of cardiac muscle myoblast pr...	1	1	0.03	0.02536	1	BP
GO:0110024	positive regulation of cardiac muscle my...	1	1	0.03	0.02536	1	BP
GO:1905607	negative regulation of presynapse assemb...	1	1	0.03	0.02536	1	BP
GO:1903119	protein localization to actin cytoskelet...	1	1	0.03	0.02536	1	BP
GO:0006535	cysteine biosynthetic process from serin...	1	1	0.03	0.02536	1	BP
GO:1904271	L-proline import across plasma membrane	1	1	0.03	0.02536	1	BP
GO:0006697	ecdysone biosynthetic process	1	1	0.03	0.02536	1	BP
GO:0072737	response to diamide	1	1	0.03	0.02536	1	BP
GO:0072738	cellular response to diamide	1	1	0.03	0.02536	1	BP
GO:0042262	DNA protection	1	1	0.03	0.02536	1	BP
GO:0009093	cysteine catabolic process	1	1	0.03	0.02536	1	BP
GO:0071701	regulation of MAPK export from nucleus	1	1	0.03	0.02536	1	BP
GO:0060346	bone trabecula formation	1	1	0.03	0.02536	1	BP
GO:1904751	positive regulation of protein localizat...	1	1	0.03	0.02536	1	BP
GO:0003198	epithelial to mesenchymal transition inv...	1	1	0.03	0.02536	1	BP
GO:2000210	positive regulation of anoikis	1	1	0.03	0.02536	1	BP
GO:0019448	L-cysteine catabolic process	1	1	0.03	0.02536	1	BP
GO:1904749	regulation of protein localization to nu...	1	1	0.03	0.02536	1	BP
GO:0006391	transcription initiation from mitochondr...	1	1	0.03	0.02536	1	BP
GO:0042772	DNA damage response, signal transduction...	1	1	0.03	0.02536	1	BP
GO:0048210	Golgi vesicle fusion to target membrane	1	1	0.03	0.02536	1	BP
GO:1901229	regulation of non-canonical Wnt signalin...	1	1	0.03	0.02536	1	BP
GO:1901231	positive regulation of non-canonical Wnt...	1	1	0.03	0.02536	1	BP
GO:1901232	regulation of convergent extension invol...	1	1	0.03	0.02536	1	BP
GO:1901233	negative regulation of convergent extens...	1	1	0.03	0.02536	1	BP
GO:0031887	lipid droplet transport along microtubul...	1	1	0.03	0.02536	1	BP
GO:1904071	presynaptic active zone assembly	1	1	0.03	0.02536	1	BP
GO:0010999	regulation of eIF2 alpha phosphorylation...	1	1	0.03	0.02536	1	BP
GO:0060151	peroxisome localization	1	1	0.03	0.02536	1	BP
GO:0060152	microtubule-based peroxisome localizatio...	1	1	0.03	0.02536	1	BP
GO:2000096	positive regulation of Wnt signaling pat...	1	1	0.03	0.02536	1	BP
GO:0032516	positive regulation of phosphoprotein ph...	1	1	0.03	0.02536	1	BP
GO:0019227	neuronal action potential propagation	1	1	0.03	0.02536	1	BP
GO:0060136	embryonic process involved in female pre...	1	1	0.03	0.02536	1	BP
GO:1904555	L-proline transmembrane transport	1	1	0.03	0.02536	1	BP
GO:1904556	L-tryptophan transmembrane transport	1	1	0.03	0.02536	1	BP
GO:1903804	glycine import across plasma membrane	1	1	0.03	0.02536	1	BP
GO:0015824	proline transport	1	1	0.03	0.02536	1	BP
GO:0015827	tryptophan transport	1	1	0.03	0.02536	1	BP
GO:0043517	positive regulation of DNA damage respon...	1	1	0.03	0.02536	1	BP
GO:0015816	glycine transport	1	1	0.03	0.02536	1	BP
GO:1904528	positive regulation of microtubule bindi...	1	1	0.03	0.02536	1	BP
GO:1900365	positive regulation of mRNA polyadenylat...	1	1	0.03	0.02536	1	BP
GO:0045204	MAPK export from nucleus	1	1	0.03	0.02536	1	BP
GO:2001187	positive regulation of CD8-positive, alp...	1	1	0.03	0.02536	1	BP
GO:0016560	protein import into peroxisome matrix, d...	1	1	0.03	0.02536	1	BP
GO:0098912	membrane depolarization during atrial ca...	1	1	0.03	0.02536	1	BP
GO:0006975	DNA damage induced protein phosphorylati...	1	1	0.03	0.02536	1	BP
GO:0006978	DNA damage response, signal transduction...	1	1	0.03	0.02536	1	BP
GO:1901841	regulation of high voltage-gated calcium...	1	1	0.03	0.02536	1	BP
GO:1901843	positive regulation of high voltage-gate...	1	1	0.03	0.02536	1	BP
GO:0060211	regulation of nuclear-transcribed mRNA p...	1	1	0.03	0.02536	1	BP
GO:0060213	positive regulation of nuclear-transcrib...	1	1	0.03	0.02536	1	BP
GO:1902576	negative regulation of nuclear cell cycl...	1	1	0.03	0.02536	1	BP
GO:0035880	embryonic nail plate morphogenesis	1	1	0.03	0.02536	1	BP
GO:0008205	ecdysone metabolic process	1	1	0.03	0.02536	1	BP
GO:0048541	Peyer's patch development	1	1	0.03	0.02536	1	BP
GO:0048537	mucosa-associated lymphoid tissue develo...	1	1	0.03	0.02536	1	BP
GO:0042637	catagen	1	1	0.03	0.02536	1	BP
GO:0044379	protein localization to actin cortical p...	1	1	0.03	0.02536	1	BP
GO:0071315	cellular response to morphine	1	1	0.03	0.02536	1	BP
GO:0071317	cellular response to isoquinoline alkalo...	1	1	0.03	0.02536	1	BP
GO:0061476	response to anticoagulant	1	1	0.03	0.02536	1	BP
GO:0043374	CD8-positive, alpha-beta T cell differen...	1	1	0.03	0.02536	1	BP
GO:0043376	regulation of CD8-positive, alpha-beta T...	1	1	0.03	0.02536	1	BP
GO:0043378	positive regulation of CD8-positive, alp...	1	1	0.03	0.02536	1	BP
GO:1900923	regulation of glycine import across plas...	1	1	0.03	0.02536	1	BP
GO:1900925	positive regulation of glycine import ac...	1	1	0.03	0.02536	1	BP
GO:0035524	proline transmembrane transport	1	1	0.03	0.02536	1	BP
GO:0043327	chemotaxis to cAMP	1	1	0.03	0.02536	1	BP
GO:1900151	regulation of nuclear-transcribed mRNA c...	1	1	0.03	0.02536	1	BP
GO:1900153	positive regulation of nuclear-transcrib...	1	1	0.03	0.02536	1	BP
GO:1904370	regulation of protein localization to ac...	1	1	0.03	0.02536	1	BP
GO:1904372	positive regulation of protein localizat...	1	1	0.03	0.02536	1	BP
GO:1904373	response to kainic acid	1	1	0.03	0.02536	1	BP
GO:0090399	replicative senescence	1	1	0.03	0.02536	1	BP
GO:0098749	cerebellar neuron development	1	1	0.03	0.02536	1	BP
GO:0061199	striated muscle contraction involved in ...	1	1	0.03	0.02536	1	BP
GO:0006782	protoporphyrinogen IX biosynthetic proce...	1	1	0.03	0.02536	1	BP
GO:0060061	Spemann organizer formation	1	1	0.03	0.02536	1	BP
GO:1902806	regulation of cell cycle G1/S phase tran...	26	3	0.66	0.02638	1	BP
GO:0051169	nuclear transport	68	5	1.72	0.02655	1	BP
GO:0097237	cellular response to toxic substance	27	3	0.68	0.02916	1	BP
GO:0045860	positive regulation of protein kinase ac...	70	5	1.78	0.02969	1	BP
GO:0090307	mitotic spindle assembly	11	2	0.28	0.02992	1	BP
GO:2000134	negative regulation of G1/S transition o...	11	2	0.28	0.02992	1	BP
GO:0044786	cell cycle DNA replication	11	2	0.28	0.02992	1	BP
GO:0048865	stem cell fate commitment	11	2	0.28	0.02992	1	BP
GO:1902807	negative regulation of cell cycle G1/S p...	11	2	0.28	0.02992	1	BP
GO:0046822	regulation of nucleocytoplasmic transpor...	28	3	0.71	0.03209	1	BP
GO:0061448	connective tissue development	28	3	0.71	0.03209	1	BP
GO:0033273	response to vitamin	12	2	0.3	0.03533	1	BP
GO:1902106	negative regulation of leukocyte differe...	12	2	0.3	0.03533	1	BP
GO:0032781	positive regulation of ATP-dependent act...	12	2	0.3	0.03533	1	BP
GO:0051098	regulation of binding	58	6	1.47	0.03534	1	BP
GO:0031324	negative regulation of cellular metaboli...	373	15	9.46	0.03612	1	BP
GO:0010564	regulation of cell cycle process	134	9	3.4	0.03664	1	BP
GO:0016477	cell migration	214	10	5.43	0.03729	1	BP
GO:0060348	bone development	30	3	0.76	0.0384	1	BP
GO:0051172	negative regulation of nitrogen compound...	343	14	8.7	0.03886	1	BP
GO:0043549	regulation of kinase activity	128	7	3.25	0.03908	1	BP
GO:0006412	translation	101	6	2.56	0.03921	1	BP
GO:0033674	positive regulation of kinase activity	76	5	1.93	0.04048	1	BP
GO:1901607	alpha-amino acid biosynthetic process	13	2	0.33	0.04109	1	BP
GO:1900271	regulation of long-term synaptic potenti...	13	2	0.33	0.04109	1	BP
GO:0045669	positive regulation of osteoblast differ...	13	2	0.33	0.04109	1	BP
GO:1901019	regulation of calcium ion transmembrane ...	13	2	0.33	0.04109	1	BP
GO:0001756	somitogenesis	13	2	0.33	0.04109	1	BP
GO:0030219	megakaryocyte differentiation	13	2	0.33	0.04109	1	BP
GO:1900182	positive regulation of protein localizat...	13	2	0.33	0.04109	1	BP
GO:0051093	negative regulation of developmental pro...	159	8	4.03	0.04273	1	BP
GO:2000113	negative regulation of cellular macromol...	220	10	5.58	0.04403	1	BP
GO:0006518	peptide metabolic process	132	7	3.35	0.04512	1	BP
GO:0050730	regulation of peptidyl-tyrosine phosphor...	32	3	0.81	0.0453	1	BP
GO:0051170	import into nucleus	32	3	0.81	0.0453	1	BP
GO:0001503	ossification	54	4	1.37	0.0454	1	BP
GO:0034504	protein localization to nucleus	54	4	1.37	0.0454	1	BP
GO:0040024	dauer larval development	14	2	0.36	0.04718	1	BP
GO:0061098	positive regulation of protein tyrosine ...	14	2	0.36	0.04718	1	BP
GO:0060349	bone morphogenesis	14	2	0.36	0.04718	1	BP
GO:1990778	protein localization to cell periphery	55	4	1.39	0.04807	1	BP
GO:0051783	regulation of nuclear division	33	3	0.84	0.04896	1	BP
GO:0051099	positive regulation of binding	33	3	0.84	0.04896	1	BP
GO:0010558	negative regulation of macromolecule bio...	224	10	5.68	0.04897	1	BP
GO:0043497	regulation of protein heterodimerization...	2	1	0.05	0.05009	1	BP
GO:0001560	regulation of cell growth by extracellul...	2	1	0.05	0.05009	1	BP
GO:0001561	fatty acid alpha-oxidation	2	1	0.05	0.05009	1	BP
GO:0070813	hydrogen sulfide metabolic process	2	1	0.05	0.05009	1	BP
GO:0070814	hydrogen sulfide biosynthetic process	2	1	0.05	0.05009	1	BP
GO:0042481	regulation of odontogenesis	2	1	0.05	0.05009	1	BP
GO:1901385	regulation of voltage-gated calcium chan...	2	1	0.05	0.05009	1	BP
GO:0045683	negative regulation of epidermis develop...	2	1	0.05	0.05009	1	BP
GO:0045617	negative regulation of keratinocyte diff...	2	1	0.05	0.05009	1	BP
