GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0061005	cell differentiation involved in kidney ...	17	4	0.29	0.00014	1	BP
GO:0030432	peristalsis	2	2	0.03	0.00028	1	BP
GO:0071229	cellular response to acid chemical	29	4	0.5	0.00123	1	BP
GO:0071467	cellular response to pH	6	2	0.1	0.00406	1	BP
GO:0022600	digestive system process	21	3	0.36	0.00488	1	BP
GO:0046174	polyol catabolic process	7	2	0.12	0.00563	1	BP
GO:0072080	nephron tubule development	24	3	0.41	0.00718	1	BP
GO:0042130	negative regulation of T cell proliferat...	8	2	0.14	0.00743	1	BP
GO:0070207	protein homotrimerization	8	2	0.14	0.00743	1	BP
GO:0009749	response to glucose	47	4	0.8	0.00745	1	BP
GO:0010638	positive regulation of organelle organiz...	107	6	1.83	0.00803	1	BP
GO:0040018	positive regulation of multicellular org...	25	3	0.43	0.00806	1	BP
GO:0043200	response to amino acid	25	3	0.43	0.00806	1	BP
GO:0009790	embryo development	303	11	5.18	0.0085	1	BP
GO:0030041	actin filament polymerization	26	3	0.44	0.00901	1	BP
GO:0097237	cellular response to toxic substance	27	3	0.46	0.01002	1	BP
GO:1902905	positive regulation of supramolecular fi...	28	3	0.48	0.01109	1	BP
GO:0007143	female meiotic nuclear division	10	2	0.17	0.01168	1	BP
GO:0009066	aspartate family amino acid metabolic pr...	10	2	0.17	0.01168	1	BP
GO:0035850	epithelial cell differentiation involved...	10	2	0.17	0.01168	1	BP
GO:0032956	regulation of actin cytoskeleton organiz...	54	4	0.92	0.01216	1	BP
GO:0071326	cellular response to monosaccharide stim...	30	3	0.51	0.01343	1	BP
GO:0071331	cellular response to hexose stimulus	30	3	0.51	0.01343	1	BP
GO:0071333	cellular response to glucose stimulus	30	3	0.51	0.01343	1	BP
GO:0030838	positive regulation of actin filament po...	11	2	0.19	0.01413	1	BP
GO:0006111	regulation of gluconeogenesis	11	2	0.19	0.01413	1	BP
GO:0032970	regulation of actin filament-based proce...	57	4	0.97	0.01465	1	BP
GO:0051495	positive regulation of cytoskeleton orga...	31	3	0.53	0.0147	1	BP
GO:0071322	cellular response to carbohydrate stimul...	31	3	0.53	0.0147	1	BP
GO:0001678	cellular glucose homeostasis	32	3	0.55	0.01603	1	BP
GO:0071230	cellular response to amino acid stimulus	12	2	0.21	0.01677	1	BP
GO:1904528	positive regulation of microtubule bindi...	1	1	0.02	0.01709	1	BP
GO:0098911	regulation of ventricular cardiac muscle...	1	1	0.02	0.01709	1	BP
GO:0035482	gastric motility	1	1	0.02	0.01709	1	BP
GO:0035483	gastric emptying	1	1	0.02	0.01709	1	BP
GO:0098915	membrane repolarization during ventricul...	1	1	0.02	0.01709	1	BP
GO:0098903	regulation of membrane repolarization du...	1	1	0.02	0.01709	1	BP
GO:0046013	regulation of T cell homeostatic prolife...	1	1	0.02	0.01709	1	BP
GO:0002432	granuloma formation	1	1	0.02	0.01709	1	BP
GO:0030035	microspike assembly	1	1	0.02	0.01709	1	BP
GO:0001771	immunological synapse formation	1	1	0.02	0.01709	1	BP
GO:1903936	cellular response to sodium arsenite	1	1	0.02	0.01709	1	BP
GO:0097623	potassium ion export across plasma membr...	1	1	0.02	0.01709	1	BP
GO:1903760	regulation of voltage-gated potassium ch...	1	1	0.02	0.01709	1	BP
GO:1903764	regulation of potassium ion export acros...	1	1	0.02	0.01709	1	BP
GO:1905024	regulation of membrane repolarization du...	1	1	0.02	0.01709	1	BP
GO:1905031	regulation of membrane repolarization du...	1	1	0.02	0.01709	1	BP
GO:1900365	positive regulation of mRNA polyadenylat...	1	1	0.02	0.01709	1	BP
GO:0031442	positive regulation of mRNA 3'-end proce...	1	1	0.02	0.01709	1	BP
GO:0035711	T-helper 1 cell activation	1	1	0.02	0.01709	1	BP
GO:0072737	response to diamide	1	1	0.02	0.01709	1	BP
GO:0072738	cellular response to diamide	1	1	0.02	0.01709	1	BP
GO:0051758	homologous chromosome movement towards s...	1	1	0.02	0.01709	1	BP
GO:0032484	Ral protein signal transduction	1	1	0.02	0.01709	1	BP
GO:0032485	regulation of Ral protein signal transdu...	1	1	0.02	0.01709	1	BP
GO:0072574	hepatocyte proliferation	1	1	0.02	0.01709	1	BP
GO:0072575	epithelial cell proliferation involved i...	1	1	0.02	0.01709	1	BP
GO:0033345	asparagine catabolic process via L-aspar...	1	1	0.02	0.01709	1	BP
GO:2001033	negative regulation of double-strand bre...	1	1	0.02	0.01709	1	BP
GO:0060136	embryonic process involved in female pre...	1	1	0.02	0.01709	1	BP
GO:0001701	in utero embryonic development	62	4	1.06	0.01949	1	BP
GO:0032835	glomerulus development	13	2	0.22	0.01961	1	BP
GO:0036003	positive regulation of transcription fro...	13	2	0.22	0.01961	1	BP
GO:0071456	cellular response to hypoxia	35	3	0.6	0.02044	1	BP
GO:0048568	embryonic organ development	96	5	1.64	0.02122	1	BP
GO:0032496	response to lipopolysaccharide	36	3	0.62	0.02204	1	BP
GO:0000122	negative regulation of transcription by ...	133	6	2.27	0.02221	1	BP
GO:0040024	dauer larval development	14	2	0.24	0.02264	1	BP
GO:0009167	purine ribonucleoside monophosphate meta...	37	3	0.63	0.02371	1	BP
GO:0009126	purine nucleoside monophosphate metaboli...	37	3	0.63	0.02371	1	BP
GO:0036294	cellular response to decreased oxygen le...	37	3	0.63	0.02371	1	BP
GO:0002237	response to molecule of bacterial origin	38	3	0.65	0.02545	1	BP
GO:0042742	defense response to bacterium	38	3	0.65	0.02545	1	BP
GO:0001892	embryonic placenta development	15	2	0.26	0.02585	1	BP
GO:0050680	negative regulation of epithelial cell p...	15	2	0.26	0.02585	1	BP
GO:0009161	ribonucleoside monophosphate metabolic p...	39	3	0.67	0.02726	1	BP
GO:0044089	positive regulation of cellular componen...	103	5	1.76	0.02792	1	BP
GO:0009064	glutamine family amino acid metabolic pr...	16	2	0.27	0.02923	1	BP
GO:0110053	regulation of actin filament organizatio...	41	3	0.7	0.03107	1	BP
GO:0009123	nucleoside monophosphate metabolic proce...	41	3	0.7	0.03107	1	BP
GO:0071453	cellular response to oxygen levels	41	3	0.7	0.03107	1	BP
