GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0033554	cellular response to stress	546	51	32.96	0.00038	1	BP
GO:0002320	lymphoid progenitor cell differentiation	4	3	0.24	0.00083	1	BP
GO:0032482	Rab protein signal transduction	9	4	0.54	0.00127	1	BP
GO:0045944	positive regulation of transcription by ...	228	25	13.76	0.00193	1	BP
GO:0034334	adherens junction maintenance	5	3	0.3	0.00197	1	BP
GO:0033523	histone H2B ubiquitination	5	3	0.3	0.00197	1	BP
GO:0002573	myeloid leukocyte differentiation	41	8	2.48	0.00256	1	BP
GO:0000737	DNA catabolic process, endonucleolytic	11	4	0.66	0.00302	1	BP
GO:0007501	mesodermal cell fate specification	11	4	0.66	0.00302	1	BP
GO:0032020	ISG15-protein conjugation	2	2	0.12	0.00362	1	BP
GO:0045654	positive regulation of megakaryocyte dif...	2	2	0.12	0.00362	1	BP
GO:0043049	otic placode formation	2	2	0.12	0.00362	1	BP
GO:0048264	determination of ventral identity	2	2	0.12	0.00362	1	BP
GO:0010725	regulation of primitive erythrocyte diff...	2	2	0.12	0.00362	1	BP
GO:1901046	positive regulation of oviposition	6	3	0.36	0.00377	1	BP
GO:0016331	morphogenesis of embryonic epithelium	84	12	5.07	0.00391	1	BP
GO:0048663	neuron fate commitment	35	7	2.11	0.0041	1	BP
GO:0061647	histone H3-K9 modification	12	4	0.72	0.00432	1	BP
GO:1903708	positive regulation of hemopoiesis	27	6	1.63	0.00452	1	BP
GO:0006508	proteolysis	325	31	19.62	0.00519	1	BP
GO:0051568	histone H3-K4 methylation	20	5	1.21	0.00557	1	BP
GO:0031099	regeneration	67	10	4.04	0.00604	1	BP
GO:0007526	larval somatic muscle development	7	3	0.42	0.00631	1	BP
GO:2000045	regulation of G1/S transition of mitotic...	38	7	2.29	0.0066	1	BP
GO:0010628	positive regulation of gene expression	414	37	24.99	0.00666	1	BP
GO:0035019	somatic stem cell population maintenance	21	5	1.27	0.00696	1	BP
GO:0007293	germarium-derived egg chamber formation	21	5	1.27	0.00696	1	BP
GO:0050852	T cell receptor signaling pathway	21	5	1.27	0.00696	1	BP
GO:0198738	cell-cell signaling by wnt	103	13	6.22	0.00795	1	BP
GO:0006513	protein monoubiquitination	22	5	1.33	0.00858	1	BP
GO:0060562	epithelial tube morphogenesis	194	22	11.71	0.00872	1	BP
GO:0008283	cell population proliferation	408	36	24.63	0.00921	1	BP
GO:0033146	regulation of intracellular estrogen rec...	8	3	0.48	0.00966	1	BP
GO:2000758	positive regulation of peptidyl-lysine a...	8	3	0.48	0.00966	1	BP
GO:0035510	DNA dealkylation	8	3	0.48	0.00966	1	BP
GO:0016573	histone acetylation	41	7	2.48	0.0101	1	BP
GO:0045739	positive regulation of DNA repair	15	4	0.91	0.01034	1	BP
GO:1903894	regulation of IRE1-mediated unfolded pro...	3	2	0.18	0.01044	1	BP
GO:0032753	positive regulation of interleukin-4 pro...	3	2	0.18	0.01044	1	BP
GO:1901048	transforming growth factor beta receptor...	3	2	0.18	0.01044	1	BP
GO:0002328	pro-B cell differentiation	3	2	0.18	0.01044	1	BP
GO:0018393	internal peptidyl-lysine acetylation	42	7	2.54	0.01152	1	BP
GO:0060037	pharyngeal system development	9	3	0.54	0.01385	1	BP
GO:0006309	apoptotic DNA fragmentation	9	3	0.54	0.01385	1	BP
GO:0035710	CD4-positive, alpha-beta T cell activati...	9	3	0.54	0.01385	1	BP
GO:0010390	histone monoubiquitination	9	3	0.54	0.01385	1	BP
GO:0016055	Wnt signaling pathway	99	12	5.98	0.01448	1	BP
GO:2000736	regulation of stem cell differentiation	25	5	1.51	0.01494	1	BP
GO:0030330	DNA damage response, signal transduction...	25	5	1.51	0.01494	1	BP
GO:0002440	production of molecular mediator of immu...	25	5	1.51	0.01494	1	BP
GO:0006974	cellular response to DNA damage stimulus	227	22	13.7	0.01562	1	BP
GO:0007444	imaginal disc development	149	16	9	0.01564	1	BP
GO:0070988	demethylation	17	4	1.03	0.0164	1	BP
GO:0042659	regulation of cell fate specification	17	4	1.03	0.0164	1	BP
GO:0007560	imaginal disc morphogenesis	113	13	6.82	0.0168	1	BP
GO:0035220	wing disc development	102	12	6.16	0.01808	1	BP
GO:0071560	cellular response to transforming growth...	46	7	2.78	0.01866	1	BP
GO:0071559	response to transforming growth factor b...	46	7	2.78	0.01866	1	BP
GO:0006475	internal protein amino acid acetylation	46	7	2.78	0.01866	1	BP
GO:0035904	aorta development	10	3	0.6	0.01892	1	BP
GO:0006977	DNA damage response, signal transduction...	10	3	0.6	0.01892	1	BP
GO:0035017	cuticle pattern formation	10	3	0.6	0.01892	1	BP
GO:0007474	imaginal disc-derived wing vein specific...	10	3	0.6	0.01892	1	BP
GO:2000826	regulation of heart morphogenesis	10	3	0.6	0.01892	1	BP
GO:0007291	sperm individualization	10	3	0.6	0.01892	1	BP
GO:0003352	regulation of cilium movement	10	3	0.6	0.01892	1	BP
