GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0030308	negative regulation of cell growth	27	5	0.8	0.00095	1	BP
GO:0006378	mRNA polyadenylation	17	4	0.51	0.00125	1	BP
GO:1903203	regulation of oxidative stress-induced n...	9	3	0.27	0.00185	1	BP
GO:0008542	visual learning	10	3	0.3	0.00258	1	BP
GO:0010719	negative regulation of epithelial to mes...	4	2	0.12	0.00502	1	BP
GO:0097402	neuroblast migration	4	2	0.12	0.00502	1	BP
GO:0048169	regulation of long-term neuronal synapti...	4	2	0.12	0.00502	1	BP
GO:0045595	regulation of cell differentiation	294	18	8.75	0.00525	1	BP
GO:0055076	transition metal ion homeostasis	25	4	0.74	0.00558	1	BP
GO:0009409	response to cold	13	3	0.39	0.00578	1	BP
GO:0046890	regulation of lipid biosynthetic process	26	4	0.77	0.00645	1	BP
GO:1903202	negative regulation of oxidative stress-...	14	3	0.42	0.0072	1	BP
GO:1900408	negative regulation of cellular response...	14	3	0.42	0.0072	1	BP
GO:0030111	regulation of Wnt signaling pathway	60	6	1.79	0.00762	1	BP
GO:0010971	positive regulation of G2/M transition o...	5	2	0.15	0.00821	1	BP
GO:0009299	mRNA transcription	5	2	0.15	0.00821	1	BP
GO:0010039	response to iron ion	5	2	0.15	0.00821	1	BP
GO:0070301	cellular response to hydrogen peroxide	15	3	0.45	0.00881	1	BP
GO:2000026	regulation of multicellular organismal d...	349	18	10.39	0.0091	1	BP
GO:2000113	negative regulation of cellular macromol...	220	13	6.55	0.00993	1	BP
GO:0032469	endoplasmic reticulum calcium ion homeos...	6	2	0.18	0.01209	1	BP
GO:0046427	positive regulation of receptor signalin...	6	2	0.18	0.01209	1	BP
GO:0045604	regulation of epidermal cell differentia...	6	2	0.18	0.01209	1	BP
GO:1904894	positive regulation of receptor signalin...	6	2	0.18	0.01209	1	BP
GO:0032024	positive regulation of insulin secretion	17	3	0.51	0.01262	1	BP
GO:0007517	muscle organ development	67	6	1.99	0.01293	1	BP
GO:0050714	positive regulation of protein secretion	32	4	0.95	0.01359	1	BP
GO:0000122	negative regulation of transcription by ...	133	9	3.96	0.01453	1	BP
GO:0045892	negative regulation of transcription, DN...	183	11	5.45	0.01608	1	BP
GO:0060284	regulation of cell development	208	12	6.19	0.01612	1	BP
GO:0010996	response to auditory stimulus	7	2	0.21	0.0166	1	BP
GO:0016198	axon choice point recognition	7	2	0.21	0.0166	1	BP
GO:0016199	axon midline choice point recognition	7	2	0.21	0.0166	1	BP
GO:1903204	negative regulation of oxidative stress-...	7	2	0.21	0.0166	1	BP
GO:0051602	response to electrical stimulus	7	2	0.21	0.0166	1	BP
GO:0055070	copper ion homeostasis	7	2	0.21	0.0166	1	BP
