GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0006986	response to unfolded protein	48	12	4.31	0.00073	1	BP
GO:0001946	lymphangiogenesis	6	4	0.54	0.00082	1	BP
GO:0045766	positive regulation of angiogenesis	19	7	1.71	0.00083	1	BP
GO:0002376	immune system process	344	47	30.91	0.00088	1	BP
GO:0071243	cellular response to arsenic-containing ...	4	3	0.36	0.00266	1	BP
GO:0140059	dendrite arborization	4	3	0.36	0.00266	1	BP
GO:0032651	regulation of interleukin-1 beta product...	4	3	0.36	0.00266	1	BP
GO:0097435	supramolecular fiber organization	101	18	9.08	0.00284	1	BP
GO:0000082	G1/S transition of mitotic cell cycle	36	9	3.23	0.00343	1	BP
GO:0051592	response to calcium ion	18	6	1.62	0.00357	1	BP
GO:0007560	imaginal disc morphogenesis	81	15	7.28	0.00439	1	BP
GO:0072507	divalent inorganic cation homeostasis	74	14	6.65	0.00482	1	BP
GO:0070371	ERK1 and ERK2 cascade	25	7	2.25	0.00497	1	BP
GO:0009593	detection of chemical stimulus	9	4	0.81	0.00553	1	BP
GO:0071276	cellular response to cadmium ion	9	4	0.81	0.00553	1	BP
GO:0051703	biological process involved in intraspec...	9	4	0.81	0.00553	1	BP
GO:0032680	regulation of tumor necrosis factor prod...	9	4	0.81	0.00553	1	BP
GO:0055065	metal ion homeostasis	99	17	8.9	0.00555	1	BP
GO:0051823	regulation of synapse structural plastic...	5	3	0.45	0.00622	1	BP
GO:0009726	detection of endogenous stimulus	2	2	0.18	0.00803	1	BP
GO:0070781	response to biotin	2	2	0.18	0.00803	1	BP
GO:2001240	negative regulation of extrinsic apoptot...	2	2	0.18	0.00803	1	BP
GO:1903912	negative regulation of endoplasmic retic...	2	2	0.18	0.00803	1	BP
GO:0010743	regulation of macrophage derived foam ce...	2	2	0.18	0.00803	1	BP
GO:0071462	cellular response to water stimulus	2	2	0.18	0.00803	1	BP
GO:0031394	positive regulation of prostaglandin bio...	2	2	0.18	0.00803	1	BP
GO:0061441	renal artery morphogenesis	2	2	0.18	0.00803	1	BP
GO:0002190	cap-independent translational initiation	2	2	0.18	0.00803	1	BP
GO:1905920	positive regulation of CoA-transferase a...	2	2	0.18	0.00803	1	BP
GO:1905923	positive regulation of acetylcholine bio...	2	2	0.18	0.00803	1	BP
GO:0036493	positive regulation of translation in re...	2	2	0.18	0.00803	1	BP
GO:0034608	vulval location	2	2	0.18	0.00803	1	BP
GO:0048752	semicircular canal morphogenesis	2	2	0.18	0.00803	1	BP
