annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Glyco_transf_92	2	2	137	9121	0.00022398667428356	0.0282223209597286
AdoHcyase	1	1	137	9121	0.0150202828637214	0.0860252564013133
AdoHcyase_NAD	1	1	137	9121	0.0150202828637214	0.0860252564013133
Aida_C2	1	1	137	9121	0.0150202828637214	0.0860252564013133
Aida_N	1	1	137	9121	0.0150202828637214	0.0860252564013133
AIRS	1	1	137	9121	0.0150202828637214	0.0860252564013133
Alpha-2-MRAP_C	1	1	137	9121	0.0150202828637214	0.0860252564013133
Alpha-2-MRAP_N	1	1	137	9121	0.0150202828637214	0.0860252564013133
AnkUBD	1	1	137	9121	0.0150202828637214	0.0860252564013133
Bravo_FIGEY	1	1	137	9121	0.0150202828637214	0.0860252564013133
CLIP1_ZNF	1	1	137	9121	0.0150202828637214	0.0860252564013133
Fer2_3	1	1	137	9121	0.0150202828637214	0.0860252564013133
Fer4_17	1	1	137	9121	0.0150202828637214	0.0860252564013133
Mito_morph_reg	1	1	137	9121	0.0150202828637214	0.0860252564013133
MYEOV2	1	1	137	9121	0.0150202828637214	0.0860252564013133
Na_Pi_cotrans	1	1	137	9121	0.0150202828637214	0.0860252564013133
OTU	2	6	137	9121	0.00322933781006764	0.0860252564013133
Perilipin	1	1	137	9121	0.0150202828637214	0.0860252564013133
POLO_box	1	1	137	9121	0.0150202828637214	0.0860252564013133
Rer1	1	1	137	9121	0.0150202828637214	0.0860252564013133
Rpn3_C	1	1	137	9121	0.0150202828637214	0.0860252564013133
SH3BGR	1	1	137	9121	0.0150202828637214	0.0860252564013133
a_DG1_N2	1	2	137	9121	0.0298165790531589	0.0873695107139076
AIRS_C	1	2	137	9121	0.0298165790531589	0.0873695107139076
BRK	1	2	137	9121	0.0298165790531589	0.0873695107139076
bZIP_1	2	14	137	9121	0.0181095722356187	0.0873695107139076
Choline_kinase	1	2	137	9121	0.0298165790531589	0.0873695107139076
DAG1	1	2	137	9121	0.0298165790531589	0.0873695107139076
DUF4203	1	2	137	9121	0.0298165790531589	0.0873695107139076
EST1	1	2	137	9121	0.0298165790531589	0.0873695107139076
EST1_DNA_bind	1	2	137	9121	0.0298165790531589	0.0873695107139076
HTH_Tnp_Tc5	1	2	137	9121	0.0298165790531589	0.0873695107139076
Neurensin	1	2	137	9121	0.0298165790531589	0.0873695107139076
P4Ha_N	1	2	137	9121	0.0298165790531589	0.0873695107139076
Palm_thioest	1	2	137	9121	0.0298165790531589	0.0873695107139076
Peptidase_C48	1	2	137	9121	0.0298165790531589	0.0873695107139076
Phytochelatin	1	2	137	9121	0.0298165790531589	0.0873695107139076
PID_2	1	2	137	9121	0.0298165790531589	0.0873695107139076
Reticulon	1	2	137	9121	0.0298165790531589	0.0873695107139076
RTT107_BRCT_5	1	2	137	9121	0.0298165790531589	0.0873695107139076
TIMP	1	2	137	9121	0.0298165790531589	0.0873695107139076
TPMT	1	2	137	9121	0.0298165790531589	0.0873695107139076
U-box	1	2	137	9121	0.0298165790531589	0.0873695107139076
ACBP	1	3	137	9121	0.0443922045241226	0.107565726346913
Alpha_kinase	1	3	137	9121	0.0443922045241226	0.107565726346913
BAG	1	3	137	9121	0.0443922045241226	0.107565726346913
DDE_1	1	3	137	9121	0.0443922045241226	0.107565726346913
DUF1736	1	3	137	9121	0.0443922045241226	0.107565726346913
Kelch_6	1	3	137	9121	0.0443922045241226	0.107565726346913
Octopine_DH	1	3	137	9121	0.0443922045241226	0.107565726346913
Phospho_p8	1	3	137	9121	0.0443922045241226	0.107565726346913
Ufd2P_core	1	3	137	9121	0.0443922045241226	0.107565726346913
ANF_receptor	2	26	137	9121	0.0575625618141089	0.12986936384311
Laminin_G_1	1	4	137	9121	0.0587504265004545	0.12986936384311
Prot_ATP_ID_OB	1	4	137	9121	0.0587504265004545	0.12986936384311
TPR_19	1	4	137	9121	0.0587504265004545	0.12986936384311
zf-H2C2_2	1	4	137	9121	0.0587504265004545	0.12986936384311
Clat_adaptor_s	1	5	137	9121	0.0728944641849381	0.139162158898518
ILEI	1	5	137	9121	0.0728944641849381	0.139162158898518
Kelch_4	1	5	137	9121	0.0728944641849381	0.139162158898518
MBT	1	5	137	9121	0.0728944641849381	0.139162158898518
Oxysterol_BP	1	5	137	9121	0.0728944641849381	0.139162158898518
PAS_9	1	5	137	9121	0.0728944641849381	0.139162158898518
Pou	1	5	137	9121	0.0728944641849381	0.139162158898518
SLED	1	5	137	9121	0.0728944641849381	0.139162158898518
zf-RanBP	1	5	137	9121	0.0728944641849381	0.139162158898518
SH3_1	2	31	137	9121	0.0784959242569107	0.147619200841354
Chromo	1	6	137	9121	0.0868274894599123	0.153023682720227
ECH_1	1	6	137	9121	0.0868274894599123	0.153023682720227
HAD_2	1	6	137	9121	0.0868274894599123	0.153023682720227
Homeodomain	2	33	137	9121	0.0874421044115585	0.153023682720227
WSC	1	6	137	9121	0.0868274894599123	0.153023682720227
PAN_1	2	34	137	9121	0.0920245911234566	0.158836965500761
PCI	1	7	137	9121	0.100552627577739	0.171211230740475
CAP_GLY	1	8	137	9121	0.114072957841273	0.184271701128211
FCH	1	8	137	9121	0.114072957841273	0.184271701128211
Laminin_EGF	1	8	137	9121	0.114072957841273	0.184271701128211
TPR_16	1	8	137	9121	0.114072957841273	0.184271701128211
hEGF	1	9	137	9121	0.127391514274473	0.193389527693778
Laminin_G_2	1	9	137	9121	0.127391514274473	0.193389527693778
Pkinase_C	1	9	137	9121	0.127391514274473	0.193389527693778
UBA_4	1	9	137	9121	0.127391514274473	0.193389527693778
UBX	1	9	137	9121	0.127391514274473	0.193389527693778
Arm	1	10	137	9121	0.140511286283296	0.210766929424944
