annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
AP3B1_C	1	1	150	9121	0.0164455651792565	0.0775290929879237
CDC50	1	1	150	9121	0.0164455651792565	0.0775290929879237
cEGF	1	1	150	9121	0.0164455651792565	0.0775290929879237
DUF3543	1	1	150	9121	0.0164455651792565	0.0775290929879237
DUF4706	1	1	150	9121	0.0164455651792565	0.0775290929879237
EMP70	1	1	150	9121	0.0164455651792565	0.0775290929879237
FANCAA	1	1	150	9121	0.0164455651792565	0.0775290929879237
FerA	1	1	150	9121	0.0164455651792565	0.0775290929879237
Guanylate_cyc	2	12	150	9121	0.0159152927394896	0.0775290929879237
KLRAQ	1	1	150	9121	0.0164455651792565	0.0775290929879237
Ldh_1_C	1	1	150	9121	0.0164455651792565	0.0775290929879237
Ldh_1_N	1	1	150	9121	0.0164455651792565	0.0775290929879237
LRR_8	3	23	150	9121	0.00606539779745124	0.0775290929879237
MOR2-PAG1_C	1	1	150	9121	0.0164455651792565	0.0775290929879237
MOR2-PAG1_mid	1	1	150	9121	0.0164455651792565	0.0775290929879237
MOR2-PAG1_N	1	1	150	9121	0.0164455651792565	0.0775290929879237
P66_CC	1	1	150	9121	0.0164455651792565	0.0775290929879237
RAD51_interact	1	1	150	9121	0.0164455651792565	0.0775290929879237
RasGEF_N_2	1	1	150	9121	0.0164455651792565	0.0775290929879237
RICTOR_M	1	1	150	9121	0.0164455651792565	0.0775290929879237
RICTOR_N	1	1	150	9121	0.0164455651792565	0.0775290929879237
RICTOR_V	1	1	150	9121	0.0164455651792565	0.0775290929879237
Tau95	1	1	150	9121	0.0164455651792565	0.0775290929879237
Tau95_N	1	1	150	9121	0.0164455651792565	0.0775290929879237
TSP_3	1	1	150	9121	0.0164455651792565	0.0775290929879237
TSP_C	1	1	150	9121	0.0164455651792565	0.0775290929879237
TTKRSYEDQ	1	1	150	9121	0.0164455651792565	0.0775290929879237
zf-C3H1	1	1	150	9121	0.0164455651792565	0.0775290929879237
ALIX_LYPXL_bnd	1	2	150	9121	0.0326224473309135	0.0878808785240934
ATG_C	1	2	150	9121	0.0326224473309135	0.0878808785240934
CBX7_C	1	2	150	9121	0.0326224473309135	0.0878808785240934
CD225	1	2	150	9121	0.0326224473309135	0.0878808785240934
CSRNP_N	1	2	150	9121	0.0326224473309135	0.0878808785240934
DUF1154	1	2	150	9121	0.0326224473309135	0.0878808785240934
DUF4537	1	2	150	9121	0.0326224473309135	0.0878808785240934
DUF5009	1	2	150	9121	0.0326224473309135	0.0878808785240934
EGF_CA	2	16	150	9121	0.0277228765487791	0.0878808785240934
FAM124	1	2	150	9121	0.0326224473309135	0.0878808785240934
FerB	1	2	150	9121	0.0326224473309135	0.0878808785240934
FerI	1	2	150	9121	0.0326224473309135	0.0878808785240934
Ferlin_C	1	2	150	9121	0.0326224473309135	0.0878808785240934
Ferritin	1	2	150	9121	0.0326224473309135	0.0878808785240934
HEPN_DZIP3	1	2	150	9121	0.0326224473309135	0.0878808785240934
LRR_5	1	2	150	9121	0.0326224473309135	0.0878808785240934
MANEC	1	2	150	9121	0.0326224473309135	0.0878808785240934
NRDE-2	1	2	150	9121	0.0326224473309135	0.0878808785240934
PH_14	1	2	150	9121	0.0326224473309135	0.0878808785240934
SAND	1	2	150	9121	0.0326224473309135	0.0878808785240934
TUDOR_5	1	2	150	9121	0.0326224473309135	0.0878808785240934
5_nucleotid	1	3	150	9121	0.048535007140143	0.108586795635574
AC_N	1	3	150	9121	0.048535007140143	0.108586795635574
Bax1-I	1	3	150	9121	0.048535007140143	0.108586795635574
Carboxyl_trans	1	3	150	9121	0.048535007140143	0.108586795635574
CLASP_N	1	3	150	9121	0.048535007140143	0.108586795635574
COR	1	3	150	9121	0.048535007140143	0.108586795635574
DUF4371	1	3	150	9121	0.048535007140143	0.108586795635574
PDZ	3	49	150	9121	0.046357837839134	0.108586795635574
SHR-BD	1	3	150	9121	0.048535007140143	0.108586795635574
VPS13_C	1	3	150	9121	0.048535007140143	0.108586795635574
FERM_M	2	22	150	9121	0.0500654737754649	0.110144042306023
Dimer_Tnp_hAT	1	4	150	9121	0.0641875349893402	0.119334572092858
DUF3504	1	4	150	9121	0.0641875349893402	0.119334572092858
EF-hand_like	1	4	150	9121	0.0641875349893402	0.119334572092858
GAIN	1	4	150	9121	0.0641875349893402	0.119334572092858
His_Phos_2	1	4	150	9121	0.0641875349893402	0.119334572092858
Kelch_1	2	24	150	9121	0.0585656507077099	0.119334572092858
MyTH4	1	4	150	9121	0.0641875349893402	0.119334572092858
PfkB	1	4	150	9121	0.0641875349893402	0.119334572092858
S1	1	4	150	9121	0.0641875349893402	0.119334572092858
VPS13	1	4	150	9121	0.0641875349893402	0.119334572092858
VPS13_mid_rpt	1	4	150	9121	0.0641875349893402	0.119334572092858
2OG-FeII_Oxy_2	1	5	150	9121	0.0795842520839541	0.136430146429636
BRO1	1	5	150	9121	0.0795842520839541	0.136430146429636
CID	1	5	150	9121	0.0795842520839541	0.136430146429636
FA	1	5	150	9121	0.0795842520839541	0.136430146429636
NACHT	1	5	150	9121	0.0795842520839541	0.136430146429636
RasGEF_N	1	5	150	9121	0.0795842520839541	0.136430146429636
BACK	2	29	150	9121	0.0817319242650371	0.138315564140832
Chorein_N	1	6	150	9121	0.0947293115604142	0.145398478209008
Chromo	1	6	150	9121	0.0947293115604142	0.145398478209008
HNOBA	1	6	150	9121	0.0947293115604142	0.145398478209008
Inhibitor_I29	1	6	150	9121	0.0947293115604142	0.145398478209008
PI-PLC-X	1	6	150	9121	0.0947293115604142	0.145398478209008
PI-PLC-Y	1	6	150	9121	0.0947293115604142	0.145398478209008
WSC	1	6	150	9121	0.0947293115604142	0.145398478209008
zf-TRAF	1	6	150	9121	0.0947293115604142	0.145398478209008
Adaptin_N	1	7	150	9121	0.109626799576425	0.150736849417584
FXa_inhibition	1	7	150	9121	0.109626799576425	0.150736849417584
Glyco_tran_10_N	1	7	150	9121	0.109626799576425	0.150736849417584
Glyco_transf_10	1	7	150	9121	0.109626799576425	0.150736849417584
Ldl_recept_b	1	7	150	9121	0.109626799576425	0.150736849417584
OB_NTP_bind	1	7	150	9121	0.109626799576425	0.150736849417584
Peptidase_C1	1	7	150	9121	0.109626799576425	0.150736849417584
RasGEF	1	7	150	9121	0.109626799576425	0.150736849417584
Roc	1	7	150	9121	0.109626799576425	0.150736849417584
SNF	1	7	150	9121	0.109626799576425	0.150736849417584
HA2	1	8	150	9121	0.124280736383923	0.169124301058534
RA	1	9	150	9121	0.138695077384956	0.186813777702185
Pkinase_Tyr	2	41	150	9121	0.145701398932127	0.194268531909502
Astacin	1	10	150	9121	0.152873714170761	0.197836571279808
