annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Meis_PKNOX_N	2	2	167	9121	0.00033326312711941	0.0479898903051951
Homeobox_KN	2	3	167	9121	0.000987729195817119	0.0711165020988326
5-nucleotidase	1	1	167	9121	0.0183093958995724	0.0878851003179474
Ax_dynein_light	1	1	167	9121	0.0183093958995724	0.0878851003179474
CAP-ZIP_m	1	1	167	9121	0.0183093958995724	0.0878851003179474
Cbl_N	1	1	167	9121	0.0183093958995724	0.0878851003179474
Cbl_N2	1	1	167	9121	0.0183093958995724	0.0878851003179474
Cbl_N3	1	1	167	9121	0.0183093958995724	0.0878851003179474
CDC50	1	1	167	9121	0.0183093958995724	0.0878851003179474
Drc1-Sld2	1	1	167	9121	0.0183093958995724	0.0878851003179474
GLTSCR1	1	1	167	9121	0.0183093958995724	0.0878851003179474
Glycohydro_20b2	1	1	167	9121	0.0183093958995724	0.0878851003179474
GOLD_2	1	1	167	9121	0.0183093958995724	0.0878851003179474
Gryzun-like	1	1	167	9121	0.0183093958995724	0.0878851003179474
HSF_DNA-bind	1	1	167	9121	0.0183093958995724	0.0878851003179474
IER	1	1	167	9121	0.0183093958995724	0.0878851003179474
Med25	1	1	167	9121	0.0183093958995724	0.0878851003179474
Med25_VWA	1	1	167	9121	0.0183093958995724	0.0878851003179474
MITF_TFEB_C_3_N	1	1	167	9121	0.0183093958995724	0.0878851003179474
NNMT_PNMT_TEMT	1	1	167	9121	0.0183093958995724	0.0878851003179474
NO_synthase	1	1	167	9121	0.0183093958995724	0.0878851003179474
NOPS	1	1	167	9121	0.0183093958995724	0.0878851003179474
PAS_3	1	1	167	9121	0.0183093958995724	0.0878851003179474
Peptidase_S10	1	1	167	9121	0.0183093958995724	0.0878851003179474
Prok-RING_4	1	1	167	9121	0.0183093958995724	0.0878851003179474
Proteasom_Rpn13	1	1	167	9121	0.0183093958995724	0.0878851003179474
RPN13_C	1	1	167	9121	0.0183093958995724	0.0878851003179474
SPC12	1	1	167	9121	0.0183093958995724	0.0878851003179474
SSB	1	1	167	9121	0.0183093958995724	0.0878851003179474
Vert_HS_TF	1	1	167	9121	0.0183093958995724	0.0878851003179474
ANTH	1	2	167	9121	0.0362855286720253	0.121514328576085
BK_channel_a	1	2	167	9121	0.0362855286720253	0.121514328576085
FAD_binding_1	1	2	167	9121	0.0362855286720253	0.121514328576085
Flavodoxin_1	1	2	167	9121	0.0362855286720253	0.121514328576085
Foie-gras_1	1	2	167	9121	0.0362855286720253	0.121514328576085
HTH_Tnp_Tc5	1	2	167	9121	0.0362855286720253	0.121514328576085
M20_dimer	1	2	167	9121	0.0362855286720253	0.121514328576085
Methyltransf_23	1	2	167	9121	0.0362855286720253	0.121514328576085
Peptidase_M20	1	2	167	9121	0.0362855286720253	0.121514328576085
SAM_PNT	1	2	167	9121	0.0362855286720253	0.121514328576085
Sep15_SelM	1	2	167	9121	0.0362855286720253	0.121514328576085
WES_acyltransf	1	2	167	9121	0.0362855286720253	0.121514328576085
zf-MYND	2	14	167	9121	0.0262477180602259	0.121514328576085
ABC2_membrane	1	3	167	9121	0.0539344284101297	0.133906167087219
Carn_acyltransf	1	3	167	9121	0.0539344284101297	0.133906167087219
CLASP_N	1	3	167	9121	0.0539344284101297	0.133906167087219
DUF4371	1	3	167	9121	0.0539344284101297	0.133906167087219
Galactosyl_T	2	18	167	9121	0.042080434911941	0.133906167087219
Glyco_hydro_20	1	3	167	9121	0.0539344284101297	0.133906167087219
IMS	1	3	167	9121	0.0539344284101297	0.133906167087219
IMS_C	1	3	167	9121	0.0539344284101297	0.133906167087219
Kelch_6	1	3	167	9121	0.0539344284101297	0.133906167087219
LON_substr_bdg	1	3	167	9121	0.0539344284101297	0.133906167087219
LysM	1	3	167	9121	0.0539344284101297	0.133906167087219
PABP	1	3	167	9121	0.0539344284101297	0.133906167087219
SMP_LBD	1	3	167	9121	0.0539344284101297	0.133906167087219
WH2	1	3	167	9121	0.0539344284101297	0.133906167087219
WS_DGAT_C	1	3	167	9121	0.0539344284101297	0.133906167087219
BAH	1	4	167	9121	0.0712620167469918	0.155480763811619
Dimer_Tnp_hAT	1	4	167	9121	0.0712620167469918	0.155480763811619
DUF3504	1	4	167	9121	0.0712620167469918	0.155480763811619
EphA2_TM	1	4	167	9121	0.0712620167469918	0.155480763811619
His_Phos_2	1	4	167	9121	0.0712620167469918	0.155480763811619
RFX_DNA_binding	1	4	167	9121	0.0712620167469918	0.155480763811619
Robl_LC7	1	4	167	9121	0.0712620167469918	0.155480763811619
VHS	1	4	167	9121	0.0712620167469918	0.155480763811619
Ephrin_lbd	1	5	167	9121	0.0882741087951716	0.162967585468009
FA	1	5	167	9121	0.0882741087951716	0.162967585468009
GAF	1	5	167	9121	0.0882741087951716	0.162967585468009
Metallophos_C	1	5	167	9121	0.0882741087951716	0.162967585468009
NAD_binding_1	1	5	167	9121	0.0882741087951716	0.162967585468009
PhoLip_ATPase_C	1	5	167	9121	0.0882741087951716	0.162967585468009
PhoLip_ATPase_N	1	5	167	9121	0.0882741087951716	0.162967585468009
TSP_1	2	27	167	9121	0.0868314553396171	0.162967585468009
UIM	1	5	167	9121	0.0882741087951716	0.162967585468009
VHP	1	5	167	9121	0.0882741087951716	0.162967585468009
VWA	1	5	167	9121	0.0882741087951716	0.162967585468009
Zip	1	5	167	9121	0.0882741087951716	0.162967585468009
Beach	1	6	167	9121	0.104976415051337	0.179959568659434
Cpn60_TCP1	1	6	167	9121	0.104976415051337	0.179959568659434
CUE	1	6	167	9121	0.104976415051337	0.179959568659434
DEP	1	6	167	9121	0.104976415051337	0.179959568659434
HAD_2	1	6	167	9121	0.104976415051337	0.179959568659434
HSP70	1	6	167	9121	0.104976415051337	0.179959568659434
SH3_1	2	31	167	9121	0.109794780124789	0.186005274564349
ARID	1	7	167	9121	0.121374543267072	0.194199269227316
CRAL_TRIO	1	7	167	9121	0.121374543267072	0.194199269227316
Gelsolin	1	7	167	9121	0.121374543267072	0.194199269227316
MAM	1	7	167	9121	0.121374543267072	0.194199269227316
Peptidase_C1	1	7	167	9121	0.121374543267072	0.194199269227316
7tm_1	8	271	167	9121	0.124275502074017	0.196655739545698
RRM_1	3	68	167	9121	0.128203671450863	0.20066661618396
Aminotran_5	1	8	167	9121	0.137474000286427	0.20621100042964
Bcl-2	1	8	167	9121	0.137474000286427	0.20621100042964
Cation_ATPase	1	8	167	9121	0.137474000286427	0.20621100042964
CHGN	1	8	167	9121	0.137474000286427	0.20621100042964
PAS	1	9	167	9121	0.153280193850804	0.225228039944038
TUDOR	1	9	167	9121	0.153280193850804	0.225228039944038
F5_F8_type_C	2	39	167	9121	0.159537130094925	0.232054007410799
Astacin	1	10	167	9121	0.168798434371756	0.238303672054244
PDEase_I	1	10	167	9121	0.168798434371756	0.238303672054244
zf-C2H2_6	1	10	167	9121	0.168798434371756	0.238303672054244
Pkinase_Tyr	2	41	167	9121	0.172551913561049	0.241237626726126
FERM_C	1	11	167	9121	0.184033936672263	0.247671840007531
zf-C3HC4	1	11	167	9121	0.184033936672263	0.247671840007531
zf-CCHC	1	11	167	9121	0.184033936672263	0.247671840007531
zf-met	1	11	167	9121	0.184033936672263	0.247671840007531
Aa_trans	1	12	167	9121	0.198991821697041	0.265322428929388
7tm_3	1	14	167	9121	0.228094764356457	0.295906721327296
Ank_5	1	14	167	9121	0.228094764356457	0.295906721327296
PDZ	2	49	167	9121	0.225996485088608	0.295906721327296
ABC_tran	1	16	167	9121	0.256146415435707	0.32073985932819
EF-hand_5	1	16	167	9121	0.256146415435707	0.32073985932819
FERM_N	1	16	167	9121	0.256146415435707	0.32073985932819
Metallophos	1	16	167	9121	0.256146415435707	0.32073985932819
EF-hand_7	2	54	167	9121	0.260003998721639	0.322763584619966
IQ	1	18	167	9121	0.283184530420164	0.345581121868675
PLAT	1	18	167	9121	0.283184530420164	0.345581121868675
Thioredoxin	1	19	167	9121	0.296334940550872	0.358590180162399
DEAD	1	20	167	9121	0.309245516789941	0.371094620147929
FERM_M	1	22	167	9121	0.33436448186545	0.391451100720527
PHD	1	22	167	9121	0.33436448186545	0.391451100720527
UQ_con	1	22	167	9121	0.33436448186545	0.391451100720527
Ank_4	1	23	167	9121	0.346581333335773	0.40248154838993
HLH	1	24	167	9121	0.358575278964804	0.403397188835405
Kelch_1	1	24	167	9121	0.358575278964804	0.403397188835405
LRR_6	1	24	167	9121	0.358575278964804	0.403397188835405
Mito_carr	1	24	167	9121	0.358575278964804	0.403397188835405
zf-C3HC4_2	1	25	167	9121	0.370350361784731	0.413414357341095
ANF_receptor	1	26	167	9121	0.381910551932263	0.423039380601892
SAM_1	1	28	167	9121	0.404401778094875	0.444533252256962
Ank_2	2	77	167	9121	0.413432371119761	0.451017132130649
zf-C2H2	2	83	167	9121	0.451104984816564	0.488414419651017
Homeodomain	1	33	167	9121	0.457133664523407	0.49124811709978
BTB_2	1	34	167	9121	0.467109311313085	0.49824993206729
Helicase_C	1	36	167	9121	0.486517213208029	0.515135872808502
Ion_trans_2	1	37	167	9121	0.495956027230513	0.521296846140101
fn3	1	38	167	9121	0.505222357421233	0.52718854687433
WD40	2	98	167	9121	0.538923793451956	0.558309541417854
C2	1	48	167	9121	0.589061156838255	0.604490393849384
Pkinase	2	108	167	9121	0.591896843977522	0.604490393849384
MFS_1	1	53	167	9121	0.625521304783069	0.629895579641692
PH	1	53	167	9121	0.625521304783069	0.629895579641692
Ion_trans	1	60	167	9121	0.671224639238661	0.671224639238661
