annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_3	5	17	333	12932	5.26803582680261e-05	0.0146978199567793
4HBT_2	1	1	333	12932	0.0257500773275594	0.112254243349829
AAA_23	1	1	333	12932	0.0257500773275594	0.112254243349829
ABC_ATPase	1	1	333	12932	0.0257500773275594	0.112254243349829
Acylphosphatase	1	1	333	12932	0.0257500773275594	0.112254243349829
AIP3	1	1	333	12932	0.0257500773275594	0.112254243349829
AIRC	1	1	333	12932	0.0257500773275594	0.112254243349829
ANAPC16	1	1	333	12932	0.0257500773275594	0.112254243349829
ANF_receptor	5	32	333	12932	0.00124862908621818	0.112254243349829
Asp_Arg_Hydrox	1	1	333	12932	0.0257500773275594	0.112254243349829
AtuA	1	1	333	12932	0.0257500773275594	0.112254243349829
BAT2_N	1	1	333	12932	0.0257500773275594	0.112254243349829
BHD_1	1	1	333	12932	0.0257500773275594	0.112254243349829
BHD_2	1	1	333	12932	0.0257500773275594	0.112254243349829
BHD_3	1	1	333	12932	0.0257500773275594	0.112254243349829
BNIP3	1	1	333	12932	0.0257500773275594	0.112254243349829
CDI	1	1	333	12932	0.0257500773275594	0.112254243349829
Chromo_shadow	1	1	333	12932	0.0257500773275594	0.112254243349829
CiPC	1	1	333	12932	0.0257500773275594	0.112254243349829
COMPASS-Shg1	1	1	333	12932	0.0257500773275594	0.112254243349829
DNA_ligase_A_C	1	1	333	12932	0.0257500773275594	0.112254243349829
DNA_ligase_A_M	1	1	333	12932	0.0257500773275594	0.112254243349829
DNA_ligase_A_N	1	1	333	12932	0.0257500773275594	0.112254243349829
DUF3384	1	1	333	12932	0.0257500773275594	0.112254243349829
DUF4542	1	1	333	12932	0.0257500773275594	0.112254243349829
DUF4598	1	1	333	12932	0.0257500773275594	0.112254243349829
DUF758	1	1	333	12932	0.0257500773275594	0.112254243349829
Efg1	1	1	333	12932	0.0257500773275594	0.112254243349829
eIF2_C	1	1	333	12932	0.0257500773275594	0.112254243349829
EIF4E-T	1	1	333	12932	0.0257500773275594	0.112254243349829
ESSS	1	1	333	12932	0.0257500773275594	0.112254243349829
FOXP-CC	1	1	333	12932	0.0257500773275594	0.112254243349829
GATase_6	1	1	333	12932	0.0257500773275594	0.112254243349829
GPR_Gpa2_C	1	1	333	12932	0.0257500773275594	0.112254243349829
HS1_rep	1	1	333	12932	0.0257500773275594	0.112254243349829
Macoilin	1	1	333	12932	0.0257500773275594	0.112254243349829
Med22	1	1	333	12932	0.0257500773275594	0.112254243349829
Med23	1	1	333	12932	0.0257500773275594	0.112254243349829
Mito_carr	4	35	333	12932	0.0120524042464353	0.112254243349829
MRP-S28	1	1	333	12932	0.0257500773275594	0.112254243349829
MTCP1	1	1	333	12932	0.0257500773275594	0.112254243349829
N_BRCA1_IG	1	1	333	12932	0.0257500773275594	0.112254243349829
Na_Ca_ex_C	1	1	333	12932	0.0257500773275594	0.112254243349829
Nnf1	1	1	333	12932	0.0257500773275594	0.112254243349829
Nop53	1	1	333	12932	0.0257500773275594	0.112254243349829
NUSAP	1	1	333	12932	0.0257500773275594	0.112254243349829
P66_CC	1	1	333	12932	0.0257500773275594	0.112254243349829
PFU	1	1	333	12932	0.0257500773275594	0.112254243349829
Rad4	1	1	333	12932	0.0257500773275594	0.112254243349829
