annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
HLH	7	13	252	2647	6.79106685864311e-05	0.0124276523513169
AA_permease_C	2	4	252	2647	0.0475978412124637	0.245380100778452
Ank_2	4	18	252	2647	0.0845507493162288	0.245380100778452
APCDDC	1	1	252	2647	0.095202115602569	0.245380100778452
ATP_Ca_trans_C	1	1	252	2647	0.095202115602569	0.245380100778452
Band_7	2	3	252	2647	0.025385503260731	0.245380100778452
BK_channel_a	1	1	252	2647	0.095202115602569	0.245380100778452
CDC50	1	1	252	2647	0.095202115602569	0.245380100778452
CDK5_activator	1	1	252	2647	0.095202115602569	0.245380100778452
CEBP_ZZ	1	1	252	2647	0.095202115602569	0.245380100778452
CG-1	1	1	252	2647	0.095202115602569	0.245380100778452
CNH	1	1	252	2647	0.095202115602569	0.245380100778452
Cor1	1	1	252	2647	0.095202115602569	0.245380100778452
CSRNP_N	1	1	252	2647	0.095202115602569	0.245380100778452
Cu2_monoox_C	1	1	252	2647	0.095202115602569	0.245380100778452
Cu2_monooxygen	1	1	252	2647	0.095202115602569	0.245380100778452
Cytochrom_B561	1	1	252	2647	0.095202115602569	0.245380100778452
DBB	1	1	252	2647	0.095202115602569	0.245380100778452
DCX	1	1	252	2647	0.095202115602569	0.245380100778452
DENN	1	1	252	2647	0.095202115602569	0.245380100778452
DHHC	1	1	252	2647	0.095202115602569	0.245380100778452
DUF3399	1	1	252	2647	0.095202115602569	0.245380100778452
DUF3583	1	1	252	2647	0.095202115602569	0.245380100778452
DUF4476	1	1	252	2647	0.095202115602569	0.245380100778452
EF-hand_8	2	5	252	2647	0.0744128871039993	0.245380100778452
ELM2	2	2	252	2647	0.00903088851709933	0.245380100778452
ETS_PEA3_N	1	1	252	2647	0.095202115602569	0.245380100778452
FERM_f0	1	1	252	2647	0.095202115602569	0.245380100778452
FERM_M	3	9	252	2647	0.0464591462187026	0.245380100778452
GLTP	1	1	252	2647	0.095202115602569	0.245380100778452
Glyco_hydro_65m	1	1	252	2647	0.095202115602569	0.245380100778452
HSL_N	1	1	252	2647	0.095202115602569	0.245380100778452
HTH_Tnp_Tc5	1	1	252	2647	0.095202115602569	0.245380100778452
Hydrolase_3	1	1	252	2647	0.095202115602569	0.245380100778452
I_LWEQ	1	1	252	2647	0.095202115602569	0.245380100778452
IRS	1	1	252	2647	0.095202115602569	0.245380100778452
Mab-21	1	1	252	2647	0.095202115602569	0.245380100778452
p53-inducible11	1	1	252	2647	0.095202115602569	0.245380100778452
PDZ	4	17	252	2647	0.0708402065025636	0.245380100778452
Peptidase_M16	1	1	252	2647	0.095202115602569	0.245380100778452
Peptidase_M16_C	1	1	252	2647	0.095202115602569	0.245380100778452
Pkinase_Tyr	4	17	252	2647	0.0708402065025636	0.245380100778452
PPP4R2	1	1	252	2647	0.095202115602569	0.245380100778452
Rap_GAP	2	2	252	2647	0.00903088851709933	0.245380100778452
RBD-FIP	1	1	252	2647	0.095202115602569	0.245380100778452
RRM_7	1	1	252	2647	0.095202115602569	0.245380100778452
SDF	1	1	252	2647	0.095202115602569	0.245380100778452
Sel1	1	1	252	2647	0.095202115602569	0.245380100778452
SERTA	1	1	252	2647	0.095202115602569	0.245380100778452
Shal-type	1	1	252	2647	0.095202115602569	0.245380100778452
SSDP	1	1	252	2647	0.095202115602569	0.245380100778452
START	1	1	252	2647	0.095202115602569	0.245380100778452
