annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Acetyltransf_13	1	1	346	9121	0.0379344370134854	0.121049214739661
Acetyltransf_16	1	1	346	9121	0.0379344370134854	0.121049214739661
ALG11_N	1	1	346	9121	0.0379344370134854	0.121049214739661
Apyrase	1	1	346	9121	0.0379344370134854	0.121049214739661
ATP_Ca_trans_C	1	1	346	9121	0.0379344370134854	0.121049214739661
Bravo_FIGEY	1	1	346	9121	0.0379344370134854	0.121049214739661
BSD	2	2	346	9121	0.00143501982123382	0.121049214739661
CAP-ZIP_m	1	1	346	9121	0.0379344370134854	0.121049214739661
CCDC158	1	1	346	9121	0.0379344370134854	0.121049214739661
Coatomer_WDAD	1	1	346	9121	0.0379344370134854	0.121049214739661
Cor1	1	1	346	9121	0.0379344370134854	0.121049214739661
DBB	1	1	346	9121	0.0379344370134854	0.121049214739661
DDE_Tnp_1_7	3	6	346	9121	0.000993760879900821	0.121049214739661
DND1_DSRM	1	1	346	9121	0.0379344370134854	0.121049214739661
DOT1	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF1180	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF1977	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF3105	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF3342	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF3454	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF3657	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF4200	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF676	1	1	346	9121	0.0379344370134854	0.121049214739661
DUF953	1	1	346	9121	0.0379344370134854	0.121049214739661
Dynein_IC2	1	1	346	9121	0.0379344370134854	0.121049214739661
E3_UbLigase_EDD	1	1	346	9121	0.0379344370134854	0.121049214739661
Es2	1	1	346	9121	0.0379344370134854	0.121049214739661
ETS_PEA3_N	1	1	346	9121	0.0379344370134854	0.121049214739661
FANCM-MHF_bd	1	1	346	9121	0.0379344370134854	0.121049214739661
FAO_M	1	1	346	9121	0.0379344370134854	0.121049214739661
FOP_dimer	1	1	346	9121	0.0379344370134854	0.121049214739661
FUN14	1	1	346	9121	0.0379344370134854	0.121049214739661
GCV_T	1	1	346	9121	0.0379344370134854	0.121049214739661
GCV_T_C	1	1	346	9121	0.0379344370134854	0.121049214739661
Glyco_hydro_65m	1	1	346	9121	0.0379344370134854	0.121049214739661
Glyoxalase_4	1	1	346	9121	0.0379344370134854	0.121049214739661
HSP70	2	6	346	9121	0.019449761306646	0.121049214739661
Hydrolase_3	1	1	346	9121	0.0379344370134854	0.121049214739661
Importin_rep	1	1	346	9121	0.0379344370134854	0.121049214739661
Importin_rep_3	1	1	346	9121	0.0379344370134854	0.121049214739661
KCT2	1	1	346	9121	0.0379344370134854	0.121049214739661
ketoacyl-synt	1	1	346	9121	0.0379344370134854	0.121049214739661
