annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Abhydrolase_6	1	1	163	9121	0.0178708474947923	0.0577685535296774
BtpA	1	1	163	9121	0.0178708474947923	0.0577685535296774
CaM_bdg_C0	1	1	163	9121	0.0178708474947923	0.0577685535296774
Complex1_51K	1	1	163	9121	0.0178708474947923	0.0577685535296774
DSPc	2	11	163	9121	0.0157040947082413	0.0577685535296774
DTC	1	1	163	9121	0.0178708474947923	0.0577685535296774
DUF1682	1	1	163	9121	0.0178708474947923	0.0577685535296774
DUF3591	1	1	163	9121	0.0178708474947923	0.0577685535296774
eIF-3_zeta	1	1	163	9121	0.0178708474947923	0.0577685535296774
ETC_C1_NDUFA4	1	1	163	9121	0.0178708474947923	0.0577685535296774
FAM117	1	1	163	9121	0.0178708474947923	0.0577685535296774
Fz	2	10	163	9121	0.0130000798560005	0.0577685535296774
GKAP	1	1	163	9121	0.0178708474947923	0.0577685535296774
HD_3	1	1	163	9121	0.0178708474947923	0.0577685535296774
Kringle	2	3	163	9121	0.000941118873735732	0.0577685535296774
Lipin_mid	1	1	163	9121	0.0178708474947923	0.0577685535296774
Lipin_N	1	1	163	9121	0.0178708474947923	0.0577685535296774
LNS2	1	1	163	9121	0.0178708474947923	0.0577685535296774
Med23	1	1	163	9121	0.0178708474947923	0.0577685535296774
NADH_4Fe-4S	1	1	163	9121	0.0178708474947923	0.0577685535296774
NDK	1	1	163	9121	0.0178708474947923	0.0577685535296774
Nucleoporin_FG2	1	1	163	9121	0.0178708474947923	0.0577685535296774
Nup153	1	1	163	9121	0.0178708474947923	0.0577685535296774
PBC	1	1	163	9121	0.0178708474947923	0.0577685535296774
Pirin	1	1	163	9121	0.0178708474947923	0.0577685535296774
Pirin_C	1	1	163	9121	0.0178708474947923	0.0577685535296774
RasGEF_N_2	1	1	163	9121	0.0178708474947923	0.0577685535296774
Ribosomal_S15	1	1	163	9121	0.0178708474947923	0.0577685535296774
RICTOR_M	1	1	163	9121	0.0178708474947923	0.0577685535296774
RICTOR_N	1	1	163	9121	0.0178708474947923	0.0577685535296774
RICTOR_V	1	1	163	9121	0.0178708474947923	0.0577685535296774
SLBB	1	1	163	9121	0.0178708474947923	0.0577685535296774
Tau95	1	1	163	9121	0.0178708474947923	0.0577685535296774
Tau95_N	1	1	163	9121	0.0178708474947923	0.0577685535296774
TBP-binding	1	1	163	9121	0.0178708474947923	0.0577685535296774
Thiolase_C	1	1	163	9121	0.0178708474947923	0.0577685535296774
Thiolase_N	1	1	163	9121	0.0178708474947923	0.0577685535296774
Urease_alpha	1	1	163	9121	0.0178708474947923	0.0577685535296774
Urease_beta	1	1	163	9121	0.0178708474947923	0.0577685535296774
Urease_gamma	1	1	163	9121	0.0178708474947923	0.0577685535296774
VIT_2	1	1	163	9121	0.0178708474947923	0.0577685535296774
XLF	1	1	163	9121	0.0178708474947923	0.0577685535296774
zinc_ribbon_6	1	1	163	9121	0.0178708474947923	0.0577685535296774
Homeodomain	3	33	163	9121	0.020649081459743	0.0652323255205517
zf-MYND	2	14	163	9121	0.0250891806953096	0.0774976914810674
ATG_C	1	2	163	9121	0.0354242523038215	0.0820661845038532
Ca_hom_mod	1	2	163	9121	0.0354242523038215	0.0820661845038532
CaMKII_AD	1	2	163	9121	0.0354242523038215	0.0820661845038532
DIL	1	2	163	9121	0.0354242523038215	0.0820661845038532
DUF1394	1	2	163	9121	0.0354242523038215	0.0820661845038532
DUF4537	1	2	163	9121	0.0354242523038215	0.0820661845038532
HEPN_DZIP3	1	2	163	9121	0.0354242523038215	0.0820661845038532
OAR	1	2	163	9121	0.0354242523038215	0.0820661845038532
Rieske	1	2	163	9121	0.0354242523038215	0.0820661845038532
SKICH	1	2	163	9121	0.0354242523038215	0.0820661845038532
TPR_12	2	16	163	9121	0.0323241464721994	0.0820661845038532
TUDOR_5	1	2	163	9121	0.0354242523038215	0.0820661845038532
WAP	1	2	163	9121	0.0354242523038215	0.0820661845038532
zf-CCHC_6	1	2	163	9121	0.0354242523038215	0.0820661845038532
Zn_ribbon_17	1	2	163	9121	0.0354242523038215	0.0820661845038532
Beta_helix	1	3	163	9121	0.0526658190188645	0.101674289494752
CHAT	1	3	163	9121	0.0526658190188645	0.101674289494752
DDE_1	1	3	163	9121	0.0526658190188645	0.101674289494752
DDHD	1	3	163	9121	0.0526658190188645	0.101674289494752
fn3_4	1	3	163	9121	0.0526658190188645	0.101674289494752
NB-ARC	1	3	163	9121	0.0526658190188645	0.101674289494752
PhyH	1	3	163	9121	0.0526658190188645	0.101674289494752
SHR-BD	1	3	163	9121	0.0526658190188645	0.101674289494752
Thyroglobulin_1	1	3	163	9121	0.0526658190188645	0.101674289494752
TPR_10	1	3	163	9121	0.0526658190188645	0.101674289494752
VPS13_C	1	3	163	9121	0.0526658190188645	0.101674289494752
zf-CHY	1	3	163	9121	0.0526658190188645	0.101674289494752
Amidohydro_1	1	4	163	9121	0.0696010538839584	0.115173172498455
Ca_chan_IQ	1	4	163	9121	0.0696010538839584	0.115173172498455
CBM_14	1	4	163	9121	0.0696010538839584	0.115173172498455
GPHH	1	4	163	9121	0.0696010538839584	0.115173172498455
LRR_6	2	24	163	9121	0.0677893015266475	0.115173172498455
Myb_DNA-bind_4	1	4	163	9121	0.0696010538839584	0.115173172498455
Sel1	1	4	163	9121	0.0696010538839584	0.115173172498455
TPR_7	1	4	163	9121	0.0696010538839584	0.115173172498455
VPS13	1	4	163	9121	0.0696010538839584	0.115173172498455
VPS13_mid_rpt	1	4	163	9121	0.0696010538839584	0.115173172498455
VWA_3	1	4	163	9121	0.0696010538839584	0.115173172498455
zf-RING_2	2	24	163	9121	0.0677893015266475	0.115173172498455
AA_permease_C	1	5	163	9121	0.0862353665105807	0.127518254733731
Aldedh	1	5	163	9121	0.0862353665105807	0.127518254733731
Ammonium_transp	1	5	163	9121	0.0862353665105807	0.127518254733731
ANF_receptor	2	26	163	9121	0.0780168861622716	0.127518254733731
Ephrin	1	5	163	9121	0.0862353665105807	0.127518254733731
NACHT	1	5	163	9121	0.0862353665105807	0.127518254733731
PALP	1	5	163	9121	0.0862353665105807	0.127518254733731
Pou	1	5	163	9121	0.0862353665105807	0.127518254733731
RUN	1	5	163	9121	0.0862353665105807	0.127518254733731
zf-RanBP	1	5	163	9121	0.0862353665105807	0.127518254733731
Amino_oxidase	1	6	163	9121	0.102574071563101	0.145487713747664
Chorein_N	1	6	163	9121	0.102574071563101	0.145487713747664
Lig_chan-Glu_bd	1	6	163	9121	0.102574071563101	0.145487713747664
WWE	1	6	163	9121	0.102574071563101	0.145487713747664
Lig_chan	1	7	163	9121	0.118622390415017	0.164885122676873
Trypsin	1	7	163	9121	0.118622390415017	0.164885122676873
RRM_1	3	68	163	9121	0.121605813933934	0.167358496404127
Pkinase	4	108	163	9121	0.127660808131177	0.173969140492486
Gal_Lectin	1	8	163	9121	0.134385452776478	0.177900742246956
Guanylate_kin	1	8	163	9121	0.134385452776478	0.177900742246956
zf-CCCH	1	8	163	9121	0.134385452776478	0.177900742246956
PID	1	9	163	9121	0.149868298293589	0.192886050581563
