annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Alpha_L_fucos	1	1	490	9121	0.0537221795855722	0.154031561780508
ANAPC5	1	1	490	9121	0.0537221795855722	0.154031561780508
APCDDC	1	1	490	9121	0.0537221795855722	0.154031561780508
Arm_vescicular	1	1	490	9121	0.0537221795855722	0.154031561780508
ARS2	1	1	490	9121	0.0537221795855722	0.154031561780508
ASH	1	1	490	9121	0.0537221795855722	0.154031561780508
Asp_protease	1	1	490	9121	0.0537221795855722	0.154031561780508
ATP-grasp_2	1	1	490	9121	0.0537221795855722	0.154031561780508
ATP-synt_ab_Xtn	1	1	490	9121	0.0537221795855722	0.154031561780508
ATP-synt_F	1	1	490	9121	0.0537221795855722	0.154031561780508
Auts2	1	1	490	9121	0.0537221795855722	0.154031561780508
C1_1	4	23	490	9121	0.0323093431725694	0.154031561780508
Carb_kinase	1	1	490	9121	0.0537221795855722	0.154031561780508
CBF_beta	1	1	490	9121	0.0537221795855722	0.154031561780508
CG-1	1	1	490	9121	0.0537221795855722	0.154031561780508
Chorein_N	3	6	490	9121	0.00272804838795025	0.154031561780508
CLU	1	1	490	9121	0.0537221795855722	0.154031561780508
CLU_N	1	1	490	9121	0.0537221795855722	0.154031561780508
CMAS	1	1	490	9121	0.0537221795855722	0.154031561780508
DUF1899	1	1	490	9121	0.0537221795855722	0.154031561780508
DUF1977	1	1	490	9121	0.0537221795855722	0.154031561780508
DUF2370	1	1	490	9121	0.0537221795855722	0.154031561780508
DUF4502	1	1	490	9121	0.0537221795855722	0.154031561780508
DUF4503	1	1	490	9121	0.0537221795855722	0.154031561780508
DUF4505	1	1	490	9121	0.0537221795855722	0.154031561780508
EFhand_Ca_insen	1	1	490	9121	0.0537221795855722	0.154031561780508
EGF_CA	3	16	490	9121	0.0511985396966007	0.154031561780508
eIF-1a	1	1	490	9121	0.0537221795855722	0.154031561780508
eIF3_p135	1	1	490	9121	0.0537221795855722	0.154031561780508
ELM2	2	5	490	9121	0.0258437504363876	0.154031561780508
ERG4_ERG24	1	1	490	9121	0.0537221795855722	0.154031561780508
FAA_hydrolase	1	1	490	9121	0.0537221795855722	0.154031561780508
FAA_hydrolase_N	1	1	490	9121	0.0537221795855722	0.154031561780508
FDF	1	1	490	9121	0.0537221795855722	0.154031561780508
FSA_C	1	1	490	9121	0.0537221795855722	0.154031561780508
Fucosidase_C	1	1	490	9121	0.0537221795855722	0.154031561780508
FXa_inhibition	2	7	490	9121	0.0505284798964946	0.154031561780508
G-alpha	2	5	490	9121	0.0258437504363876	0.154031561780508
GIDE	1	1	490	9121	0.0537221795855722	0.154031561780508
Glyco_transf_90	1	1	490	9121	0.0537221795855722	0.154031561780508
GOLD_2	1	1	490	9121	0.0537221795855722	0.154031561780508
Gryzun-like	1	1	490	9121	0.0537221795855722	0.154031561780508
HAD_2	2	6	490	9121	0.0374016014606063	0.154031561780508
Headcase	1	1	490	9121	0.0537221795855722	0.154031561780508
HECA	1	1	490	9121	0.0537221795855722	0.154031561780508
Hid1	1	1	490	9121	0.0537221795855722	0.154031561780508
Ins145_P3_rec	1	1	490	9121	0.0537221795855722	0.154031561780508
Insulin	1	1	490	9121	0.0537221795855722	0.154031561780508
KCT2	1	1	490	9121	0.0537221795855722	0.154031561780508
KELK	1	1	490	9121	0.0537221795855722	0.154031561780508
Ldl_recept_b	2	7	490	9121	0.0505284798964946	0.154031561780508
Ligase_CoA	1	1	490	9121	0.0537221795855722	0.154031561780508
LSM14	1	1	490	9121	0.0537221795855722	0.154031561780508
Lyase_aromatic	1	1	490	9121	0.0537221795855722	0.154031561780508
Med1	1	1	490	9121	0.0537221795855722	0.154031561780508
Med12	1	1	490	9121	0.0537221795855722	0.154031561780508
Med12-LCEWAV	1	1	490	9121	0.0537221795855722	0.154031561780508
Mg_trans_NIPA	1	1	490	9121	0.0537221795855722	0.154031561780508
MH1	2	5	490	9121	0.0258437504363876	0.154031561780508
MOSC	1	1	490	9121	0.0537221795855722	0.154031561780508
MOSC_N	1	1	490	9121	0.0537221795855722	0.154031561780508
MSC	1	1	490	9121	0.0537221795855722	0.154031561780508
MTA_R1	1	1	490	9121	0.0537221795855722	0.154031561780508
Na_Ca_ex	2	7	490	9121	0.0505284798964946	0.154031561780508
Na_Ca_ex_C	1	1	490	9121	0.0537221795855722	0.154031561780508
Not3	1	1	490	9121	0.0537221795855722	0.154031561780508
NPDC1	1	1	490	9121	0.0537221795855722	0.154031561780508
NTP_transf_7	1	1	490	9121	0.0537221795855722	0.154031561780508
