annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
APC_rep	1	1	237	9121	0.0259839929832255	0.116019202154904
Arm	2	10	237	9121	0.0263680004897508	0.116019202154904
ASXH	1	1	237	9121	0.0259839929832255	0.116019202154904
BAT2_N	1	1	237	9121	0.0259839929832255	0.116019202154904
BTK	1	1	237	9121	0.0259839929832255	0.116019202154904
C2	5	48	237	9121	0.00782800945979256	0.116019202154904
Calponin	1	1	237	9121	0.0259839929832255	0.116019202154904
CDH1_2_SANT_HL1	1	1	237	9121	0.0259839929832255	0.116019202154904
DNA_ligase_A_C	1	1	237	9121	0.0259839929832255	0.116019202154904
DNA_ligase_A_M	1	1	237	9121	0.0259839929832255	0.116019202154904
DNA_ligase_A_N	1	1	237	9121	0.0259839929832255	0.116019202154904
DUF3677	1	1	237	9121	0.0259839929832255	0.116019202154904
DUF4208	1	1	237	9121	0.0259839929832255	0.116019202154904
DUF4476	1	1	237	9121	0.0259839929832255	0.116019202154904
FPL	1	1	237	9121	0.0259839929832255	0.116019202154904
GOLD_2	1	1	237	9121	0.0259839929832255	0.116019202154904
Hamartin	1	1	237	9121	0.0259839929832255	0.116019202154904
Heme_oxygenase	1	1	237	9121	0.0259839929832255	0.116019202154904
HLH	3	24	237	9121	0.0234399510025057	0.116019202154904
Ion_trans	6	60	237	9121	0.00448045920441539	0.116019202154904
JHD	1	1	237	9121	0.0259839929832255	0.116019202154904
LIG3_BRCT	1	1	237	9121	0.0259839929832255	0.116019202154904
Med11	1	1	237	9121	0.0259839929832255	0.116019202154904
Med16	1	1	237	9121	0.0259839929832255	0.116019202154904
MENTAL	1	1	237	9121	0.0259839929832255	0.116019202154904
Methyltransf_7	1	1	237	9121	0.0259839929832255	0.116019202154904
Na_Ca_ex	2	7	237	9121	0.0129530502124621	0.116019202154904
Na_Ca_ex_C	1	1	237	9121	0.0259839929832255	0.116019202154904
NOPS	1	1	237	9121	0.0259839929832255	0.116019202154904
NPDC1	1	1	237	9121	0.0259839929832255	0.116019202154904
PDCD9	1	1	237	9121	0.0259839929832255	0.116019202154904
PDE4_UCR	1	1	237	9121	0.0259839929832255	0.116019202154904
PDEase_I	2	10	237	9121	0.0263680004897508	0.116019202154904
Peptidase_S10	1	1	237	9121	0.0259839929832255	0.116019202154904
PHD_3	1	1	237	9121	0.0259839929832255	0.116019202154904
PTPlike_phytase	1	1	237	9121	0.0259839929832255	0.116019202154904
Ribosomal_L3	1	1	237	9121	0.0259839929832255	0.116019202154904
SBF_like	1	1	237	9121	0.0259839929832255	0.116019202154904
SH3_10	1	1	237	9121	0.0259839929832255	0.116019202154904
Sina	1	1	237	9121	0.0259839929832255	0.116019202154904
Torsin	1	1	237	9121	0.0259839929832255	0.116019202154904
TRAPPC-Trs85	1	1	237	9121	0.0259839929832255	0.116019202154904
V_ATPase_I	1	1	237	9121	0.0259839929832255	0.116019202154904
zf-PARP	1	1	237	9121	0.0259839929832255	0.116019202154904
Zmiz1_N	1	1	237	9121	0.0259839929832255	0.116019202154904
Abhydro_lipase	1	2	237	9121	0.0512955931655691	0.130211890343368
Ald_Xan_dh_C	1	2	237	9121	0.0512955931655691	0.130211890343368
Ald_Xan_dh_C2	1	2	237	9121	0.0512955931655691	0.130211890343368
ANTH	1	2	237	9121	0.0512955931655691	0.130211890343368
Band_3_cyto	1	2	237	9121	0.0512955931655691	0.130211890343368
BK_channel_a	1	2	237	9121	0.0512955931655691	0.130211890343368
Calpain_III	1	2	237	9121	0.0512955931655691	0.130211890343368
Calreticulin	1	2	237	9121	0.0512955931655691	0.130211890343368
CO_deh_flav_C	1	2	237	9121	0.0512955931655691	0.130211890343368
cwf21	1	2	237	9121	0.0512955931655691	0.130211890343368
Cytochrom_B561	1	2	237	9121	0.0512955931655691	0.130211890343368
FAD_binding_5	1	2	237	9121	0.0512955931655691	0.130211890343368
Fer2_2	1	2	237	9121	0.0512955931655691	0.130211890343368
Folliculin	1	2	237	9121	0.0512955931655691	0.130211890343368
Glyco_hydro_15	1	2	237	9121	0.0512955931655691	0.130211890343368
GpcrRhopsn4	1	2	237	9121	0.0512955931655691	0.130211890343368
HARE-HTH	1	2	237	9121	0.0512955931655691	0.130211890343368
HCO3_cotransp	1	2	237	9121	0.0512955931655691	0.130211890343368
HMG_box	2	14	237	9121	0.0498216965250609	0.130211890343368
HTH_Tnp_Tc5	1	2	237	9121	0.0512955931655691	0.130211890343368
LRR_4	1	2	237	9121	0.0512955931655691	0.130211890343368
MA3	1	2	237	9121	0.0512955931655691	0.130211890343368
Meis_PKNOX_N	1	2	237	9121	0.0512955931655691	0.130211890343368
Prominin	1	2	237	9121	0.0512955931655691	0.130211890343368
SMN	1	2	237	9121	0.0512955931655691	0.130211890343368
Surp	1	2	237	9121	0.0512955931655691	0.130211890343368
TRP_2	1	2	237	9121	0.0512955931655691	0.130211890343368
Tubulin	2	14	237	9121	0.0498216965250609	0.130211890343368
Tubulin_C	2	14	237	9121	0.0498216965250609	0.130211890343368
UAA	1	2	237	9121	0.0512955931655691	0.130211890343368
WW	2	13	237	9121	0.0434328978829285	0.130211890343368
zf-CCHH	1	2	237	9121	0.0512955931655691	0.130211890343368
zf-MIZ	1	2	237	9121	0.0512955931655691	0.130211890343368
BTB_2	3	34	237	9121	0.0574318226476889	0.143943049167625
Calx-beta	1	3	237	9121	0.075952128357998	0.155036303246223
CBM_21	1	3	237	9121	0.075952128357998	0.155036303246223
DUF4371	1	3	237	9121	0.075952128357998	0.155036303246223
Fer2	1	3	237	9121	0.075952128357998	0.155036303246223
GAS2	1	3	237	9121	0.075952128357998	0.155036303246223
Homeobox_KN	1	3	237	9121	0.075952128357998	0.155036303246223
Hydrolase_4	1	3	237	9121	0.075952128357998	0.155036303246223
Ion_trans_2	3	37	237	9121	0.0705241570193627	0.155036303246223
JmjC	1	3	237	9121	0.075952128357998	0.155036303246223
PEPCK_GTP	1	3	237	9121	0.075952128357998	0.155036303246223
PEPCK_N	1	3	237	9121	0.075952128357998	0.155036303246223
Peptidase_C2	1	3	237	9121	0.075952128357998	0.155036303246223
PET	1	3	237	9121	0.075952128357998	0.155036303246223
RBP_receptor	1	3	237	9121	0.075952128357998	0.155036303246223
Sec7_N	1	3	237	9121	0.075952128357998	0.155036303246223
TBCC	1	3	237	9121	0.075952128357998	0.155036303246223
Trefoil	1	3	237	9121	0.075952128357998	0.155036303246223
Tropomyosin	1	3	237	9121	0.075952128357998	0.155036303246223
CH	2	19	237	9121	0.0860772712783203	0.173911221562321
BAH	1	4	237	9121	0.0999704816788091	0.18327921641115
Cation_ATPase_C	1	4	237	9121	0.0999704816788091	0.18327921641115
Dimer_Tnp_hAT	1	4	237	9121	0.0999704816788091	0.18327921641115
Drf_FH3	1	4	237	9121	0.0999704816788091	0.18327921641115
Drf_GBD	1	4	237	9121	0.0999704816788091	0.18327921641115
DUF3504	1	4	237	9121	0.0999704816788091	0.18327921641115
Peptidase_M13	1	4	237	9121	0.0999704816788091	0.18327921641115
Peptidase_M13_N	1	4	237	9121	0.0999704816788091	0.18327921641115
Robl_LC7	1	4	237	9121	0.0999704816788091	0.18327921641115
XK-related	1	4	237	9121	0.0999704816788091	0.18327921641115
PHD	2	22	237	9121	0.110615529757846	0.200934632037189
AA_permease_C	1	5	237	9121	0.123367102918485	0.205266272082857
AMP-binding_C	1	5	237	9121	0.123367102918485	0.205266272082857
CID	1	5	237	9121	0.123367102918485	0.205266272082857
Ephrin_lbd	1	5	237	9121	0.123367102918485	0.205266272082857
LRR_9	1	5	237	9121	0.123367102918485	0.205266272082857
NAD_binding_1	1	5	237	9121	0.123367102918485	0.205266272082857
PAS_9	1	5	237	9121	0.123367102918485	0.205266272082857
