annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
ABC_transp_aux	1	1	790	12932	0.0610887720383555	0.183899360384894
Aida_C2	1	1	790	12932	0.0610887720383555	0.183899360384894
Aida_N	1	1	790	12932	0.0610887720383555	0.183899360384894
AIF_C	1	1	790	12932	0.0610887720383555	0.183899360384894
ALAD	1	1	790	12932	0.0610887720383555	0.183899360384894
AlaDh_PNT_C	1	1	790	12932	0.0610887720383555	0.183899360384894
Aminotran_3	2	4	790	12932	0.0205886083682907	0.183899360384894
APOBEC_N	1	1	790	12932	0.0610887720383555	0.183899360384894
ARF7EP_C	1	1	790	12932	0.0610887720383555	0.183899360384894
ATP-cone	1	1	790	12932	0.0610887720383555	0.183899360384894
ATP-synt_ab_C	1	1	790	12932	0.0610887720383555	0.183899360384894
ATP-synt_D	1	1	790	12932	0.0610887720383555	0.183899360384894
ATP-synt_S1	1	1	790	12932	0.0610887720383555	0.183899360384894
BAR_3_WASP_bdg	1	1	790	12932	0.0610887720383555	0.183899360384894
BRO1	2	5	790	12932	0.0329348521716366	0.183899360384894
C2-set_2	1	1	790	12932	0.0610887720383555	0.183899360384894
C9orf72-like	1	1	790	12932	0.0610887720383555	0.183899360384894
CARD	3	10	790	12932	0.0197173181595976	0.183899360384894
CBF_beta	1	1	790	12932	0.0610887720383555	0.183899360384894
CCDC93_CC	1	1	790	12932	0.0610887720383555	0.183899360384894
Cellulase	1	1	790	12932	0.0610887720383555	0.183899360384894
Cgr1	1	1	790	12932	0.0610887720383555	0.183899360384894
CIAPIN1	1	1	790	12932	0.0610887720383555	0.183899360384894
CiPC	1	1	790	12932	0.0610887720383555	0.183899360384894
Clathrin_lg_ch	1	1	790	12932	0.0610887720383555	0.183899360384894
COLFI	1	1	790	12932	0.0610887720383555	0.183899360384894
CREPT	1	1	790	12932	0.0610887720383555	0.183899360384894
CTC1	1	1	790	12932	0.0610887720383555	0.183899360384894
CTU2	1	1	790	12932	0.0610887720383555	0.183899360384894
Cwf_Cwc_15	1	1	790	12932	0.0610887720383555	0.183899360384894
DC_STAMP	1	1	790	12932	0.0610887720383555	0.183899360384894
DENN	3	5	790	12932	0.00206924266327189	0.183899360384894
DENND11	1	1	790	12932	0.0610887720383555	0.183899360384894
Dis3l2_C_term	1	1	790	12932	0.0610887720383555	0.183899360384894
DUF1241	1	1	790	12932	0.0610887720383555	0.183899360384894
DUF1280	1	1	790	12932	0.0610887720383555	0.183899360384894
DUF1754	1	1	790	12932	0.0610887720383555	0.183899360384894
DUF2046	1	1	790	12932	0.0610887720383555	0.183899360384894
