annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Amino_oxidase	2	6	259	9121	0.0111722191269725	0.131883687217534
Bap31	1	1	259	9121	0.0283960092095169	0.131883687217534
Bap31_Bap29_C	1	1	259	9121	0.0283960092095169	0.131883687217534
BTK	1	1	259	9121	0.0283960092095169	0.131883687217534
Bystin	1	1	259	9121	0.0283960092095169	0.131883687217534
CENP-O	1	1	259	9121	0.0283960092095169	0.131883687217534
CUTL	1	1	259	9121	0.0283960092095169	0.131883687217534
Dicty_CAR	1	1	259	9121	0.0283960092095169	0.131883687217534
DND1_DSRM	1	1	259	9121	0.0283960092095169	0.131883687217534
DOR	1	1	259	9121	0.0283960092095169	0.131883687217534
DUF1151	1	1	259	9121	0.0283960092095169	0.131883687217534
DUF2052	1	1	259	9121	0.0283960092095169	0.131883687217534
DUF3583	1	1	259	9121	0.0283960092095169	0.131883687217534
EF-hand_like	2	4	259	9121	0.00464063931716406	0.131883687217534
FAM53	1	1	259	9121	0.0283960092095169	0.131883687217534
FAM92	1	1	259	9121	0.0283960092095169	0.131883687217534
Fe-S_biosyn	1	1	259	9121	0.0283960092095169	0.131883687217534
Fer4_24	1	1	259	9121	0.0283960092095169	0.131883687217534
Gelsolin	2	7	259	9121	0.0153499673222359	0.131883687217534
GOLD_2	1	1	259	9121	0.0283960092095169	0.131883687217534
HIG_1_N	1	1	259	9121	0.0283960092095169	0.131883687217534
Hint	1	1	259	9121	0.0283960092095169	0.131883687217534
hnRNP_Q_AcD	1	1	259	9121	0.0283960092095169	0.131883687217534
Homeodomain	4	33	259	9121	0.0136081770299766	0.131883687217534
IMD	1	1	259	9121	0.0283960092095169	0.131883687217534
Ion_trans_2	5	37	259	9121	0.00368105247750578	0.131883687217534
Laminin_G_2	2	9	259	9121	0.0253471617259268	0.131883687217534
NRBF2_MIT	1	1	259	9121	0.0283960092095169	0.131883687217534
ORMDL	1	1	259	9121	0.0283960092095169	0.131883687217534
Peptidase_M2	1	1	259	9121	0.0283960092095169	0.131883687217534
Peptidase_M48_N	1	1	259	9121	0.0283960092095169	0.131883687217534
PH_12	1	1	259	9121	0.0283960092095169	0.131883687217534
Phospholip_A2_3	1	1	259	9121	0.0283960092095169	0.131883687217534
PI-PLC-X	2	6	259	9121	0.0111722191269725	0.131883687217534
PI-PLC-Y	2	6	259	9121	0.0111722191269725	0.131883687217534
PLA2_inh	1	1	259	9121	0.0283960092095169	0.131883687217534
RMI1_N	1	1	259	9121	0.0283960092095169	0.131883687217534
Runt	1	1	259	9121	0.0283960092095169	0.131883687217534
SARAF	1	1	259	9121	0.0283960092095169	0.131883687217534
Sds3	1	1	259	9121	0.0283960092095169	0.131883687217534
Skp1	1	1	259	9121	0.0283960092095169	0.131883687217534
V_ATPase_I	1	1	259	9121	0.0283960092095169	0.131883687217534
VGCC_alpha2	1	1	259	9121	0.0283960092095169	0.131883687217534
VWA_N	1	1	259	9121	0.0283960092095169	0.131883687217534
zf-CHCC	1	1	259	9121	0.0283960092095169	0.131883687217534
Laminin_G_3	3	25	259	9121	0.0328298463704247	0.149161693291712
AMP_N	1	2	259	9121	0.0559887102637641	0.153968953225351
APAF1_C	1	2	259	9121	0.0559887102637641	0.153968953225351
BRK	1	2	259	9121	0.0559887102637641	0.153968953225351
C2	4	48	259	9121	0.0466306877036383	0.153968953225351
Cadherin_C	1	2	259	9121	0.0559887102637641	0.153968953225351
Copine	1	2	259	9121	0.0559887102637641	0.153968953225351
Cullin_binding	1	2	259	9121	0.0559887102637641	0.153968953225351
DUF829	1	2	259	9121	0.0559887102637641	0.153968953225351
EF-hand_2	1	2	259	9121	0.0559887102637641	0.153968953225351
EF-hand_3	1	2	259	9121	0.0559887102637641	0.153968953225351
FA_desaturase	1	2	259	9121	0.0559887102637641	0.153968953225351
L_HMGIC_fpl	1	2	259	9121	0.0559887102637641	0.153968953225351
Lipoxygenase	1	2	259	9121	0.0559887102637641	0.153968953225351
Peptidase_M48	1	2	259	9121	0.0559887102637641	0.153968953225351
Phytochelatin	1	2	259	9121	0.0559887102637641	0.153968953225351
PID_2	1	2	259	9121	0.0559887102637641	0.153968953225351
PPTA	1	2	259	9121	0.0559887102637641	0.153968953225351
Prominin	1	2	259	9121	0.0559887102637641	0.153968953225351
Ran_BP1	1	2	259	9121	0.0559887102637641	0.153968953225351
Sec23_BS	1	2	259	9121	0.0559887102637641	0.153968953225351
Sec23_helical	1	2	259	9121	0.0559887102637641	0.153968953225351
Sec23_trunk	1	2	259	9121	0.0559887102637641	0.153968953225351
Skp1_POZ	1	2	259	9121	0.0559887102637641	0.153968953225351
ThiF	1	2	259	9121	0.0559887102637641	0.153968953225351
Tmemb_185A	1	2	259	9121	0.0559887102637641	0.153968953225351
WAP	1	2	259	9121	0.0559887102637641	0.153968953225351
zf-C2H2_4	1	2	259	9121	0.0559887102637641	0.153968953225351
zf-CW	1	2	259	9121	0.0559887102637641	0.153968953225351
zf-Sec23_Sec24	1	2	259	9121	0.0559887102637641	0.153968953225351
zf-Tim10_DDP	1	2	259	9121	0.0559887102637641	0.153968953225351
LicD	2	14	259	9121	0.0583930452652644	0.158495408577146
ACBP	1	3	259	9121	0.0828007427280348	0.18810168728434
bZIP_Maf	1	3	259	9121	0.0828007427280348	0.18810168728434
cNMP_binding	2	17	259	9121	0.082587597608832	0.18810168728434
DDHD	1	3	259	9121	0.0828007427280348	0.18810168728434
Frag1	1	3	259	9121	0.0828007427280348	0.18810168728434
GAS2	1	3	259	9121	0.0828007427280348	0.18810168728434
HMA	1	3	259	9121	0.0828007427280348	0.18810168728434
MIT	1	3	259	9121	0.0828007427280348	0.18810168728434
NB-ARC	1	3	259	9121	0.0828007427280348	0.18810168728434
Patatin	1	3	259	9121	0.0828007427280348	0.18810168728434
PEPCK_GTP	1	3	259	9121	0.0828007427280348	0.18810168728434
PEPCK_N	1	3	259	9121	0.0828007427280348	0.18810168728434
SWIRM	1	3	259	9121	0.0828007427280348	0.18810168728434
Thyroglobulin_1	1	3	259	9121	0.0828007427280348	0.18810168728434
Yippee-Mis18	1	3	259	9121	0.0828007427280348	0.18810168728434
EGF	3	37	259	9121	0.0867975405523225	0.195061139520811
LIM	2	18	259	9121	0.0912276753325901	0.202836001537355
BAH	1	4	259	9121	0.108854110531658	0.219523717198156
CarboxypepD_reg	1	4	259	9121	0.108854110531658	0.219523717198156
Cation_ATPase_C	1	4	259	9121	0.108854110531658	0.219523717198156
EphA2_TM	1	4	259	9121	0.108854110531658	0.219523717198156
FA_hydroxylase	1	4	259	9121	0.108854110531658	0.219523717198156
Laminin_G_1	1	4	259	9121	0.108854110531658	0.219523717198156
RabGAP-TBC	2	20	259	9121	0.109236682242145	0.219523717198156
Rap_GAP	1	4	259	9121	0.108854110531658	0.219523717198156
Sel1	1	4	259	9121	0.108854110531658	0.219523717198156
WH1	1	4	259	9121	0.108854110531658	0.219523717198156
Ammonium_transp	1	5	259	9121	0.134170199746565	0.248155502186124
Ephrin_lbd	1	5	259	9121	0.134170199746565	0.248155502186124
Hydrolase	1	5	259	9121	0.134170199746565	0.248155502186124
Oxysterol_BP	1	5	259	9121	0.134170199746565	0.248155502186124
RIIa	1	5	259	9121	0.134170199746565	0.248155502186124
VHP	1	5	259	9121	0.134170199746565	0.248155502186124
VWA	1	5	259	9121	0.134170199746565	0.248155502186124
zf-RanBP	1	5	259	9121	0.134170199746565	0.248155502186124
Zip	1	5	259	9121	0.134170199746565	0.248155502186124
LRR_8	2	23	259	9121	0.137771411612956	0.25258092129042
Acyl-CoA_dh_N	1	6	259	9121	0.158769795870483	0.253304483488023
CARD	1	6	259	9121	0.158769795870483	0.253304483488023
Cation_ATPase_N	1	6	259	9121	0.158769795870483	0.253304483488023
Chromo	1	6	259	9121	0.158769795870483	0.253304483488023
CUE	1	6	259	9121	0.158769795870483	0.253304483488023
ECH_1	1	6	259	9121	0.158769795870483	0.253304483488023
Ephrin_rec_like	1	6	259	9121	0.158769795870483	0.253304483488023
F-box	1	6	259	9121	0.158769795870483	0.253304483488023
GRAM	1	6	259	9121	0.158769795870483	0.253304483488023
HLH	2	24	259	9121	0.147614924589574	0.253304483488023
HlyIII	1	6	259	9121	0.158769795870483	0.253304483488023
Inhibitor_I29	1	6	259	9121	0.158769795870483	0.253304483488023
Lig_chan-Glu_bd	1	6	259	9121	0.158769795870483	0.253304483488023
Peptidase_M24	1	6	259	9121	0.158769795870483	0.253304483488023
RasGAP	1	6	259	9121	0.158769795870483	0.253304483488023
WWE	1	6	259	9121	0.158769795870483	0.253304483488023
zf-TRAF	1	6	259	9121	0.158769795870483	0.253304483488023
Band_7	1	7	259	9121	0.182673100628524	0.268863929798321
CRAL_TRIO	1	7	259	9121	0.182673100628524	0.268863929798321
DAGK_cat	1	7	259	9121	0.182673100628524	0.268863929798321
Glyco_tran_10_N	1	7	259	9121	0.182673100628524	0.268863929798321
Glyco_transf_10	1	7	259	9121	0.182673100628524	0.268863929798321
Glycos_transf_2	1	7	259	9121	0.182673100628524	0.268863929798321
Lig_chan	1	7	259	9121	0.182673100628524	0.268863929798321
Peptidase_C1	1	7	259	9121	0.182673100628524	0.268863929798321
Peptidase_M14	1	7	259	9121	0.182673100628524	0.268863929798321
SNF	1	7	259	9121	0.182673100628524	0.268863929798321
Trypsin	1	7	259	9121	0.182673100628524	0.268863929798321
F-box-like	2	28	259	9121	0.188214046082795	0.273171775217389
SAM_1	2	28	259	9121	0.188214046082795	0.273171775217389
Ras	3	54	259	9121	0.197461678057118	0.284617177337501
Actin	1	8	259	9121	0.205899748306515	0.286886982640411
Acyl-CoA_dh_1	1	8	259	9121	0.205899748306515	0.286886982640411
Aminotran_5	1	8	259	9121	0.205899748306515	0.286886982640411
Cyt-b5	1	8	259	9121	0.205899748306515	0.286886982640411
Histone	1	8	259	9121	0.205899748306515	0.286886982640411
Acyl-CoA_dh_M	1	9	259	9121	0.228468821629089	0.306089639233844
Cadherin	1	9	259	9121	0.228468821629089	0.306089639233844
hEGF	1	9	259	9121	0.228468821629089	0.306089639233844
PAS	1	9	259	9121	0.228468821629089	0.306089639233844
PID	1	9	259	9121	0.228468821629089	0.306089639233844
PKD_channel	1	9	259	9121	0.228468821629089	0.306089639233844
AA_permease_2	1	10	259	9121	0.250398867195163	0.322198353377133
BTB_2	2	34	259	9121	0.25128388325585	0.322198353377133
Ion_trans	3	60	259	9121	0.242325361641914	0.322198353377133
PAN_1	2	34	259	9121	0.25128388325585	0.322198353377133
Rhodanese	1	10	259	9121	0.250398867195163	0.322198353377133
zf-C2H2_6	1	10	259	9121	0.250398867195163	0.322198353377133
ZZ	1	10	259	9121	0.250398867195163	0.322198353377133
DSPc	1	11	259	9121	0.271707910483106	0.338017579112912
E1-E2_ATPase	1	11	259	9121	0.271707910483106	0.338017579112912
EF-hand_8	1	11	259	9121	0.271707910483106	0.338017579112912
FERM_C	1	11	259	9121	0.271707910483106	0.338017579112912
zf-C3HC4	1	11	259	9121	0.271707910483106	0.338017579112912
Aa_trans	1	12	259	9121	0.292413470437538	0.359001227865989
fn3	2	38	259	9121	0.2937282773449	0.359001227865989
SNF2_N	1	12	259	9121	0.292413470437538	0.359001227865989
F5_F8_type_C	2	39	259	9121	0.304305485313994	0.36976654901526
NHL	1	13	259	9121	0.312532573649381	0.373253187958404
Usp	1	13	259	9121	0.312532573649381	0.373253187958404
WW	1	13	259	9121	0.312532573649381	0.373253187958404
Ank_5	1	14	259	9121	0.332081768140467	0.38558383078532
HMG_box	1	14	259	9121	0.332081768140467	0.38558383078532
Tubulin	1	14	259	9121	0.332081768140467	0.38558383078532
Tubulin_C	1	14	259	9121	0.332081768140467	0.38558383078532
zf-MYND	1	14	259	9121	0.332081768140467	0.38558383078532
zf-B_box	1	15	259	9121	0.351077136763682	0.405387412064141
EF-hand_5	1	16	259	9121	0.369534310229332	0.4197427762931
FERM_N	1	16	259	9121	0.369534310229332	0.4197427762931
Pkinase	4	108	259	9121	0.367974798292625	0.4197427762931
PLAT	1	18	259	9121	0.404894409440791	0.454961997704975
PX	1	18	259	9121	0.404894409440791	0.454961997704975
CH	1	19	259	9121	0.4218264481044	0.468945359860743
zf-C2H2	3	83	259	9121	0.42072921818639	0.468945359860743
MFS_1	2	53	259	9121	0.446742307476416	0.491416538224057
PH	2	53	259	9121	0.446742307476416	0.491416538224057
FERM_M	1	22	259	9121	0.46979672056946	0.514070757062916
Ank_4	1	23	259	9121	0.484888780067483	0.527821640802624
LRR_6	1	24	259	9121	0.499552860740435	0.535418194332056
Mito_carr	1	24	259	9121	0.499552860740435	0.535418194332056
zf-RING_2	1	24	259	9121	0.499552860740435	0.535418194332056
CUB	1	25	259	9121	0.513801053448826	0.545098579547231
zf-C3HC4_2	1	25	259	9121	0.513801053448826	0.545098579547231
ANF_receptor	1	26	259	9121	0.527645108765091	0.556771848735309
WD40	3	98	259	9121	0.530132047360413	0.556771848735309
TSP_1	1	27	259	9121	0.541096446514387	0.565445786607534
RRM_1	2	68	259	9121	0.579690748373059	0.602763016965022
SH3_1	1	31	259	9121	0.591191954354933	0.611678804258322
Neur_chan_memb	1	33	259	9121	0.61415752373287	0.63230996285798
Neur_chan_LBD	1	34	259	9121	0.625153694656417	0.640476089133289
Helicase_C	1	36	259	9121	0.646218250586248	0.658827387183053
Pkinase_Tyr	1	41	259	9121	0.693862627954146	0.703967423506876
BTB	1	43	259	9121	0.711079144339465	0.717949474236464
7tm_1	5	271	259	9121	0.888686903581524	0.892209546241034
Ank_2	1	77	259	9121	0.892209546241034	0.892209546241034
