annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
HSP20	4	7	160	9121	3.06414013175846e-06	0.000401402357260359
AcetylCoA_hyd_C	1	1	160	9121	0.0175419361912076	0.0574498410262048
AcetylCoA_hydro	1	1	160	9121	0.0175419361912076	0.0574498410262048
Acyltransf_C	1	1	160	9121	0.0175419361912076	0.0574498410262048
ALG3	1	1	160	9121	0.0175419361912076	0.0574498410262048
ANAPC5	1	1	160	9121	0.0175419361912076	0.0574498410262048
ATP-synt_S1	1	1	160	9121	0.0175419361912076	0.0574498410262048
BACK	3	29	160	9121	0.0138573371798286	0.0574498410262048
BAT2_N	1	1	160	9121	0.0175419361912076	0.0574498410262048
BBIP10	1	1	160	9121	0.0175419361912076	0.0574498410262048
BTB	4	43	160	9121	0.00661260341239311	0.0574498410262048
C1_2	1	1	160	9121	0.0175419361912076	0.0574498410262048
DAO_C	1	1	160	9121	0.0175419361912076	0.0574498410262048
DGCR6	1	1	160	9121	0.0175419361912076	0.0574498410262048
DnaJ_C	2	4	160	9121	0.0017928609878141	0.0574498410262048
Dopey_N	1	1	160	9121	0.0175419361912076	0.0574498410262048
FAM53	1	1	160	9121	0.0175419361912076	0.0574498410262048
HATPase_c	2	4	160	9121	0.0017928609878141	0.0574498410262048
HORMA	1	1	160	9121	0.0175419361912076	0.0574498410262048
HSF_DNA-bind	1	1	160	9121	0.0175419361912076	0.0574498410262048
HSP70	2	6	160	9121	0.00437955770190117	0.0574498410262048
HSP90	2	3	160	9121	0.000906891529143924	0.0574498410262048
IMD	1	1	160	9121	0.0175419361912076	0.0574498410262048
Ins134_P3_kin	1	1	160	9121	0.0175419361912076	0.0574498410262048
Ins134_P3_kin_N	1	1	160	9121	0.0175419361912076	0.0574498410262048
KAP_NTPase	1	1	160	9121	0.0175419361912076	0.0574498410262048
Macoilin	1	1	160	9121	0.0175419361912076	0.0574498410262048
Mlf1IP	1	1	160	9121	0.0175419361912076	0.0574498410262048
MtN3_slv	1	1	160	9121	0.0175419361912076	0.0574498410262048
muHD	1	1	160	9121	0.0175419361912076	0.0574498410262048
