annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
3Beta_HSD	1	1	812	12932	0.0627899783482834	0.205158699309097
A_deaminase	1	1	812	12932	0.0627899783482834	0.205158699309097
AIF_C	1	1	812	12932	0.0627899783482834	0.205158699309097
ALO	1	1	812	12932	0.0627899783482834	0.205158699309097
ANAPC2	1	1	812	12932	0.0627899783482834	0.205158699309097
ANAPC4_WD40	5	19	812	12932	0.0053520051550915	0.205158699309097
APOBEC_N	1	1	812	12932	0.0627899783482834	0.205158699309097
Apyrase	1	1	812	12932	0.0627899783482834	0.205158699309097
Archease	1	1	812	12932	0.0627899783482834	0.205158699309097
B3_4	1	1	812	12932	0.0627899783482834	0.205158699309097
B5	1	1	812	12932	0.0627899783482834	0.205158699309097
BAG6	1	1	812	12932	0.0627899783482834	0.205158699309097
BAR_3	2	3	812	12932	0.01132069557728	0.205158699309097
BP28CT	1	1	812	12932	0.0627899783482834	0.205158699309097
BRO1	2	5	812	12932	0.0346740342453528	0.205158699309097
BtpA	1	1	812	12932	0.0627899783482834	0.205158699309097
C12orf66_like	1	1	812	12932	0.0627899783482834	0.205158699309097
Cadherin-like	1	1	812	12932	0.0627899783482834	0.205158699309097
Carm_PH	1	1	812	12932	0.0627899783482834	0.205158699309097
CARMIL_C	1	1	812	12932	0.0627899783482834	0.205158699309097
CCDC85	1	1	812	12932	0.0627899783482834	0.205158699309097
CDC37_C	1	1	812	12932	0.0627899783482834	0.205158699309097
CDC37_M	1	1	812	12932	0.0627899783482834	0.205158699309097
CDC37_N	1	1	812	12932	0.0627899783482834	0.205158699309097
CFAP91	1	1	812	12932	0.0627899783482834	0.205158699309097
CLU	1	1	812	12932	0.0627899783482834	0.205158699309097
CLU_N	1	1	812	12932	0.0627899783482834	0.205158699309097
Complex1_49kDa	1	1	812	12932	0.0627899783482834	0.205158699309097
COQ7	1	1	812	12932	0.0627899783482834	0.205158699309097
Cu_amine_oxid	1	1	812	12932	0.0627899783482834	0.205158699309097
Cu_amine_oxidN2	1	1	812	12932	0.0627899783482834	0.205158699309097
Cullin	2	5	812	12932	0.0346740342453528	0.205158699309097
Cupin_5	1	1	812	12932	0.0627899783482834	0.205158699309097
DAD	1	1	812	12932	0.0627899783482834	0.205158699309097
DC_STAMP	1	1	812	12932	0.0627899783482834	0.205158699309097
Dis3l2_C_term	1	1	812	12932	0.0627899783482834	0.205158699309097
DNA_gyraseB	1	1	812	12932	0.0627899783482834	0.205158699309097
DNA_photolyase	2	5	812	12932	0.0346740342453528	0.205158699309097
DNA_pol_alpha_N	1	1	812	12932	0.0627899783482834	0.205158699309097
DNA_primase_S	1	1	812	12932	0.0627899783482834	0.205158699309097
DNA_topoisoIV	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF2340	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF2362	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF2451	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF2961	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF3583	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF3598	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF3715	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF4558	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF4566	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF773	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF908	1	1	812	12932	0.0627899783482834	0.205158699309097
DUF913	1	1	812	12932	0.0627899783482834	0.205158699309097
eIF-5a	1	1	812	12932	0.0627899783482834	0.205158699309097
eIF3_p135	1	1	812	12932	0.0627899783482834	0.205158699309097
Ephrin_rec_like	2	6	812	12932	0.0498743282764326	0.205158699309097
ER	1	1	812	12932	0.0627899783482834	0.205158699309097
ER_lumen_recept	1	1	812	12932	0.0627899783482834	0.205158699309097
ETS_PEA3_N	1	1	812	12932	0.0627899783482834	0.205158699309097
Exo84_C	1	1	812	12932	0.0627899783482834	0.205158699309097
F-box	4	10	812	12932	0.0023869948245907	0.205158699309097
FAM194	1	1	812	12932	0.0627899783482834	0.205158699309097
Fascin	1	1	812	12932	0.0627899783482834	0.205158699309097
FERM_C	3	14	812	12932	0.0534018731467358	0.205158699309097
FIST	1	1	812	12932	0.0627899783482834	0.205158699309097
FIST_C	1	1	812	12932	0.0627899783482834	0.205158699309097
Formyl_trans_C	1	1	812	12932	0.0627899783482834	0.205158699309097
Frag1	2	3	812	12932	0.01132069557728	0.205158699309097
GBBH-like_N	2	4	812	12932	0.0217009088222435	0.205158699309097
Glyco_transf_49	1	1	812	12932	0.0627899783482834	0.205158699309097
Glycos_transf_4	1	1	812	12932	0.0627899783482834	0.205158699309097
Gp_dh_C	1	1	812	12932	0.0627899783482834	0.205158699309097
Gp_dh_N	1	1	812	12932	0.0627899783482834	0.205158699309097
HAUS6_N	1	1	812	12932	0.0627899783482834	0.205158699309097
HCO3_cotransp	2	3	812	12932	0.01132069557728	0.205158699309097
HD_3	1	1	812	12932	0.0627899783482834	0.205158699309097
HGTP_anticodon	2	4	812	12932	0.0217009088222435	0.205158699309097
HSF_DNA-bind	1	1	812	12932	0.0627899783482834	0.205158699309097
IATP	1	1	812	12932	0.0627899783482834	0.205158699309097
ICL	1	1	812	12932	0.0627899783482834	0.205158699309097
IMPDH	1	1	812	12932	0.0627899783482834	0.205158699309097
INTS5_C	1	1	812	12932	0.0627899783482834	0.205158699309097
INTS5_N	1	1	812	12932	0.0627899783482834	0.205158699309097
IRF-2BP1_2	1	1	812	12932	0.0627899783482834	0.205158699309097
JAMP	1	1	812	12932	0.0627899783482834	0.205158699309097
KAP	1	1	812	12932	0.0627899783482834	0.205158699309097
KBP_C	1	1	812	12932	0.0627899783482834	0.205158699309097
KLRAQ	1	1	812	12932	0.0627899783482834	0.205158699309097
Lebercilin	1	1	812	12932	0.0627899783482834	0.205158699309097
LIN52	1	1	812	12932	0.0627899783482834	0.205158699309097
LRR_1	1	1	812	12932	0.0627899783482834	0.205158699309097
LRR_4	3	7	812	12932	0.00713099797767898	0.205158699309097
MCM_bind	1	1	812	12932	0.0627899783482834	0.205158699309097
Med1	1	1	812	12932	0.0627899783482834	0.205158699309097
Med17	1	1	812	12932	0.0627899783482834	0.205158699309097
Med8	1	1	812	12932	0.0627899783482834	0.205158699309097
Metallophos_2	1	1	812	12932	0.0627899783482834	0.205158699309097
MIF4G	2	5	812	12932	0.0346740342453528	0.205158699309097
mit_SMPDase	1	1	812	12932	0.0627899783482834	0.205158699309097
MITF_TFEB_C_3_N	1	1	812	12932	0.0627899783482834	0.205158699309097
mRNA_cap_C	1	1	812	12932	0.0627899783482834	0.205158699309097
mRNA_cap_enzyme	1	1	812	12932	0.0627899783482834	0.205158699309097
MRP-L46	1	1	812	12932	0.0627899783482834	0.205158699309097
MRP-S33	1	1	812	12932	0.0627899783482834	0.205158699309097
NOA36	1	1	812	12932	0.0627899783482834	0.205158699309097
NopRA1	1	1	812	12932	0.0627899783482834	0.205158699309097
NosD	1	1	812	12932	0.0627899783482834	0.205158699309097
Npa1	1	1	812	12932	0.0627899783482834	0.205158699309097
NTPase_1	1	1	812	12932	0.0627899783482834	0.205158699309097
Nucleoporin_FG2	1	1	812	12932	0.0627899783482834	0.205158699309097
Oscp1	1	1	812	12932	0.0627899783482834	0.205158699309097
Ost5	1	1	812	12932	0.0627899783482834	0.205158699309097
PAP2	3	6	812	12932	0.00427344618319314	0.205158699309097
PAZ	2	4	812	12932	0.0217009088222435	0.205158699309097
PD40	1	1	812	12932	0.0627899783482834	0.205158699309097
Peptidase_M48_N	1	1	812	12932	0.0627899783482834	0.205158699309097
Peptidase_S10	1	1	812	12932	0.0627899783482834	0.205158699309097
Perilipin	1	1	812	12932	0.0627899783482834	0.205158699309097
Pet100	1	1	812	12932	0.0627899783482834	0.205158699309097
PhetRS_B1	1	1	812	12932	0.0627899783482834	0.205158699309097
Pinin_SDK_memA	1	1	812	12932	0.0627899783482834	0.205158699309097
Pinin_SDK_N	1	1	812	12932	0.0627899783482834	0.205158699309097
Piwi	2	4	812	12932	0.0217009088222435	0.205158699309097
Pkinase_C	3	11	812	12932	0.0278369379624237	0.205158699309097
Pro_CA	1	1	812	12932	0.0627899783482834	0.205158699309097
PRO8NT	1	1	812	12932	0.0627899783482834	0.205158699309097
PROCN	1	1	812	12932	0.0627899783482834	0.205158699309097
PROCT	1	1	812	12932	0.0627899783482834	0.205158699309097
PRP8_domainIV	1	1	812	12932	0.0627899783482834	0.205158699309097
PTS_EIIA_2	1	1	812	12932	0.0627899783482834	0.205158699309097
PurA	1	1	812	12932	0.0627899783482834	0.205158699309097
RBD-FIP	1	1	812	12932	0.0627899783482834	0.205158699309097
RCC1_2	1	1	812	12932	0.0627899783482834	0.205158699309097
RGM_C	1	1	812	12932	0.0627899783482834	0.205158699309097
RGM_N	1	1	812	12932	0.0627899783482834	0.205158699309097
Rgp1	1	1	812	12932	0.0627899783482834	0.205158699309097
Ribosomal_L37ae	1	1	812	12932	0.0627899783482834	0.205158699309097
Ribosomal_L37e	1	1	812	12932	0.0627899783482834	0.205158699309097
