annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Neurensin	2	2	61	2647	0.000522561373119957	0.0261280686559979
CEBP_ZZ	1	1	61	2647	0.0230449565545902	0.0960206523107923
DUF11	1	1	61	2647	0.0230449565545902	0.0960206523107923
DUF3583	1	1	61	2647	0.0230449565545902	0.0960206523107923
HMMR_C	1	1	61	2647	0.0230449565545902	0.0960206523107923
Il2rg	1	1	61	2647	0.0230449565545902	0.0960206523107923
LRR_4	1	1	61	2647	0.0230449565545902	0.0960206523107923
Ripply	1	1	61	2647	0.0230449565545902	0.0960206523107923
RRM_7	1	1	61	2647	0.0230449565545902	0.0960206523107923
SAM_1	2	10	61	2647	0.0208733841139578	0.0960206523107923
Tctex-1	1	1	61	2647	0.0230449565545902	0.0960206523107923
Tetraspanin	2	5	61	2647	0.004996299599187	0.0960206523107923
Anoct_dimer	1	2	61	2647	0.0455673517360603	0.103562163036501
FAM181	1	2	61	2647	0.0455673517360603	0.103562163036501
GSHPx	1	2	61	2647	0.0455673517360603	0.103562163036501
LicD	1	2	61	2647	0.0455673517360603	0.103562163036501
LRR_9	1	2	61	2647	0.0455673517360603	0.103562163036501
MAM	1	2	61	2647	0.0455673517360603	0.103562163036501
MBT	1	2	61	2647	0.0455673517360603	0.103562163036501
RFX_DNA_binding	1	2	61	2647	0.0455673517360603	0.103562163036501
SLED	1	2	61	2647	0.0455673517360603	0.103562163036501
Sulfotransfer_1	1	2	61	2647	0.0455673517360603	0.103562163036501
AC_N	1	3	61	2647	0.0675788419228657	0.139204418427786
Anoctamin	1	3	61	2647	0.0675788419228657	0.139204418427786
Beach	1	4	61	2647	0.0890908277937833	0.139204418427786
ILEI	1	4	61	2647	0.0890908277937833	0.139204418427786
Ion_trans	3	44	61	2647	0.0791565502966624	0.139204418427786
PAS_9	1	4	61	2647	0.0890908277937833	0.139204418427786
PH_BEACH	1	4	61	2647	0.0890908277937833	0.139204418427786
UQ_con	1	4	61	2647	0.0890908277937833	0.139204418427786
VWA	1	4	61	2647	0.0890908277937833	0.139204418427786
WD40	2	20	61	2647	0.0761062871800927	0.139204418427786
Cadherin	1	5	61	2647	0.110114459842432	0.157306371203474
DEP	1	5	61	2647	0.110114459842432	0.157306371203474
zf-C2H2	2	24	61	2647	0.104329409708177	0.157306371203474
Astacin	1	6	61	2647	0.130660643774912	0.15934224850599
BTB_2	2	27	61	2647	0.127071831832813	0.15934224850599
Tubulin	1	6	61	2647	0.130660643774912	0.15934224850599
Tubulin_C	1	6	61	2647	0.130660643774912	0.15934224850599
zf-B_box	1	6	61	2647	0.130660643774912	0.15934224850599
zf-C3HC4	1	6	61	2647	0.130660643774912	0.15934224850599
CAP	1	7	61	2647	0.150740045792984	0.179452435467839
NHL	1	8	61	2647	0.170363097765192	0.198096625308363
Kinesin	1	9	61	2647	0.18954000228824	0.215386366236636
cNMP_binding	1	11	61	2647	0.226595062632938	0.246298981122758
Guanylate_cyc	1	11	61	2647	0.226595062632938	0.246298981122758
HLH	1	13	61	2647	0.261982447801171	0.278704731703374
TSP_1	1	17	61	2647	0.328046410231121	0.341715010657418
PAN_1	1	26	61	2647	0.456157658957405	0.465466998936127
7tm_1	4	181	61	2647	0.609481300793671	0.609481300793671
