annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Acetyltransf_16	1	1	184	9121	0.0201732266198882	0.0860016503268917
Arm_vescicular	1	1	184	9121	0.0201732266198882	0.0860016503268917
CaM_bdg_C0	1	1	184	9121	0.0201732266198882	0.0860016503268917
CCDC142	1	1	184	9121	0.0201732266198882	0.0860016503268917
CEBP_ZZ	1	1	184	9121	0.0201732266198882	0.0860016503268917
Cys_Met_Meta_PP	1	1	184	9121	0.0201732266198882	0.0860016503268917
DNA_ligase_A_C	1	1	184	9121	0.0201732266198882	0.0860016503268917
DNA_ligase_A_M	1	1	184	9121	0.0201732266198882	0.0860016503268917
DNA_ligase_A_N	1	1	184	9121	0.0201732266198882	0.0860016503268917
DUF4686	1	1	184	9121	0.0201732266198882	0.0860016503268917
DUF758	1	1	184	9121	0.0201732266198882	0.0860016503268917
EAF	1	1	184	9121	0.0201732266198882	0.0860016503268917
ELM2	2	5	184	9121	0.00388873080890359	0.0860016503268917
GAF_2	1	1	184	9121	0.0201732266198882	0.0860016503268917
Hairy_orange	1	1	184	9121	0.0201732266198882	0.0860016503268917
LIG3_BRCT	1	1	184	9121	0.0201732266198882	0.0860016503268917
MgtE	1	1	184	9121	0.0201732266198882	0.0860016503268917
NTP_transf_7	1	1	184	9121	0.0201732266198882	0.0860016503268917
p53-inducible11	1	1	184	9121	0.0201732266198882	0.0860016503268917
PDEase_I	2	10	184	9121	0.0163745840098964	0.0860016503268917
PDEase_I_N	1	1	184	9121	0.0201732266198882	0.0860016503268917
Peptidase_M16_M	1	1	184	9121	0.0201732266198882	0.0860016503268917
Perilipin	1	1	184	9121	0.0201732266198882	0.0860016503268917
PGK	1	1	184	9121	0.0201732266198882	0.0860016503268917
PHF12_MRG_bd	1	1	184	9121	0.0201732266198882	0.0860016503268917
Plug_translocon	1	1	184	9121	0.0201732266198882	0.0860016503268917
PurA	1	1	184	9121	0.0201732266198882	0.0860016503268917
RRM_7	1	1	184	9121	0.0201732266198882	0.0860016503268917
SecY	1	1	184	9121	0.0201732266198882	0.0860016503268917
Selenoprotein_S	1	1	184	9121	0.0201732266198882	0.0860016503268917
SSB	1	1	184	9121	0.0201732266198882	0.0860016503268917
Tma16	1	1	184	9121	0.0201732266198882	0.0860016503268917
tRNA-synt_1e	1	1	184	9121	0.0201732266198882	0.0860016503268917
