annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
4HBT_2	1	1	131	9121	0.0143624602565512	0.0825841464751693
Acylphosphatase	1	1	131	9121	0.0143624602565512	0.0825841464751693
Asp_Arg_Hydrox	1	1	131	9121	0.0143624602565512	0.0825841464751693
BNIP3	1	1	131	9121	0.0143624602565512	0.0825841464751693
DUF2052	1	1	131	9121	0.0143624602565512	0.0825841464751693
DUF3399	1	1	131	9121	0.0143624602565512	0.0825841464751693
eIF2_C	1	1	131	9121	0.0143624602565512	0.0825841464751693
EIF4E-T	1	1	131	9121	0.0143624602565512	0.0825841464751693
Macoilin	1	1	131	9121	0.0143624602565512	0.0825841464751693
MTCP1	1	1	131	9121	0.0143624602565512	0.0825841464751693
N_BRCA1_IG	1	1	131	9121	0.0143624602565512	0.0825841464751693
ROQ_II	1	1	131	9121	0.0143624602565512	0.0825841464751693
Shal-type	1	1	131	9121	0.0143624602565512	0.0825841464751693
SPA	1	1	131	9121	0.0143624602565512	0.0825841464751693
Syntaxin-6_N	1	1	131	9121	0.0143624602565512	0.0825841464751693
TAF	1	1	131	9121	0.0143624602565512	0.0825841464751693
TAF6_C	1	1	131	9121	0.0143624602565512	0.0825841464751693
Tmemb_55A	1	1	131	9121	0.0143624602565512	0.0825841464751693
UNC45-central	1	1	131	9121	0.0143624602565512	0.0825841464751693
zf-rbx1	1	1	131	9121	0.0143624602565512	0.0825841464751693
EGF	3	37	131	9121	0.015762231322074	0.0863169810494527
B9-C2	1	2	131	9121	0.0285201924611993	0.102494441657435
DUF1154	1	2	131	9121	0.0285201924611993	0.102494441657435
Glyco_hydro_15	1	2	131	9121	0.0285201924611993	0.102494441657435
Gtr1_RagA	1	2	131	9121	0.0285201924611993	0.102494441657435
P4Ha_N	1	2	131	9121	0.0285201924611993	0.102494441657435
PH_14	1	2	131	9121	0.0285201924611993	0.102494441657435
Prominin	1	2	131	9121	0.0285201924611993	0.102494441657435
PX	2	18	131	9121	0.0269514118263086	0.102494441657435
Sec63	1	2	131	9121	0.0285201924611993	0.102494441657435
SKICH	1	2	131	9121	0.0285201924611993	0.102494441657435
V-SNARE	1	2	131	9121	0.0285201924611993	0.102494441657435
GPS	2	19	131	9121	0.0298432161161595	0.103999086465404
ACBP	1	3	131	9121	0.042476092755923	0.111198917697762
DnaJ	2	23	131	9121	0.0425456728582743	0.111198917697762
DUF1736	1	3	131	9121	0.042476092755923	0.111198917697762
Lipase_GDSL_2	1	3	131	9121	0.042476092755923	0.111198917697762
Peptidase_M41	1	3	131	9121	0.042476092755923	0.111198917697762
Ras	3	54	131	9121	0.0422436082268601	0.111198917697762
TNFR_c6	1	3	131	9121	0.042476092755923	0.111198917697762
V-SNARE_C	1	3	131	9121	0.042476092755923	0.111198917697762
Yip1	1	3	131	9121	0.042476092755923	0.111198917697762
zf-RING_5	1	3	131	9121	0.042476092755923	0.111198917697762
Zona_pellucida	1	3	131	9121	0.042476092755923	0.111198917697762
adh_short_C2	1	4	131	9121	0.0562330166261762	0.126799939451182
EF-hand_like	1	4	131	9121	0.0562330166261762	0.126799939451182
PB1	1	4	131	9121	0.0562330166261762	0.126799939451182
Peptidase_S9	1	4	131	9121	0.0562330166261762	0.126799939451182
Sel1	1	4	131	9121	0.0562330166261762	0.126799939451182
TPR_19	1	4	131	9121	0.0562330166261762	0.126799939451182
zf-A20	1	4	131	9121	0.0562330166261762	0.126799939451182
AMP-binding_C	1	5	131	9121	0.0697937794672397	0.140812011205835
Clat_adaptor_s	1	5	131	9121	0.0697937794672397	0.140812011205835
HATPase_c_3	1	5	131	9121	0.0697937794672397	0.140812011205835
PARP	1	5	131	9121	0.0697937794672397	0.140812011205835
Pou	1	5	131	9121	0.0697937794672397	0.140812011205835
Tudor-knot	1	5	131	9121	0.0697937794672397	0.140812011205835
Anoctamin	1	6	131	9121	0.0831611571427321	0.144201316757089
BTB_2	2	34	131	9121	0.0852668655607134	0.144201316757089
Chorein_N	1	6	131	9121	0.0831611571427321	0.144201316757089
