annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Rep_fac_C	3	3	649	12932	0.000125842590803531	0.0645572490822112
AAA	5	36	649	12932	0.0326001328483616	0.145453139498917
Acetyltransf_13	1	1	649	12932	0.0501855861429014	0.145453139498917
Acetyltransf_3	1	1	649	12932	0.0501855861429014	0.145453139498917
AIP3	1	1	649	12932	0.0501855861429014	0.145453139498917
ANAPC5	1	1	649	12932	0.0501855861429014	0.145453139498917
Anticodon_1	1	1	649	12932	0.0501855861429014	0.145453139498917
ASF1_hist_chap	1	1	649	12932	0.0501855861429014	0.145453139498917
ATP-synt_S1	1	1	649	12932	0.0501855861429014	0.145453139498917
BCAS3	1	1	649	12932	0.0501855861429014	0.145453139498917
BET	1	1	649	12932	0.0501855861429014	0.145453139498917
BNIP3	1	1	649	12932	0.0501855861429014	0.145453139498917
BRD4_CDT	1	1	649	12932	0.0501855861429014	0.145453139498917
Cactin_mid	1	1	649	12932	0.0501855861429014	0.145453139498917
CactinC_cactus	1	1	649	12932	0.0501855861429014	0.145453139498917
Carm_PH	1	1	649	12932	0.0501855861429014	0.145453139498917
CARMIL_C	1	1	649	12932	0.0501855861429014	0.145453139498917
CAS_CSE1	1	1	649	12932	0.0501855861429014	0.145453139498917
CCSAP	1	1	649	12932	0.0501855861429014	0.145453139498917
CDC27	1	1	649	12932	0.0501855861429014	0.145453139498917
CDC45	1	1	649	12932	0.0501855861429014	0.145453139498917
CDI	1	1	649	12932	0.0501855861429014	0.145453139498917
CENP-O	1	1	649	12932	0.0501855861429014	0.145453139498917
CEP209_CC5	1	1	649	12932	0.0501855861429014	0.145453139498917
CEP76-C2	1	1	649	12932	0.0501855861429014	0.145453139498917
ChAPs	1	1	649	12932	0.0501855861429014	0.145453139498917
Chromo_shadow	1	1	649	12932	0.0501855861429014	0.145453139498917
Cnd2	1	1	649	12932	0.0501855861429014	0.145453139498917
COBRA1	1	1	649	12932	0.0501855861429014	0.145453139498917
Codanin-1_C	1	1	649	12932	0.0501855861429014	0.145453139498917
DAP3	1	1	649	12932	0.0501855861429014	0.145453139498917
DHR10	1	1	649	12932	0.0501855861429014	0.145453139498917
DNA_pol_alpha_N	1	1	649	12932	0.0501855861429014	0.145453139498917
DNA_pol_B	2	3	649	12932	0.00729303521602654	0.145453139498917
DNA_pol_B_exo1	2	3	649	12932	0.00729303521602654	0.145453139498917
DNA_pol_D_N	1	1	649	12932	0.0501855861429014	0.145453139498917
DNA_pol_delta_4	1	1	649	12932	0.0501855861429014	0.145453139498917
DNA_pol3_delta2	1	1	649	12932	0.0501855861429014	0.145453139498917
DNA_primase_S	1	1	649	12932	0.0501855861429014	0.145453139498917
DnaJ	5	35	649	12932	0.029237258485828	0.145453139498917
DOT1	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF1180	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF1744	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF2052	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF382	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF423	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF4457	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF5600	1	1	649	12932	0.0501855861429014	0.145453139498917
DUF89	1	1	649	12932	0.0501855861429014	0.145453139498917
E2F_TDP	2	5	649	12932	0.022725277592723	0.145453139498917
EBP	1	1	649	12932	0.0501855861429014	0.145453139498917
Ebp2	1	1	649	12932	0.0501855861429014	0.145453139498917
EHD_N	1	1	649	12932	0.0501855861429014	0.145453139498917
ETF_alpha	1	1	649	12932	0.0501855861429014	0.145453139498917
FA_FANCE	1	1	649	12932	0.0501855861429014	0.145453139498917
FANCL_C	1	1	649	12932	0.0501855861429014	0.145453139498917
FANCL_d1	1	1	649	12932	0.0501855861429014	0.145453139498917
FANCL_d2	1	1	649	12932	0.0501855861429014	0.145453139498917
FANCL_d3	1	1	649	12932	0.0501855861429014	0.145453139498917
FDF	1	1	649	12932	0.0501855861429014	0.145453139498917
FERM_N_2	1	1	649	12932	0.0501855861429014	0.145453139498917
