annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
ABC_ATPase	1	1	192	9121	0.0210503234294486	0.083198897364011
Acatn	1	1	192	9121	0.0210503234294486	0.083198897364011
ArfGap	2	9	192	9121	0.0143976945064311	0.083198897364011
ATP_synt_H	1	1	192	9121	0.0210503234294486	0.083198897364011
BAT2_N	1	1	192	9121	0.0210503234294486	0.083198897364011
C1_4	1	1	192	9121	0.0210503234294486	0.083198897364011
CLN3	2	7	192	9121	0.00863466628944272	0.083198897364011
Cu_amine_oxid	1	1	192	9121	0.0210503234294486	0.083198897364011
Cu_amine_oxidN2	1	1	192	9121	0.0210503234294486	0.083198897364011
DnaJ_C	2	4	192	9121	0.00257222637445308	0.083198897364011
DUF2370	1	1	192	9121	0.0210503234294486	0.083198897364011
DUF4419	1	1	192	9121	0.0210503234294486	0.083198897364011
DUF4611	1	1	192	9121	0.0210503234294486	0.083198897364011
DUF726	1	1	192	9121	0.0210503234294486	0.083198897364011
DUF953	1	1	192	9121	0.0210503234294486	0.083198897364011
DZF	1	1	192	9121	0.0210503234294486	0.083198897364011
HLH	3	24	192	9121	0.0134228448017016	0.083198897364011
IRK	1	1	192	9121	0.0210503234294486	0.083198897364011
IRK_C	1	1	192	9121	0.0210503234294486	0.083198897364011
malic	1	1	192	9121	0.0210503234294486	0.083198897364011
Malic_M	1	1	192	9121	0.0210503234294486	0.083198897364011
Methyltr_RsmB-F	1	1	192	9121	0.0210503234294486	0.083198897364011
Methyltr_RsmF_N	1	1	192	9121	0.0210503234294486	0.083198897364011
Na_Pi_cotrans	1	1	192	9121	0.0210503234294486	0.083198897364011
Nbas_N	1	1	192	9121	0.0210503234294486	0.083198897364011
Peptidase_C13	1	1	192	9121	0.0210503234294486	0.083198897364011
Peptidase_M28	2	9	192	9121	0.0143976945064311	0.083198897364011
PIG-X	1	1	192	9121	0.0210503234294486	0.083198897364011
Porin_3	1	1	192	9121	0.0210503234294486	0.083198897364011
PPR_long	1	1	192	9121	0.0210503234294486	0.083198897364011
Rsm1	1	1	192	9121	0.0210503234294486	0.083198897364011
SCAMP	1	1	192	9121	0.0210503234294486	0.083198897364011
Sec39	1	1	192	9121	0.0210503234294486	0.083198897364011
SERTA	1	1	192	9121	0.0210503234294486	0.083198897364011
Ssl1	1	1	192	9121	0.0210503234294486	0.083198897364011
SUFU	1	1	192	9121	0.0210503234294486	0.083198897364011
SUFU_C	1	1	192	9121	0.0210503234294486	0.083198897364011
Tudor_4	1	1	192	9121	0.0210503234294486	0.083198897364011
UPF0547	1	1	192	9121	0.0210503234294486	0.083198897364011
VIT_2	1	1	192	9121	0.0210503234294486	0.083198897364011
zf-C3HC	1	1	192	9121	0.0210503234294486	0.083198897364011
Zmiz1_N	1	1	192	9121	0.0210503234294486	0.083198897364011
PH	4	53	192	9121	0.024996813900194	0.0964993280798186
ABC2_membrane_7	1	2	192	9121	0.0416597903046175	0.109770241120103
BRK	1	2	192	9121	0.0416597903046175	0.109770241120103
Calreticulin	1	2	192	9121	0.0416597903046175	0.109770241120103
CBFD_NFYB_HMF	1	2	192	9121	0.0416597903046175	0.109770241120103
CD225	1	2	192	9121	0.0416597903046175	0.109770241120103
EF-hand_2	1	2	192	9121	0.0416597903046175	0.109770241120103
EF-hand_3	1	2	192	9121	0.0416597903046175	0.109770241120103
GoLoco	1	2	192	9121	0.0416597903046175	0.109770241120103
HEPN_DZIP3	1	2	192	9121	0.0416597903046175	0.109770241120103
