annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
2-oxogl_dehyd_N	1	1	433	2647	0.163581412920287	0.333266609904764
4HBT_2	1	1	433	2647	0.163581412920287	0.333266609904764
7tm_2	4	13	433	2647	0.149755795168966	0.333266609904764
AA_kinase	1	1	433	2647	0.163581412920287	0.333266609904764
AAA_34	1	1	433	2647	0.163581412920287	0.333266609904764
Acyltransferase	1	1	433	2647	0.163581412920287	0.333266609904764
Aida_C2	1	1	433	2647	0.163581412920287	0.333266609904764
Aida_N	1	1	433	2647	0.163581412920287	0.333266609904764
Alpha-amylase	1	1	433	2647	0.163581412920287	0.333266609904764
Amidohydro_3	1	1	433	2647	0.163581412920287	0.333266609904764
Aminotran_1_2	1	1	433	2647	0.163581412920287	0.333266609904764
Ammonium_transp	2	2	433	2647	0.0267071694563734	0.333266609904764
AMP_N	1	1	433	2647	0.163581412920287	0.333266609904764
ApoL	1	1	433	2647	0.163581412920287	0.333266609904764
Arrestin_C	2	3	433	2647	0.071417697378045	0.333266609904764
Arrestin_N	2	3	433	2647	0.071417697378045	0.333266609904764
Atg8	2	3	433	2647	0.071417697378045	0.333266609904764
BAG	1	1	433	2647	0.163581412920287	0.333266609904764
BCAS3	1	1	433	2647	0.163581412920287	0.333266609904764
Bcl-2	2	4	433	2647	0.127551054955953	0.333266609904764
Biotin_carb_C	1	1	433	2647	0.163581412920287	0.333266609904764
Biotin_carb_N	1	1	433	2647	0.163581412920287	0.333266609904764
BIR	1	1	433	2647	0.163581412920287	0.333266609904764
BK_channel_a	1	1	433	2647	0.163581412920287	0.333266609904764
BTB	6	19	433	2647	0.0757976696261632	0.333266609904764
BTB_2	10	27	433	2647	0.00749153608948861	0.333266609904764
bZIP_Maf	1	1	433	2647	0.163581412920287	0.333266609904764
CBF_beta	1	1	433	2647	0.163581412920287	0.333266609904764
CBFD_NFYB_HMF	1	1	433	2647	0.163581412920287	0.333266609904764
Ceramidase	1	1	433	2647	0.163581412920287	0.333266609904764
ChaC	1	1	433	2647	0.163581412920287	0.333266609904764
