annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
PEPCK_GTP	2	3	144	9121	0.000734937492130558	0.0477709369884862
PEPCK_N	2	3	144	9121	0.000734937492130558	0.0477709369884862
5-nucleotidase	1	1	144	9121	0.0157877425720869	0.0603648980697441
A_deaminase	1	1	144	9121	0.0157877425720869	0.0603648980697441
AA_permease_2	2	10	144	9121	0.0102511997719503	0.0603648980697441
AA_permease_C	2	5	144	9121	0.0023992847404935	0.0603648980697441
ARA70	1	1	144	9121	0.0157877425720869	0.0603648980697441
B12-binding_2	1	1	144	9121	0.0157877425720869	0.0603648980697441
Calponin	1	1	144	9121	0.0157877425720869	0.0603648980697441
CLN3	2	7	144	9121	0.00493487607530894	0.0603648980697441
DAZAP2	1	1	144	9121	0.0157877425720869	0.0603648980697441
IER	1	1	144	9121	0.0157877425720869	0.0603648980697441
IMD	1	1	144	9121	0.0157877425720869	0.0603648980697441
IRF-2BP1_2	1	1	144	9121	0.0157877425720869	0.0603648980697441
Met_synt_B12	1	1	144	9121	0.0157877425720869	0.0603648980697441
MITF_TFEB_C_3_N	1	1	144	9121	0.0157877425720869	0.0603648980697441
Mon2_C	1	1	144	9121	0.0157877425720869	0.0603648980697441
MOR2-PAG1_C	1	1	144	9121	0.0157877425720869	0.0603648980697441
MOR2-PAG1_mid	1	1	144	9121	0.0157877425720869	0.0603648980697441
MOR2-PAG1_N	1	1	144	9121	0.0157877425720869	0.0603648980697441
PDEase_I_N	1	1	144	9121	0.0157877425720869	0.0603648980697441
PRA1	1	1	144	9121	0.0157877425720869	0.0603648980697441
Pterin_bind	1	1	144	9121	0.0157877425720869	0.0603648980697441
RHD_dimer	1	1	144	9121	0.0157877425720869	0.0603648980697441
RHD_DNA_bind	1	1	144	9121	0.0157877425720869	0.0603648980697441
Ribos_L4_asso_C	1	1	144	9121	0.0157877425720869	0.0603648980697441
Ribosomal_L3	1	1	144	9121	0.0157877425720869	0.0603648980697441
Ribosomal_L4	1	1	144	9121	0.0157877425720869	0.0603648980697441
RIO1	1	1	144	9121	0.0157877425720869	0.0603648980697441
Syntaxin-5_N	1	1	144	9121	0.0157877425720869	0.0603648980697441
Tae4	1	1	144	9121	0.0157877425720869	0.0603648980697441
TALPID3	1	1	144	9121	0.0157877425720869	0.0603648980697441
Tmem26	1	1	144	9121	0.0157877425720869	0.0603648980697441
Y_phosphatase	2	11	144	9121	0.0124004658454771	0.0603648980697441
