annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Abhydrolase_1	2	6	453	9121	0.0323162481349078	0.145176389228577
AcetylCoA_hyd_C	1	1	453	9121	0.0496656068413552	0.145176389228577
AcetylCoA_hydro	1	1	453	9121	0.0496656068413552	0.145176389228577
Acyl_transf_3	1	1	453	9121	0.0496656068413552	0.145176389228577
Acyl-CoA_dh_1	3	8	453	9121	0.00565108699805052	0.145176389228577
Acyl-CoA_dh_M	3	9	453	9121	0.00816682541963043	0.145176389228577
Acyl-CoA_dh_N	3	6	453	9121	0.00217491355030567	0.145176389228577
ADIP	1	1	453	9121	0.0496656068413552	0.145176389228577
Aida_C2	1	1	453	9121	0.0496656068413552	0.145176389228577
Aida_N	1	1	453	9121	0.0496656068413552	0.145176389228577
Alk_phosphatase	1	1	453	9121	0.0496656068413552	0.145176389228577
Amino_oxidase	2	6	453	9121	0.0323162481349078	0.145176389228577
Aminotran_4	1	1	453	9121	0.0496656068413552	0.145176389228577
ANAPC5	1	1	453	9121	0.0496656068413552	0.145176389228577
Arm_vescicular	1	1	453	9121	0.0496656068413552	0.145176389228577
ASC	3	8	453	9121	0.00565108699805052	0.145176389228577
ATP-synt_F	1	1	453	9121	0.0496656068413552	0.145176389228577
ATP-synt_S1	1	1	453	9121	0.0496656068413552	0.145176389228577
Bap31	1	1	453	9121	0.0496656068413552	0.145176389228577
Bap31_Bap29_C	1	1	453	9121	0.0496656068413552	0.145176389228577
Biotin_lipoyl_2	1	1	453	9121	0.0496656068413552	0.145176389228577
BNIP2	1	1	453	9121	0.0496656068413552	0.145176389228577
Cas1_AcylT	1	1	453	9121	0.0496656068413552	0.145176389228577
COX7C	1	1	453	9121	0.0496656068413552	0.145176389228577
Cullin	2	5	453	9121	0.022269136606707	0.145176389228577
Cullin_Nedd8	2	4	453	9121	0.0138130979508661	0.145176389228577
DDDD	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF1084	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF1241	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF1242	2	2	453	9121	0.00246149718117243	0.145176389228577
DUF2370	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF4485	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF4706	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF4748	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF572	1	1	453	9121	0.0496656068413552	0.145176389228577
DUF773	1	1	453	9121	0.0496656068413552	0.145176389228577
EB1	1	1	453	9121	0.0496656068413552	0.145176389228577
ECH_1	2	6	453	9121	0.0323162481349078	0.145176389228577
EF-hand_5	3	16	453	9121	0.0420728759934706	0.145176389228577
EF-hand_7	8	54	453	9121	0.00483596182347513	0.145176389228577
eIF-1a	1	1	453	9121	0.0496656068413552	0.145176389228577
Fic	1	1	453	9121	0.0496656068413552	0.145176389228577
FTCD	1	1	453	9121	0.0496656068413552	0.145176389228577
FTCD_C	1	1	453	9121	0.0496656068413552	0.145176389228577
Glucosamine_iso	1	1	453	9121	0.0496656068413552	0.145176389228577
Glyco_hydro_35	2	3	453	9121	0.00714101413838321	0.145176389228577
Glyco_transf_22	1	1	453	9121	0.0496656068413552	0.145176389228577
Glycohydro_20b2	1	1	453	9121	0.0496656068413552	0.145176389228577
GOLD_2	1	1	453	9121	0.0496656068413552	0.145176389228577
Headcase	1	1	453	9121	0.0496656068413552	0.145176389228577
HECA	1	1	453	9121	0.0496656068413552	0.145176389228577
Hexapep	1	1	453	9121	0.0496656068413552	0.145176389228577
HgmA	1	1	453	9121	0.0496656068413552	0.145176389228577
HNH_3	1	1	453	9121	0.0496656068413552	0.145176389228577
HSF_DNA-bind	1	1	453	9121	0.0496656068413552	0.145176389228577
HSL_N	1	1	453	9121	0.0496656068413552	0.145176389228577
IMD	1	1	453	9121	0.0496656068413552	0.145176389228577
IRF	1	1	453	9121	0.0496656068413552	0.145176389228577
JAMP	1	1	453	9121	0.0496656068413552	0.145176389228577
KA1	2	2	453	9121	0.00246149718117243	0.145176389228577
Leg1	1	1	453	9121	0.0496656068413552	0.145176389228577
Leu_zip	1	1	453	9121	0.0496656068413552	0.145176389228577
Lipin_mid	1	1	453	9121	0.0496656068413552	0.145176389228577
Lipin_N	1	1	453	9121	0.0496656068413552	0.145176389228577
LNS2	1	1	453	9121	0.0496656068413552	0.145176389228577
Med25	1	1	453	9121	0.0496656068413552	0.145176389228577
Med25_VWA	1	1	453	9121	0.0496656068413552	0.145176389228577
MFS_1	6	53	453	9121	0.0463947960259452	0.145176389228577
MFS_2	2	5	453	9121	0.022269136606707	0.145176389228577
Mg_trans_NIPA	1	1	453	9121	0.0496656068413552	0.145176389228577
Mitoc_mL59	1	1	453	9121	0.0496656068413552	0.145176389228577
NHR2	1	1	453	9121	0.0496656068413552	0.145176389228577
NOPS	1	1	453	9121	0.0496656068413552	0.145176389228577
NTP_transferase	1	1	453	9121	0.0496656068413552	0.145176389228577
Oxysterol_BP	2	5	453	9121	0.022269136606707	0.145176389228577
PB1	2	4	453	9121	0.0138130979508661	0.145176389228577
PDGF	1	1	453	9121	0.0496656068413552	0.145176389228577
Peptidase_C1	2	7	453	9121	0.0437762381663281	0.145176389228577
Peptidase_M48_N	1	1	453	9121	0.0496656068413552	0.145176389228577
Peptidase_S10	1	1	453	9121	0.0496656068413552	0.145176389228577
Perilipin	1	1	453	9121	0.0496656068413552	0.145176389228577
PIEZO	1	1	453	9121	0.0496656068413552	0.145176389228577
Piezo_RRas_bdg	1	1	453	9121	0.0496656068413552	0.145176389228577
PLA2G12	1	1	453	9121	0.0496656068413552	0.145176389228577
PLDc_2	1	1	453	9121	0.0496656068413552	0.145176389228577
PPR_3	1	1	453	9121	0.0496656068413552	0.145176389228577
PSS	1	1	453	9121	0.0496656068413552	0.145176389228577
RINGv	2	7	453	9121	0.0437762381663281	0.145176389228577
RMI1_N	1	1	453	9121	0.0496656068413552	0.145176389228577
RNA_pol	1	1	453	9121	0.0496656068413552	0.145176389228577
RNase_Zc3h12a	1	1	453	9121	0.0496656068413552	0.145176389228577
RPOL_N	1	1	453	9121	0.0496656068413552	0.145176389228577
Runt	1	1	453	9121	0.0496656068413552	0.145176389228577
SARAF	1	1	453	9121	0.0496656068413552	0.145176389228577
SCP2	1	1	453	9121	0.0496656068413552	0.145176389228577
SH3BGR	1	1	453	9121	0.0496656068413552	0.145176389228577
Spermine_synt_N	1	1	453	9121	0.0496656068413552	0.145176389228577
Spermine_synth	1	1	453	9121	0.0496656068413552	0.145176389228577
SRP-alpha_N	1	1	453	9121	0.0496656068413552	0.145176389228577
Thioredoxin_6	2	4	453	9121	0.0138130979508661	0.145176389228577
Tmemb_55A	1	1	453	9121	0.0496656068413552	0.145176389228577
TPR_14	1	1	453	9121	0.0496656068413552	0.145176389228577
TRAM1	1	1	453	9121	0.0496656068413552	0.145176389228577
TRC8_N	1	1	453	9121	0.0496656068413552	0.145176389228577
UBA_6	1	1	453	9121	0.0496656068413552	0.145176389228577
