annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
AAA_5	1	1	488	12932	0.0377358490566038	0.136118598382749
ACT_7	1	1	488	12932	0.0377358490566038	0.136118598382749
ADAM17_MPD	1	1	488	12932	0.0377358490566038	0.136118598382749
AHD	1	1	488	12932	0.0377358490566038	0.136118598382749
Alba	1	1	488	12932	0.0377358490566038	0.136118598382749
Anoct_dimer	2	8	488	12932	0.0342147735961916	0.136118598382749
Arm_vescicular	1	1	488	12932	0.0377358490566038	0.136118598382749
ASD2	1	1	488	12932	0.0377358490566038	0.136118598382749
ATP_Ca_trans_C	1	1	488	12932	0.0377358490566038	0.136118598382749
ATP-cone	1	1	488	12932	0.0377358490566038	0.136118598382749
ATP-synt_ab_Xtn	1	1	488	12932	0.0377358490566038	0.136118598382749
ATP11	1	1	488	12932	0.0377358490566038	0.136118598382749
Bin3	1	1	488	12932	0.0377358490566038	0.136118598382749
Biopterin_H	1	1	488	12932	0.0377358490566038	0.136118598382749
BTB_3	1	1	488	12932	0.0377358490566038	0.136118598382749
C1_1	4	27	488	12932	0.0176507110826758	0.136118598382749
C1_2	1	1	488	12932	0.0377358490566038	0.136118598382749
Calponin	1	1	488	12932	0.0377358490566038	0.136118598382749
Carm_PH	1	1	488	12932	0.0377358490566038	0.136118598382749
CARMIL_C	1	1	488	12932	0.0377358490566038	0.136118598382749
Castor1_N	1	1	488	12932	0.0377358490566038	0.136118598382749
CH	5	30	488	12932	0.00489046987690578	0.136118598382749
Copine	2	3	488	12932	0.00415672226963847	0.136118598382749
Csm1	1	1	488	12932	0.0377358490566038	0.136118598382749
DAP	1	1	488	12932	0.0377358490566038	0.136118598382749
Disintegrin	2	5	488	12932	0.0131732567910771	0.136118598382749
DNA_ligase_A_C	1	1	488	12932	0.0377358490566038	0.136118598382749
DNA_ligase_A_M	1	1	488	12932	0.0377358490566038	0.136118598382749
DNA_ligase_A_N	1	1	488	12932	0.0377358490566038	0.136118598382749
DNA_primase_lrg	1	1	488	12932	0.0377358490566038	0.136118598382749
DUF1041	1	1	488	12932	0.0377358490566038	0.136118598382749
DUF11	1	1	488	12932	0.0377358490566038	0.136118598382749
DUF1356	1	1	488	12932	0.0377358490566038	0.136118598382749
DUF4502	1	1	488	12932	0.0377358490566038	0.136118598382749
DUF4503	1	1	488	12932	0.0377358490566038	0.136118598382749
Dynein_IC2	1	1	488	12932	0.0377358490566038	0.136118598382749
eIF-5a	1	1	488	12932	0.0377358490566038	0.136118598382749
ELL	1	1	488	12932	0.0377358490566038	0.136118598382749
FAM117	1	1	488	12932	0.0377358490566038	0.136118598382749
FCH	2	8	488	12932	0.0342147735961916	0.136118598382749
Formyl_trans_C	1	1	488	12932	0.0377358490566038	0.136118598382749
G-alpha	2	6	488	12932	0.0192694541433945	0.136118598382749
GIDE	1	1	488	12932	0.0377358490566038	0.136118598382749
Glyco_transf_7C	1	1	488	12932	0.0377358490566038	0.136118598382749
Glyco_transf_7N	1	1	488	12932	0.0377358490566038	0.136118598382749
Glyco_transf_90	1	1	488	12932	0.0377358490566038	0.136118598382749
Helicase_PWI	1	1	488	12932	0.0377358490566038	0.136118598382749
HgmA	1	1	488	12932	0.0377358490566038	0.136118598382749
HSNSD	1	1	488	12932	0.0377358490566038	0.136118598382749
HTH_23	1	1	488	12932	0.0377358490566038	0.136118598382749
IMPDH	1	1	488	12932	0.0377358490566038	0.136118598382749
IRF-2BP1_2	1	1	488	12932	0.0377358490566038	0.136118598382749
KBP_C	1	1	488	12932	0.0377358490566038	0.136118598382749
LCAT	1	1	488	12932	0.0377358490566038	0.136118598382749
Leg1	1	1	488	12932	0.0377358490566038	0.136118598382749
Lyase_aromatic	1	1	488	12932	0.0377358490566038	0.136118598382749
Maf1	1	1	488	12932	0.0377358490566038	0.136118598382749
MCU	1	1	488	12932	0.0377358490566038	0.136118598382749
Med25	1	1	488	12932	0.0377358490566038	0.136118598382749
Med25_VWA	1	1	488	12932	0.0377358490566038	0.136118598382749
Med30	1	1	488	12932	0.0377358490566038	0.136118598382749
Membr_traf_MHD	1	1	488	12932	0.0377358490566038	0.136118598382749
Mo25	1	1	488	12932	0.0377358490566038	0.136118598382749
MSC	1	1	488	12932	0.0377358490566038	0.136118598382749
MTA_R1	1	1	488	12932	0.0377358490566038	0.136118598382749
Mur_ligase_M	1	1	488	12932	0.0377358490566038	0.136118598382749
NatB_MDM20	1	1	488	12932	0.0377358490566038	0.136118598382749
NDUF_B12	1	1	488	12932	0.0377358490566038	0.136118598382749
Noggin	1	1	488	12932	0.0377358490566038	0.136118598382749
Occludin_ELL	1	1	488	12932	0.0377358490566038	0.136118598382749
P21-Arc	1	1	488	12932	0.0377358490566038	0.136118598382749
p31comet	1	1	488	12932	0.0377358490566038	0.136118598382749
PDGF	1	1	488	12932	0.0377358490566038	0.136118598382749
Pep_M12B_propep	2	6	488	12932	0.0192694541433945	0.136118598382749
Peptidase_C1	3	8	488	12932	0.00259504122068142	0.136118598382749
Phosphorylase	1	1	488	12932	0.0377358490566038	0.136118598382749
PNP_phzG_C	1	1	488	12932	0.0377358490566038	0.136118598382749
Putative_PNPOx	1	1	488	12932	0.0377358490566038	0.136118598382749
RasGAP	2	7	488	12932	0.0263098405023141	0.136118598382749
RBM39linker	1	1	488	12932	0.0377358490566038	0.136118598382749
Reprolysin_2	1	1	488	12932	0.0377358490566038	0.136118598382749
RHINO	1	1	488	12932	0.0377358490566038	0.136118598382749
Ribonuc_red_lgC	1	1	488	12932	0.0377358490566038	0.136118598382749
Ribonuc_red_lgN	1	1	488	12932	0.0377358490566038	0.136118598382749
ribosomal_L24	1	1	488	12932	0.0377358490566038	0.136118598382749
Ribosomal_L5	1	1	488	12932	0.0377358490566038	0.136118598382749
Ribosomal_L5_C	1	1	488	12932	0.0377358490566038	0.136118598382749
Ribosomal_L6	1	1	488	12932	0.0377358490566038	0.136118598382749
RPE65	1	1	488	12932	0.0377358490566038	0.136118598382749
SARAF	1	1	488	12932	0.0377358490566038	0.136118598382749
SH3_1	5	48	488	12932	0.0338774086597609	0.136118598382749
SNX17_FERM_C	1	1	488	12932	0.0377358490566038	0.136118598382749
Sox_N	1	1	488	12932	0.0377358490566038	0.136118598382749
Spot_14	1	1	488	12932	0.0377358490566038	0.136118598382749
Striatin	1	1	488	12932	0.0377358490566038	0.136118598382749
TALPID3	1	1	488	12932	0.0377358490566038	0.136118598382749
TBCC	2	3	488	12932	0.00415672226963847	0.136118598382749
Transglut_core	1	1	488	12932	0.0377358490566038	0.136118598382749
TRC8_N	1	1	488	12932	0.0377358490566038	0.136118598382749
TROVE	1	1	488	12932	0.0377358490566038	0.136118598382749
UCR_hinge	1	1	488	12932	0.0377358490566038	0.136118598382749
UPF0016	1	1	488	12932	0.0377358490566038	0.136118598382749
Urocanase	1	1	488	12932	0.0377358490566038	0.136118598382749
Urocanase_C	1	1	488	12932	0.0377358490566038	0.136118598382749
Urocanase_N	1	1	488	12932	0.0377358490566038	0.136118598382749
Uso1_p115_C	1	1	488	12932	0.0377358490566038	0.136118598382749
Uso1_p115_head	1	1	488	12932	0.0377358490566038	0.136118598382749
Vps35	1	1	488	12932	0.0377358490566038	0.136118598382749
Vps55	1	1	488	12932	0.0377358490566038	0.136118598382749
Xylo_C	1	1	488	12932	0.0377358490566038	0.136118598382749
zf-CCHC_3	1	1	488	12932	0.0377358490566038	0.136118598382749
Zn_dep_PLPC	1	1	488	12932	0.0377358490566038	0.136118598382749
Kazal_2	2	9	488	12932	0.0429092563146466	0.150742083053193
VWA	2	9	488	12932	0.0429092563146466	0.150742083053193
